username,active_num_days,active_avg_count,active_sum_count,problem_num_days,problem_avg_count,problem_sum_count,video_num_days,video_avg_count,video_sum_count,num_watched,num_complete,num_incomplete,complete_rate,watched_time_hour,seek_video_sum,seek_video_avg,pause_video_sum,pause_video_avg,stop_video_sum,video_backward_seek_sum,video_backward_seek_avg,video_pause_forward_seek_sum,video_pause_forward_seek_avg,video_pause_backward_seek_sum,video_pause_backward_seek_avg,video_stop_backward_seek_sum,all_type_video_forward_seek_sum,all_type_video_forward_seek_avg,all_type_video_backward_seek_sum,all_type_video_backward_seek_avg,all_type_video_seek_sum,all_type_video_seek_avg,video_pause_sum,video_pause_avg,video_stop_sum,video_play_sum,video_play_avg,video_events_sum,video_events_avg,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,final_score
Y1050414,4.166666667,358.41865079999997,1715.1666670000002,3.0,34.9,96.83333333,3.5,72.04166667,305.0,14.83333333,12.16666667,2.666666667,0.8125,10.593915800000001,11.83333333,0.831018519,14.0,0.935185185,2.833333333,70.0,4.430555556,116.0,7.122519841,25.16666667,1.611111111,1.166666667,167.33333330000002,9.734457672000001,96.33333333,6.1716269839999995,263.6666667,15.90608466,152.66666669999998,9.544312169,3.0,278.5,16.90608466,697.8333332999999,42.56547619,2.0,2.0,1.333333333,2.0,7.8888888889999995,4.333333333,1
Y1050415,2.666666667,209.3388889,696.8333332999999,1.333333333,14.04166667,21.66666667,2.666666667,33.4,138.5,10.16666667,7.333333333,2.833333333,0.6205774620000001,5.390782995,7.833333333,0.543201896,9.666666667000001,0.8186274509999999,0.666666667,18.83333333,1.397672915,50.33333333,3.2898836460000003,14.16666667,0.958942038,0.166666667,75.83333333,4.386037492,33.16666667,2.361516915,109.0,6.747554407000001,72.83333333,4.993492782,0.666666667,119.16666670000001,7.580887741000001,301.6666667,19.34946132,0.666666667,0.666666667,0.5,0.666666667,2.902777778,3.5,1
Y1050416,5.833333333,190.9515873,1103.333333,3.5,42.31666667,118.16666670000001,3.666666667,20.13055556,48.5,9.833333332999999,6.333333333,3.5,0.662193362,9.793760772,4.166666667,0.39987975,8.5,0.847619048,2.166666667,6.666666667,0.601635402,4.833333333,0.48581048600000004,7.5,0.6760461759999999,0.833333333,13.0,1.319480519,15.0,1.356253006,28.0,2.675733526,19.16666667,1.830567581,2.333333333,37.83333333,3.675733526,87.33333333,8.454329004,2.0,2.0,1.166666667,2.0,7.277777778,6.083333333,2
Y1050417,3.166666667,195.63888889999998,724.8333332999999,1.8333333330000001,16.01388889,52.16666667,2.166666667,40.33333333,103.66666670000001,7.5,5.333333333,2.166666667,0.618589744,9.585914115,5.333333333,0.586538462,7.333333333,0.958333333,0.333333333,20.16666667,2.133304196,23.0,2.479166667,5.166666667,0.561480187,0.166666667,56.0,6.079982518,25.5,2.707604895,81.5,8.787587412,34.33333333,3.830856643,0.333333333,89.0,9.787587412,205.16666669999998,22.46051865,1.8333333330000001,1.8333333330000001,1.0,1.8333333330000001,5.458333333,6.466666667,2
Y1050418,1.166666667,344.5,440.0,0.833333333,48.66666667,60.66666667,0.666666667,7.333333333,7.333333333,2.166666667,1.6666666669999999,0.5,0.25,7.741133015,0.5,0.185185185,2.166666667,0.666666667,0.333333333,0.833333333,0.287037037,2.0,0.740740741,0.166666667,0.083333333,0.0,2.0,0.740740741,1.0,0.37037037,3.0,1.111111111,4.0,1.453703704,0.333333333,5.166666667,1.7777777780000001,12.5,4.37962963,1.5,1.5,0.833333333,1.5,1.888888889,1.45,0
Y1050419,0.666666667,108.91666670000001,217.83333330000002,0.333333333,17.83333333,17.83333333,0.666666667,12.08333333,24.16666667,2.333333333,1.8333333330000001,0.5,0.233333333,3.3670510910000004,2.0,0.281481482,2.166666667,0.3,0.0,7.833333333,1.003703704,8.333333332999999,1.044444445,1.8333333330000001,0.233333333,0.0,10.5,1.4333333330000002,9.666666667000001,1.2370370370000001,20.16666667,2.67037037,12.16666667,1.559259259,0.0,22.5,3.0037037030000002,54.83333333,7.233333332999999,0.0,0.0,0.0,0.0,0.0,1.35,0
Y1050420,4.333333333,195.65396830000003,953.6666667000002,3.5,24.09722222,99.0,1.8333333330000001,5.3611111110000005,18.5,4.666666667,1.166666667,3.5,0.102380952,2.085938305,2.166666667,0.217857143,4.333333333,0.46666666700000003,0.333333333,1.8333333330000001,0.15,2.333333333,0.214285714,0.333333333,0.058333333,0.0,9.5,0.9226190479999999,2.166666667,0.208333333,11.66666667,1.130952381,6.333333333,0.677380952,0.333333333,16.33333333,1.630952381,34.66666667,3.4726190480000003,2.166666667,2.166666667,1.5,2.166666667,8.652777777999999,6.55,2
Y1050421,1.6666666669999999,546.5,953.0,1.6666666669999999,66.02777778,104.83333329999999,1.6666666669999999,42.19444444,89.83333333,15.33333333,12.16666667,3.166666667,0.630844156,4.789159312,8.5,0.448845599,12.16666667,0.630050505,2.666666667,10.66666667,0.437734488,8.333333332999999,0.333838384,4.166666667,0.17193362199999998,0.5,44.0,1.994444445,15.33333333,0.628354978,59.33333333,2.622799423,22.5,1.0317099570000001,2.666666667,74.66666667,3.456132756,159.16666669999998,7.256493507,2.166666667,2.166666667,1.166666667,2.166666667,7.120555556,4.883333333,2
Y1050422,1.5,169.22222219999998,386.6666667,0.333333333,2.166666667,2.166666667,1.5,35.25,81.0,9.833333332999999,7.166666667,2.666666667,0.475829726,4.20193285,5.0,0.359126984,8.0,0.541486292,2.333333333,7.333333333,0.527236652,25.83333333,1.923340548,15.5,1.18975469,0.166666667,39.83333333,2.564033189,23.0,1.7245671000000002,62.83333333,4.288600289,47.33333333,3.508297259,2.333333333,72.66666667,4.955266955,185.16666669999998,12.91035354,0.0,0.0,0.0,0.0,0.0,5.333333333,1
Y1050423,2.166666667,125.16666670000001,396.0,1.166666667,13.33333333,36.83333333,1.0,14.16666667,28.0,2.833333333,1.6666666669999999,1.166666667,0.21693121699999998,1.9580629969999999,1.8333333330000001,0.224867725,2.833333333,0.5,0.166666667,2.5,0.32539682600000003,13.83333333,1.838624339,3.0,0.386243386,0.0,17.66666667,2.3015873019999997,5.5,0.711640212,23.16666667,3.0132275139999996,19.0,2.650793651,0.166666667,26.0,3.5132275139999996,68.33333333,9.195767197,0.5,0.5,0.166666667,0.5,0.092777778,1.283333333,0
Y1050424,1.8333333330000001,291.7916667,773.5,1.6666666669999999,36.25,77.66666667,1.6666666669999999,42.90277778,86.16666667,8.5,7.833333333,0.666666667,0.60154992,6.641426188,6.5,0.509552042,8.5,0.666666667,1.333333333,18.33333333,1.337734227,15.33333333,1.3374048459999999,9.5,0.7202459379999999,0.5,37.16666667,3.041520275,28.33333333,2.101211389,65.5,5.142731665,31.83333333,2.584522764,1.333333333,74.0,5.809398332000001,172.66666669999998,13.65456192,0.166666667,0.166666667,0.166666667,0.166666667,0.0,2.9666666669999997,1
Y1050425,0.166666667,0.666666667,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Y1050426,1.6666666669999999,231.95833330000002,483.16666669999995,1.166666667,28.16666667,53.0,1.5,18.66666667,37.0,6.833333333,4.833333333,2.0,0.476851852,7.627852672,3.5,0.393518519,6.166666667,0.669444445,1.166666667,3.833333333,0.310185185,8.5,0.764814815,3.166666667,0.37314814799999996,0.333333333,16.5,1.70462963,7.333333333,0.7259259259999999,23.83333333,2.430555556,16.83333333,1.699074074,1.333333333,30.66666667,3.263888889,72.66666667,7.592592592999999,0.0,0.0,0.0,0.0,0.0,5.666666667,1
Y1050427,2.833333333,315.0416667,982.5,2.0,38.29166667,96.0,2.166666667,31.45833333,98.66666667,12.5,10.5,2.0,0.6382987379999999,10.83398646,6.5,0.427167277,11.33333333,0.7658119659999999,2.833333333,26.33333333,1.4724053719999999,21.16666667,1.222364672,5.166666667,0.300549451,0.666666667,47.0,2.507814408,32.16666667,1.801444852,79.16666667,4.309259259,35.83333333,2.1821326819999998,2.833333333,91.66666667,5.142592593,209.5,11.78679284,1.8333333330000001,1.8333333330000001,1.0,1.8333333330000001,7.801111111,9.733333333,3
Y1050428,1.6666666669999999,153.59722219999998,239.16666669999998,0.666666667,11.41666667,12.66666667,1.5,21.38888889,36.5,5.333333333,4.0,1.333333333,0.566666667,4.105420617,2.333333333,0.44484127,5.0,0.792857143,1.166666667,1.333333333,0.283730159,15.5,2.15515873,1.6666666669999999,0.23809523800000001,0.166666667,24.5,3.659920635,3.166666667,0.535714286,27.66666667,4.195634921,20.66666667,2.971825397,1.166666667,33.0,5.028968254,82.5,12.39285714,0.0,0.0,0.0,0.0,0.0,2.333333333,0
Y1050429,1.0,62.63333333,286.5,0.5,1.277777778,3.833333333,0.833333333,17.41666667,67.66666667,7.166666667,6.5,0.666666667,0.317460318,2.634680114,4.833333333,0.115079365,6.333333333,0.31349206399999996,2.666666667,31.33333333,0.746031746,5.666666667,0.6230158729999999,5.0,0.11904761900000001,1.0,18.5,0.9285714290000001,37.33333333,0.8888888890000001,55.83333333,1.8174603180000002,14.66666667,0.837301587,2.833333333,63.0,2.150793651,136.33333330000002,5.035714285,0.0,0.0,0.0,0.0,0.0,0.333333333,0
Y1050430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Y1050431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Y1050432,0.166666667,54.33333333,54.33333333,0.166666667,7.166666667,7.166666667,0.166666667,0.833333333,0.833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Y1050433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Y1050434,1.6666666669999999,103.25,207.0,1.333333333,13.56666667,21.16666667,1.6666666669999999,7.6,19.83333333,3.5,2.666666667,0.833333333,0.502777778,8.216934525,1.0,0.255555556,3.333333333,0.75,1.0,2.0,0.472222222,6.0,1.377777778,4.166666667,0.8,0.166666667,7.833333333,1.55,6.333333333,1.438888889,14.16666667,2.9888888889999996,12.66666667,2.858333333,1.0,17.66666667,3.8222222219999997,45.5,9.975,0.0,0.0,0.0,0.0,0.0,2.333333333,0
Y1050435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0
Y1050436,0.333333333,40.16666667,80.33333333,0.166666667,8.166666667000001,8.166666667000001,0.166666667,4.333333333,4.333333333,1.6666666669999999,1.6666666669999999,0.0,0.166666667,0.804232249,0.333333333,0.033333333,0.833333333,0.083333333,0.833333333,0.5,0.05,0.833333333,0.083333333,0.333333333,0.033333333,0.0,1.6666666669999999,0.166666667,0.833333333,0.083333333,2.5,0.25,2.0,0.2,0.833333333,4.166666667,0.41666666700000005,9.5,0.95,0.0,0.0,0.0,0.0,0.5555555560000001,0.666666667,0
Y1050437,0.333333333,27.91666667,55.83333333,0.166666667,2.5,2.5,0.166666667,2.166666667,2.166666667,0.166666667,0.166666667,0.0,0.166666667,2.1275132869999998,0.0,0.0,0.166666667,0.166666667,0.0,0.0,0.0,0.333333333,0.333333333,1.0,1.0,0.0,0.333333333,0.333333333,1.0,1.0,1.333333333,1.333333333,1.5,1.5,0.0,1.5,1.5,4.333333333,4.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0
Y1050438,0.833333333,236.0,469.0,0.5,17.41666667,29.5,0.833333333,44.25,88.0,6.333333333,4.0,2.333333333,0.287037037,1.7941796330000002,4.666666667,0.222222222,6.166666667,0.493827161,0.166666667,9.833333332999999,0.413580247,24.0,1.160493827,6.0,0.25925925899999996,0.166666667,61.33333333,2.61728395,16.0,0.6790123459999999,77.33333333,3.296296297,35.83333333,1.888888889,0.166666667,83.66666667,3.796296297,197.0,8.98765432,0.666666667,0.666666667,0.333333333,0.666666667,0.8888888890000001,0.833333333,0
Y1050439,3.333333333,68.98531745,329.1666667,1.8333333330000001,15.38888889,42.5,1.5,2.527777778,7.166666667,3.333333333,0.166666667,3.166666667,0.016666667,5.235000661,0.0,0.0,3.333333333,0.666666667,0.0,0.0,0.0,1.333333333,0.133333333,1.0,0.1,0.0,1.333333333,0.133333333,1.0,0.1,2.333333333,0.233333333,5.666666667,0.9,0.0,5.666666667,0.9,13.66666667,2.0333333330000003,0.0,0.0,0.0,0.0,0.0,2.0,0
Y1050440,2.0,236.56944449999997,854.3333332999998,1.6666666669999999,23.29166667,77.5,1.8333333330000001,29.375,96.33333333,12.5,9.666666667000001,2.833333333,0.394563008,7.016744277000001,7.5,0.47484756100000003,11.16666667,0.542174797,2.333333333,22.66666667,0.93394309,22.33333333,1.021087398,10.0,0.49796748,0.833333333,40.83333333,1.8246951219999998,33.5,1.4585873980000001,74.33333333,3.28328252,41.0,1.955792683,2.333333333,86.83333333,3.949949187,204.5,9.271341462999999,0.666666667,0.666666667,0.333333333,0.666666667,2.111111111,1.0,0
Y1050441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Y1050442,0.833333333,129.0,244.16666669999998,0.333333333,5.25,10.5,0.166666667,35.33333333,35.33333333,1.8333333330000001,1.6666666669999999,0.166666667,0.151515152,1.3973021540000001,1.6666666669999999,0.151515152,1.8333333330000001,0.166666667,0.333333333,4.5,0.409090909,17.83333333,1.621212121,4.666666667,0.424242424,0.166666667,23.66666667,2.151515152,9.333333332999999,0.8484848490000001,33.0,3.0,24.16666667,2.1969696969999997,0.333333333,34.83333333,3.166666667,92.33333333,8.393939393,0.0,0.0,0.0,0.0,0.0,1.6666666669999999,0
Y1050443,0.166666667,13.0,13.0,0.0,0.0,0.0,0.166666667,2.666666667,2.666666667,0.166666667,0.0,0.166666667,0.0,0.23282646,0.166666667,0.166666667,0.166666667,0.166666667,0.0,0.0,0.0,1.166666667,1.166666667,0.0,0.0,0.0,2.166666667,2.166666667,0.0,0.0,2.166666667,2.166666667,1.166666667,1.166666667,0.0,2.333333333,2.333333333,5.666666667,5.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0
Y1050444,1.8333333330000001,68.7,122.5,0.5,2.5,2.5,1.333333333,18.38888889,20.66666667,4.0,2.166666667,1.8333333330000001,0.449074074,1.869230835,0.5,0.125,3.666666667,0.75,0.0,0.0,0.0,12.16666667,2.023148148,1.8333333330000001,0.333333333,0.0,12.66666667,2.148148148,1.8333333330000001,0.333333333,14.5,2.481481482,17.66666667,3.106481482,0.0,18.5,3.314814815,50.66666667,8.902777777999999,0.333333333,0.333333333,0.333333333,0.333333333,0.462777778,1.6666666669999999,0
Y1050445,2.333333333,125.41666670000001,372.3333333,0.833333333,6.75,13.16666667,1.5,42.91666667,85.16666667,8.0,3.166666667,4.833333333,0.245072751,5.89882579,4.666666667,0.5239417989999999,7.833333333,0.8222222220000001,0.166666667,3.166666667,0.234424603,37.5,3.019477513,2.333333333,0.184920635,0.0,66.0,5.86087963,5.5,0.41934523799999995,71.5,6.2802248679999995,47.0,3.9493716930000002,0.166666667,79.5,7.113558201,198.16666669999998,17.35426587,0.0,0.0,0.0,0.0,0.0,3.5,0
Y1050446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Y1050447,0.333333333,119.33333329999999,119.33333329999999,0.333333333,2.833333333,2.833333333,0.333333333,20.0,20.0,1.8333333330000001,1.8333333330000001,0.0,0.333333333,3.011533212,1.166666667,0.23809523800000001,1.8333333330000001,0.333333333,0.166666667,4.166666667,0.8273809520000001,6.5,1.125,0.5,0.089285714,0.0,10.5,1.714285714,4.666666667,0.916666667,15.16666667,2.6309523809999997,8.666666667000001,1.505952381,0.166666667,17.0,2.964285715,41.0,7.142857143,0.0,0.0,0.0,0.0,0.0,1.166666667,0
Y1050448,3.833333333,191.3861111,897.1666667000002,3.0,22.65833333,72.33333333,3.166666667,23.0,91.83333333,10.66666667,7.833333333,2.833333333,0.56503268,8.381409841,3.666666667,0.32453314699999997,10.33333333,0.814285714,0.333333333,6.166666667,0.41346872100000004,48.16666667,3.228594771,12.0,0.832773109,0.166666667,54.16666667,3.645074697,18.33333333,1.2560457520000001,72.5,4.901120448,70.33333333,4.867717087,0.333333333,83.16666667,5.734453781,226.33333330000002,15.52420635,0.166666667,0.166666667,0.166666667,0.166666667,1.0555555559999998,2.666666667,0
Y1050449,2.833333333,219.38888889999998,742.6666667000001,1.166666667,17.95833333,39.5,2.166666667,52.27777778,140.33333330000002,9.666666667000001,6.166666667,3.5,0.495833333,8.017873142000001,7.833333333,0.684722222,9.333333332999999,0.816666667,1.333333333,43.33333333,3.7180555560000004,64.16666667,4.704166667,11.0,0.719444445,0.333333333,67.16666667,4.958333333,54.66666667,4.4513888889999995,121.83333329999999,9.409722223,82.5,6.076388887999999,1.333333333,131.5,10.24305556,337.1666667,25.8375,0.0,0.0,0.0,0.0,0.0,3.333333333,0
Y1050450,1.8333333330000001,214.5555556,515.6666667,0.833333333,23.55555556,39.66666667,1.166666667,42.61111111,60.16666667,7.833333333,5.833333333,2.0,0.484126984,7.138983285,3.666666667,0.27936507899999996,7.5,0.817460318,1.5,8.833333332999999,0.566666667,19.16666667,1.344444444,3.666666667,0.228571429,0.333333333,33.5,2.817460318,12.83333333,0.811111111,46.33333333,3.628571429,29.16666667,2.274603175,1.5,54.16666667,4.461904762,131.1666667,10.49365079,0.166666667,0.166666667,0.166666667,0.166666667,0.236111111,2.0,0
Y1050451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Y1050452,2.166666667,351.4166667,855.6666667000002,1.6666666669999999,45.77777778,98.16666667,1.5,45.97222222,80.66666667,12.0,10.66666667,1.333333333,0.762237762,8.866611929,7.333333333,0.42327117299999995,11.0,0.764763015,2.0,8.5,0.490190365,15.0,0.9482808859999999,5.0,0.26884226899999997,0.5,46.83333333,2.88986014,14.0,0.7933177929999999,60.83333333,3.683177933,29.66666667,1.7460178709999998,2.0,72.83333333,4.516511266,165.33333330000002,10.24193862,0.0,0.0,0.0,0.0,0.0,5.783333333,1
Y1050453,2.5,185.0638889,554.5,2.166666667,17.94444445,42.66666667,2.166666667,19.625,60.0,7.166666667,7.0,0.166666667,0.8205128209999999,4.230570501,2.0,0.16538461599999998,7.0,0.8205128209999999,1.8333333330000001,2.5,0.20384615399999997,31.66666667,3.189957265,5.666666667,0.606410256,1.0,37.33333333,3.625854701,9.166666667000001,0.887179487,46.5,4.513034188,43.16666667,4.4982905980000005,2.333333333,53.66666667,5.3463675219999995,145.66666669999998,14.56602564,0.166666667,0.166666667,0.166666667,0.166666667,0.375,2.333333333,0
Y1050454,3.666666667,306.7055556,1155.666667,2.166666667,40.30555556,103.83333329999999,2.666666667,33.16111111,104.16666670000001,13.33333333,5.666666667,7.666666667,0.360476191,6.764378644,12.33333333,0.782857143,11.16666667,0.727301588,0.5,25.5,1.8384126980000002,22.66666667,1.52047619,8.5,0.579047619,0.166666667,45.16666667,3.1593650789999996,34.16666667,2.424126984,79.33333333,5.583492063,37.0,2.454761905,0.5,92.66666667,6.416825397,209.5,14.47634921,2.166666667,2.166666667,1.0,2.166666667,8.166666667000001,8.233333333,3
Y9999984,3.5,298.0444445,1008.333333,2.166666667,23.05555556,57.83333333,3.0,40.13333333,126.83333329999999,14.83333333,13.33333333,1.5,0.853959627,11.1695862,11.16666667,0.7607919259999999,14.16666667,0.945531401,3.333333333,46.16666667,3.1847135960000004,20.0,1.60226018,17.5,1.206961698,1.5,35.0,2.6365165630000003,65.16666667,4.499422015,100.16666670000001,7.135938578999999,48.66666667,3.568719807,3.833333333,115.0,8.135938579,267.6666667,19.08873361,1.166666667,1.166666667,0.833333333,1.166666667,4.027777778,6.55,2
Y9999985,1.333333333,453.25,845.6666667000002,1.333333333,55.0,102.83333329999999,1.0,32.91666667,55.83333333,3.833333333,0.666666667,3.166666667,0.066666667,6.7574282310000005,3.666666667,0.65,3.166666667,0.583333333,0.0,2.666666667,0.675,1.0,0.179166667,0.5,0.1,0.0,39.5,6.0708333329999995,3.166666667,0.775,42.66666667,6.845833333,4.5,0.841666667,0.0,46.5,7.5125,93.66666667,15.2,0.0,0.0,0.0,0.0,0.0,8.15,1
