username,forum_num_days,stop_video_avg,qz_mean,video_pause_backward_seek_avg,seek_video_avg,num_incomplete,watched_time_hour,watched_time_weekday,final_score
Y1050337,-0.0959762501992,-0.875916841968,0.0330677456974,0.920436301159,0.0664596968278,-0.225986005301,0.0281228817248,0.381076197146,10.0
Y1050338,-0.542723121926,-0.389722343202,0.831780129468,-0.092499611418,-0.130632959748,-0.198440925987,0.239461284046,-0.530275614038,10.0
Y1050339,-1.06178694271,-0.494111902991,-0.0554321719985,-0.321146627781,-0.656289049026,-1.64222383921,-0.542351485503,0.193616779011,20.0
Y1050340,0.701789330887,-0.374083540879,0.77015076273,-0.0466678169317,0.322274289642,0.254817753995,-1.2260095766,0.896239254763,10.0
Y1050341,1.23936280711,0.276201522049,-0.480857087186,0.0759501952346,0.856268284958,0.893079577133,-1.95173071375,1.07673177097,20.0
Y1050342,0.852406725905,-0.658911292992,0.0674809191266,0.112428583734,-0.203347128837,-0.371407441997,-1.19824052309,0.856899344391,50.0
Y1050343,-3.20734297937,0.534472728032,0.0547288598875,-0.049658002142,0.11676018295,0.29990916244,0.0121753397077,-0.0997208366796,0.0
Y1050344,2.43638114618,0.334505247878,-0.521980651791,-1.66013926447,-0.899255463011,0.591715099019,-0.0562448799604,1.00444675143,40.0
Y1050345,-2.91206109359,0.290442030912,0.0816253483883,-0.149335803449,-0.0692925150497,-0.294035068123,0.0561230011851,-0.0573522626234,10.0
Y1050346,-2.46913826492,-0.0756040147676,0.12197008114,-0.29885250541,-0.348371562049,-1.18495141397,0.122044493401,0.00620059846086,50.0
Y1050347,0.868213220435,-0.484397622672,-0.615797543829,0.395442317662,0.318206214814,-0.622111707059,0.275337279748,0.0987679921584,20.0
Y1050348,-0.509208672018,0.0907190086779,0.131372213235,-0.211297804887,0.582445825242,-0.660202476,-0.70919368276,-0.189362808637,10.0
Y1050349,0.692221940774,-0.939770284937,-1.16520857683,1.43898762674,0.513288788485,-0.771993920906,0.208787911772,0.330928514928,65.0
Y1050350,2.06805046257,0.77724853957,-1.61804367102,-1.06548000901,-0.442502416597,0.689237113049,-0.615826941335,-0.776573848453,10.0
Y1050351,2.05669079394,-0.723603139256,-0.691231104431,0.453628021159,-0.261048324175,-0.0878112189584,-0.683883201501,-0.19918919141,70.0
Y1050352,1.54423536782,-0.867923196129,0.349729667177,-0.351836172734,-1.06296941752,-0.57542927158,-0.806342277025,-0.535182343229,80.0
Y1050353,1.36105322843,0.800012538676,-0.4570587263,-1.59291788327,-0.141685428858,0.561892759949,1.27734510733,-0.123962569589,50.0
Y1050354,1.60007262251,-0.230957266224,1.80938955359,-1.35919105224,-0.392236239811,0.464171126986,-0.229472972002,0.185718738385,50.0
Y1050355,-1.69480414391,-0.329746535434,-0.0905215778277,0.659098963825,0.0619658600349,-0.0685984007336,-0.458212373637,0.641572493455,10.0
Y1050356,0.193829817672,0.495256653275,-0.236250951953,-0.844637484951,0.263752701366,-0.258477986697,0.315407518193,-0.846398413997,30.0
Y1050357,0.949104814829,0.419199028955,-0.00480608336772,-0.567102089269,0.811947208876,-0.102016054192,0.320628606773,-1.44701060546,20.0
Y1050358,0.81868561525,-0.0547628079787,-1.37943397085,-0.424084519096,-1.0875748314,0.203523256896,0.141447248231,0.541984713424,50.0
Y1050359,-2.61677920781,0.0464113337923,0.108521836889,-0.249013604757,-0.255345213049,-0.887979298686,0.100070662663,-0.0149836885672,20.0
Y1050360,1.67847075907,-0.203541252828,-0.809748996525,0.0219491546307,0.0194315729189,0.32104458187,1.04576536388,-0.0487451259677,30.0
Y1050361,0.581922804451,-0.397296043917,0.696654585221,-0.275764143585,-0.670955829113,0.777946958312,-0.555769204028,0.145763852363,30.0
Y1050362,1.6352649618,-0.154014181581,0.453727463898,-1.0532293065,-0.246769599562,-0.7387465564,-0.797238661785,-0.725128947833,80.0
Y1050363,-3.20734297937,0.534472728032,0.0547288598875,-0.049658002142,0.11676018295,0.29990916244,0.0121753397077,-0.0997208366796,0.0
Y1050364,2.83900045712,-0.245202021129,-2.66965330732,0.388378314788,-0.324888129522,-0.135751353295,-0.148195928772,-0.0649826902992,72.0
Y1050365,1.93434430034,-0.156835135985,1.51941836389,-0.80859209121,1.13729996933,-0.192457026773,-0.322763668898,0.607433989674,96.0
Y1050366,0.875919663624,-0.827465190044,0.327197081571,0.425583744362,-0.180599054763,0.224774998888,0.639972527965,0.371717542221,10.0
Y1050367,1.01960916514,-0.546402084003,0.698455249136,-0.552973591454,-0.893904228371,-0.0430089328503,-0.831587359838,-0.435476725742,90.0
Y1050368,2.18111808308,-0.0953348316607,-2.35074456822,0.0594026621553,-0.699631756851,0.141741944346,0.197979639102,-0.180939674762,20.0
Y1050369,1.20383433529,-0.93881295018,-0.106279699043,1.38527588809,1.13025046082,-0.127126226402,1.61459915929,-0.209744150557,10.0
Y1050370,0.0889993556737,-0.384085859619,-0.170700369797,0.262966811096,0.622969937721,-1.11744877851,0.625677499467,-0.456045242436,20.0
Y1050371,-0.0353590061407,-0.260403423453,0.10321795565,-0.0678698174269,0.211048821157,-0.606459253117,-0.413456141603,0.129994290355,40.0
Y1050372,1.89562487473,-0.20711384446,-0.745308514903,0.224884742803,-0.0183162471472,0.795405266582,0.469719342605,-0.537754219653,50.0
Y1050373,0.647378891459,-0.825331618537,0.491455885394,0.218521317147,-0.52647152394,0.283250552535,1.32348928987,-0.0227058566636,20.0
Y1050374,1.43385050752,-1.02877692748,1.92455060135,-0.127293345622,-0.146634334657,0.237675113472,0.546429182517,-0.0908197967856,30.0
Y1050375,0.487443950957,0.0302763102808,0.612134368671,-0.680717918241,0.712300642075,-0.687629524439,0.0639328816881,0.200375562962,30.0
Y1050376,0.853221073268,-0.890771831746,1.54988687808,-0.761397938004,-0.853777479016,-0.791280870974,-0.0750147508891,-0.442170420768,90.0
Y1050377,-0.210907317069,-0.829923079469,-0.045290265814,0.00878225060157,-0.937080771533,-1.01181438935,-0.00328726024252,0.14432584928,40.0
Y1050378,2.66827617899,0.44107100072,2.16609935222,-2.08640904656,0.881560306424,0.14050762137,-0.966705227225,-0.268018344707,93.0
Y1050379,0.72204940885,0.0597915237487,0.487136924555,-0.880442108614,0.866364156496,-0.715282966501,0.0320483156686,1.90330540748,60.0
Y1050380,-0.17809331796,0.217490230223,-0.356461841598,-0.577295364641,-0.136842338968,-0.228065881008,-0.14939264486,0.000411851231444,80.0
Y1050381,1.31315146324,0.153217430146,-0.391820934476,-0.947181082313,-0.318505002615,-0.329928040094,-0.79287868025,-0.222553502494,55.0
Y1050382,1.103628392,-0.0388951807509,-0.754583068486,-0.37176665404,0.0319011372686,-0.456701367504,0.947530717349,-0.328507879728,20.0
Y1050383,-1.18413282079,-0.823072131489,1.26109513252,0.669522770097,-0.235381339988,0.591727498033,0.781965785437,0.072241969131,10.0
Y1050384,3.05373390323,5.38236818133,0.605881060418,2.94603191824,-1.56958455233,-1.35877140874,-0.895156931048,0.00731020549604,30.0
Y1050385,2.34808718604,-1.09622938697,0.986650491947,0.639097639814,1.07986736256,-0.838569365511,0.408544570735,-1.06469843794,40.0
Y1050386,1.41363123824,-0.476585730885,-1.05805441346,1.33253020709,1.32267076726,-0.532014849368,-0.702015036996,-0.95749030752,30.0
Y1050387,0.90937418916,0.0508710416849,-0.489974721266,0.85390782294,0.488207184594,2.26071982426,-0.151375139644,0.183955473291,10.0
Y1050388,-0.674885732777,-0.0544497858076,-0.305675336462,-0.014401034889,0.125394391634,-0.566141086188,-0.645622572205,0.115458404182,20.0
Y1050389,-3.20734297937,0.534472728032,0.0547288598875,-0.049658002142,0.11676018295,0.29990916244,0.0121753397077,-0.0997208366796,0.0
Y1050390,-1.77707150988,-0.41153325167,0.142987364622,1.01235850837,0.415199398774,0.291932440982,0.738795794477,0.317229758065,10.0
Y1050391,-0.594589234066,-0.014448264964,-1.55388091138,-0.223982610875,-1.19032781903,-0.0278734654024,0.35518576858,0.815442033779,10.0
Y1050392,-2.54295873637,-0.0145963404876,0.115245959014,-0.273933055083,-0.301858387549,-1.03646535633,0.111057578032,-0.00439154505318,20.0
Y1050393,-3.20734297937,0.534472728032,0.0547288598875,-0.049658002142,0.11676018295,0.29990916244,0.0121753397077,-0.0997208366796,0.0
Y1050394,-0.375895452565,-0.134441183466,-0.727394913503,-0.206106108762,-0.434794092699,-0.907924176313,-0.527118952291,-0.27682255893,20.0
Y1050395,-1.20976103232,0.489834986658,-0.373591368093,0.0931334528681,-0.036219230089,1.2529748777,-0.319396109456,-0.638135343344,10.0
Y1050396,0.918311908304,-0.212061676798,0.939829605038,-0.814768937456,-0.0531867644923,-0.454803771787,-1.32424955497,-0.142825960516,20.0
Y1050397,-2.32149732204,-0.197619363327,0.13541832539,-0.348691406064,-0.441397911049,-1.48192352925,0.14401832414,0.0273848854889,20.0
Y1050398,-2.80654536138,0.560370225843,-0.00104289054578,0.0559590564141,0.409370544834,0.362852814917,-0.0759247190109,-0.201281807187,0.0
Y1050399,-3.20734297937,0.534472728032,0.0547288598875,-0.049658002142,0.11676018295,0.29990916244,0.0121753397077,-0.0997208366796,0.0
Y1050400,1.09948283293,-0.690338139878,1.25258137891,-0.695663008153,-1.04609146346,0.197328250698,-0.554225857616,-0.0954706936351,20.0
Y1050401,-0.72503052787,-0.516414994104,0.430646057811,0.354936345102,-0.260015230256,0.198631322774,-0.229627979196,0.329542855601,10.0
Y1050402,-3.20734297937,0.534472728032,0.0547288598875,-0.049658002142,0.11676018295,0.29990916244,0.0121753397077,-0.0997208366796,0.0
Y1050403,-0.368662549632,-0.806877901973,1.31145731592,0.178466513063,-0.195131192785,0.167584532475,0.695179340122,0.562111301037,20.0
Y1050404,-2.61677920781,0.0464113337923,0.108521836889,-0.249013604757,-0.255345213049,-0.887979298686,0.100070662663,-0.0149836885672,10.0
Y1050405,-3.05970203648,0.412457379472,0.0681771041379,-0.0994969027957,0.02373383395,0.00293704715835,0.0341491704464,-0.0785365496515,10.0
Y1050406,-1.29277223907,0.424081458421,-0.600284656069,-0.0214752758885,-0.0587508726941,0.269917823922,-0.920709114515,-0.874027101351,10.0
Y1050407,1.87866828709,4.90716993429,1.91164947173,4.57973274364,-0.434154751396,0.0413084212791,-0.0755969910011,-0.128312530324,10.0
Y1050408,-1.45126118608,-0.428941150066,-0.221157469769,0.579722776052,-0.126952681672,-0.288782004556,-0.362669533963,0.726858148269,10.0
Y1050409,-2.7644201507,0.168426682352,0.0950735926387,-0.199174704103,-0.162318864049,-0.591007183405,0.0780968319238,-0.0361679755953,10.0
Y1050410,-0.696582445283,-1.06436968667,1.35917904492,0.111538861917,-0.956569449258,-0.154791131552,0.288613356808,0.208585769223,20.0
Y1050411,-1.87840264356,-0.210253719288,0.132585328764,0.00594122991375,-0.437934308641,-0.434609786799,-0.857202291056,0.491940559271,10.0
Y1050412,1.7169809777,0.593992984416,-1.36456499914,-0.42272367328,1.24282821135,-0.343089405015,0.798183997653,-0.0985845209974,30.0
Y1050413,-0.308794895663,0.0923997589528,-0.00847124890675,-0.804789559624,-0.671016863744,0.0211239306259,0.22246108816,0.196552148499,60.0
Y1050414,2.41612821622,5.49166133035,1.83897765942,2.15641417194,-2.40431416119,-0.249176692565,-0.0903873092432,0.54836211808,53.0
Y1050415,1.20008165103,-0.24170968555,-1.19583157191,-0.0228501154883,-0.149990535463,-0.321973116682,0.229583637253,0.766764514378,30.0
Y1050416,1.459127889,-0.652103739751,1.42961696806,-0.787992301464,-1.53084670151,1.51157646282,-0.584510724999,0.668931850075,63.0
Y1050417,0.644362679054,-1.24104920571,-0.535296593637,1.69072483373,0.314652033334,-0.197035474481,-1.11789466097,1.2123636525,62.0
Y1050418,-1.16879163373,-0.704506104713,0.557028735078,1.29235619507,0.44887219831,0.617156344722,-0.156952222029,0.422513060941,20.0
Y1050419,-2.7644201507,0.168426682352,0.0950735926387,-0.199174704103,-0.162318864049,-0.591007183405,0.0780968319238,-0.0361679755953,10.0
Y1050420,-0.562678583956,-0.00849583140617,-1.59418485713,-0.461648647951,-1.39244247217,-0.393097687722,0.392719353338,0.520513299382,75.0
Y1050421,1.29764396295,-1.17689955544,0.0598732140114,0.716018787112,-0.3915513623,-0.455465120485,-0.315376274102,-0.252201166876,60.0
Y1050422,-0.934208753591,-0.360169747354,0.085655093849,-0.383004483468,-0.522577054671,-1.11407641799,0.967853828776,-0.207746552521,40.0
Y1050423,-2.91206109359,0.290442030912,0.0816253483883,-0.149335803449,-0.0692925150497,-0.294035068123,0.0561230011851,-0.0573522626234,10.0
Y1050424,-0.397652735011,0.491729849929,0.0154382571535,-0.885374155005,0.342906595638,-0.58340843731,-0.320740445415,-0.547667989264,30.0
Y1050425,-2.7644201507,0.168426682352,0.0950735926387,-0.199174704103,-0.162318864049,-0.591007183405,0.0780968319238,-0.0361679755953,10.0
Y1050426,1.64116514179,-1.27338878982,2.50299753908,-0.240139495799,-0.685018911343,0.621777192506,0.0695375038938,-0.0622590573944,40.0
Y1050427,2.26682023503,-0.945392415958,0.123153100049,0.0892640225257,-0.250056788502,-0.426993142479,-0.287906814564,0.277076899027,96.0
Y1050428,0.895777300956,-1.52099576191,0.946718333053,1.65826150741,1.03207293275,-0.51333619596,1.23839667326,-0.424093181131,20.0
Y1050429,-3.05970203648,0.412457379472,0.0681771041379,-0.0994969027957,0.02373383395,0.00293704715835,0.0341491704464,-0.0785365496515,10.0
Y1050430,-3.20734297937,0.534472728032,0.0547288598875,-0.049658002142,0.11676018295,0.29990916244,0.0121753397077,-0.0997208366796,0.0
Y1050431,-3.20734297937,0.534472728032,0.0547288598875,-0.049658002142,0.11676018295,0.29990916244,0.0121753397077,-0.0997208366796,0.0
Y1050432,-3.20734297937,0.534472728032,0.0547288598875,-0.049658002142,0.11676018295,0.29990916244,0.0121753397077,-0.0997208366796,0.0
Y1050433,-3.20734297937,0.534472728032,0.0547288598875,-0.049658002142,0.11676018295,0.29990916244,0.0121753397077,-0.0997208366796,0.0
Y1050434,1.63129948684,-1.20530289565,2.31809657566,0.174231378733,0.556479193928,0.260559177396,1.2860765096,0.617056543627,20.0
Y1050435,-2.54295873637,-0.0145963404876,0.115245959014,-0.273933055083,-0.301858387549,-1.03646535633,0.111057578032,-0.00439154505318,10.0
Y1050436,-1.6260211012,-0.272656681956,1.40353505381,-0.00831932885292,-0.272787257843,0.688029274022,0.599135067783,-0.460708036768,10.0
Y1050437,-0.249468114263,2.34095249009,1.28280862072,-2.35632234267,3.55353775884,0.572140890314,-0.182559394949,2.59439214523,0.0
Y1050438,-3.20734297937,0.534472728032,0.0547288598875,-0.049658002142,0.11676018295,0.29990916244,0.0121753397077,-0.0997208366796,10.0
Y1050439,0.466816574944,-0.379199876294,-1.83464144217,0.256405133336,-0.857858048017,0.0911569703334,0.671852617353,1.8989147042,10.0
Y1050440,-0.90845245785,0.105468087276,-0.625000722258,0.355909947696,0.141062783369,0.0229053162589,-0.796875687126,-0.724711908911,10.0
Y1050441,-3.20734297937,0.534472728032,0.0547288598875,-0.049658002142,0.11676018295,0.29990916244,0.0121753397077,-0.0997208366796,0.0
Y1050442,0.542329024805,0.265688498798,0.523092509397,-0.205025888545,1.92744500294,-0.50992509984,0.337921362296,0.182752896248,10.0
Y1050443,-2.18423637595,0.773069896522,-0.517909300978,0.0743821787576,0.48865674168,0.441425050793,-0.224752084376,-1.33781999452,0.0
Y1050444,-0.810618119904,0.54738155619,-1.03784107268,-0.633997420884,0.167681494925,-0.735095723557,0.881335227674,-0.231754317105,10.0
Y1050445,2.22876587791,-0.780238779292,-1.89756380063,1.57604274935,0.262235115388,0.325007279166,-0.426825279782,-0.209530769828,20.0
Y1050446,-3.20734297937,0.534472728032,0.0547288598875,-0.049658002142,0.11676018295,0.29990916244,0.0121753397077,-0.0997208366796,0.0
Y1050447,-1.23408886683,-0.386240803303,-0.135097291537,1.11560795785,1.01298504071,-0.429364104181,0.0179925598177,0.0689957855122,10.0
Y1050448,1.23076822875,-0.331617851741,-0.73629163489,0.62961923864,1.4276884933,-0.838358516918,0.712576719394,0.4664487947,20.0
Y1050449,1.97377291835,0.0586134326023,-0.70735125083,0.667758861747,1.59142740365,0.589681029492,-0.320816620547,-0.00227026995828,20.0
Y1050450,1.37238430868,-1.09884856931,0.51718714188,1.19148415579,0.3894214254,0.705804847845,-0.0274247965081,0.495464018618,10.0
Y1050451,-3.20734297937,0.534472728032,0.0547288598875,-0.049658002142,0.11676018295,0.29990916244,0.0121753397077,-0.0997208366796,0.0
Y1050452,1.71304116471,-0.379910528333,-0.154912071222,-0.0255981962068,-0.616302331291,0.994144552163,-0.347305155471,-0.21703936678,40.0
Y1050453,0.348326684216,-1.2380472956,1.34077533872,1.25052590219,0.734886563827,0.226291374023,1.0569187284,0.117035491868,20.0
Y1050454,0.754573536614,0.0687746293537,-2.36579092618,0.356858318366,-0.534748043766,0.498420398999,0.964739480557,0.161771044237,90.0
Y9999984,1.63425617199,0.0859850775914,0.914964726182,-0.725697505437,0.428050867046,0.568947234226,-0.419350082925,-0.610638538158,66.0
Y9999985,1.77169283297,-0.174648863477,-1.97259254805,0.106272195467,-0.702412879646,-0.422945434934,-1.17195793092,-1.18486005748,59.0
