username,video_stop_avg,forum_num_days,problem_avg_count,video_backward_seek_avg,qz_mean,watched_time_hour,final_score
Y1050349,-0.803713208112,-0.167600380788,-0.195116589021,-0.649846082782,0.441995883091,-0.912378345122,65.0
Y1050350,0.708250999874,-0.167600380788,-0.348067935689,5.74109334426,-1.02138851243,0.844267425616,10.0
Y1050351,0.284798573815,-0.167600380788,-0.534385116526,0.333940677024,0.974135663098,2.02475232208,70.0
Y1050352,1.21921123709,-0.167600380788,0.633419084006,0.0362306912458,1.5062754431,1.95405426442,80.0
Y1050353,0.272624742868,-0.167600380788,0.033424612328,0.725901966491,0.175925992888,0.709441286254,50.0
Y1050354,1.42125084386,-0.167600380788,0.680662743072,0.670792308054,1.3732404982,0.0967672533853,50.0
Y1050355,-0.803713208112,-0.167600380788,-0.798654335085,-0.572627346366,-0.755318622223,-0.515374086762,10.0
Y1050356,0.283065993975,-0.167600380788,1.02317927209,0.631200367604,0.0428910479865,-0.584355701776,30.0
Y1050357,-0.557197305568,-0.167600380788,0.122597018978,0.624263069364,-0.489248732419,-0.88435124542,20.0
Y1050358,-0.567057940723,-0.167600380788,1.12593423081,-0.282284896994,0.175925992888,1.32936222988,50.0
Y1050359,-0.803713208112,-0.167600380788,-0.488617821698,-0.649846082782,-0.755318622223,-1.08905063454,20.0
Y1050360,-0.146337466022,-0.167600380788,0.840110092813,1.12618485666,-0.223178842216,0.0115841242029,30.0
Y1050361,0.52747267095,-0.167600380788,-0.724836117606,-0.287883255468,0.0428910479865,1.75508329137,30.0
Y1050362,0.739510826687,-0.167600380788,0.103994828175,0.278009935155,2.03841522351,1.48938308246,80.0
Y1050363,-0.803713208112,-0.167600380788,-0.922668940439,-0.649846082782,-1.02138851243,-1.08905063454,0.0
Y1050364,-0.592413863497,-0.167600380788,-0.305548642425,0.564902612148,2.03841522351,0.788611216373,72.0
Y1050365,0.400052762593,-0.167600380788,0.6260372622,0.209087005439,1.90538027821,1.35515413375,96.0
Y1050366,-0.618826280465,-0.167600380788,2.26627805439,0.450520912253,-0.755318622223,0.218091693258,10.0
Y1050367,-0.240248287166,-0.167600380788,0.993651985216,-0.307877392639,1.90538027821,0.29622911958,90.0
Y1050368,1.4373404616,-0.167600380788,0.122597018978,0.129361167374,-0.489248732419,-0.0562230912874,20.0
Y1050369,-0.212075039639,-0.167600380788,1.87651786613,-0.263752400236,-0.755318622223,-0.722387515653,10.0
Y1050370,0.675382213072,-0.167600380788,-0.780937962891,0.276778755142,-0.489248732419,-0.0926132862073,20.0
Y1050371,-0.803713208112,-0.167600380788,-0.904952568245,-0.649846082782,0.30896093779,-0.831341797152,40.0
Y1050372,0.535316358339,-0.167600380788,2.01381975063,0.0284503184579,0.575030827993,0.484281725521,50.0
Y1050373,0.182350405022,-0.167600380788,-0.302595913665,-0.649846082782,-0.489248732419,-0.880807888087,20.0
Y1050374,0.428866310525,-0.167600380788,-0.152006750023,-0.120897737877,0.30896093779,0.59766259367,30.0
Y1050375,-0.064165497522,-0.167600380788,0.773673697088,0.971747383587,-0.356213787118,-0.144154205894,30.0
Y1050376,1.04713346808,-0.167600380788,0.14031339117,0.695494256541,2.57055500352,1.20950876006,90.0
Y1050377,-0.381114515923,-0.167600380788,-0.541766938279,-0.649846082782,0.974135663098,-0.0776727814182,40.0
Y1050378,2.64061389057,-0.167600380788,0.813535534523,0.0354027046955,2.17145016841,1.84263541236,93.0
Y1050379,0.0295647231132,-0.167600380788,0.16688794946,-0.618958588262,1.77234533331,-0.726230869238,60.0
Y1050380,-0.206386210869,-0.167600380788,1.26825575421,0.699996830174,0.974135663098,1.68220163404,80.0
Y1050381,1.04109262051,-0.167600380788,0.481353555896,0.615989633481,1.107170608,1.46742071569,55.0
Y1050382,1.90796173171,-0.167600380788,-0.0988576334423,-0.147924295495,-0.223178842216,-0.895880259576,20.0
Y1050383,0.675382213072,-0.167600380788,-0.656923357537,-0.649846082782,-0.755318622223,-1.06307839605,10.0
Y1050384,0.675382213072,5.96657355607,-0.0309448734246,2.21276279149,-0.223178842216,0.678467039058,30.0
Y1050385,2.25308399467,-0.167600380788,0.521215393331,5.46201690993,1.77234533331,1.13072990144,40.0
Y1050386,-0.803713208112,-0.167600380788,-0.284879541474,-0.48437736179,0.175925992888,-0.397705274331,30.0
Y1050387,0.896499509106,-0.167600380788,-0.225824967555,1.45097154227,-0.755318622223,1.8951745737,10.0
Y1050388,-0.803713208112,-0.167600380788,-0.922668940439,-0.649846082782,0.441995883091,-1.08905063454,20.0
Y1050389,-0.803713208112,-0.167600380788,-0.922668940439,-0.649846082782,-1.02138851243,-1.08905063454,0.0
Y1050390,-0.803713208112,-0.167600380788,-0.763221590697,-0.649846082782,-0.755318622223,-1.08905063454,10.0
Y1050391,-0.803713208112,-0.167600380788,-0.922668940439,-0.649846082782,-0.489248732419,-1.08905063454,10.0
Y1050392,-0.803713208112,-0.167600380788,-0.922668940439,-0.649846082782,0.575030827993,-1.08905063454,20.0
Y1050393,-0.803713208112,-0.167600380788,-0.922668940439,-0.649846082782,-1.02138851243,-1.08905063454,0.0
Y1050394,0.675382213072,-0.167600380788,-0.214014052702,-0.534017978041,-0.489248732419,-0.105340498775,20.0
Y1050395,-0.803713208112,-0.167600380788,-0.922668940439,-0.649846082782,-0.755318622223,-1.08905063454,10.0
Y1050396,0.684986728064,-0.167600380788,0.209407242724,1.20189933185,-0.223178842216,1.80156785195,20.0
Y1050397,-0.803713208112,-0.167600380788,-0.922668940439,-0.649846082782,-0.223178842216,-1.08905063454,20.0
Y1050398,-0.803713208112,-0.167600380788,-0.355745030246,-0.649846082782,-1.02138851243,-0.975015798321,0.0
Y1050399,-0.803713208112,-0.167600380788,-0.922668940439,-0.649846082782,-1.02138851243,-1.08905063454,0.0
Y1050400,1.29167197091,-0.167600380788,0.0384442510553,-0.36027582093,-0.489248732419,0.771534732048,20.0
Y1050401,-0.803713208112,-0.167600380788,-0.922668940439,-0.649846082782,-0.755318622223,-1.08905063454,10.0
Y1050402,-0.803713208112,-0.167600380788,-0.922668940439,-0.649846082782,-1.02138851243,-1.08905063454,0.0
Y1050403,-0.803713208112,-0.167600380788,-0.922668940439,-0.649846082782,-0.489248732419,-1.08905063454,20.0
Y1050404,-0.803713208112,-0.167600380788,-0.922668940439,-0.649846082782,-1.02138851243,-1.08905063454,10.0
Y1050405,-0.803713208112,-0.167600380788,-0.922668940439,-0.649846082782,-0.755318622223,-1.08905063454,10.0
Y1050406,-0.803713208112,-0.167600380788,2.74462010361,-0.649846082782,-0.755318622223,-0.149535574526,10.0
Y1050407,0.675382213072,5.96657355607,0.0694479023975,-0.325527389508,-0.0901438973144,1.50303670846,10.0
Y1050408,-0.803713208112,-0.167600380788,-0.922668940439,-0.649846082782,-0.755318622223,-1.08905063454,10.0
Y1050409,-0.803713208112,-0.167600380788,-0.922668940439,-0.649846082782,-1.02138851243,-1.08905063454,10.0
Y1050410,-0.803713208112,-0.167600380788,-0.922668940439,-0.649846082782,-0.489248732419,-1.08905063454,20.0
Y1050411,-0.803713208112,-0.167600380788,0.1639352207,-0.649846082782,-1.02138851243,-0.0803922110965,10.0
Y1050412,0.403317040394,-0.167600380788,0.806153712717,1.5197408538,0.708065772895,-0.935400643841,30.0
Y1050413,0.805327034933,-0.167600380788,0.173383952655,2.92928924764,0.708065772895,-0.0670366125961,60.0
Y1050414,1.00407008412,5.96657355607,2.19364092839,2.32307527216,0.30896093779,0.716232381219,53.0
Y1050415,-0.315143227481,-0.167600380788,0.268757089574,0.690525430533,0.708065772895,0.132048170026,30.0
Y1050416,1.0710882615,-0.167600380788,0.864913013881,-0.163668895254,0.974135663098,-0.145852816193,63.0
Y1050417,-0.576160066164,-0.167600380788,0.253993446137,1.58875478758,0.974135663098,1.68925861813,62.0
Y1050418,-0.146337466022,-0.167600380788,0.724953673554,-0.250882610949,-0.622283677321,1.79105234119,20.0
Y1050419,-0.803713208112,-0.167600380788,-0.922668940439,-0.649846082782,-0.622283677321,-1.08905063454,10.0
Y1050420,-0.212075039639,-0.167600380788,0.863731922344,-0.441355494249,0.841100718196,-0.137098974637,75.0
Y1050421,-0.00781900542682,-0.167600380788,1.7731723616,-0.16778054232,0.841100718196,0.326387297748,60.0
Y1050422,1.73508044706,-0.167600380788,-0.692356101924,-0.190795736845,0.841100718196,-0.0218542397649,40.0
Y1050423,-0.475025337067,-0.167600380788,-0.497476007795,-0.197564911746,-0.622283677321,-0.241467846453,10.0
Y1050424,1.02014720941,-0.167600380788,2.48773270681,0.640909862343,-0.489248732419,0.895222605797,30.0
Y1050425,-0.803713208112,-0.167600380788,-0.922668940439,-0.649846082782,-1.02138851243,-1.08905063454,10.0
Y1050426,-0.228509434523,-0.167600380788,1.04384837304,-0.334536242125,1.3732404982,0.474139438442,40.0
Y1050427,0.47816949222,-0.167600380788,1.62848865542,-0.0861493064543,2.57055500352,1.65516269281,96.0
Y1050428,2.68272600022,-0.167600380788,-0.789796148988,-0.487135173599,-0.489248732419,0.114071187261,20.0
Y1050429,3.2814074791,-0.167600380788,-0.786843420283,0.387091235806,-1.02138851243,0.113328219497,10.0
Y1050430,-0.803713208112,-0.167600380788,-0.922668940439,-0.649846082782,-1.02138851243,-1.08905063454,0.0
Y1050431,-0.803713208112,-0.167600380788,-0.922668940439,-0.649846082782,-1.02138851243,-1.08905063454,0.0
Y1050432,-0.803713208112,-0.167600380788,-0.922668940439,-0.649846082782,-1.02138851243,-1.08905063454,0.0
Y1050433,-0.803713208112,-0.167600380788,-0.922668940439,-0.649846082782,-1.02138851243,-1.08905063454,0.0
Y1050434,3.63357305543,-0.167600380788,-0.621490613149,-0.186533663819,-0.489248732419,1.22730303321,20.0
Y1050435,-0.803713208112,-0.167600380788,-0.922668940439,-0.649846082782,-1.02138851243,-1.08905063454,10.0
Y1050436,-0.803713208112,-0.167600380788,-0.922668940439,-0.649846082782,-1.02138851243,-1.08905063454,10.0
Y1050437,-0.803713208112,-0.167600380788,-0.922668940439,-0.649846082782,-1.02138851243,-1.08905063454,0.0
Y1050438,-0.69415058443,-0.167600380788,0.928691953777,-0.0749954889948,-0.356213787118,-0.670982205096,10.0
Y1050439,-0.803713208112,-0.167600380788,0.403106245312,-0.649846082782,-0.489248732419,0.29126150856,10.0
Y1050440,0.102683681012,-0.167600380788,0.720524580507,0.242877846538,-1.02138851243,0.864792693449,10.0
Y1050441,-0.803713208112,-0.167600380788,-0.922668940439,-0.649846082782,-1.02138851243,-1.08905063454,0.0
Y1050442,-0.803713208112,-0.167600380788,-0.922668940439,-0.649846082782,-0.489248732419,-1.08905063454,10.0
Y1050443,-0.803713208112,-0.167600380788,-0.922668940439,-0.649846082782,-1.02138851243,-0.982796516465,0.0
Y1050444,-0.803713208112,-0.167600380788,-0.710072474117,-0.649846082782,-0.755318622223,-0.691939111044,10.0
Y1050445,-0.803713208112,-0.167600380788,-0.816370707278,-0.540223055015,0.441995883091,0.36074202527,20.0
Y1050446,-0.803713208112,-0.167600380788,-0.922668940439,-0.649846082782,-1.02138851243,-1.08905063454,0.0
Y1050447,-0.064165497522,-0.167600380788,-0.816370707278,0.103036598031,-1.02138851243,-0.164237075792,10.0
Y1050448,-0.803713208112,-0.167600380788,0.5734786913,-0.294088332441,-0.223178842216,0.921240818159,20.0
Y1050449,0.182350405022,-0.167600380788,-0.72778884631,2.43890337713,0.0428910479865,1.49869610796,20.0
Y1050450,0.773988573497,-0.167600380788,0.724953673554,-0.171089916443,-0.489248732419,0.0956633300314,10.0
Y1050451,-0.803713208112,-0.167600380788,-0.922668940439,-0.649846082782,-1.02138851243,-1.08905063454,0.0
Y1050452,3.54393090663,-0.167600380788,1.38931763081,-0.323421423988,0.841100718196,0.993083026948,40.0
Y1050453,1.7562596351,-0.167600380788,0.313048020056,-0.596386957464,-0.223178842216,-0.064821108137,20.0
Y1050454,-0.426191709007,-0.167600380788,1.98872155663,0.730604300753,2.70358994842,1.4983769295,90.0
Y9999984,1.91010534624,-0.167600380788,-0.160864936121,1.61182356234,1.63931038841,1.06217970967,66.0
Y9999985,-0.803713208112,-0.167600380788,2.11568889074,0.0451225456625,1.90538027821,0.127287782485,59.0
