evaluation_num,kfold_split_num,username,forum_num_days,qz_mean,video_stop_backward_seek_avg,watched_time_hour,watched_time_weekday,video_avg_count,hw_mean,label_val_predict,label_val_test
1,2,Y1050402,-0.18411492358,-1.31822426233,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,0.0,0.0
1,2,Y1050406,-0.18411492358,-0.840057681543,-0.628757275936,-0.732603233558,-1.23743175449,-0.725148980247,-0.687837886,6.95207683356,10.0
1,2,Y1050410,-0.18411492358,-0.202502240496,-0.628757275936,-0.707564109864,-0.870116245861,-0.797467367053,-0.687837886,18.5339859126,20.0
1,2,Y1050413,-0.18411492358,0.514747630681,1.06282317675,-0.574774764557,-0.686458491544,0.62605195122,1.31005556906,50.4263757237,60.0
1,2,Y1050416,-0.18411492358,1.23199750186,2.171135555,1.70704917872,-0.319142982911,-0.493834951702,1.94918017566,68.393002772,63.0
1,2,Y1050442,-0.18411492358,-0.52127996102,-0.0888330375357,-0.944560230732,-0.135485228594,0.507407873135,-0.687837886,11.688404388,10.0
1,2,Y1050449,-0.18411492358,0.275664340289,-0.133826726544,1.17716432628,2.61938108616,1.14674433616,-0.687837886,22.9836030381,20.0
1,3,Y1050275,-0.18411492358,-0.122807810366,-0.628757275936,-0.0637415679354,0.231830280039,-0.254765038242,0.117358468538,27.2226024433,20.0
1,3,Y1050307,-0.18411492358,-1.31822426233,-0.628757275936,-0.614478616678,-0.686458491544,-0.659119148816,-0.117557567865,4.61960483677,10.0
1,3,Y1050308,-0.18411492358,-1.31822426233,0.983302231702,0.239177893532,-0.135485228594,0.825204510833,-0.00845346160162,2.56020536695,10.0
1,3,Y1050313,-0.18411492358,-0.282196670627,-0.628757275936,-0.134643735989,0.782803542989,-0.336516258109,-0.0235508932321,23.1075093634,30.0
1,3,Y1050320,-0.18411492358,-0.361891100758,0.451091200865,0.315886851082,0.0481725257224,0.0577761638656,-0.687837886,13.5321237155,10.0
1,3,Y1050333,-0.18411492358,-0.441585530889,-0.628757275936,-0.387350086043,0.0481725257224,-0.774828567705,-0.687837886,14.2409612032,10.0
1,3,Y1050335,-0.18411492358,-0.441585530889,0.284960665972,-0.0998547559762,0.599145788673,-0.102581998182,-0.687837886,12.9920667841,10.0
1,3,Y1050337,-0.18411492358,-0.441585530889,-0.628757275936,-0.513561246669,0.231830280039,1.02935796921,-0.526798615161,13.5868771777,10.0
1,3,Y1050339,-0.18411492358,-0.0431133802347,-0.628757275936,-0.476460002986,-0.870116245861,-0.664359611607,-0.159427778249,26.9722836188,20.0
1,3,Y1050349,-0.18411492358,0.674136490943,-0.628757275936,-0.56829592966,0.782803542989,-0.733533720744,1.60193924782,58.7989029514,65.0
1,3,Y1050368,-0.18411492358,-0.202502240496,-0.0888330375357,-0.0584630204448,0.231830280039,0.545139205382,0.268332785185,26.3276759806,20.0
1,3,Y1050377,-0.18411492358,0.992914211466,0.559076047357,0.486871721706,-0.135485228594,-0.589945039698,0.238137921925,48.4125990064,40.0
1,3,Y1050380,-0.18411492358,1.31169193199,-0.628757275936,0.553699781263,0.415488034356,-0.0900048874328,2.73424662147,79.4797122582,80.0
1,3,Y1050381,-0.18411492358,1.23199750186,1.41623050079,1.4883808336,-0.502800737228,-0.0213548245746,1.6975563147,65.8104605577,55.0
1,3,Y1050404,-0.18411492358,-0.680668821281,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,11.6106573351,10.0
1,3,Y1050423,-0.18411492358,-0.760363251412,-0.628757275936,-0.797160943031,-0.135485228594,-0.297527214788,-0.654220938232,8.83164049803,10.0
1,3,Y1050427,-0.18411492358,2.42741395382,0.38648488108,2.07965699468,1.15011905162,0.36119896068,1.95763473726,88.4781743905,96.0
1,3,Y1050440,-0.18411492358,-0.840057681543,0.321871529322,0.856327996201,0.599145788673,0.2825920185,0.0770986510852,11.7517808303,10.0
1,3,Y1050452,-0.18411492358,1.0726086416,0.592994360641,1.44916351314,2.43572333184,0.908827324514,-0.687837886,36.4458758555,40.0
1,4,Y1050276,-0.18411492358,-0.122807810366,-0.628757275936,-0.899388442034,2.43572333184,0.179145282592,1.75955643415,49.0521498021,40.0
1,4,Y1050280,-0.18411492358,-0.680668821281,-0.628757275936,-0.100518171746,0.966461297306,-0.551165614887,-0.546928523888,11.0922947683,10.0
1,4,Y1050302,-0.18411492358,-1.31822426233,-0.0348406142895,-0.197480694074,-0.686458491544,-0.53020376366,0.298527648446,9.6487765858,10.0
1,4,Y1050304,-0.18411492358,-0.840057681543,-0.628757275936,-0.170151117407,-0.870116245861,-0.498760986769,-0.687837886,5.57941697218,10.0
1,4,Y1050306,-0.18411492358,-1.07914097194,-0.628757275936,0.857182721181,0.231830280039,-0.533348041328,0.45453444219,13.6818110757,10.0
1,4,Y1050336,-0.18411492358,1.47108079225,-0.628757275936,0.330750334037,0.415488034356,0.475965096263,-0.687837886,43.1315663725,50.0
1,4,Y1050342,-0.18411492358,0.992914211466,-0.628757275936,0.302478930877,-0.319142982911,-0.355172305741,-0.687837886,35.8334761532,50.0
1,4,Y1050350,-0.18411492358,-0.52127996102,1.8788908497,0.615431313425,0.0481725257224,0.839443596904,-0.687837886,9.65091599921,10.0
1,4,Y1050359,-0.18411492358,-0.680668821281,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,0.186001458018,21.0529171955,20.0
1,4,Y1050371,-0.18411492358,0.594442060812,-0.628757275936,-0.282840112602,0.966461297306,0.450810874766,-0.531831092257,31.7338223627,40.0
1,4,Y1050372,-0.18411492358,0.594442060812,1.91338600454,1.02408397782,1.15011905162,0.642297385916,2.12873896264,61.8031778033,50.0
1,4,Y1050386,-0.18411492358,0.355358770419,-0.628757275936,-0.303467806483,0.782803542989,-0.125640034575,0.0032218855214,34.7310752558,30.0
1,4,Y1050393,-0.18411492358,-1.31822426233,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,0.0137876640478,0.0
1,4,Y1050396,-0.18411492358,-0.0431133802347,2.06765007859,1.34468656187,-0.686458491544,-0.0978655816508,0.479696828355,31.0143714187,20.0
1,4,Y1050414,5.4313902456,0.514747630681,4.00237859903,1.2677409008,-0.135485228594,1.84844230673,2.17060917302,62.7173029856,53.0
1,4,Y1050421,-0.18411492358,0.594442060812,-0.232812832859,-0.0106800368875,0.231830280039,0.225470973808,1.71104335374,57.5892066577,60.0
1,4,Y1050446,-0.18411492358,-1.31822426233,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,0.0137876640478,0.0
1,4,Y1050447,-0.18411492358,-0.760363251412,-0.628757275936,-0.427240246902,1.15011905162,-0.0711392213096,-0.687837886,8.1474095364,10.0
1,5,Y1050279,5.4313902456,1.0726086416,-0.171898304982,0.66171586889,0.415488034356,0.891848225066,2.54804496447,75.7426707045,70.0
1,5,Y1050285,-0.18411492358,-1.31822426233,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,0.137286139937,0.0
1,5,Y1050294,-0.18411492358,0.674136490943,2.79768500325,0.482929079671,0.599145788673,-0.195442999231,-0.687837886,32.1667679461,40.0
1,5,Y1050296,-0.18411492358,-0.361891100758,-0.628757275936,-0.0831856610385,0.231830280039,-0.160227089135,-0.0839406200963,21.007833228,20.0
1,5,Y1050298,-0.18411492358,-0.361891100758,-0.628757275936,0.0691806641766,1.15011905162,-0.48618387602,-0.687837886,15.208740697,10.0
1,5,Y1050330,-0.18411492358,-0.282196670627,0.113638551122,1.67856062676,-0.319142982911,-0.523915208266,-0.687837886,12.2708198343,10.0
1,5,Y1050352,-0.18411492358,1.71016408264,3.2301130104,1.60035925429,-0.135485228594,-0.390912262098,2.23603137698,79.826140425,80.0
1,5,Y1050358,-0.18411492358,0.514747630681,0.0330355730676,1.54476267426,0.415488034356,-0.164209840851,1.57516646872,51.3263309561,50.0
1,5,Y1050378,-0.18411492358,2.02894180317,0.878531216745,2.06559814119,-0.319142982911,3.18329299441,2.73424662147,84.2920325833,93.0
1,5,Y1050382,-0.18411492358,-0.0431133802347,3.33068713702,-0.76456658582,0.231830280039,-0.313248603224,-0.687837886,22.1177843239,20.0
1,5,Y1050392,-0.18411492358,0.0365810498961,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,24.1178697844,20.0
1,5,Y1050397,-0.18411492358,-0.202502240496,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,19.8860020824,20.0
1,5,Y1050398,-0.18411492358,-1.31822426233,-0.628757275936,-1.31228120024,-1.23743175449,-0.718860424873,-0.687837886,0.0,0.0
1,5,Y1050412,-0.18411492358,0.753830921073,1.13469275283,-0.678902165834,0.415488034356,1.49502549468,0.399177192764,45.1580839634,30.0
1,5,Y1050443,-0.18411492358,-1.31822426233,-0.628757275936,-1.31774506326,-1.23743175449,-0.725148980247,-0.687837886,0.0,0.0
1,5,Y1050445,-0.18411492358,0.355358770419,-0.628757275936,0.498063563978,1.33377680594,0.79353714267,-0.687837886,25.2248426893,20.0
1,5,Y1050450,-0.18411492358,-0.361891100758,-0.0631223614963,0.895502488341,2.25206557752,0.782008124505,-0.602285773313,13.3154604689,10.0
1,5,Y9999985,-0.18411492358,1.8695529429,-0.628757275936,0.773223801092,0.782803542989,0.416223820206,-0.687837886,51.6102235446,59.0
1,6,Y1050282,-0.18411492358,-0.361891100758,-0.628757275936,-0.594301078079,-0.135485228594,-0.380326527239,-0.687837886,15.4549997148,10.0
1,6,Y1050289,5.4313902456,1.8695529429,0.901028067188,-0.529684859245,-0.319142982911,2.51167528042,-0.325499526526,56.4042086773,60.0
1,6,Y1050301,-0.18411492358,-1.31822426233,-0.628757275936,0.0182227879985,-0.135485228594,-0.335258547034,-0.0839406200963,3.69167076966,10.0
1,6,Y1050315,-0.18411492358,-0.202502240496,-0.331798945113,0.433681759998,0.0481725257224,2.51974559294,-0.0201288087246,19.6336313592,20.0
1,6,Y1050322,5.4313902456,2.58680281408,-0.628757275936,1.67683339308,0.415488034356,0.508216401692,2.16054421883,95.3086696973,99.0
1,6,Y1050326,-0.18411492358,-0.122807810366,-0.0888330375357,0.519037983021,1.51743456026,0.12485408788,-0.687837886,17.4026759097,20.0
1,6,Y1050343,-0.18411492358,-1.31822426233,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,0.0355891081525,0.0
1,6,Y1050344,-0.18411492358,1.0726086416,-0.133826726544,2.08128003214,-0.319142982911,-0.198482467641,0.0972285598118,44.593933649,40.0
1,6,Y1050361,-0.18411492358,0.0365810498961,-0.628757275936,1.95834645081,0.599145788673,-0.252459234584,0.276787346789,28.5442951121,30.0
1,6,Y1050389,-0.18411492358,-1.31822426233,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,0.0355891081525,0.0
1,6,Y1050390,-0.18411492358,-0.840057681543,-0.628757275936,-1.23473957832,-0.319142982911,-0.769168867868,-0.553571393914,9.92525188193,10.0
1,6,Y1050411,-0.18411492358,-0.680668821281,-0.628757275936,-0.684048606608,-1.23743175449,-0.813188755489,-0.567058432956,11.5566084371,10.0
1,6,Y1050415,-0.18411492358,0.355358770419,-0.454075903117,0.028144980739,0.0481725257224,0.323362819157,0.363949852407,37.5088522107,30.0
1,6,Y1050425,-0.18411492358,-0.840057681543,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,8.59414815799,10.0
1,6,Y1050430,-0.18411492358,-1.31822426233,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,0.0355891081525,0.0
1,6,Y1050433,-0.18411492358,-1.31822426233,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,0.0355891081525,0.0
1,6,Y1050453,-0.18411492358,-0.202502240496,2.11239654979,-0.0365698114214,2.06840782321,-0.085288470902,-0.551961000984,18.4031747713,20.0
1,6,Y9999984,-0.18411492358,0.992914211466,3.21079713008,1.40092841978,0.966461297306,0.531304383558,0.771580506772,50.2123252254,66.0
1,7,Y1050283,-0.18411492358,0.195969910158,0.559076047357,-0.509680420064,0.415488034356,-0.48618387602,-0.567058432956,27.0101300291,20.0
1,7,Y1050287,-0.18411492358,1.78985851277,1.62290479223,-0.0368856973706,0.782803542989,0.369059654898,-0.687837886,52.7785973777,50.0
1,7,Y1050309,-0.18411492358,-1.31822426233,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,0.0993162228985,0.0
1,7,Y1050314,-0.18411492358,-0.52127996102,-0.0888330375357,-0.267121849919,-0.686458491544,-0.0208307783144,0.197878104129,20.7250714089,30.0
1,7,Y1050321,-0.18411492358,0.594442060812,-0.628757275936,-0.656824696759,-1.23743175449,-0.737726090996,-0.687837886,33.3851433451,20.0
1,7,Y1050329,-0.18411492358,0.116275480027,-0.628757275936,0.334903600496,0.782803542989,0.943414379073,-0.184590164414,26.0492809468,20.0
1,7,Y1050364,-0.18411492358,1.78985851277,0.125422611963,0.700006313056,0.782803542989,0.628148136324,0.379047284037,62.0732274152,72.0
1,7,Y1050366,-0.18411492358,-0.361891100758,0.361103828788,0.0251672360007,0.415488034356,-0.0501773700826,-0.687837886,14.0707404469,10.0
1,7,Y1050373,-0.18411492358,-0.202502240496,-0.171898304982,-0.829803961046,-0.319142982911,-0.640253482693,-0.687837886,19.2064154986,20.0
1,7,Y1050374,-0.18411492358,0.43505320055,0.955020490434,0.701932074475,1.51743456026,-0.00825366756559,-0.687837886,27.3857843273,30.0
1,7,Y1050376,-0.18411492358,2.26802509356,-0.0888330375357,0.948227197478,-0.502800737228,0.497585748562,2.33829131389,90.6609478904,90.0
1,7,Y1050405,-0.18411492358,-0.999446541805,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,5.88540415235,10.0
1,7,Y1050408,-0.18411492358,-0.52127996102,-0.628757275936,-0.729891551444,-0.686458491544,-0.80061164474,-0.687837886,13.3977846745,10.0
1,7,Y1050418,-0.18411492358,-0.760363251412,-0.628757275936,0.63013814377,1.70109231457,-0.574223651262,-0.00342098450552,13.5974447242,20.0
1,7,Y1050431,-0.18411492358,-1.31822426233,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,0.0993162228985,0.0
1,7,Y1050434,-0.18411492358,-0.202502240496,5.31040934053,1.24095843477,2.25206557752,-0.539007741165,-0.687837886,15.8588116132,20.0
1,7,Y1050444,-0.18411492358,-0.52127996102,-0.628757275936,-0.793319095426,-0.502800737228,-0.131928589931,-0.520155745134,14.3688241917,10.0
1,7,Y1050454,-0.18411492358,1.71016408264,-0.391190611277,0.697240446439,0.599145788673,0.301772112392,2.09008953777,78.7574057389,90.0
1,8,Y1050284,-0.18411492358,0.116275480027,-0.628757275936,0.17739428105,0.599145788673,-0.324777621433,-0.687837886,22.7865220462,30.0
1,8,Y1050324,-0.18411492358,0.514747630681,-0.0631223614963,-0.0775720689353,1.70109231457,7.63548539002,0.211365143171,33.1400828699,30.0
1,8,Y1050332,-0.18411492358,0.674136490943,2.20584497121,1.88266603632,0.231830280039,1.22011081561,1.35031538685,49.8574628282,40.0
1,8,Y1050340,-0.18411492358,-0.52127996102,0.299237507887,1.92785559619,1.15011905162,-0.0428407221248,-0.687837886,7.92086160697,10.0
1,8,Y1050347,-0.18411492358,0.43505320055,0.785330013133,0.161447279065,0.415488034356,-0.188944825302,-0.687837886,28.6954409051,20.0
1,8,Y1050348,-0.18411492358,-0.52127996102,-0.628757275936,-0.0168617939001,-0.135485228594,0.268442768908,-0.687837886,10.7422541369,10.0
1,8,Y1050356,-0.18411492358,0.116275480027,0.235121501941,-0.405427779734,0.415488034356,0.407105414914,0.409242147298,35.0726175432,30.0
1,8,Y1050357,-0.18411492358,-0.361891100758,-0.133826726544,-0.914082499812,0.231830280039,0.167825882918,0.204520974156,25.4146078249,20.0
1,8,Y1050362,-0.18411492358,1.71016408264,-0.391190611277,1.05168612274,0.231830280039,0.205227814597,1.79981625195,75.2667887849,80.0
1,8,Y1050365,-0.18411492358,2.02894180317,0.632351477633,1.81710251921,1.33377680594,0.866379575799,2.67385689495,88.9192810893,96.0
1,8,Y1050369,-0.18411492358,-0.361891100758,-0.232812832859,-0.976154655888,1.15011905162,-0.102581998182,-0.687837886,16.861603641,10.0
1,8,Y1050375,-0.18411492358,0.195969910158,0.85603437818,-0.12181910063,-0.319142982911,-0.0978655816508,-0.687837886,24.5025366685,30.0
1,8,Y1050385,-0.18411492358,1.94924737304,0.673691545757,1.17870343947,2.06840782321,2.96466088568,0.117358468538,60.1694267667,40.0
1,8,Y1050394,-0.18411492358,-0.282196670627,0.85603437818,0.00554436958416,-0.319142982911,-0.609858798404,-0.285239708731,20.4016371663,20.0
1,8,Y1050401,-0.18411492358,-0.680668821281,-0.628757275936,-0.575659837249,-0.686458491544,-0.794323089366,-0.687837886,9.76697249767,10.0
1,8,Y1050424,-0.18411492358,-0.202502240496,0.371863187395,0.00105855527621,-0.502800737228,0.659381294704,-0.687837886,16.1126432792,30.0
1,8,Y1050432,-0.18411492358,-1.31822426233,-0.628757275936,-1.39236001991,-1.42108950881,-0.794323089366,-0.687837886,0.0,0.0
1,8,Y1050435,-0.18411492358,-0.60097439115,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,12.5324262195,10.0
1,9,Y1050286,-0.18411492358,1.55077522238,0.858945733899,-0.581288451971,0.599145788673,0.848037955936,0.754872682553,63.4829168085,72.0
1,9,Y1050297,-0.18411492358,-1.15883540207,-0.628757275936,-0.647654373917,-0.870116245861,-0.819477310863,-0.687837886,1.29030989088,10.0
1,9,Y1050311,-0.18411492358,0.116275480027,-0.358795159705,-0.0181218508804,0.599145788673,0.503604794439,-0.577123387149,22.9266154431,20.0
1,9,Y1050327,-0.18411492358,-1.31822426233,-0.38129199827,-1.20951874683,-1.05377400018,-0.488280061124,-0.687837886,0.0,0.0
1,9,Y1050338,-0.18411492358,-0.52127996102,-0.628757275936,-0.388558416347,-0.502800737228,-0.266084437916,-0.687837886,11.6820151506,10.0
1,9,Y1050345,-0.18411492358,-0.840057681543,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,8.20002578539,10.0
1,9,Y1050346,-0.18411492358,0.195969910158,-0.133826726544,-0.637430864909,-0.502800737228,-0.325825713973,0.541696947465,38.3492715302,50.0
1,9,Y1050363,-0.18411492358,-1.31822426233,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,0.0,0.0
1,9,Y1050384,5.4313902456,0.0365810498961,2.30547384977,0.772711134898,0.415488034356,1.05660837581,-0.687837886,18.3507644549,30.0
1,9,Y1050387,-0.18411492358,-1.15883540207,2.12485633931,1.33661336659,0.599145788673,-0.165677170417,-0.687837886,0.0,10.0
1,9,Y1050388,-0.18411492358,0.0365810498961,-0.628757275936,-0.655023021379,-0.870116245861,-0.766024590181,-0.687837886,22.855343446,20.0
1,9,Y1050417,-0.18411492358,1.31169193199,-0.171898304982,1.51570517809,0.966461297306,0.601736203751,1.28992566033,61.9639028661,62.0
1,9,Y1050420,-0.18411492358,1.23199750186,-0.628757275936,-0.723869865117,-0.319142982911,-0.629772557092,2.32661596677,77.1234114571,75.0
1,9,Y1050428,-0.18411492358,-0.202502240496,-0.133826726544,-0.0766771649387,1.51743456026,-0.0187345932106,-0.687837886,17.0567473215,20.0
1,9,Y1050436,-0.18411492358,-0.999446541805,-0.628757275936,-1.13462404596,-1.05377400018,-0.662263426503,-0.486538797366,6.91406542562,10.0
1,9,Y1050437,-0.18411492358,-1.31822426233,-0.628757275936,-0.71054614111,-0.870116245861,-0.74401464637,-0.687837886,0.0,0.0
1,9,Y1050438,-0.18411492358,-0.919752111674,-0.408788142213,-0.817371096166,0.415488034356,0.843845585666,-0.365759343979,7.31993606952,10.0
1,9,Y1050439,-0.18411492358,-0.361891100758,-0.628757275936,0.285324499496,0.599145788673,-0.730389443057,-0.687837886,14.4003798096,10.0
1,10,Y1050274,-0.18411492358,1.39138636212,-0.628757275936,0.669930058774,2.43572333184,0.230711436662,2.25958337022,75.1880507196,80.0
1,10,Y1050281,-0.18411492358,-0.840057681543,-0.628757275936,-0.740076841779,-1.23743175449,-0.574223651262,-0.687837886,7.41210759537,10.0
1,10,Y1050288,-0.18411492358,-1.31822426233,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,0.202759962671,0.0
1,10,Y1050300,-0.18411492358,-0.361891100758,-0.628757275936,-0.143099909374,0.966461297306,-0.401288378466,-0.687837886,14.8064971576,10.0
1,10,Y1050305,-0.18411492358,0.195969910158,-0.345939815747,0.343547164008,-0.686458491544,-0.36827346275,0.177748195403,33.2095184833,20.0
1,10,Y1050316,-0.18411492358,-0.52127996102,0.284960665972,0.465325071144,-0.870116245861,-0.236737846148,-0.325499526526,14.8426973648,10.0
1,10,Y1050318,-0.18411492358,0.753830921073,0.926738743228,0.93217838564,-0.319142982911,0.577630074837,0.862165096897,48.442148278,40.0
1,10,Y1050319,-0.18411492358,1.63046965251,-0.391190611277,1.20007297026,1.33377680594,0.824979919542,0.902424914693,63.5137335265,76.0
1,10,Y1050325,-0.18411492358,-0.202502240496,0.361103828788,0.814610202057,0.782803542989,0.438233764017,0.0251634861668,22.7892283179,20.0
1,10,Y1050341,-0.18411492358,-0.122807810366,-0.628757275936,0.564690596255,0.599145788673,0.0839784779466,-0.392532123075,20.4728230311,20.0
1,10,Y1050353,-0.18411492358,0.514747630681,0.88376393731,0.526449033967,-0.319142982911,0.327240761659,1.28992566033,49.6504005525,50.0
1,10,Y1050354,-0.18411492358,1.0726086416,-0.0888330375357,0.457194841642,0.415488034356,0.258111570811,1.04997714649,57.0771949574,50.0
1,10,Y1050355,-0.18411492358,-0.680668821281,-0.628757275936,-0.351351327395,-0.502800737228,-0.759736034806,-0.687837886,9.93557043595,10.0
1,10,Y1050360,-0.18411492358,-0.0431133802347,0.361103828788,0.0460771711297,0.599145788673,0.796681420358,0.238137921925,28.5239300174,30.0
1,10,Y1050391,-0.18411492358,-0.361891100758,-0.232812832859,-0.5685710114,-0.870116245861,-0.34626351894,-0.687837886,15.4371562543,10.0
1,10,Y1050403,-0.18411492358,-0.361891100758,-0.628757275936,-0.78097197298,-0.502800737228,-0.769168867868,-0.486538797366,18.4001949174,20.0
1,10,Y1050426,-0.18411492358,1.23199750186,0.889029750911,1.05217268869,0.231830280039,-0.121447664305,-0.687837886,41.3462362709,40.0
1,10,Y1050448,-0.18411492358,-0.0431133802347,-0.279394536237,1.29366858881,1.33377680594,0.0420547754296,-0.305369617458,21.857592689,20.0
2,1,Y1050286,-0.18411492358,1.55077522238,0.858945733899,-0.581288451971,0.599145788673,0.848037955936,0.754872682553,63.2302072846,72.0
2,1,Y1050302,-0.18411492358,-1.31822426233,-0.0348406142895,-0.197480694074,-0.686458491544,-0.53020376366,0.298527648446,8.34447447656,10.0
2,1,Y1050306,-0.18411492358,-1.07914097194,-0.628757275936,0.857182721181,0.231830280039,-0.533348041328,0.45453444219,12.807204377,10.0
