evaluation_num,kfold_split_num,username,exam_mean,label_val_predict,label_val_test
45,2,Y1050287,7.8,69.9342276332,50.0
45,2,Y1050298,2.4,19.2844720826,10.0
45,2,Y1050306,0.6,2.40122023237,10.0
45,2,Y1050320,2.4,19.2844720826,10.0
45,2,Y1050326,3.0,24.9122226993,20.0
45,2,Y1050328,6.2,54.9268926552,71.0
45,2,Y1050342,5.8,51.1750589107,50.0
45,2,Y1050360,3.2,26.7881395716,30.0
45,2,Y1050366,2.4,19.2844720826,10.0
45,2,Y1050368,2.8,23.0363058271,20.0
45,2,Y1050375,3.8,32.4158901883,30.0
45,2,Y1050387,0.4,0.525303360129,10.0
45,2,Y1050390,1.2,8.02897084911,10.0
45,2,Y1050402,0.0,0.0,0.0
45,2,Y1050424,2.8,23.0363058271,30.0
45,2,Y1050425,1.2,8.02897084911,10.0
45,2,Y1050441,0.0,0.0,0.0
45,3,Y1050283,3.8,32.2014905322,20.0
45,3,Y1050313,2.6,21.1964757453,30.0
45,3,Y1050321,4.8,41.372336188,20.0
45,3,Y1050341,3.0,24.8648140076,20.0
45,3,Y1050343,0.0,0.0,0.0
45,3,Y1050356,3.6,30.3673214011,30.0
45,3,Y1050370,3.4,28.5331522699,20.0
45,3,Y1050371,4.8,41.372336188,40.0
45,3,Y1050376,9.0,79.8898879423,90.0
45,3,Y1050382,3.2,26.6989831387,20.0
45,3,Y1050386,4.2,35.8698287945,30.0
45,3,Y1050396,3.2,26.6989831387,20.0
45,3,Y1050399,0.0,0.0,0.0
45,3,Y1050416,6.4,56.0456892373,63.0
45,3,Y1050420,6.4,56.0456892373,75.0
45,3,Y1050421,4.8,41.372336188,60.0
45,3,Y1050432,0.0,0.0,0.0
45,3,Y1050435,1.8,13.8597992206,10.0
45,3,Y1050454,7.6,67.0507040242,90.0
45,4,Y1050284,3.6,30.5295069635,30.0
45,4,Y1050292,5.0,43.7391128791,50.0
45,4,Y1050295,5.6,49.4003725572,30.0
45,4,Y1050296,2.4,19.2069876073,20.0
45,4,Y1050307,0.0,0.0,10.0
45,4,Y1050316,2.0,15.4328144886,10.0
45,4,Y1050318,5.2,45.6261994384,40.0
45,4,Y1050336,7.0,62.6099784727,50.0
45,4,Y1050351,6.8,60.7228919134,70.0
45,4,Y1050381,6.4,56.9487187946,55.0
45,4,Y1050406,1.2,7.8844682511,10.0
45,4,Y1050411,1.6,11.6586413698,10.0
45,4,Y1050423,1.4,9.77155481046,10.0
45,4,Y1050429,0.4,0.33612201363,10.0
45,4,Y1050431,0.0,0.0,0.0
45,4,Y1050439,2.4,19.2069876073,10.0
45,4,Y1050451,0.0,0.0,0.0
45,4,Y9999984,5.8,51.2874591165,66.0
45,5,Y1050276,3.0,24.6665511389,40.0
45,5,Y1050297,0.4,0.465001633592,10.0
45,5,Y1050309,0.0,0.0,0.0
45,5,Y1050310,2.0,15.3582628676,10.0
45,5,Y1050319,7.4,65.6230195325,76.0
45,5,Y1050324,4.6,39.559812373,30.0
45,5,Y1050345,1.2,7.91163225061,10.0
45,5,Y1050358,4.6,39.559812373,50.0
45,5,Y1050365,8.4,74.9313078038,96.0
45,5,Y1050372,4.8,41.4214700272,50.0
45,5,Y1050393,0.0,0.0,0.0
45,5,Y1050397,2.8,22.8048934847,20.0
45,5,Y1050412,5.2,45.1447853357,30.0
45,5,Y1050418,1.4,9.77328990487,20.0
45,5,Y1050433,0.0,0.0,0.0
45,5,Y1050434,2.8,22.8048934847,20.0
45,5,Y1050446,0.0,0.0,0.0
45,5,Y1050449,4.0,33.9748394102,20.0
45,6,Y1050278,5.0,44.2063553984,54.0
45,6,Y1050291,6.8,61.1361543775,40.0
45,6,Y1050312,2.0,15.9900237666,10.0
45,6,Y1050325,2.8,23.5143788684,20.0
45,6,Y1050330,2.6,21.633290093,10.0
45,6,Y1050331,1.8,14.1089349912,10.0
45,6,Y1050334,2.2,17.8711125421,20.0
45,6,Y1050348,2.0,15.9900237666,10.0
45,6,Y1050369,2.4,19.7522013175,10.0
45,6,Y1050373,2.8,23.5143788684,20.0
45,6,Y1050379,7.8,70.5415982547,60.0
45,6,Y1050391,2.4,19.7522013175,10.0
45,6,Y1050392,3.4,29.1576451948,20.0
45,6,Y1050414,4.6,40.4441778475,53.0
45,6,Y1050415,4.2,36.6820002966,30.0
45,6,Y1050422,5.6,49.8496217247,40.0
45,6,Y1050430,0.0,0.0,0.0
45,6,Y1050453,2.8,23.5143788684,20.0
45,7,Y1050280,1.6,12.1077184529,10.0
45,7,Y1050285,0.0,0.0,0.0
45,7,Y1050305,3.8,32.7065208411,20.0
45,7,Y1050323,9.6,87.0124544102,88.0
45,7,Y1050332,5.0,43.9422312347,40.0
45,7,Y1050333,2.2,17.7255736497,10.0
45,7,Y1050335,2.2,17.7255736497,10.0
45,7,Y1050338,2.0,15.8529552507,10.0
45,7,Y1050339,3.2,27.0886656443,20.0
45,7,Y1050353,4.6,40.1969944369,50.0
45,7,Y1050377,5.8,51.4327048305,40.0
45,7,Y1050405,0.8,4.61724485713,10.0
45,7,Y1050407,1.8,13.9803368518,10.0
45,7,Y1050417,6.6,58.9231784262,62.0
45,7,Y1050440,1.2,8.362481655,10.0
45,7,Y1050443,0.0,0.0,0.0
45,7,Y1050445,4.2,36.451757639,20.0
45,7,Y1050447,1.4,10.2351000539,10.0
45,8,Y1050274,6.8,60.9484599407,80.0
45,8,Y1050281,1.2,8.01771158543,10.0
45,8,Y1050289,8.0,72.2907631597,60.0
45,8,Y1050294,5.0,43.9350051122,40.0
45,8,Y1050300,2.4,19.3600148044,10.0
45,8,Y1050301,0.0,0.0,10.0
45,8,Y1050311,3.6,30.7023180234,20.0
45,8,Y1050322,9.8,89.3042179881,99.0
45,8,Y1050327,0.0,0.0,0.0
45,8,Y1050354,6.0,53.3869244614,50.0
45,8,Y1050359,1.6,11.7984793251,20.0
45,8,Y1050361,3.4,28.8119341536,30.0
45,8,Y1050388,3.4,28.8119341536,20.0
45,8,Y1050408,2.0,15.5792470648,10.0
45,8,Y1050419,1.4,9.90809545526,10.0
45,8,Y1050426,6.4,57.167692201,40.0
45,8,Y1050438,1.0,6.1273277156,10.0
45,8,Y9999985,8.0,72.2907631597,59.0
45,9,Y1050275,3.0,25.0589505989,20.0
45,9,Y1050277,2.4,19.5153470155,10.0
45,9,Y1050290,0.0,0.0,0.0
45,9,Y1050304,1.2,8.42813984872,10.0
45,9,Y1050329,3.6,30.6025541824,20.0
45,9,Y1050337,2.2,17.6674791544,10.0
45,9,Y1050350,2.0,15.8196112933,10.0
45,9,Y1050352,7.6,67.5599114051,80.0
45,9,Y1050364,7.8,69.4077792662,72.0
45,9,Y1050383,1.6,12.123875571,10.0
45,9,Y1050384,3.4,28.7546863212,30.0
45,9,Y1050394,2.6,21.3632148767,20.0
45,9,Y1050400,2.8,23.2110827378,20.0
45,9,Y1050404,1.6,12.123875571,10.0
45,9,Y1050413,4.6,39.841893488,60.0
45,9,Y1050436,0.8,4.73240412645,10.0
45,9,Y1050442,2.0,15.8196112933,10.0
45,9,Y1050450,2.4,19.5153470155,10.0
45,10,Y1050314,2.0,15.4094651562,30.0
45,10,Y1050315,2.8,22.6867319497,20.0
45,10,Y1050317,5.8,49.9764824252,55.0
45,10,Y1050349,5.0,42.6992156317,65.0
45,10,Y1050355,1.6,11.7708317595,10.0
45,10,Y1050362,7.6,66.3503327105,80.0
45,10,Y1050374,4.4,37.2412655366,30.0
45,10,Y1050378,8.4,73.627599504,93.0
45,10,Y1050380,6.6,57.2537492187,80.0
45,10,Y1050389,0.0,0.0,0.0
45,10,Y1050395,0.4,0.854931569271,10.0
45,10,Y1050401,1.6,11.7708317595,10.0
45,10,Y1050403,2.4,19.048098553,20.0
45,10,Y1050409,1.2,8.13219836274,10.0
45,10,Y1050410,2.8,22.6867319497,20.0
45,10,Y1050427,9.4,82.7241829958,96.0
45,10,Y1050444,2.0,15.4094651562,10.0
45,10,Y1050452,6.0,51.7957991236,40.0
46,1,Y1050287,7.8,70.5008178715,50.0
46,1,Y1050293,8.2,74.2752211501,80.0
46,1,Y1050306,0.6,2.56155885722,10.0
46,1,Y1050319,7.4,66.726414593,76.0
46,1,Y1050336,7.0,62.9520113144,50.0
46,1,Y1050341,3.0,25.2079785287,20.0
46,1,Y1050350,2.0,15.7719703322,10.0
46,1,Y1050356,3.6,30.8695834465,30.0
46,1,Y1050370,3.4,28.9823818072,20.0
46,1,Y1050376,9.0,81.8240277072,90.0
46,1,Y1050377,5.8,51.6288014787,40.0
46,1,Y1050382,3.2,27.0951801679,20.0
46,1,Y1050388,3.4,28.9823818072,20.0
46,1,Y1050401,1.6,11.9975670537,10.0
46,1,Y1050422,5.6,49.7415998394,40.0
46,1,Y1050423,1.4,10.1103654144,10.0
46,1,Y1050425,1.2,8.22316377508,10.0
46,1,Y1050437,0.0,0.0,0.0
46,1,Y1050451,0.0,0.0,0.0
46,2,Y1050275,3.0,24.8309023551,20.0
46,2,Y1050285,0.0,0.0,0.0
46,2,Y1050307,0.0,0.0,10.0
46,2,Y1050309,0.0,0.0,0.0
46,2,Y1050310,2.0,15.5383639183,10.0
46,2,Y1050318,5.2,45.274486916,40.0
46,2,Y1050337,2.2,17.3968716057,10.0
46,2,Y1050338,2.0,15.5383639183,10.0
46,2,Y1050359,1.6,11.8213485436,20.0
46,2,Y1050371,4.8,41.5574715413,40.0
46,2,Y1050374,4.4,37.8404561666,30.0
46,2,Y1050380,6.6,58.2840407275,80.0
46,2,Y1050389,0.0,0.0,0.0
46,2,Y1050404,1.6,11.8213485436,10.0
46,2,Y1050431,0.0,0.0,0.0
46,2,Y1050433,0.0,0.0,0.0
46,2,Y1050445,4.2,35.9819484792,20.0
46,2,Y1050453,2.8,22.9723946677,20.0
46,2,Y1050454,7.6,67.5765791643,90.0
46,3,Y1050278,5.0,43.2763116831,54.0
46,3,Y1050286,7.2,63.4632659146,72.0
46,3,Y1050316,2.0,15.748646822,10.0
46,3,Y1050322,9.8,87.3205754609,99.0
46,3,Y1050323,9.6,85.4853978035,88.0
46,3,Y1050325,2.8,23.0893574517,20.0
46,3,Y1050327,0.0,0.0,0.0
46,3,Y1050330,2.6,21.2541797943,10.0
46,3,Y1050332,5.0,43.2763116831,40.0
46,3,Y1050335,2.2,17.5838244795,10.0
46,3,Y1050339,3.2,26.7597127665,20.0
46,3,Y1050340,2.0,15.748646822,10.0
46,3,Y1050362,7.6,67.1336212294,80.0
46,3,Y1050366,2.4,19.4190021369,10.0
46,3,Y1050381,6.4,56.122555285,55.0
46,3,Y1050387,0.4,1.06722556279,10.0
46,3,Y1050411,1.6,12.0782915072,10.0
46,3,Y1050424,2.8,23.0893574517,30.0
46,3,Y1050432,0.0,0.0,0.0
46,4,Y1050283,3.8,32.53452146,20.0
46,4,Y1050305,3.8,32.53452146,20.0
46,4,Y1050320,2.4,19.5097924724,10.0
46,4,Y1050321,4.8,41.8378993084,20.0
46,4,Y1050326,3.0,25.0918191814,20.0
46,4,Y1050334,2.2,17.6491169027,20.0
46,4,Y1050348,2.0,15.788441333,10.0
46,4,Y1050360,3.2,26.952494751,30.0
46,4,Y1050397,2.8,23.2311436117,20.0
46,4,Y1050398,0.0,0.0,0.0
46,4,Y1050407,1.8,13.9277657634,10.0
46,4,Y1050410,2.8,23.2311436117,20.0
46,4,Y1050413,4.6,39.9772237387,60.0
46,4,Y1050417,6.6,58.5839794354,62.0
46,4,Y1050420,6.4,56.7233038657,75.0
46,4,Y1050436,0.8,4.62438791502,10.0
46,4,Y1050443,0.0,0.0,0.0
46,4,Y1050448,3.2,26.952494751,20.0
46,5,Y1050276,3.0,24.9417799006,40.0
46,5,Y1050281,1.2,7.99990501782,10.0
46,5,Y1050295,5.6,49.4133769534,30.0
46,5,Y1050297,0.4,0.470182847715,10.0
46,5,Y1050300,2.4,19.294488273,10.0
46,5,Y1050303,2.8,23.059349358,20.0
46,5,Y1050304,1.2,7.99990501782,10.0
46,5,Y1050317,5.8,51.2958074959,55.0
46,5,Y1050328,6.2,55.060668581,71.0
46,5,Y1050344,6.0,53.1782380384,40.0
46,5,Y1050347,4.4,38.1187936982,20.0
46,5,Y1050357,2.4,19.294488273,20.0
46,5,Y1050367,8.4,75.7674045488,90.0
46,5,Y1050379,7.8,70.1201129212,60.0
46,5,Y1050390,1.2,7.99990501782,10.0
46,5,Y1050405,0.8,4.23504393277,10.0
46,5,Y1050415,4.2,36.2363631557,30.0
46,5,Y1050430,0.0,0.0,0.0
46,6,Y1050274,6.8,60.1317424897,80.0
46,6,Y1050282,2.4,19.065043256,10.0
46,6,Y1050302,0.0,0.0,10.0
46,6,Y1050308,0.0,0.0,10.0
46,6,Y1050312,2.0,15.331706962,10.0
46,6,Y1050329,3.6,30.2650521379,20.0
46,6,Y1050354,6.0,52.6650699018,50.0
46,6,Y1050386,4.2,35.8650565789,30.0
46,6,Y1050393,0.0,0.0,0.0
46,6,Y1050396,3.2,26.5317158439,20.0
46,6,Y1050399,0.0,0.0,0.0
46,6,Y1050400,2.8,22.7983795499,20.0
46,6,Y1050403,2.4,19.065043256,20.0
46,6,Y1050421,4.8,41.4650610198,60.0
46,6,Y1050428,2.8,22.7983795499,20.0
46,6,Y1050438,1.0,5.99836622703,10.0
46,6,Y1050441,0.0,0.0,0.0
46,6,Y9999984,5.8,50.7984017548,66.0
46,7,Y1050296,2.4,19.1818924431,20.0
46,7,Y1050299,0.8,4.27434761192,10.0
46,7,Y1050301,0.0,0.0,10.0
46,7,Y1050311,3.6,30.3625510664,20.0
46,7,Y1050313,2.6,21.045335547,30.0
46,7,Y1050324,4.6,39.6797665859,30.0
46,7,Y1050343,0.0,0.0,0.0
46,7,Y1050355,1.6,11.7281200275,10.0
46,7,Y1050368,2.8,22.9087786509,20.0
46,7,Y1050378,8.4,75.0851855599,93.0
46,7,Y1050414,4.6,39.6797665859,53.0
46,7,Y1050418,1.4,9.8646769236,20.0
46,7,Y1050427,9.4,84.4024010793,96.0
46,7,Y1050442,2.0,15.4550062353,10.0
46,7,Y1050446,0.0,0.0,0.0
46,7,Y1050447,1.4,9.8646769236,10.0
46,7,Y1050449,4.0,34.0894372742,20.0
46,7,Y1050452,6.0,52.7238683131,40.0
46,8,Y1050277,2.4,19.3346811475,10.0
46,8,Y1050315,2.8,23.0089369143,20.0
46,8,Y1050333,2.2,17.4975532641,10.0
46,8,Y1050342,5.8,50.5658551656,50.0
46,8,Y1050349,5.0,43.2173436319,65.0
46,8,Y1050351,6.8,59.7514945826,70.0
46,8,Y1050352,7.6,67.1000061163,80.0
46,8,Y1050353,4.6,39.5430878651,50.0
46,8,Y1050358,4.6,39.5430878651,50.0
46,8,Y1050361,3.4,28.5203205646,30.0
46,8,Y1050375,3.8,32.1945763314,30.0
46,8,Y1050383,1.6,11.9861696139,10.0
46,8,Y1050384,3.4,28.5203205646,30.0
46,8,Y1050392,3.4,28.5203205646,20.0
46,8,Y1050402,0.0,0.0,0.0
46,8,Y1050440,1.2,8.31191384704,10.0
46,8,Y1050444,2.0,15.6604253807,10.0
46,8,Y1050450,2.4,19.3346811475,10.0
46,9,Y1050280,1.6,11.8057292132,10.0
46,9,Y1050288,0.0,0.0,0.0
46,9,Y1050289,8.0,72.4950580884,60.0
46,9,Y1050290,0.0,0.0,0.0
46,9,Y1050291,6.8,61.1158089243,40.0
46,9,Y1050292,5.0,44.0469351782,50.0
46,9,Y1050294,5.0,44.0469351782,40.0
46,9,Y1050298,2.4,19.3918953226,10.0
46,9,Y1050314,2.0,15.5988122679,30.0
46,9,Y1050345,1.2,8.01264615855,10.0
46,9,Y1050363,0.0,0.0,0.0
46,9,Y1050365,8.4,76.2881411431,96.0
46,9,Y1050391,2.4,19.3918953226,10.0
46,9,Y1050406,1.2,8.01264615855,10.0
46,9,Y1050409,1.2,8.01264615855,10.0
46,9,Y1050412,5.2,45.9434767055,30.0
46,9,Y1050434,2.8,23.1849783773,20.0
46,9,Y9999985,8.0,72.4950580884,59.0
46,10,Y1050279,6.0,53.4076795786,70.0
46,10,Y1050284,3.6,30.682054327,30.0
46,10,Y1050331,1.8,13.6378353883,10.0
46,10,Y1050346,3.8,32.5758564313,50.0
46,10,Y1050364,7.8,70.4518985173,72.0
46,10,Y1050369,2.4,19.3192417012,10.0
46,10,Y1050372,4.8,42.0448669528,50.0
46,10,Y1050373,2.8,23.1068459098,20.0
46,10,Y1050385,8.2,74.239502726,40.0
46,10,Y1050394,2.6,21.2130438055,20.0
46,10,Y1050395,0.4,0.381220658144,10.0
46,10,Y1050408,2.0,15.5316374926,10.0
46,10,Y1050416,6.4,57.1952837872,63.0
46,10,Y1050419,1.4,9.85023117966,10.0
46,10,Y1050426,6.4,57.1952837872,40.0
46,10,Y1050429,0.4,0.381220658144,10.0
46,10,Y1050435,1.8,13.6378353883,10.0
46,10,Y1050439,2.4,19.3192417012,10.0
47,1,Y1050278,5.0,43.0127865586,54.0
47,1,Y1050282,2.4,19.0999767851,10.0
47,1,Y1050305,3.8,31.9761051247,20.0
47,1,Y1050314,2.0,15.4210829738,30.0
47,1,Y1050323,9.6,85.3200653886,88.0
47,1,Y1050327,0.0,0.0,0.0
47,1,Y1050328,6.2,54.0494679925,71.0
47,1,Y1050339,3.2,26.4577644077,20.0
47,1,Y1050346,3.8,31.9761051247,50.0
47,1,Y1050359,1.6,11.7421891625,20.0
47,1,Y1050360,3.2,26.4577644077,30.0
47,1,Y1050362,7.6,66.9255963321,80.0
47,1,Y1050367,8.4,74.2833839547,90.0
47,1,Y1050379,7.8,68.7650432377,60.0
47,1,Y1050396,3.2,26.4577644077,20.0
47,1,Y1050407,1.8,13.5816360682,10.0
47,1,Y1050413,4.6,39.3338927473,60.0
47,1,Y1050422,5.6,48.5311272755,40.0
47,1,Y1050448,3.2,26.4577644077,20.0
47,2,Y1050275,3.0,24.8816263982,20.0
47,2,Y1050306,0.6,2.29566862186,10.0
47,2,Y1050309,0.0,0.0,0.0
47,2,Y1050331,1.8,13.58864751,10.0
47,2,Y1050342,5.8,51.2319104705,50.0
47,2,Y1050368,2.8,22.9994632501,20.0
47,2,Y1050381,6.4,56.8783999146,55.0
47,2,Y1050383,1.6,11.706484362,10.0
47,2,Y1050384,3.4,28.6459526942,30.0
47,2,Y1050391,2.4,19.2351369541,10.0
47,2,Y1050399,0.0,0.0,0.0
47,2,Y1050403,2.4,19.2351369541,20.0
47,2,Y1050406,1.2,7.94215806593,10.0
47,2,Y1050414,4.6,39.9389315823,53.0
47,2,Y1050416,6.4,56.8783999146,63.0
47,2,Y1050418,1.4,9.82432121396,20.0
47,2,Y1050426,6.4,56.8783999146,40.0
47,2,Y1050446,0.0,0.0,0.0
47,2,Y1050453,2.8,22.9994632501,20.0
47,3,Y1050283,3.8,32.4250642776,20.0
47,3,Y1050301,0.0,0.0,10.0
47,3,Y1050304,1.2,8.04237596326,10.0
47,3,Y1050317,5.8,51.1809783656,55.0
47,3,Y1050318,5.2,45.5542041392,40.0
47,3,Y1050321,4.8,41.8030213216,20.0
47,3,Y1050330,2.6,21.1715158248,10.0
47,3,Y1050349,5.0,43.6786127304,65.0
47,3,Y1050351,6.8,60.5589354096,70.0
47,3,Y1050386,4.2,36.1762470952,30.0
47,3,Y1050400,2.8,23.0471072336,20.0
47,3,Y1050411,1.6,11.7935587809,10.0
47,3,Y1050423,1.4,9.91796737205,10.0
47,3,Y1050424,2.8,23.0471072336,30.0
47,3,Y1050425,1.2,8.04237596326,10.0
47,3,Y1050436,0.8,4.29119314566,10.0
47,3,Y1050438,1.0,6.16678455446,10.0
47,3,Y1050439,2.4,19.295924416,10.0
47,3,Y1050451,0.0,0.0,0.0
47,4,Y1050287,7.8,70.6112695086,50.0
47,4,Y1050288,0.0,0.0,0.0
47,4,Y1050292,5.0,43.9074659146,50.0
47,4,Y1050295,5.6,49.6297095419,30.0
47,4,Y1050307,0.0,0.0,10.0
47,4,Y1050308,0.0,0.0,10.0
47,4,Y1050313,2.6,21.0184914054,30.0
47,4,Y1050316,2.0,15.2962477782,10.0
47,4,Y1050319,7.4,66.7964404237,76.0
47,4,Y1050334,2.2,17.2036623206,20.0
47,4,Y1050343,0.0,0.0,0.0
47,4,Y1050361,3.4,28.6481495752,30.0
47,4,Y1050370,3.4,28.6481495752,20.0
47,4,Y1050372,4.8,42.0000513722,50.0
47,4,Y1050389,0.0,0.0,0.0
47,4,Y1050405,0.8,3.85176052358,10.0
47,4,Y1050408,2.0,15.2962477782,10.0
47,4,Y1050449,4.0,34.3703932024,20.0
47,5,Y1050285,0.0,0.0,0.0
47,5,Y1050290,0.0,0.0,0.0
47,5,Y1050293,8.2,74.1760626601,80.0
47,5,Y1050296,2.4,19.5201815247,20.0
47,5,Y1050300,2.4,19.5201815247,10.0
47,5,Y1050311,3.6,30.828294863,20.0
47,5,Y1050320,2.4,19.5201815247,10.0
47,5,Y1050337,2.2,17.6354959683,10.0
47,5,Y1050340,2.0,15.7508104119,10.0
47,5,Y1050344,6.0,53.4445215398,40.0
47,5,Y1050364,7.8,70.4066915473,72.0
47,5,Y1050373,2.8,23.2895526374,20.0
47,5,Y1050387,0.4,0.673325960696,10.0
47,5,Y1050394,2.6,21.404867081,20.0
47,5,Y1050402,0.0,0.0,0.0
47,5,Y1050410,2.8,23.2895526374,20.0
47,5,Y1050441,0.0,0.0,0.0
47,5,Y9999985,8.0,72.2913771037,59.0
47,6,Y1050279,6.0,53.0423549374,70.0
47,6,Y1050280,1.6,11.791251881,10.0
47,6,Y1050281,1.2,8.04115160311,10.0
47,6,Y1050286,7.2,64.292655771,72.0
47,6,Y1050297,0.4,0.540951047387,10.0
47,6,Y1050356,3.6,30.5417532703,30.0
47,6,Y1050366,2.4,19.2914524367,10.0
47,6,Y1050374,4.4,38.041953826,30.0
47,6,Y1050375,3.8,32.4168034092,30.0
47,6,Y1050376,9.0,81.1681070214,90.0
47,6,Y1050377,5.8,51.1673047985,40.0
47,6,Y1050378,8.4,75.5429566046,93.0
47,6,Y1050385,8.2,73.6679064657,40.0
47,6,Y1050393,0.0,0.0,0.0
47,6,Y1050395,0.4,0.540951047387,10.0
47,6,Y1050397,2.8,23.0415527146,20.0
47,6,Y1050409,1.2,8.04115160311,10.0
47,6,Y1050444,2.0,15.5413521588,10.0
47,7,Y1050276,3.0,25.0818342355,40.0
47,7,Y1050289,8.0,71.7809004075,60.0
47,7,Y1050291,6.8,60.5731245262,40.0
47,7,Y1050294,5.0,43.7614607043,40.0
47,7,Y1050299,0.8,4.5342451198,10.0
47,7,Y1050322,9.8,88.5925642294,99.0
47,7,Y1050329,3.6,30.6857221761,20.0
47,7,Y1050345,1.2,8.27017041356,10.0
47,7,Y1050352,7.6,68.0449751137,80.0
47,7,Y1050355,1.6,12.0060957073,10.0
47,7,Y1050404,1.6,12.0060957073,10.0
47,7,Y1050412,5.2,45.6294233512,30.0
47,7,Y1050415,4.2,36.2896101168,30.0
47,7,Y1050429,0.4,0.798319826043,10.0
47,7,Y1050435,1.8,13.8740583542,10.0
47,7,Y1050445,4.2,36.2896101168,20.0
47,7,Y1050450,2.4,19.4779462948,10.0
47,7,Y1050454,7.6,68.0449751137,90.0
47,8,Y1050277,2.4,19.6393926363,10.0
47,8,Y1050284,3.6,30.7500327641,30.0
47,8,Y1050303,2.8,23.3429393455,20.0
47,8,Y1050312,2.0,15.935845927,10.0
47,8,Y1050315,2.8,23.3429393455,20.0
47,8,Y1050324,4.6,40.0088995372,30.0
47,8,Y1050335,2.2,17.7876192816,10.0
47,8,Y1050336,7.0,62.2301797928,50.0
47,8,Y1050341,3.0,25.1947127002,20.0
47,8,Y1050347,4.4,38.1571261826,20.0
47,8,Y1050357,2.4,19.6393926363,20.0
47,8,Y1050358,4.6,40.0088995372,50.0
47,8,Y1050417,6.6,58.5266330835,62.0
47,8,Y1050419,1.4,10.3805258631,10.0
47,8,Y1050427,9.4,84.4514600483,96.0
47,8,Y1050442,2.0,15.935845927,10.0
47,8,Y1050447,1.4,10.3805258631,10.0
47,8,Y9999984,5.8,51.119539665,66.0
47,9,Y1050274,6.8,59.968012599,80.0
47,9,Y1050298,2.4,19.352991326,10.0
47,9,Y1050325,2.8,23.0452659872,20.0
47,9,Y1050326,3.0,24.8914033178,20.0
47,9,Y1050332,5.0,43.3527766237,40.0
47,9,Y1050338,2.0,15.6607166648,10.0
47,9,Y1050353,4.6,39.6605019625,50.0
47,9,Y1050363,0.0,0.0,0.0
47,9,Y1050365,8.4,74.7371112437,96.0
47,9,Y1050371,4.8,41.5066392931,40.0
47,9,Y1050388,3.4,28.583677979,20.0
47,9,Y1050390,1.2,8.2761673425,10.0
47,9,Y1050398,0.0,0.0,0.0
47,9,Y1050431,0.0,0.0,0.0
47,9,Y1050433,0.0,0.0,0.0
47,9,Y1050434,2.8,23.0452659872,20.0
47,9,Y1050440,1.2,8.2761673425,10.0
47,9,Y1050452,6.0,52.5834632766,40.0
47,10,Y1050302,0.0,0.0,10.0
47,10,Y1050310,2.0,15.5727717524,10.0
47,10,Y1050333,2.2,17.4210262401,10.0
47,10,Y1050348,2.0,15.5727717524,10.0
47,10,Y1050350,2.0,15.5727717524,10.0
47,10,Y1050354,6.0,52.5378615065,50.0
47,10,Y1050369,2.4,19.2692807278,10.0
47,10,Y1050380,6.6,58.0826249696,80.0
47,10,Y1050382,3.2,26.6622986786,20.0
47,10,Y1050392,3.4,28.5105531663,20.0
47,10,Y1050401,1.6,11.8762627769,10.0
47,10,Y1050420,6.4,56.2343704819,75.0
47,10,Y1050421,4.8,41.4483345802,60.0
47,10,Y1050428,2.8,22.9657897032,20.0
47,10,Y1050430,0.0,0.0,0.0
47,10,Y1050432,0.0,0.0,0.0
47,10,Y1050437,0.0,0.0,0.0
47,10,Y1050443,0.0,0.0,0.0
48,1,Y1050300,2.4,19.4193349522,10.0
48,1,Y1050302,0.0,0.0,10.0
48,1,Y1050306,0.6,2.64190287768,10.0
48,1,Y1050316,2.0,15.6910167134,10.0
48,1,Y1050331,1.8,13.826857594,10.0
48,1,Y1050335,2.2,17.5551758328,10.0
48,1,Y1050340,2.0,15.6910167134,10.0
48,1,Y1050351,6.8,60.4308355788,70.0
48,1,Y1050360,3.2,26.8759714298,30.0
48,1,Y1050381,6.4,56.70251734,55.0
48,1,Y1050402,0.0,0.0,0.0
48,1,Y1050403,2.4,19.4193349522,20.0
48,1,Y1050408,2.0,15.6910167134,10.0
48,1,Y1050410,2.8,23.147653191,20.0
48,1,Y1050416,6.4,56.70251734,63.0
48,1,Y1050417,6.6,58.5666764594,62.0
48,1,Y1050438,1.0,6.37022111646,10.0
48,1,Y1050442,2.0,15.6910167134,10.0
48,1,Y1050449,4.0,34.3326079073,20.0
48,2,Y1050292,5.0,43.5542987228,50.0
48,2,Y1050295,5.6,49.1504982531,30.0
48,2,Y1050312,2.0,15.5733010711,10.0
48,2,Y1050315,2.8,23.0349004448,20.0
48,2,Y1050320,2.4,19.3041007579,10.0
48,2,Y1050326,3.0,24.9003002883,20.0
48,2,Y1050337,2.2,17.4387009145,10.0
48,2,Y1050339,3.2,26.7657001317,20.0
48,2,Y1050346,3.8,32.3618996621,50.0
48,2,Y1050359,1.6,11.8425013842,20.0
48,2,Y1050375,3.8,32.3618996621,30.0
48,2,Y1050378,8.4,75.2660960613,93.0
48,2,Y1050384,3.4,28.6310999752,30.0
48,2,Y1050387,0.4,0.650102323484,10.0
48,2,Y1050395,0.4,0.650102323484,10.0
48,2,Y1050432,0.0,0.0,0.0
48,2,Y1050435,1.8,13.7079012276,10.0
48,2,Y1050436,0.8,4.38090201038,10.0
48,2,Y1050439,2.4,19.3041007579,10.0
48,3,Y1050277,2.4,19.3994356052,10.0
48,3,Y1050284,3.6,30.5572131528,30.0
48,3,Y1050290,0.0,0.0,0.0
