evaluation_num,kfold_split_num,username,qz_mean,video_pause_backward_seek_avg,label_val_predict,label_val_test
2,3,Y1050415,0.356573614603,-0.662882387285,31.8770986748,30.0
2,3,Y1050436,-0.74011498157,-0.344499472563,17.4875715126,10.0
2,4,Y1050287,0.904917912689,-0.435466019399,39.1669950445,50.0
2,4,Y1050288,-1.83680357774,-0.662882387285,2.72062447287,0.0
2,4,Y1050316,-0.191770683484,0.194302382387,25.8693026444,10.0
2,4,Y1050324,0.904917912689,0.322588539162,40.514173506,30.0
2,4,Y1050327,-1.83680357774,-0.662882387285,2.72062447287,0.0
2,4,Y1050335,0.0824014655595,0.554464050799,30.1135865132,10.0
2,4,Y1050341,-0.74011498157,-0.327742476716,17.733105975,20.0
2,4,Y1050349,0.904917912689,-0.344499472563,39.3286564596,65.0
2,4,Y1050364,0.904917912689,-0.321757836251,39.3690718126,72.0
2,4,Y1050374,0.904917912689,0.292266356883,40.4602863677,30.0
2,4,Y1050389,-1.83680357774,-0.662882387285,2.72062447287,0.0
2,4,Y1050392,-0.465942832527,-0.662882387285,20.7417329892,20.0
2,4,Y1050404,0.356573614603,-0.662882387285,31.554398099,10.0
2,4,Y1050418,-0.74011498157,-0.662882387285,17.1375112859,20.0
2,4,Y1050425,-0.191770683484,-0.662882387285,24.3459546925,10.0
2,4,Y1050426,0.356573614603,0.292266356883,33.2518429612,40.0
2,4,Y1050428,0.904917912689,-0.662882387285,38.7628415055,20.0
2,4,Y1050443,-1.83680357774,-0.662882387285,2.72062447287,0.0
2,5,Y1050279,0.904917912689,1.95240584102,42.0478624277,70.0
2,5,Y1050296,0.356573614603,-0.662882387285,30.8262644599,20.0
2,5,Y1050303,0.904917912689,0.292266356883,39.3704230256,20.0
2,5,Y1050305,0.904917912689,-0.132244196611,38.6857809859,20.0
2,5,Y1050312,-0.191770683484,-0.662882387285,23.8225504815,10.0
2,5,Y1050320,0.356573614603,-0.662882387285,30.8262644599,10.0
2,5,Y1050344,0.356573614603,1.2184712,33.8604734959,40.0
2,5,Y1050346,0.356573614603,-0.662882387285,30.8262644599,50.0
2,5,Y1050367,0.904917912689,-0.264903743882,38.4718303497,90.0
2,5,Y1050372,0.356573614603,-0.0659144221802,31.7890423269,50.0
2,5,Y1050376,0.904917912689,-0.0791803764296,38.7713612425,90.0
2,5,Y1050390,-0.74011498157,-0.662882387285,16.818836503,10.0
2,5,Y1050393,-1.83680357774,-0.662882387285,2.81140854618,0.0
2,5,Y1050395,-1.83680357774,-0.397563291152,3.23930982128,10.0
2,5,Y1050419,-0.74011498157,-0.662882387285,16.818836503,10.0
2,5,Y1050421,0.904917912689,-0.662882387285,37.8299784383,60.0
2,5,Y1050441,-1.83680357774,-0.662882387285,2.81140854618,0.0
2,5,Y1050449,0.356573614603,1.16781937237,33.7787832522,20.0
2,6,Y1050276,0.904917912689,0.133074899522,41.4414802277,40.0
2,6,Y1050295,0.356573614603,-0.662882387285,32.4030729001,30.0
2,6,Y1050300,0.904917912689,-0.662882387285,40.0235262521,10.0
2,6,Y1050308,-1.83680357774,1.59931200747,5.95123395021,10.0
2,6,Y1050336,0.356573614603,-0.486002990394,32.7181737832,50.0
2,6,Y1050338,-0.191770683484,0.133074899522,26.2005735237,10.0
2,6,Y1050343,-1.83680357774,-0.662882387285,1.92125949197,0.0
2,6,Y1050366,0.904917912689,0.0667451250903,41.3233173955,10.0
2,6,Y1050373,0.904917912689,-0.295517485315,40.6779665492,20.0
2,6,Y1050382,0.904917912689,0.929032186328,42.8594342034,20.0
2,6,Y1050406,-0.74011498157,-0.662882387285,17.162166196,10.0
2,6,Y1050410,0.904917912689,-0.662882387285,40.0235262521,20.0
2,6,Y1050420,0.904917912689,-0.662882387285,40.0235262521,75.0
2,6,Y1050430,-1.83680357774,-0.662882387285,1.92125949197,0.0
2,6,Y1050446,-1.83680357774,-0.662882387285,1.92125949197,0.0
2,6,Y1050448,0.904917912689,0.504521632834,42.1031920821,20.0
2,6,Y1050450,0.356573614603,0.246783082669,34.0235917282,10.0
2,6,Y1050452,0.904917912689,0.0718474166557,41.3324068463,40.0
2,7,Y1050274,0.904917912689,-0.662882387285,38.0069093303,80.0
2,7,Y1050301,-1.83680357774,-0.173062517991,3.08971919553,10.0
2,7,Y1050302,-1.83680357774,0.133074899522,3.58827630556,10.0
2,7,Y1050304,-0.191770683484,0.332064221223,25.3412673353,10.0
2,7,Y1050317,0.904917912689,0.258752365189,39.5078286313,55.0
2,7,Y1050330,0.904917912689,-0.530222840015,38.2229507441,10.0
2,7,Y1050353,0.356573614603,1.2641720969,34.0022188417,50.0
2,7,Y1050355,-0.191770683484,-0.662882387285,23.7209567251,10.0
2,7,Y1050358,0.904917912689,-0.208049651512,38.7476227528,50.0
2,7,Y1050360,0.904917912689,0.265734446792,39.5191992323,30.0
2,7,Y1050363,-1.83680357774,-0.662882387285,2.29202781741,0.0
2,7,Y1050375,0.904917912689,-0.662882387285,38.0069093303,30.0
2,7,Y1050380,0.356573614603,-0.662882387285,30.8639330277,80.0
2,7,Y1050385,0.904917912689,0.133074899522,39.3031578184,40.0
2,7,Y1050401,-0.191770683484,-0.264903743882,24.3690809692,10.0
2,7,Y1050412,0.904917912689,0.451457814244,39.8216572137,30.0
2,7,Y1050424,0.904917912689,-0.662882387285,38.0069093303,30.0
2,7,Y1050427,0.904917912689,0.701615818442,40.2290495953,96.0
2,8,Y1050290,-1.83680357774,-0.662882387285,2.97978160115,0.0
2,8,Y1050293,0.904917912689,-0.435466019399,38.1301019416,80.0
2,8,Y1050307,-1.83680357774,-0.662882387285,2.97978160115,10.0
2,8,Y1050313,0.356573614603,-0.662882387285,30.8444178822,30.0
2,8,Y1050314,0.0824014655595,0.133074899522,28.4796758082,30.0
2,8,Y1050323,0.904917912689,0.486833693304,39.4259532847,88.0
2,8,Y1050325,-0.465942832527,0.663713090195,22.2590750446,20.0
2,8,Y1050334,0.0824014655595,0.133074899522,28.4796758082,20.0
2,8,Y1050365,0.904917912689,2.08678823943,41.6739245449,96.0
2,8,Y1050377,0.904917912689,-0.662882387285,37.8105769524,40.0
2,8,Y1050383,-0.191770683484,-0.662882387285,23.8782588119,10.0
2,8,Y1050386,0.904917912689,0.292266356883,39.1525819058,30.0
2,8,Y1050402,-1.83680357774,-0.662882387285,2.97978160115,0.0
2,8,Y1050407,-1.28845927966,0.531053542925,11.6234468631,10.0
2,8,Y1050413,0.356573614603,-0.662882387285,30.8444178822,60.0
2,8,Y1050432,-1.83680357774,-0.662882387285,2.97978160115,0.0
2,8,Y1050444,0.356573614603,0.929032186328,33.0810928045,10.0
2,8,Y1050453,0.356573614603,0.439212317034,32.3928851354,20.0
2,9,Y1050277,-0.191770683484,2.05663834211,37.3521104174,10.0
2,9,Y1050280,-0.191770683484,0.929032186328,31.3436516267,10.0
2,9,Y1050292,0.904917912689,-0.0659144221802,39.5453584803,50.0
2,9,Y1050297,-1.83680357774,-0.662882387285,2.60618935226,10.0
2,9,Y1050298,0.356573614603,0.531053542925,35.9746631823,10.0
2,9,Y1050310,0.904917912689,-0.435466019399,37.5761997172,10.0
2,9,Y1050311,-0.191770683484,1.14611144579,32.5003602683,20.0
2,9,Y1050322,0.904917912689,0.752152789437,43.9044364294,99.0
2,9,Y1050345,-1.28845927966,-0.662882387285,9.35783342325,10.0
2,9,Y1050351,0.904917912689,0.0951721712751,40.4037097349,70.0
2,9,Y1050368,0.904917912689,0.133074899522,40.6056747379,20.0
2,9,Y1050384,0.904917912689,0.398393995654,42.019429751,30.0
2,9,Y1050394,0.630745763646,-0.264903743882,35.1092201871,20.0
2,9,Y1050408,0.356573614603,-0.662882387285,29.6127656362,10.0
2,9,Y1050431,-1.83680357774,-0.662882387285,2.60618935226,0.0
2,9,Y1050437,-1.83680357774,8.8886050544,53.501369721,0.0
2,9,Y1050442,-0.191770683484,3.38926379937,44.4530162633,10.0
2,9,Y1050451,-1.83680357774,-0.662882387285,2.60618935226,0.0
2,10,Y1050291,0.904917912689,-0.662882387285,39.905352845,40.0
2,10,Y1050309,-1.83680357774,-0.662882387285,0.0,0.0
2,10,Y1050318,0.356573614603,0.663713090195,33.788945851,40.0
2,10,Y1050326,-0.191770683484,0.929032186328,26.0247335443,20.0
2,10,Y1050331,0.0824014655595,-0.662882387285,27.6411073908,10.0
2,10,Y1050333,0.904917912689,-0.463893065584,40.2143163414,10.0
2,10,Y1050354,0.630745763646,0.610649271606,37.7946374042,50.0
2,10,Y1050356,0.356573614603,0.856672433706,34.0885468192,30.0
2,10,Y1050357,0.356573614603,1.08064309772,34.4362979391,20.0
2,10,Y1050388,-0.191770683484,0.292266356883,25.0360503557,20.0
2,10,Y1050400,0.904917912689,0.0667451250903,41.0382189978,20.0
2,10,Y1050414,-0.191770683484,0.531053542925,25.4068065514,53.0
2,10,Y1050429,-1.28845927966,-0.662882387285,7.20069830056,10.0
2,10,Y1050435,0.630745763646,-0.662882387285,35.8172710269,10.0
2,10,Y1050445,0.904917912689,-0.450627111334,40.234913907,20.0
2,10,Y1050454,-1.83680357774,-0.662882387285,0.0,90.0
2,10,Y9999984,-0.74011498157,0.597383317356,17.3336307483,66.0
2,10,Y9999985,0.630745763646,-0.662882387285,35.8172710269,59.0
3,1,Y1050274,0.904917912689,-0.662882387285,37.6722763317,80.0
3,1,Y1050287,0.904917912689,-0.435466019399,38.0479117083,50.0
3,1,Y1050290,-1.83680357774,-0.662882387285,2.10114018233,0.0
3,1,Y1050292,0.904917912689,-0.0659144221802,38.6583191942,50.0
3,1,Y1050295,0.356573614603,-0.662882387285,30.5580491018,30.0
3,1,Y1050302,-1.83680357774,0.133074899522,3.41586399894,10.0
3,1,Y1050308,-1.83680357774,1.59931200747,5.83772366223,10.0
3,1,Y1050313,0.356573614603,-0.662882387285,30.5580491018,30.0
3,1,Y1050351,0.904917912689,0.0951721712751,38.9243942518,70.0
3,1,Y1050352,0.904917912689,-0.47559831952,37.9816231126,80.0
3,1,Y1050357,0.356573614603,1.08064309772,33.4379203186,20.0
3,1,Y1050378,0.356573614603,1.32701082973,33.8448586434,93.0
3,1,Y1050386,0.904917912689,0.292266356883,39.2499449116,30.0
3,1,Y1050389,-1.83680357774,-0.662882387285,2.10114018233,0.0
3,1,Y1050394,0.630745763646,-0.264903743882,34.7725246251,20.0
3,1,Y1050402,-1.83680357774,-0.662882387285,2.10114018233,0.0
3,1,Y1050412,0.904917912689,0.451457814244,39.512889675,30.0
3,1,Y1050438,-1.83680357774,-0.662882387285,2.10114018233,10.0
3,1,Y1050445,0.904917912689,-0.450627111334,38.0228693486,20.0
3,2,Y1050282,-0.191770683484,-0.264903743882,25.3139807642,10.0
3,2,Y1050283,-0.191770683484,-0.344499472563,25.176390678,20.0
