evaluation_num,kfold_split_num,username,forum_num_days,problem_avg_count,video_backward_seek_avg,watched_time_hour,qz_mean,label_val_predict,label_val_test
1,3,Y1050289,5.4313902456,0.416255363369,4.50936680186,-0.901714300841,1.93591356249,70.7686537653,60.0
1,3,Y1050293,-0.18411492358,1.96277319351,-0.303537915499,2.28408417931,2.03194830956,77.4639259587,80.0
1,3,Y1050312,-0.18411492358,-0.963071350043,-0.667295808023,-0.935151113458,-0.560989861292,13.3122031497,10.0
1,3,Y1050319,-0.18411492358,1.33088911986,-0.615660425854,1.04177464715,1.64780932129,66.8140762614,76.0
1,3,Y1050320,-0.18411492358,0.630161645128,-0.281706915188,0.19556757917,-0.560989861292,16.4304244424,10.0
1,3,Y1050327,-0.18411492358,0.113836137434,-0.555880176794,-0.92170236372,-0.945128849567,6.06036405718,0.0
1,3,Y1050338,-0.18411492358,-0.579515258613,-0.51361907544,-0.493623626273,-0.560989861292,14.2670225394,10.0
1,3,Y1050347,-0.18411492358,0.230624049938,-0.324816232441,-0.0475330933261,0.399357609395,36.7244511812,20.0
1,3,Y1050351,-0.18411492358,-0.625001077143,0.379302615465,2.21448282535,1.35970508008,59.5870217708,70.0
1,3,Y1050366,-0.18411492358,1.69231697524,0.208661568053,-0.041639599417,-0.75305935543,12.9187114641,10.0
1,3,Y1050382,-0.18411492358,-0.277096032678,-0.267736303085,-0.978201439983,-0.368920367155,18.0887856484,20.0
1,3,Y1050412,-0.18411492358,0.793664722516,1.41020699307,-0.923170815629,0.591427103533,39.8415833155,30.0
1,3,Y1050416,-0.18411492358,0.879473104558,-0.206505106424,1.09109742342,1.35970508008,59.9415826772,63.0
1,3,Y1050439,-0.18411492358,0.140881759216,-0.667295808023,0.0198772607858,-0.560989861292,15.7844041536,10.0
1,3,Y1050447,-0.18411492358,-0.874558405867,-0.067956550708,-0.363079052836,-0.945128849567,5.55775507379,10.0
1,3,Y1050450,-0.18411492358,0.408879284688,-0.286177511002,0.756496380439,-0.560989861292,16.9295187169,10.0
1,4,Y1050278,-0.18411492358,0.25766967172,-0.157089055581,1.5014513729,0.495392356464,41.4558024664,54.0
1,4,Y1050284,-0.18411492358,-0.963071350043,-0.575089768436,0.256884963788,-0.176850873017,23.6978425642,30.0
1,4,Y1050316,-0.18411492358,1.44890637876,-0.401654598825,0.287040652524,-0.560989861292,17.3976933962,10.0
1,4,Y1050337,-0.18411492358,1.38252167063,-0.149185680732,-0.0884725485484,-0.560989861292,16.2125711256,10.0
1,4,Y1050349,-0.18411492358,-0.180223532661,-0.667295808023,-0.992072056137,0.495392356464,36.7125978876,65.0
1,4,Y1050353,-0.18411492358,-0.0882684183938,0.810890919301,0.475020546096,0.495392356464,37.6643396305,50.0
1,4,Y1050360,-0.18411492358,0.504768307545,0.746530132371,-0.215258969702,-0.368920367155,18.0421229017,30.0
1,4,Y1050363,-0.18411492358,-0.963071350043,-0.667295808023,-1.14060768501,-0.945128849567,4.21832095033,0.0
1,4,Y1050368,-0.18411492358,-0.0926940656439,-0.047000632553,-0.272267272632,-0.560989861292,14.3026636617,20.0
1,4,Y1050384,5.4313902456,0.374457584077,2.62577703434,0.645741048161,-0.272885620086,28.765551389,30.0
1,4,Y1050388,-0.18411492358,-0.963071350043,-0.667295808023,-1.14060768501,0.111253368189,27.285127097,20.0
1,4,Y1050394,-0.18411492358,-0.372985055535,-0.575089768436,-0.313562288582,-0.560989861292,14.70894581,20.0
1,4,Y1050407,5.4313902456,-0.136950537732,-0.40911889718,1.03866629644,-0.272885620086,33.4158088538,10.0
1,4,Y1050408,-0.18411492358,-0.963071350043,-0.667295808023,-1.14060768501,-0.75305935543,8.41228570427,10.0
1,4,Y1050417,-0.18411492358,0.454365103321,1.60094052579,1.36603296942,1.26367033301,55.6310789607,62.0
1,4,Y1050421,-0.18411492358,1.28171526193,-0.283543052965,0.0494089502405,0.399357609395,37.5590151642,60.0
1,4,Y1050424,-0.18411492358,1.87671894228,0.360222461739,0.527652088885,-0.560989861292,17.2009481058,30.0
1,4,Y1050445,-0.18411492358,-0.874558405867,-0.580029377647,0.365041765135,0.111253368189,30.2987476605,20.0
1,5,Y1050296,-0.18411492358,1.05059812997,0.11617611632,0.426791342687,-0.560989861292,17.3348373217,20.0
1,5,Y1050303,-0.18411492358,-0.350856819491,0.557727289372,0.581830453183,-0.560989861292,15.2657261181,20.0
1,5,Y1050307,-0.18411492358,-0.417241527623,-0.614606642492,-0.593518915599,-0.945128849567,5.75689054527,10.0
1,5,Y1050311,-0.18411492358,0.805958186935,0.137054419856,0.398199598585,0.207288115258,33.8796344408,20.0
1,5,Y1050313,-0.18411492358,-0.690156438833,0.22710277597,-0.330929022053,-0.464955114223,15.7047072386,30.0
1,5,Y1050314,-0.18411492358,0.652289881172,-0.575089768436,-0.494107664996,-0.657024608361,13.7360518507,30.0
1,5,Y1050315,-0.18411492358,-0.476250157074,0.622271517083,0.230444538177,-0.368920367155,18.7067683749,20.0
1,5,Y1050317,-0.18411492358,1.235000097,0.438245292892,-0.244267591091,0.879531344739,48.0245022872,55.0
1,5,Y1050329,-0.18411492358,2.35124667083,0.00292511502089,-0.0338881792745,0.687461850601,46.0435654748,20.0
1,5,Y1050340,-0.18411492358,0.119104765106,0.364259259856,1.92799564314,-0.75305935543,14.0208327919,10.0
1,5,Y1050374,-0.18411492358,-0.321352504766,-0.246221560637,0.356580745427,0.207288115258,32.5509860644,30.0
1,5,Y1050380,-0.18411492358,1.45628245744,0.407259191793,1.1892975866,1.45573982715,63.3904158409,80.0
1,5,Y1050381,-0.18411492358,0.674418117216,0.684620363066,1.58554871242,1.16763558594,56.3554613913,55.0
1,5,Y1050396,-0.18411492358,-0.0204084945667,0.806803344241,1.28965365434,-0.368920367155,20.9059132936,20.0
1,5,Y1050399,-0.18411492358,-0.963071350043,-0.667295808023,-1.14060768501,-0.945128849567,4.15240429492,0.0
1,5,Y1050435,-0.18411492358,-0.963071350043,-0.667295808023,-1.14060768501,-0.945128849567,4.15240429492,10.0
1,5,Y1050449,-0.18411492358,-0.56107506191,2.96715891915,1.15830018149,0.207288115258,30.8812112928,20.0
1,5,Y1050451,-0.18411492358,-0.963071350043,-0.667295808023,-1.14060768501,-0.945128849567,4.15240429492,0.0
1,6,Y1050292,-0.18411492358,1.06018703225,1.2009404095,1.13285444468,0.495392356464,40.6387929929,50.0
1,6,Y1050297,-0.18411492358,-0.963071350043,-0.667295808023,-1.14060768501,-0.75305935543,8.63284831028,10.0
1,6,Y1050305,-0.18411492358,-0.0115572001491,-0.482883728849,0.0504089806499,-0.0808161259485,26.5917110413,20.0
1,6,Y1050306,-0.18411492358,-0.781128075908,0.0242494888789,1.32143788005,-0.657024608361,13.7800288835,10.0
1,6,Y1050310,-0.18411492358,-0.712284674877,-0.528986748643,-0.955354255462,-0.945128849567,4.81248010259,10.0
1,6,Y1050322,5.4313902456,-0.852430169823,0.696794753387,1.75694857517,2.80022628611,94.7063531991,99.0
1,6,Y1050334,-0.18411492358,-0.874558405867,-0.575089768436,-0.528052490619,-0.560989861292,13.8357886584,20.0
1,6,Y1050341,-0.18411492358,0.41994340271,-0.329206996266,-0.285917537245,0.111253368189,30.8650646012,20.0
1,6,Y1050354,-0.18411492358,0.917828713701,0.451069598405,0.206898063983,1.07160083888,52.8757446923,50.0
1,6,Y1050364,-0.18411492358,-0.0656484438615,0.934913345131,0.500969029824,1.83987881543,68.4439852364,72.0
1,6,Y1050375,-0.18411492358,0.69654635326,1.34074683189,0.38053775145,-0.0808161259485,25.9527194841,30.0
1,6,Y1050379,-0.18411492358,0.234312089278,-0.642707530861,-0.625917283704,1.83987881543,69.1459331104,60.0
1,6,Y1050392,-0.18411492358,-0.963071350043,-0.667295808023,-1.14060768501,0.207288115258,30.1189135051,20.0
1,6,Y1050409,-0.18411492358,-0.963071350043,-0.667295808023,-1.14060768501,-0.945128849567,4.33563527132,10.0
1,6,Y1050411,-0.18411492358,-0.0582723651801,-0.667295808023,-0.292587241439,-0.945128849567,6.90951718035,10.0
1,6,Y1050415,-0.18411492358,0.0290112325984,0.399719396054,-0.113979913087,0.303322862326,33.9582710189,30.0
1,6,Y1050428,-0.18411492358,-0.83767801246,-0.353356196934,0.350509649024,-0.560989861292,14.8937620456,20.0
1,6,Y1050452,-0.18411492358,2.42992484338,-0.238398017778,1.31011141269,0.975566091807,55.3970585096,40.0
1,7,Y1050281,-0.18411492358,-0.845054091141,-0.421413035853,-0.359666619166,-0.945128849567,5.35165814559,10.0
1,7,Y1050283,-0.18411492358,-0.741788989603,-0.464442520932,-0.544084496568,0.303322862326,32.8180688382,20.0
1,7,Y1050318,-0.18411492358,0.0474514293017,2.1103689156,0.732592350095,0.78349659767,44.094492467,40.0
1,7,Y1050331,-0.18411492358,-0.56476310125,0.253367526562,1.54006376603,-0.75305935543,12.6256661989,10.0
1,7,Y1050346,-0.18411492358,-0.668028202789,-0.340183905644,-0.23677450533,0.111253368189,29.0859238791,50.0
1,7,Y1050359,-0.18411492358,-0.601643494657,-0.667295808023,-1.14060768501,-0.75305935543,8.82530934696,20.0
1,7,Y1050376,-0.18411492358,0.165468688203,1.09876655919,0.856167978879,2.41608729784,81.6290784277,90.0
1,7,Y1050383,-0.18411492358,-0.741788989603,-0.667295808023,-1.11877176048,-0.75305935543,8.66629338304,10.0
1,7,Y1050386,-0.18411492358,-0.218087403227,-0.351160815206,-0.54877915184,0.111253368189,29.1827371297,30.0
1,7,Y1050390,-0.18411492358,-0.830301933779,-0.667295808023,-1.14060768501,-0.75305935543,8.50323876433,10.0
1,7,Y1050393,-0.18411492358,-0.963071350043,-0.667295808023,-1.14060768501,-0.945128849567,4.0700628626,0.0
1,7,Y1050397,-0.18411492358,-0.963071350043,-0.667295808023,-1.14060768501,-0.368920367155,16.8085643916,20.0
1,7,Y1050405,-0.18411492358,-0.963071350043,-0.667295808023,-1.14060768501,-0.75305935543,8.31623003893,10.0
1,7,Y1050419,-0.18411492358,-0.918814877955,0.11133297067,-0.456822482473,-0.657024608361,10.888679595,10.0
1,7,Y1050425,-0.18411492358,-0.963071350043,-0.667295808023,-1.14060768501,-0.945128849567,4.0700628626,10.0
1,7,Y1050426,-0.18411492358,1.235000097,-0.32408443847,0.907557574661,1.35970508008,61.361071337,40.0
1,7,Y1050433,-0.18411492358,-0.963071350043,-0.667295808023,-1.14060768501,-0.945128849567,4.0700628626,0.0
1,7,Y1050442,-0.18411492358,-0.963071350043,-0.667295808023,-1.14060768501,-0.560989861292,12.5623972153,10.0
1,8,Y1050275,-0.18411492358,-0.761458532704,-0.233385033583,-0.440882527077,-0.272885620086,20.178264513,20.0
1,8,Y1050299,-0.18411492358,-0.963071350043,-0.667295808023,-1.14060768501,-0.560989861292,12.6745375676,10.0
1,8,Y1050304,-0.18411492358,-0.771293304328,-0.667295808023,-0.388276823539,-0.945128849567,6.00532161681,10.0
1,8,Y1050308,-0.18411492358,-0.512638811907,1.56277312087,0.103429827216,-0.945128849567,4.56009633762,10.0
1,8,Y1050326,-0.18411492358,0.939956949745,0.359544178252,0.39752073621,-0.0808161259485,27.3908388646,20.0
1,8,Y1050330,-0.18411492358,-0.697532517514,-0.482883728849,1.77231990927,-0.657024608361,16.7251582044,10.0
1,8,Y1050336,-0.18411492358,1.04322205128,-0.460685978646,0.253629262474,1.64780932129,66.3139208828,50.0
1,8,Y1050344,-0.18411492358,0.128588294797,-0.464362688758,2.07661684596,1.16763558594,58.493408758,40.0
1,8,Y1050355,-0.18411492358,-0.859806248504,-0.605825115026,-0.65829431786,-0.75305935543,9.4939287332,10.0
1,8,Y1050357,-0.18411492358,-0.0926940656439,0.346970627433,-0.968508525641,-0.560989861292,12.7790056908,20.0
1,8,Y1050362,-0.18411492358,0.110148098093,0.206568125634,1.06225056636,1.83987881543,70.3287065924,80.0
1,8,Y1050371,-0.18411492358,-0.56476310125,-0.449354259875,-0.769441930165,0.399357609395,34.7979804348,40.0
1,8,Y1050398,-0.18411492358,-0.491002314437,-0.667295808023,-1.0447339282,-0.945128849567,4.95688841233,0.0
1,8,Y1050418,-0.18411492358,0.408879284688,-0.349697227265,1.28081283379,-0.657024608361,16.8102504685,20.0
1,8,Y1050420,-0.18411492358,0.830545115922,-0.501324936766,-0.340262939825,1.16763558594,54.2981513525,75.0
1,8,Y1050437,-0.18411492358,-0.963071350043,-0.667295808023,-1.14060768501,-0.945128849567,4.21118504187,0.0
1,8,Y1050453,-0.18411492358,0.341265230158,-0.569415550573,0.249551913853,-0.368920367155,21.197095619,20.0
1,8,Y1050454,-0.18411492358,2.19143163263,0.813621002931,1.36115055447,2.70419153904,91.6456539904,90.0
1,9,Y1050274,-0.18411492358,0.706381124885,-0.283203766643,0.823396392381,1.35970508008,60.5305285562,80.0
1,9,Y1050298,-0.18411492358,-0.638523888064,-0.206265610088,0.409457073504,-0.560989861292,14.8649302076,10.0
1,9,Y1050302,-0.18411492358,-0.786045461691,-0.648854600106,-0.677556280578,-0.945128849567,5.26506305915,10.0
1,9,Y1050321,-0.18411492358,-0.963071350043,-0.667295808023,-1.14060768501,0.591427103533,38.7428209908,20.0
1,9,Y1050324,-0.18411492358,-0.550010943888,2.45761078136,-0.35009772241,0.303322862326,30.3264207363,30.0
1,9,Y1050325,-0.18411492358,0.903076556338,0.420735459103,0.775037001145,-0.0808161259485,27.8294643226,20.0
1,9,Y1050332,-0.18411492358,1.30384349807,1.22013388112,1.88409353219,0.687461850601,46.034914463,40.0
1,9,Y1050350,-0.18411492358,-0.484609712962,4.4202709369,0.48481198217,-0.945128849567,1.29553820952,10.0
1,9,Y1050352,-0.18411492358,0.716215896509,-0.121138013874,1.65941758716,1.74384406836,69.9290219706,80.0
1,9,Y1050356,-0.18411492358,1.23991748274,0.587199410823,-0.430839650687,0.0152186211202,28.9001785975,30.0
1,9,Y1050361,-0.18411492358,-0.798338926155,-0.102533815553,2.10755091266,-0.176850873017,25.0774595437,30.0
1,9,Y1050370,-0.18411492358,-0.368067669797,0.56684656793,0.54617559529,-0.272885620086,21.0113186012,20.0
1,9,Y1050400,-0.18411492358,-0.162766813117,-0.436780709056,0.42366262811,-0.560989861292,15.9299961848,20.0
1,9,Y1050401,-0.18411492358,-0.963071350043,-0.667295808023,-1.14060768501,-0.75305935543,8.73165950325,10.0
1,9,Y1050402,-0.18411492358,-0.963071350043,-0.667295808023,-1.14060768501,-0.945128849567,4.44435071931,0.0
1,9,Y1050410,-0.18411492358,-0.963071350043,-0.667295808023,-1.14060768501,-0.560989861292,13.0189682872,20.0
1,9,Y1050438,-0.18411492358,0.578529094359,-0.20968064868,-0.452206576393,-0.464955114223,17.9883842218,10.0
1,9,Y9999985,-0.18411492358,2.96100250843,0.0334700928376,0.685421987804,2.03194830956,78.7135997183,59.0
1,10,Y1050282,-0.18411492358,-0.535258786525,-0.459832218952,-0.659966048831,-0.368920367155,18.0912775242,10.0
1,10,Y1050294,-0.18411492358,-0.0533549792942,-0.0968342662934,0.596607443788,0.495392356464,40.0933158809,40.0
1,10,Y1050295,-0.18411492358,0.782600604494,-0.0777359791435,2.56630565211,0.975566091807,55.0170218563,30.0
1,10,Y1050300,-0.18411492358,-0.0558136722372,-0.0218535309146,-0.317884012906,-0.75305935543,10.5703676255,10.0
1,10,Y1050333,-0.18411492358,-0.412324141885,-0.667295808023,-0.830111055245,-0.849094102498,7.0955245483,10.0
1,10,Y1050342,-0.18411492358,-0.579515258613,-0.516413197823,-0.110409414648,1.07160083888,51.1754979598,50.0
1,10,Y1050358,-0.18411492358,1.53201019852,-0.282489269419,1.40783378783,0.303322862326,38.2288321871,50.0
1,10,Y1050367,-0.18411492358,1.51774977983,-0.0926326432421,0.313680286226,2.12798305663,76.8214342695,90.0
1,10,Y1050372,-0.18411492358,2.28609130909,0.149286466798,0.92711768427,0.591427103533,44.272056297,50.0
1,10,Y1050385,-0.18411492358,0.261357711061,5.42105280872,1.38244083537,2.03194830956,77.3271110478,40.0
1,10,Y1050391,-0.18411492358,-0.122198380369,-0.507472006011,-1.01339927402,-0.560989861292,13.3696461641,10.0
1,10,Y1050403,-0.18411492358,-0.963071350043,-0.667295808023,-1.14060768501,-0.560989861292,12.6030368206,20.0
1,10,Y1050414,5.4313902456,1.86049156918,3.54344666638,1.20467515574,0.687461850601,48.6946682455,53.0
1,10,Y1050423,-0.18411492358,-0.476250157074,-0.307253177141,-0.428010124516,-0.657024608361,12.187354263,10.0
1,10,Y1050431,-0.18411492358,-0.963071350043,-0.667295808023,-1.14060768501,-0.945128849567,4.04855597557,0.0
1,10,Y1050436,-0.18411492358,-0.963071350043,-0.667295808023,-1.14060768501,-0.945128849567,4.04855597557,10.0
1,10,Y1050441,-0.18411492358,-0.963071350043,-0.667295808023,-1.14060768501,-0.945128849567,4.04855597557,0.0
1,10,Y1050448,-0.18411492358,0.677368548689,-0.308157157961,1.57996811463,-0.368920367155,23.0853200081,20.0
2,1,Y1050274,-0.18411492358,0.706381124885,-0.283203766643,0.823396392381,1.35970508008,59.5619254413,80.0
2,1,Y1050301,-0.18411492358,-0.72703683224,-0.575089768436,-0.355315674233,-0.945128849567,5.81831735856,10.0
2,1,Y1050313,-0.18411492358,-0.690156438833,0.22710277597,-0.330929022053,-0.464955114223,15.6305579219,30.0
2,1,Y1050319,-0.18411492358,1.33088911986,-0.615660425854,1.04177464715,1.64780932129,67.4999425071,76.0
2,1,Y1050329,-0.18411492358,2.35124667083,0.00292511502089,-0.0338881792745,0.687461850601,46.7132944134,20.0
2,1,Y1050338,-0.18411492358,-0.579515258613,-0.51361907544,-0.493623626273,-0.560989861292,14.1384236732,10.0
2,1,Y1050339,-0.18411492358,-0.702449903253,-0.552038258539,-0.733495616668,-0.368920367155,17.7560269859,20.0
2,1,Y1050354,-0.18411492358,0.917828713701,0.451069598405,0.206898063983,1.07160083888,52.3073982094,50.0
2,1,Y1050365,-0.18411492358,1.19689035719,0.173216129312,1.90472962689,2.12798305663,78.1515033007,96.0
2,1,Y1050366,-0.18411492358,1.69231697524,0.208661568053,-0.041639599417,-0.75305935543,14.2465589446,10.0
2,1,Y1050383,-0.18411492358,-0.741788989603,-0.667295808023,-1.11877176048,-0.75305935543,8.96460571391,10.0
2,1,Y1050395,-0.18411492358,-0.963071350043,-0.667295808023,-1.14060768501,-0.75305935543,8.52428582764,10.0
2,1,Y1050396,-0.18411492358,-0.0204084945667,0.806803344241,1.28965365434,-0.368920367155,20.691597199,20.0
2,1,Y1050403,-0.18411492358,-0.963071350043,-0.667295808023,-1.14060768501,-0.560989861292,12.666716933,20.0
2,1,Y1050404,-0.18411492358,-0.963071350043,-0.667295808023,-1.14060768501,-0.945128849567,4.38185472224,10.0
2,1,Y1050437,-0.18411492358,-0.963071350043,-0.667295808023,-1.14060768501,-0.945128849567,4.38185472224,0.0
2,1,Y1050438,-0.18411492358,0.578529094359,-0.20968064868,-0.452206576393,-0.464955114223,18.1698514474,10.0
2,1,Y1050445,-0.18411492358,-0.874558405867,-0.580029377647,0.365041765135,0.111253368189,29.3161057671,20.0
2,1,Y1050450,-0.18411492358,0.408879284688,-0.286177511002,0.756496380439,-0.560989861292,17.4967335304,10.0
2,2,Y1050279,5.4313902456,0.927663485325,0.0351035798122,0.578784621692,0.975566091807,53.2093219789,70.0
2,2,Y1050282,-0.18411492358,-0.535258786525,-0.459832218952,-0.659966048831,-0.368920367155,18.4189596539,10.0
2,2,Y1050291,-0.18411492358,3.19703702624,-0.550501491274,-0.223355694525,1.35970508008,62.4991181766,40.0
2,2,Y1050303,-0.18411492358,-0.350856819491,0.557727289372,0.581830453183,-0.560989861292,14.8724986933,20.0
2,2,Y1050315,-0.18411492358,-0.476250157074,0.622271517083,0.230444538177,-0.368920367155,18.5096889022,20.0
2,2,Y1050323,-0.18411492358,0.263465162218,2.17221113495,2.24646240234,2.70419153904,89.5969728069,88.0
2,2,Y1050328,-0.18411492358,3.8830123436,1.40734008268,0.0154787606927,1.35970508008,61.5363250772,71.0
2,2,Y1050332,-0.18411492358,1.30384349807,1.22013388112,1.88409353219,0.687461850601,45.9860571408,40.0
2,2,Y1050337,-0.18411492358,1.38252167063,-0.149185680732,-0.0884725485484,-0.560989861292,16.825033868,10.0
2,2,Y1050343,-0.18411492358,-0.963071350043,-0.667295808023,-1.14060768501,-0.945128849567,4.51688378524,0.0
2,2,Y1050360,-0.18411492358,0.504768307545,0.746530132371,-0.215258969702,-0.368920367155,18.9629755917,30.0
2,2,Y1050388,-0.18411492358,-0.963071350043,-0.667295808023,-1.14060768501,0.111253368189,28.2995316473,20.0
2,2,Y1050390,-0.18411492358,-0.830301933779,-0.667295808023,-1.14060768501,-0.75305935543,9.00056698807,10.0
2,2,Y1050394,-0.18411492358,-0.372985055535,-0.575089768436,-0.313562288582,-0.560989861292,14.8739868033,20.0
2,2,Y1050423,-0.18411492358,-0.476250157074,-0.307253177141,-0.428010124516,-0.657024608361,12.1478640942,10.0
2,2,Y1050424,-0.18411492358,1.87671894228,0.360222461739,0.527652088885,-0.560989861292,17.6899732545,30.0
2,2,Y1050428,-0.18411492358,-0.83767801246,-0.353356196934,0.350509649024,-0.560989861292,14.9594392273,20.0
2,2,Y1050433,-0.18411492358,-0.963071350043,-0.667295808023,-1.14060768501,-0.945128849567,4.51688378524,0.0
2,2,Y1050453,-0.18411492358,0.341265230158,-0.569415550573,0.249551913853,-0.368920367155,20.7985545186,20.0
2,3,Y1050293,-0.18411492358,1.96277319351,-0.303537915499,2.28408417931,2.03194830956,79.7951842014,80.0
2,3,Y1050299,-0.18411492358,-0.963071350043,-0.667295808023,-1.14060768501,-0.560989861292,13.199667909,10.0
2,3,Y1050304,-0.18411492358,-0.771293304328,-0.667295808023,-0.388276823539,-0.945128849567,5.76171241635,10.0
2,3,Y1050310,-0.18411492358,-0.712284674877,-0.528986748643,-0.955354255462,-0.945128849567,4.82628126471,10.0
2,3,Y1050321,-0.18411492358,-0.963071350043,-0.667295808023,-1.14060768501,0.591427103533,39.3872135666,20.0
2,3,Y1050342,-0.18411492358,-0.579515258613,-0.516413197823,-0.110409414648,1.07160083888,51.9950731265,50.0
2,3,Y1050355,-0.18411492358,-0.859806248504,-0.605825115026,-0.65829431786,-0.75305935543,9.55656252525,10.0
2,3,Y1050359,-0.18411492358,-0.601643494657,-0.667295808023,-1.14060768501,-0.75305935543,9.23907486672,20.0
2,3,Y1050362,-0.18411492358,0.110148098093,0.206568125634,1.06225056636,1.83987881543,70.9112443217,80.0
2,3,Y1050368,-0.18411492358,-0.0926940656439,-0.047000632553,-0.272267272632,-0.560989861292,14.5647190763,20.0
2,3,Y1050384,5.4313902456,0.374457584077,2.62577703434,0.645741048161,-0.272885620086,21.065452808,30.0
