username,active_num_days,problem_num_days,problem_avg_count,problem_sum_count,num_incomplete,seek_video_sum,pause_video_sum,stop_video_sum,video_forward_seek_avg,video_backward_seek_sum,video_backward_seek_avg,video_pause_backward_seek_sum,all_type_video_forward_seek_avg,all_type_video_backward_seek_sum,all_type_video_backward_seek_avg,all_type_video_seek_avg,video_pause_sum,video_events_avg,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,final_score
104602514,2.111111111,0.5555555560000001,7.894444443999999,14.44444444,0.222222222,1.833333333,2.388888889,2.666666667,0.279408411,5.333333333,0.5559318560000001,1.5555555559999998,0.320140029,7.222222222,0.7588145409999999,1.07895457,14.61111111,5.543012224,1.277777778,0.944444444,1.666666667,2
104602515,1.222222222,0.333333333,13.38888889,15.11111111,0.7777777779999999,0.833333333,0.944444444,0.444444444,0.240277778,1.277777778,0.188888889,0.333333333,0.294444444,1.611111111,0.248611111,0.543055556,5.722222222,2.945833333,0.611111111,0.333333333,0.666666667,2
104602516,2.722222222,0.5,8.305555556,13.27777778,1.5,1.722222222,2.222222222,0.333333333,4.7540123460000006,6.222222222,3.008333333,0.7222222220000001,4.912962963,7.055555556,3.283024691,8.195987654,6.722222222,20.53271605,1.388888889,1.166666667,1.5555555559999998,1
104602517,0.944444444,0.333333333,7.277777778,10.61111111,0.222222222,0.333333333,0.7777777779999999,0.7222222220000001,0.093434343,0.611111111,0.055555556,0.388888889,0.108585859,1.111111111,0.123737374,0.232323232,4.333333333,1.767676768,0.055555556,0.055555556,0.055555556,3
104602519,2.166666667,0.444444444,8.444444444,10.72222222,1.277777778,2.166666667,3.0,2.166666667,2.3245116,5.444444444,1.03258547,0.666666667,2.415995116,6.5,1.176068376,3.592063492,7.055555556,10.70450244,1.5,1.0555555559999998,1.944444444,3
104602520,2.277777778,0.833333333,22.0,27.11111111,1.722222222,3.777777778,3.333333333,3.333333333,0.901793577,9.333333332999999,0.8743492620000001,1.5555555559999998,0.951375939,11.77777778,1.101536195,2.052912134,12.27777778,7.275435444,0.666666667,0.444444444,0.7222222220000001,1
104602521,2.277777778,0.5555555560000001,11.83333333,17.16666667,1.277777778,3.722222222,3.222222222,1.944444444,4.811165577,12.5,1.041675744,2.277777778,4.879974583,15.16666667,1.329375454,6.209350036,14.66666667,15.64725853,1.333333333,1.222222222,1.611111111,3
104602522,3.111111111,0.7777777779999999,15.11111111,22.61111111,1.111111111,3.5555555560000003,5.388888889,7.1111111110000005,1.454075795,4.277777778,0.529579086,2.111111111,1.633802211,8.111111111,0.8108293540000001,2.444631565,20.66666667,9.793413128,1.388888889,1.166666667,1.777777778,1
104602524,1.277777778,0.388888889,6.194444444,8.388888889,0.944444444,1.944444444,1.611111111,2.666666667,0.652498373,2.5,0.295680899,0.444444444,0.700039612,3.5555555560000003,0.371576408,1.07161602,5.888888889,3.912479133,1.222222222,0.7222222220000001,1.277777778,2
104602525,0.833333333,0.27777777800000003,6.138888889,9.333333332999999,0.611111111,0.833333333,1.166666667,0.8888888890000001,1.158730159,1.722222222,0.378968254,0.5,1.178571429,2.388888889,0.46031746,1.638888889,3.888888889,4.523809524,0.7222222220000001,0.833333333,1.0,1
104602526,1.666666667,0.222222222,2.685185185,7.944444444,0.5555555560000001,2.222222222,3.166666667,3.166666667,1.315491752,6.1111111110000005,0.940589013,3.611111111,1.356298631,10.61111111,1.492036259,2.84833489,18.16666667,9.798443822000001,1.0,0.666666667,1.0555555559999998,2
os0,0.5,0.0,0.0,0.0,0.388888889,0.444444444,0.5555555560000001,0.611111111,0.497474748,0.388888889,0.194444444,0.0,0.502525253,0.5555555560000001,0.20959596,0.712121212,1.166666667,2.535353535,0.5555555560000001,0.5,0.611111111,0
os1,0.944444444,0.0,0.0,0.0,0.666666667,0.444444444,0.666666667,0.333333333,0.035714286,0.222222222,0.031746032,0.111111111,0.043650794000000014,0.388888889,0.055555556,0.099206349,1.611111111,1.484920635,0.0,0.0,0.0,0
os2,0.944444444,0.0,0.0,0.0,0.666666667,0.444444444,0.666666667,0.333333333,0.035714286,0.222222222,0.031746032,0.111111111,0.043650794000000014,0.388888889,0.055555556,0.099206349,1.611111111,1.484920635,0.0,0.0,0.0,0
os3,0.5,0.0,0.0,0.0,0.388888889,0.444444444,0.5555555560000001,0.611111111,0.497474748,0.388888889,0.194444444,0.0,0.502525253,0.5555555560000001,0.20959596,0.712121212,1.166666667,2.535353535,0.5555555560000001,0.5,0.611111111,0
os4,0.944444444,0.0,0.0,0.0,0.666666667,0.444444444,0.666666667,0.333333333,0.035714286,0.222222222,0.031746032,0.111111111,0.043650794000000014,0.388888889,0.055555556,0.099206349,1.611111111,1.484920635,0.0,0.0,0.0,0
os5,0.944444444,0.0,0.0,0.0,0.666666667,0.444444444,0.666666667,0.333333333,0.035714286,0.222222222,0.031746032,0.111111111,0.043650794000000014,0.388888889,0.055555556,0.099206349,1.611111111,1.484920635,0.0,0.0,0.0,0
os6,0.944444444,0.0,0.0,0.0,0.666666667,0.444444444,0.666666667,0.333333333,0.035714286,0.222222222,0.031746032,0.111111111,0.043650794000000014,0.388888889,0.055555556,0.099206349,1.611111111,1.484920635,0.0,0.0,0.0,0
os7,0.944444444,0.0,0.0,0.0,0.666666667,0.444444444,0.666666667,0.333333333,0.035714286,0.222222222,0.031746032,0.111111111,0.043650794000000014,0.388888889,0.055555556,0.099206349,1.611111111,1.484920635,0.0,0.0,0.0,0
os8,0.944444444,0.0,0.0,0.0,0.666666667,0.444444444,0.666666667,0.333333333,0.035714286,0.222222222,0.031746032,0.111111111,0.043650794000000014,0.388888889,0.055555556,0.099206349,1.611111111,1.484920635,0.0,0.0,0.0,0
os9,0.944444444,0.0,0.0,0.0,0.666666667,0.444444444,0.666666667,0.333333333,0.035714286,0.222222222,0.031746032,0.111111111,0.043650794000000014,0.388888889,0.055555556,0.099206349,1.611111111,1.484920635,0.0,0.0,0.0,0
os10,0.944444444,0.0,0.0,0.0,0.666666667,0.444444444,0.666666667,0.333333333,0.035714286,0.222222222,0.031746032,0.111111111,0.043650794000000014,0.388888889,0.055555556,0.099206349,1.611111111,1.484920635,0.0,0.0,0.0,0
os11,0.5,0.0,0.0,0.0,0.388888889,0.444444444,0.5555555560000001,0.611111111,0.497474748,0.388888889,0.194444444,0.0,0.502525253,0.5555555560000001,0.20959596,0.712121212,1.166666667,2.535353535,0.5555555560000001,0.5,0.611111111,0
os12,0.5,0.0,0.0,0.0,0.388888889,0.444444444,0.5555555560000001,0.611111111,0.497474748,0.388888889,0.194444444,0.0,0.502525253,0.5555555560000001,0.20959596,0.712121212,1.166666667,2.535353535,0.5555555560000001,0.5,0.611111111,0
os13,0.944444444,0.0,0.0,0.0,0.666666667,0.444444444,0.666666667,0.333333333,0.035714286,0.222222222,0.031746032,0.111111111,0.043650794000000014,0.388888889,0.055555556,0.099206349,1.611111111,1.484920635,0.0,0.0,0.0,0
os14,0.5,0.0,0.0,0.0,0.388888889,0.444444444,0.5555555560000001,0.611111111,0.497474748,0.388888889,0.194444444,0.0,0.502525253,0.5555555560000001,0.20959596,0.712121212,1.166666667,2.535353535,0.5555555560000001,0.5,0.611111111,0
