username,video_backward_seek_avg,problem_num_days,watched_time_weekday,qz_mean,watched_time_hour,final_score
Y1050233,-1.54780880086,0.11379135589,-0.0229767969895,0.106226740558,-0.0929672335417,10.0
Y1050234,-1.54780880086,0.11379135589,-0.0229767969895,0.106226740558,-0.0929672335417,10.0
Y1050235,-1.54780880086,0.11379135589,-0.0229767969895,0.106226740558,-0.0929672335417,10.0
Y1050236,-1.54780880086,0.11379135589,-0.0229767969895,0.106226740558,-0.0929672335417,20.0
Y1050237,-1.54780880086,0.11379135589,-0.0229767969895,0.106226740558,-0.0929672335417,0.0
Y1050238,-1.06276936658,-0.267369366424,-0.341083393157,-0.569930459105,0.29570143574,40.0
Y1050239,-1.54780880086,0.11379135589,-0.0229767969895,0.106226740558,-0.0929672335417,10.0
Y1050240,-1.54780880086,0.11379135589,-0.0229767969895,0.106226740558,-0.0929672335417,10.0
Y1050241,1.08735413726,0.497221188185,1.56592510352,0.772485124014,-0.545985407573,20.0
Y1050242,-1.54780880086,0.11379135589,-0.0229767969895,0.106226740558,-0.0929672335417,20.0
Y1050243,-1.54780880086,0.11379135589,-0.0229767969895,0.106226740558,-0.0929672335417,10.0
Y1050244,-1.54780880086,0.11379135589,-0.0229767969895,0.106226740558,-0.0929672335417,10.0
Y1050245,-1.54780880086,0.11379135589,-0.0229767969895,0.106226740558,-0.0929672335417,10.0
Y1050246,-1.54780880086,0.11379135589,-0.0229767969895,0.106226740558,-0.0929672335417,30.0
Y1050247,-1.54780880086,0.11379135589,-0.0229767969895,0.106226740558,-0.0929672335417,30.0
Y1050248,-1.54780880086,0.11379135589,-0.0229767969895,0.106226740558,-0.0929672335417,30.0
Y1050249,-1.54780880086,0.11379135589,-0.0229767969895,0.106226740558,-0.0929672335417,30.0
Y1050250,-1.54780880086,0.11379135589,-0.0229767969895,0.106226740558,-0.0929672335417,10.0
Y1050251,-1.54780880086,0.11379135589,-0.0229767969895,0.106226740558,-0.0929672335417,0.0
Y1050252,-1.54780880086,0.11379135589,-0.0229767969895,0.106226740558,-0.0929672335417,10.0
Y1050253,-1.54780880086,0.11379135589,-0.0229767969895,0.106226740558,-0.0929672335417,10.0
Y1050254,-1.54780880086,0.11379135589,-0.0229767969895,0.106226740558,-0.0929672335417,20.0
Y1050255,-1.54780880086,0.11379135589,-0.0229767969895,0.106226740558,-0.0929672335417,40.0
Y1050256,-1.54780880086,0.11379135589,-0.0229767969895,0.106226740558,-0.0929672335417,30.0
Y1050257,-0.841105763514,-0.448244051925,-0.516080284023,-0.223484436656,0.301172400709,40.0
Y1050258,-1.54780880086,0.11379135589,-0.0229767969895,0.106226740558,-0.0929672335417,10.0
Y1050259,3.37972257455,1.60514447171,-0.756255247527,0.045788950505,-0.0514703572419,80.0
Y1050260,3.08715049601,1.61244750594,0.188389739574,-0.627991260155,-0.0782049889486,50.0
Y1050261,0.97051943153,-1.90530052679,-1.85231930279,0.528317736076,0.892096796012,82.0
Y1050262,0.75239849219,-0.0957640177502,1.53721011368,-0.0386033476652,1.36148594083,50.0
Y1050263,-1.45686390693,0.0423237204561,-0.082621783771,-0.020552734379,-0.0200918580513,40.0
Y1050264,0.494556373566,-0.767894004737,-0.0137694976763,0.354506818657,0.0880430912867,40.0
Y1050265,-1.54780880086,0.11379135589,-0.0229767969895,0.106226740558,-0.0929672335417,20.0
Y1050266,0.60891059812,-0.653296617674,0.248639673796,-0.190929825054,-0.32584235266,40.0
Y1050267,-0.690702237744,-0.0936142372507,0.00108646795415,0.804675348978,-0.131225037348,30.0
Y1050268,1.89972361921,-1.26821314965,-0.338802711473,0.367428170357,0.40468444053,60.0
Y1050269,-1.54780880086,0.11379135589,-0.0229767969895,0.106226740558,-0.0929672335417,10.0
Y1050270,-1.54780880086,0.11379135589,-0.0229767969895,0.106226740558,-0.0929672335417,40.0
Y1050271,-1.54780880086,0.11379135589,-0.0229767969895,0.106226740558,-0.0929672335417,0.0
Y1050272,-1.54780880086,0.11379135589,-0.0229767969895,0.106226740558,-0.0929672335417,0.0
Y1050273,-0.065964441984,0.109621306466,1.37237952559,-0.145992581945,0.334413132761,40.0
Y9999986,1.3710535069,0.0982016958876,-0.942823433597,-0.891540685769,-0.104823845221,58.0
Y9999987,-0.729304755522,-0.529417363014,-0.559781678023,-1.03478853387,0.562911145872,27.0
Y9999988,-0.383809980768,-0.34086128805,0.0507362171074,-0.166925557069,-0.127724643889,33.0
Y9999989,0.807196380532,-0.740321319941,0.244877411426,-1.03818320033,-0.207622529699,59.0
Y9999990,3.46111629411,-0.546763503513,0.268081161598,0.719357966322,0.623157628019,63.0
Y9999991,-0.941509508016,-0.362659547002,-0.420610042199,-0.73896975902,0.392868603061,36.0
Y9999992,0.468268077739,0.0114659643257,1.45081274519,0.166990497274,0.635858924066,38.0
Y9999993,1.35796282958,-0.339774802312,-0.885625020462,-0.409788673998,-0.229036662296,49.0
Y9999994,-0.911194543374,-0.386482092146,-0.44049170446,-0.781229583999,0.417160394891,20.0
Y9999995,1.64523804179,-0.665083489051,1.25833754279,-1.03216574247,0.361368959814,57.0
Y9999996,-0.608044896954,-0.624707543592,-0.639308327065,-1.20382783379,0.660078313193,54.0
Y9999997,0.306404423518,-0.888304205002,-0.409788406052,-1.13597944956,0.442652284068,58.0
Y9999998,-0.227730927328,-0.473305813343,-0.277323893861,-1.18530757709,0.662428286523,49.0
Y9999999,1.25834954201,-0.910939841049,0.0159651374585,-1.53388345791,-0.0596340687455,73.0
