username,forum_num_days,forum_avg_count,forum_sum_count,video_forward_seek_sum,video_forward_seek_avg,video_stop_backward_seek_sum,video_stop_backward_seek_avg,qz_mean,final_score
Y1050252,-0.153624692443,-0.147441956157,-0.151716521227,-0.597809831096,-0.61093968545,0.27642822614,0.177251243739,-0.996310903059,10.0
Y1050253,-0.153624692443,-0.147441956157,-0.151716521227,-0.416678726688,-0.431260897375,0.27642822614,0.177251243739,-0.325280157025,10.0
Y1050254,-0.153624692443,-0.147441956157,-0.151716521227,-0.0873494459483,0.528387175502,-0.586567211567,-0.474877938738,0.601381349403,20.0
Y1050255,-0.153624692443,-0.147441956157,-0.151716521227,0.274912762871,0.179646982257,2.00241910156,1.60261931627,1.27241209544,40.0
Y1050256,-0.153624692443,-0.147441956157,-0.151716521227,-0.548410438985,-0.169909932823,0.27642822614,5.39428470941,0.31379674396,30.0
Y1050257,-0.153624692443,-0.147441956157,-0.151716521227,-0.103815909984,1.00616940752,-0.586567211567,-0.474877938738,-0.00574170653228,40.0
Y1050258,-0.153624692443,-0.147441956157,-0.151716521227,-0.449611654762,-0.329170676778,-0.586567211567,-0.474877938738,-0.804587832763,10.0
Y1050259,-0.153624692443,-0.147441956157,-0.151716521227,0.620708507649,0.252272394362,-0.586567211567,-0.474877938738,1.11264287019,80.0
Y1050260,-0.153624692443,-0.147441956157,-0.151716521227,-0.466078118799,-0.509870367139,0.27642822614,-0.108055273229,0.872989032322,50.0
Y1050261,-0.153624692443,-0.147441956157,-0.151716521227,-0.515477510911,-0.365923156164,-0.586567211567,-0.474877938738,1.19252748281,82.0
Y1050262,-0.153624692443,-0.147441956157,-0.151716521227,-0.433145190726,-0.427177288522,-0.586567211567,-0.474877938738,1.11264287019,50.0
Y1050263,-0.153624692443,-0.147441956157,-0.151716521227,-0.548410438985,-0.571737040723,-0.586567211567,-0.474877938738,0.713219807075,40.0
Y1050264,-0.153624692443,-0.147441956157,-0.151716521227,-0.581343367059,-0.598688859037,1.13942366385,0.547779187927,1.11264287019,40.0
Y1050265,-0.153624692443,-0.147441956157,-0.151716521227,-0.0544165178725,0.160862381648,3.72840997698,3.52682386788,0.713219807075,20.0
Y1050266,-0.153624692443,-0.147441956157,-0.151716521227,-0.235547622281,-0.253915599927,2.86541453926,1.48150960869,1.03275825757,40.0
Y1050267,-0.153624692443,-0.147441956157,-0.151716521227,-0.202614694206,-0.312827266703,-0.586567211567,-0.474877938738,0.713219807075,30.0
Y1050268,6.99690644674,6.92977193981,6.32152171778,-0.564876903022,-0.588322775036,-0.586567211567,-0.474877938738,1.27241209544,60.0
Y1050269,-0.153624692443,-0.147441956157,-0.151716521227,-0.597809831096,-0.61093968545,-0.586567211567,-0.474877938738,-1.04424167063,10.0
Y1050270,-0.153624692443,-0.147441956157,-0.151716521227,-0.548410438985,-0.563569823164,-0.586567211567,-0.474877938738,1.30436594049,40.0
Y1050271,-0.153624692443,-0.147441956157,-0.151716521227,-0.597809831096,-0.61093968545,-0.586567211567,-0.474877938738,-1.84308779686,0.0
Y1050272,-0.153624692443,-0.147441956157,-0.151716521227,-0.597809831096,-0.61093968545,-0.586567211567,-0.474877938738,-1.84308779686,0.0
Y1050273,-0.153624692443,-0.147441956157,-0.151716521227,-0.482544582837,0.197614861032,-0.586567211567,-0.474877938738,-0.564933994894,40.0
Y9999986,-0.153624692443,-0.147441956157,-0.151716521227,0.456043867275,0.156150525472,1.13942366385,0.503315837912,0.872989032322,58.0
Y9999987,-0.153624692443,-0.147441956157,-0.151716521227,-0.597809831096,-0.61093968545,-0.586567211567,-0.474877938738,-1.84308779686,27.0
Y9999988,-0.153624692443,-0.147441956157,-0.151716521227,-0.499011046874,-0.514566517218,-0.586567211567,-0.474877938738,0.31379674396,33.0
Y9999989,-0.153624692443,-0.147441956157,-0.151716521227,-0.597809831096,-0.61093968545,-0.586567211567,-0.474877938738,1.19252748281,59.0
Y9999990,-0.153624692443,-0.147441956157,-0.151716521227,-0.268480550354,-0.332940161896,-0.586567211567,-0.474877938738,0.904942877371,63.0
Y9999991,-0.153624692443,-0.147441956157,-0.151716521227,1.49343110161,0.638644613659,0.27642822614,0.363573868981,0.393681356583,36.0
Y9999992,-0.153624692443,-0.147441956157,-0.151716521227,-0.482544582837,-0.512933073853,-0.586567211567,-0.474877938738,0.793104419699,38.0
Y9999993,-0.153624692443,-0.147441956157,-0.151716521227,1.54283049372,0.465382925064,0.27642822614,-0.0556520378129,0.0741429060908,49.0
Y9999994,-0.153624692443,-0.147441956157,-0.151716521227,-0.548410438985,-0.566836710187,-0.586567211567,-0.474877938738,-0.884472445386,20.0
Y9999995,-0.153624692443,-0.147441956157,-0.151716521227,-0.0379500538371,-0.0229000152818,-0.586567211567,-0.474877938738,0.665289039502,57.0
Y9999996,-0.153624692443,-0.147441956157,-0.151716521227,-0.597809831096,-0.61093968545,-0.586567211567,-0.474877938738,0.633335194452,54.0
Y9999997,-0.153624692443,-0.147441956157,-0.151716521227,-0.383745798614,-0.537434726679,2.00241910156,0.202333133791,0.681265962026,58.0
Y9999998,-0.153624692443,-0.147441956157,-0.151716521227,2.99187932899,1.99265262399,-0.586567211567,-0.474877938738,0.473565969206,49.0
Y9999999,-0.153624692443,-0.147441956157,-0.151716521227,0.65364143572,-0.0167746021474,1.13942366385,0.0142189466527,1.27241209544,73.0
