evaluation_num,kfold_split_num,username,mt_online_num_day,qz_mean,label_val_predict,label_val_test
2,4,Y1050180,-0.197633672495,0.701418578286,48.3938566843,40.0
2,4,Y1050193,-0.197633672495,0.701418578286,48.3938566843,20.0
2,4,Y1050208,-0.197633672495,0.255335878614,41.0023753081,70.0
2,4,Y1050220,-0.455767448815,-0.0420525878336,36.6147781154,30.0
2,4,Y1050231,0.834901432785,-0.785523753953,21.5953571983,10.0
2,4,Y1050240,1.86743653806,-1.0829122204,14.5074747155,10.0
2,4,Y1050261,-0.197633672495,0.701418578286,48.3938566843,82.0
2,4,Y1050268,-0.455767448815,0.998807044733,53.8615679931,60.0
2,4,Y1050269,-0.455767448815,-1.97507761974,4.58502548535,10.0
2,4,Y9999989,-0.455767448815,0.701418578286,48.9339137423,59.0
2,4,Y9999994,-0.455767448815,-0.934217987177,21.8318153631,20.0
2,5,Y1050170,0.576767656465,-1.97507761974,2.07546235941,10.0
2,5,Y1050196,-0.455767448815,-0.934217987177,21.8907576595,10.0
2,5,Y1050204,-0.455767448815,0.909590504799,51.745094027,90.0
2,5,Y1050207,-0.455767448815,0.998807044733,53.18965869,40.0
2,5,Y1050209,-0.197633672495,0.701418578286,47.633932922,85.0
2,5,Y1050217,-0.455767448815,-1.23160645362,17.0755421164,10.0
2,5,Y1050226,-0.197633672495,0.998807044733,52.4491484652,40.0
2,5,Y1050228,-0.197633672495,0.760896271575,48.5969760307,66.0
2,5,Y1050233,-0.455767448815,-0.636829520729,26.7059732027,10.0
2,5,Y1050235,0.318633880145,-0.636829520729,24.4844425283,10.0
2,5,Y1050250,4.70690807758,-1.97507761974,0.0,10.0
2,5,Y1050267,-0.197633672495,0.701418578286,47.633932922,30.0
2,5,Y9999986,-0.455767448815,0.255335878614,41.1516198321,58.0
2,6,Y1050163,-0.455767448815,-1.97507761974,5.41821371677,0.0
2,6,Y1050183,-0.455767448815,-0.993695680466,21.581584634,10.0
2,6,Y1050201,0.318633880145,0.850112811509,50.1837756413,68.0
2,6,Y1050203,-0.455767448815,0.314813571904,43.132745857,10.0
2,6,Y1050210,-0.455767448815,-0.339441054281,32.3571652455,20.0
2,6,Y1050215,-0.455767448815,0.850112811509,51.9491299937,20.0
2,6,Y1050225,-0.197633672495,0.404030111838,44.0136917623,75.0
2,6,Y1050234,1.86743653806,-0.934217987177,17.2651198144,10.0
2,6,Y1050241,0.576767656465,0.493246651772,43.7177347661,20.0
2,6,Y1050244,-0.455767448815,0.552724345062,47.0511388066,10.0
2,6,Y1050248,0.834901432785,0.701418578286,46.5578771462,30.0
2,6,Y1050259,-0.197633672495,0.552724345062,46.4626873558,80.0
2,6,Y1050266,0.318633880145,0.998807044733,52.6327712348,40.0
2,7,Y1050161,-0.455767448815,0.552724345062,48.0354861669,40.0
2,7,Y1050165,-0.455767448815,-1.97507761974,3.67408259637,0.0
2,7,Y1050167,0.834901432785,0.701418578286,47.4808005412,30.0
2,7,Y1050171,-0.197633672495,-1.97507761974,3.0412466057,10.0
2,7,Y1050198,-0.455767448815,0.10664164539,40.2070031838,20.0
2,7,Y1050199,-0.197633672495,0.701418578286,50.0121445039,30.0
2,7,Y1050211,1.86743653806,0.998807044733,50.1684452339,40.0
2,7,Y1050219,-0.197633672495,0.404030111838,44.7931558485,20.0
2,7,Y1050237,-0.455767448815,-1.97507761974,3.67408259637,0.0
2,7,Y1050245,-0.455767448815,-0.0420525878336,37.5975088562,10.0
2,7,Y1050252,-0.455767448815,-0.398918747571,31.3347224697,10.0
2,7,Y1050265,-0.455767448815,0.998807044733,55.8639691499,20.0
2,7,Y1050273,-0.197633672495,-1.97507761974,3.0412466057,40.0
2,8,Y1050172,-0.197633672495,-1.97507761974,1.1311376684,10.0
2,8,Y1050173,-0.197633672495,0.998807044733,54.047395485,70.0
2,8,Y1050175,-0.455767448815,-0.785523753953,22.846700773,30.0
2,8,Y1050184,-0.197633672495,0.701418578286,48.7557697033,10.0
2,8,Y1050191,-0.455767448815,-0.785523753953,22.846700773,40.0
2,8,Y1050223,-0.197633672495,-0.0420525878336,35.5267052492,20.0
2,8,Y1050243,-0.455767448815,0.850112811509,51.9506425721,10.0
2,8,Y1050256,0.318633880145,0.552724345062,45.0118368566,30.0
2,8,Y9999987,-0.455767448815,-1.97507761974,1.68019764636,27.0
2,8,Y9999988,-0.455767448815,-0.636829520729,25.4925136638,33.0
2,8,Y9999991,-0.455767448815,-0.339441054281,30.7841394455,36.0
2,8,Y9999993,-0.197633672495,-1.23160645362,14.3602021225,49.0
2,8,Y9999997,-0.455767448815,0.344552418548,42.9548787433,58.0
2,9,Y1050174,-0.197633672495,0.998807044733,51.5427891595,80.0
2,9,Y1050182,-0.197633672495,0.404030111838,42.02749975,90.0
2,9,Y1050189,-0.197633672495,0.0471639521007,36.3183261044,91.0
2,9,Y1050214,-0.197633672495,-0.934217987177,20.6180985789,20.0
2,9,Y1050216,-0.455767448815,-1.97507761974,4.50365099358,10.0
2,9,Y1050238,5.48130940654,0.850112811509,37.3431714215,40.0
2,9,Y1050246,-0.197633672495,-0.339441054281,30.1333879883,30.0
2,9,Y1050247,-0.197633672495,0.998807044733,51.5427891595,30.0
2,9,Y1050253,-0.197633672495,-0.339441054281,30.1333879883,10.0
2,9,Y1050260,-0.455767448815,0.701418578286,47.3224533359,50.0
2,9,Y1050263,-0.455767448815,0.701418578286,47.3224533359,40.0
2,9,Y9999999,-0.455767448815,0.850112811509,49.7012756883,73.0
2,10,Y1050160,-0.455767448815,0.255335878614,40.883989713,30.0
2,10,Y1050176,-0.197633672495,0.404030111838,42.6893279854,90.0
2,10,Y1050194,-0.197633672495,-0.0420525878336,35.6141296091,20.0
2,10,Y1050205,-0.197633672495,0.850112811509,49.7645263616,88.0
2,10,Y1050213,-0.455767448815,-1.38030068685,14.9415956668,10.0
2,10,Y1050222,-0.455767448815,0.909590504799,51.2609473315,50.0
2,10,Y1050227,-0.197633672495,-0.934217987177,21.4637328566,10.0
2,10,Y1050230,-0.455767448815,-1.97507761974,5.50799783184,0.0
2,10,Y1050255,0.318633880145,0.850112811509,48.6584039888,40.0
2,10,Y1050257,-0.197633672495,-0.0420525878336,35.6141296091,40.0
2,10,Y1050264,-0.197633672495,0.998807044733,52.1229258203,40.0
2,10,Y9999995,-0.455767448815,0.909590504799,51.2609473315,57.0
3,1,Y1050163,-0.455767448815,-1.97507761974,4.97096692058,0.0
3,1,Y1050167,0.834901432785,0.701418578286,45.3996418242,30.0
3,1,Y1050179,-0.197633672495,0.344552418548,41.9050964742,95.0
3,1,Y1050181,-0.455767448815,0.255335878614,41.0314601367,20.0
3,1,Y1050195,-0.197633672495,0.404030111838,42.8667096266,40.0
3,1,Y1050205,-0.197633672495,0.850112811509,50.0788082699,88.0
3,1,Y1050224,-0.197633672495,0.701418578286,47.6747753888,68.0
3,1,Y1050238,5.48130940654,0.850112811509,37.5655736644,40.0
3,1,Y1050242,-0.197633672495,0.701418578286,47.6747753888,20.0
3,1,Y1050246,-0.197633672495,-0.339441054281,30.8465452213,30.0
3,1,Y1050247,-0.197633672495,0.998807044733,52.4828411509,30.0
3,1,Y1050271,-0.455767448815,-1.97507761974,4.97096692058,0.0
3,1,Y9999988,-0.455767448815,-0.636829520729,26.6072628503,33.0
3,2,Y1050164,-0.455767448815,-1.97507761974,4.82677711631,0.0
3,2,Y1050166,-0.455767448815,0.552724345062,45.3065889027,20.0
3,2,Y1050168,-0.197633672495,-0.934217987177,20.9463348059,10.0
3,2,Y1050174,-0.197633672495,0.998807044733,51.9014849955,80.0
3,2,Y1050183,-0.455767448815,-0.993695680466,20.542468751,10.0
3,2,Y1050208,-0.197633672495,0.255335878614,39.9956579995,70.0
3,2,Y1050209,-0.197633672495,0.701418578286,47.1391541971,85.0
3,2,Y1050219,-0.197633672495,0.404030111838,42.3768233987,20.0
3,2,Y1050222,-0.455767448815,0.909590504799,51.0213858608,50.0
3,2,Y9999990,-0.455767448815,0.909590504799,51.0213858608,63.0
3,2,Y9999993,-0.197633672495,-1.23160645362,16.1840040075,49.0
3,2,Y9999994,-0.455767448815,-0.934217987177,21.4949349107,20.0
3,2,Y9999998,-0.455767448815,0.255335878614,40.5442581043,49.0
3,3,Y1050161,-0.455767448815,0.552724345062,45.0917823364,40.0
3,3,Y1050162,-0.455767448815,0.552724345062,45.0917823364,30.0
3,3,Y1050170,0.576767656465,-1.97507761974,2.46360679286,10.0
3,3,Y1050172,-0.197633672495,-1.97507761974,4.11788972442,10.0
3,3,Y1050176,-0.197633672495,0.404030111838,42.1625626356,90.0
3,3,Y1050188,2.12557031438,0.79063511822,43.3819731889,45.0
3,3,Y1050217,-0.455767448815,-1.23160645362,16.558277653,10.0
3,3,Y1050228,-0.197633672495,0.760896271575,47.8692635722,66.0
3,3,Y1050251,-0.455767448815,-1.97507761974,4.66931736828,0.0
3,3,Y1050256,0.318633880145,0.552724345062,43.4374994048,30.0
3,3,Y1050259,-0.197633672495,0.552724345062,44.5403546925,80.0
3,3,Y1050261,-0.197633672495,0.701418578286,46.9181467495,82.0
3,3,Y1050263,-0.455767448815,0.701418578286,47.4695743933,40.0
3,4,Y1050171,-0.197633672495,-1.97507761974,2.21609194612,10.0
3,4,Y1050173,-0.197633672495,0.998807044733,53.9124349331,70.0
3,4,Y1050175,-0.455767448815,-0.785523753953,23.4696315127,30.0
3,4,Y1050186,-0.197633672495,0.998807044733,53.9124349331,85.0
3,4,Y1050191,-0.455767448815,-0.785523753953,23.4696315127,40.0
3,4,Y1050199,-0.197633672495,0.701418578286,48.7428006344,30.0
3,4,Y1050235,0.318633880145,-0.636829520729,24.3294415467,10.0
3,4,Y1050240,1.86743653806,-1.0829122204,13.1249758681,10.0
3,4,Y1050243,-0.455767448815,0.850112811509,51.9026201556,10.0
3,4,Y1050244,-0.455767448815,0.552724345062,46.7329858569,10.0
3,4,Y1050266,0.318633880145,0.998807044733,52.7624301896,40.0
3,4,Y1050273,-0.197633672495,-1.97507761974,2.21609194612,40.0
3,4,Y9999991,-0.455767448815,-0.339441054281,31.2240829607,36.0
3,5,Y1050169,-0.455767448815,-1.97507761974,5.67213276372,0.0
3,5,Y1050182,-0.197633672495,0.404030111838,42.768709636,90.0
3,5,Y1050184,-0.197633672495,0.701418578286,47.471196563,10.0
3,5,Y1050190,-0.197633672495,0.939329351444,51.2331861046,90.0
3,5,Y1050194,-0.197633672495,-0.0420525878336,35.7149792455,20.0
3,5,Y1050230,-0.455767448815,-1.97507761974,5.67213276372,0.0
3,5,Y1050233,-0.455767448815,-0.636829520729,26.8333239353,10.0
3,5,Y1050237,-0.455767448815,-1.97507761974,5.67213276372,0.0
3,5,Y1050248,0.834901432785,0.701418578286,45.3779223877,30.0
3,5,Y1050262,-0.197633672495,0.998807044733,52.17368349,50.0
3,5,Y1050264,-0.197633672495,0.998807044733,52.17368349,40.0
3,5,Y9999996,-0.455767448815,-0.0420525878336,36.2382977893,54.0
3,5,Y9999999,-0.455767448815,0.850112811509,50.3457585703,73.0
3,6,Y1050160,-0.455767448815,0.255335878614,41.5518782155,30.0
3,6,Y1050207,-0.455767448815,0.998807044733,53.7467149111,40.0
3,6,Y1050214,-0.197633672495,-0.934217987177,21.5353194631,20.0
3,6,Y1050220,-0.455767448815,-0.0420525878336,36.6739435372,30.0
3,6,Y1050223,-0.197633672495,-0.0420525878336,36.1691234979,20.0
3,6,Y1050225,-0.197633672495,0.404030111838,43.4860255153,75.0
3,6,Y1050226,-0.197633672495,0.998807044733,53.2418948718,40.0
3,6,Y1050249,4.44877430126,0.641940884996,38.3016125504,30.0
3,6,Y1050252,-0.455767448815,-0.398918747571,30.8204219233,10.0
3,6,Y1050257,-0.197633672495,-0.0420525878336,36.1691234979,40.0
3,6,Y1050268,-0.455767448815,0.998807044733,53.7467149111,60.0
3,6,Y1050270,1.86743653806,0.909590504799,47.7399541539,40.0
3,6,Y9999995,-0.455767448815,0.909590504799,52.2833345077,57.0
3,7,Y1050165,-0.455767448815,-1.97507761974,2.68610629923,0.0
3,7,Y1050189,-0.197633672495,0.0471639521007,36.8828627103,91.0
3,7,Y1050192,0.318633880145,0.998807044733,52.0618569849,70.0
3,7,Y1050211,1.86743653806,0.998807044733,48.4777457645,40.0
3,7,Y1050216,-0.455767448815,-1.97507761974,2.68610629923,10.0
3,7,Y1050229,-0.197633672495,0.998807044733,53.256560725,99.0
3,7,Y1050232,-0.455767448815,0.701418578286,48.7371319655,10.0
3,7,Y1050234,1.86743653806,-0.934217987177,15.2186716722,10.0
3,7,Y1050250,4.70690807758,-1.97507761974,0.0,10.0
3,7,Y1050254,4.44877430126,0.493246651772,33.8056999936,20.0
3,7,Y1050255,0.318633880145,0.850112811509,49.5034666701,40.0
3,7,Y1050265,-0.455767448815,0.998807044733,53.8539125951,20.0
3,7,Y9999987,-0.455767448815,-1.97507761974,2.68610629923,27.0
3,8,Y1050178,-0.197633672495,0.850112811509,49.1929786462,20.0
3,8,Y1050197,-0.197633672495,-0.0420525878336,34.9530555171,80.0
3,8,Y1050198,-0.455767448815,0.10664164539,37.8480071606,20.0
3,8,Y1050200,0.834901432785,-0.636829520729,23.3732489431,30.0
3,8,Y1050204,-0.455767448815,0.909590504799,50.6639379767,90.0
3,8,Y1050206,-0.197633672495,0.701418578286,46.8196581247,70.0
3,8,Y1050212,-0.455767448815,-0.190746821057,33.1013661175,20.0
3,8,Y1050213,-0.455767448815,-1.38030068685,14.1148019454,10.0
3,8,Y1050221,-0.197633672495,0.760896271575,47.7689863333,80.0
3,8,Y1050269,-0.455767448815,-1.97507761974,4.62151985938,10.0
3,8,Y9999989,-0.455767448815,0.701418578286,47.3412892466,59.0
3,8,Y9999992,-0.455767448815,0.701418578286,47.3412892466,38.0
3,8,Y9999997,-0.455767448815,0.344552418548,41.645319995,58.0
3,9,Y1050177,-0.197633672495,0.850112811509,51.8753634558,20.0
3,9,Y1050180,-0.197633672495,0.701418578286,49.4170978657,40.0
3,9,Y1050187,-0.455767448815,0.701418578286,50.0587260586,20.0
3,9,Y1050196,-0.455767448815,-0.934217987177,23.0178045675,10.0
3,9,Y1050201,0.318633880145,0.850112811509,50.5921070699,68.0
3,9,Y1050202,-0.197633672495,0.998807044733,54.3336290459,75.0
3,9,Y1050210,-0.455767448815,-0.339441054281,32.8508669279,20.0
3,9,Y1050218,-0.455767448815,-1.23160645362,18.1012733873,10.0
3,9,Y1050231,0.834901432785,-0.785523753953,22.2679291929,10.0
3,9,Y1050236,-0.197633672495,0.850112811509,51.8753634558,20.0
3,9,Y1050241,0.576767656465,0.493246651772,44.0506414607,20.0
3,9,Y1050245,-0.455767448815,-0.0420525878336,37.7673981081,10.0
3,10,Y1050185,0.318633880145,0.998807044733,52.4142509849,99.0
3,10,Y1050193,-0.197633672495,0.701418578286,48.9970944573,20.0
3,10,Y1050203,-0.455767448815,0.314813571904,43.4353727987,10.0
3,10,Y1050215,-0.455767448815,0.850112811509,52.104945437,20.0
3,10,Y1050227,-0.197633672495,-0.934217987177,22.5067336179,10.0
3,10,Y1050239,-0.197633672495,-0.785523753953,24.9149482397,10.0
3,10,Y1050253,-0.197633672495,-0.339441054281,32.139592105,10.0
3,10,Y1050258,-0.197633672495,-0.0420525878336,36.9560213485,10.0
3,10,Y1050260,-0.455767448815,0.701418578286,49.6967308153,50.0
3,10,Y1050267,-0.197633672495,0.701418578286,48.9970944573,30.0
3,10,Y1050272,-0.455767448815,-1.97507761974,6.34886762352,0.0
3,10,Y9999986,-0.455767448815,0.255335878614,42.47208695,58.0
