username,problem_avg_count,video_forward_seek_avg,video_backward_seek_avg,qz_mean,watched_time_weekday,watched_time_hour,indicator,predict_score,real_score
Y1050399,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,0.0
Y1050400,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,20.0
Y1050401,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,10.0
Y1050402,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,0.0
Y1050403,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,20.0
Y1050404,0.737187799092,-2.89341527903,-0.607767328286,1.7157862019,1.42325191457,-1.34875696067,0.0,19.3454228372,10.0
Y1050405,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,10.0
Y1050406,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,10.0
Y1050407,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,10.0
Y1050408,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,10.0
Y1050409,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,10.0
Y1050410,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,20.0
Y1050411,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,10.0
Y1050412,0.920929656778,0.417958523542,0.0124747940683,0.715725089788,0.196735456869,1.45635474812,0.0,22.645414889,30.0
Y1050413,2.96335197317,2.18176957031,1.28407160854,-0.238604294571,2.41411512706,-0.249395148249,1.0,54.2571754285,60.0
Y1050414,3.88281619514,2.60314362144,-0.39599835471,0.225595226084,0.0146910245261,-0.829330583796,0.0,46.6117436868,53.0
Y1050415,-0.337333656288,0.869569836605,-0.177130779991,0.484152348365,0.157013080714,0.0260497647695,0.0,13.2246236783,30.0
Y1050416,3.66430365466,-1.4315176776,-0.957350492366,0.506271071297,-0.498208256494,-0.0278236339647,1.0,76.6565254726,63.0
Y1050417,1.11001412437,0.231609885615,-0.760479272183,-1.05323089085,0.59427693461,0.376161430904,1.0,68.5946020145,62.0
Y1050418,1.29403074996,-3.04128405646,-0.921418982631,1.79290962094,1.47067440173,-1.12454868955,0.0,25.1914713584,20.0
Y1050419,3.18243627541,0.30133654881,-0.724693105892,2.14157973277,0.624194076286,-0.218439361196,0.0,24.55742055,10.0
Y1050420,-0.162398180508,-1.09845903167,-0.403848140406,-1.79238408732,0.511553153213,-0.148548390702,1.0,70.7953089941,75.0
Y1050421,1.95936132068,-3.09328695623,-0.730520333488,1.53770594606,2.07048426953,0.0133673202969,1.0,51.0604321813,60.0
Y1050422,0.74299460895,0.668127180355,-1.08864874545,-0.145126457807,-0.470907352032,0.796498695908,0.0,37.2039250684,40.0
Y1050423,0.233474754608,-0.432240156714,-0.795735525889,1.19067587287,0.8070721888,1.44288549605,0.0,16.770393903,10.0
Y1050424,0.451291413905,0.339573353763,-0.169916490715,0.161758126773,-0.472543646345,-0.812411701552,0.0,26.1109120022,30.0
Y1050425,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,10.0
Y1050426,0.745644552886,-0.401140188816,-0.397626786555,-0.185109117321,-0.50600330301,-0.0456356008123,0.0,37.8263760751,40.0
Y1050427,2.31329759662,-0.536997924901,-0.0815872446702,-2.02594325316,-0.16364927776,-0.771122903628,1.0,91.4609490374,96.0
Y1050428,-0.582152800097,0.440186813523,0.0865997844109,0.361964013655,-0.45615070091,-0.17971052022,0.0,13.5123417799,20.0
Y1050429,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,10.0
Y1050430,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,0.0
Y1050431,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,0.0
Y1050432,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,0.0
Y1050433,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,0.0
Y1050434,0.336984860415,-0.349493596418,-0.807011678786,1.26365851051,0.143991502651,0.699276599643,0.0,16.3521858609,20.0
Y1050435,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,10.0
Y1050436,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,10.0
Y1050437,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,0.0
Y1050438,-0.981300961936,0.254320414229,-0.183203955285,0.300791606094,-0.363569035275,0.0103768746165,0.0,13.0012533382,10.0
Y1050439,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,10.0
Y1050440,-0.210633864061,-0.289053759168,0.420896586968,0.599888701707,0.410256523723,-0.310225364335,0.0,13.7100668949,10.0
Y1050441,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,0.0
Y1050442,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,10.0
Y1050443,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,0.0
Y1050444,-0.942694417564,0.265800365371,-0.209457423983,0.31777749475,-0.419500435804,-0.0278708317983,0.0,13.194221449,10.0
Y1050445,-0.676927607864,0.2859745002,-0.0662503347821,0.459310307542,-0.337672216333,0.499480358732,0.0,13.1218163944,20.0
Y1050446,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,0.0
Y1050447,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,10.0
Y1050448,-0.0297636432103,0.0574877167214,-0.545509906457,0.771408402847,-0.946179778899,-0.821784029743,0.0,16.9048371215,20.0
Y1050449,0.120005436812,1.18356817427,0.336239883912,-0.272149238943,1.24235348141,-0.621065337807,0.0,22.4208034458,20.0
Y1050450,-0.235604876817,0.497669767232,-0.694707617946,0.697191306616,-1.0497300864,-0.108859774676,0.0,15.9056771981,10.0
Y1050451,-1.52225131748,0.0718537693394,0.189067209621,-0.00552522837293,0.0259657418848,-0.073229146476,0.0,11.1202154681,0.0
Y1050452,1.61301456766,-1.49937143366,-0.259055125864,-0.113780120596,0.151134699324,-0.37609544393,0.0,46.8201096235,40.0
Y1050453,-0.36703714386,0.144612837976,-0.480304508851,0.68484773823,-0.315859829684,0.0591107422056,0.0,14.7768876827,20.0
Y1050454,2.85062955136,-0.581165428365,0.192207526662,-1.71819760461,0.97102818747,0.156767484991,1.0,90.4847824211,90.0
Y9999984,3.12788498108,1.37017212411,-0.423187664037,-0.929806145683,-0.581405700326,-1.60833505748,1.0,77.597758123,66.0
Y9999985,3.15518076713,-2.05126852261,1.79545043696,-1.04886763182,-0.88081210171,0.245520185011,0.0,66.4034437312,59.0
