username,forum_num_days,stop_video_avg,qz_mean,video_pause_backward_seek_avg,seek_video_avg,num_incomplete,watched_time_hour,final_score
Y1050344,-0.14948701855,0.671268323662,0.871135383976,1.5127128364,0.369809862096,2.04223969057,1.74576331662,40.0
Y1050345,-0.14948701855,-0.915509397263,-0.980406721339,-0.836353649539,-1.2403518098,-0.967976061517,-1.47277128912,10.0
Y1050346,-0.14948701855,-0.915509397263,0.13051854185,-0.836353649539,-1.2403518098,-0.967976061517,-1.47277128912,50.0
Y1050347,-0.14948701855,-0.3170675121,0.871135383976,0.0450408934106,0.357655514447,0.421354285602,-0.000172050673277,20.0
Y1050348,-0.14948701855,-0.706054737665,0.13051854185,0.203365467678,0.150105559812,-0.967976061517,-0.127438101957,10.0
Y1050349,-0.14948701855,-0.915509397263,0.871135383976,-0.638311912926,0.150105559812,0.421354285602,0.017124146043,65.0
Y1050350,-0.14948701855,-0.217327197207,0.13051854185,0.593947781114,2.13923207391,1.81068463272,1.27327416917,10.0
Y1050351,-0.14948701855,0.08189374328,1.05628959451,-0.223367321975,1.15984245926,0.652909343455,1.46476907209,70.0
Y1050352,-0.14948701855,0.78203163406,1.6117522261,-0.389788949489,0.815798385552,-0.0417558301047,1.28158561477,80.0
Y1050353,-0.14948701855,0.848319316904,0.13051854185,1.45676119576,0.772152278073,1.81068463272,-0.306027171181,50.0
Y1050354,-0.14948701855,1.99358309529,0.685981173444,1.33110313461,0.111481744375,-0.273310887958,1.22194299203,50.0
Y1050355,-0.14948701855,-0.915509397263,-0.610098300276,-0.836353649539,-1.2403518098,-0.736421003664,-0.201451601105,10.0
Y1050356,-0.14948701855,0.0141556665112,0.13051854185,0.516578535642,0.934561454817,0.189799227748,-0.645399113651,30.0
Y1050357,-0.14948701855,0.430984841213,0.13051854185,0.743264963685,1.78058235616,-0.0417558301047,-0.560747667504,20.0
Y1050358,-0.14948701855,-0.3170675121,0.500826962913,-0.223367321975,0.0287164240932,1.81068463272,0.708923779905,50.0
Y1050359,-0.14948701855,-0.915509397263,-0.239789879213,-0.836353649539,-1.2403518098,-0.967976061517,-1.47277128912,20.0
Y1050360,-0.14948701855,0.539036849013,0.500826962913,0.401407204291,0.763258636383,1.57912957487,0.06797520698,30.0
Y1050361,-0.14948701855,0.969582539117,-0.0546356686814,-0.0689419201641,-0.110605196991,-0.0417558301047,1.170836683,30.0
Y1050362,-0.14948701855,0.550673219922,1.42659801557,0.678665635549,1.29723288975,-0.273310887958,0.911167786246,80.0
Y1050363,-0.14948701855,-0.915509397263,-1.72102356346,-0.836353649539,-1.2403518098,-0.967976061517,-1.47277128912,0.0
Y1050364,-0.14948701855,-0.915509397263,1.24144380504,-0.0909767844558,1.85379783099,2.50534980628,1.34998844357,72.0
Y1050365,-0.14948701855,1.04302768145,0.871135383976,2.14713225269,0.294568664683,-0.736421003664,1.00678582107,96.0
Y1050366,-0.14948701855,0.917218874218,0.500826962913,-0.073067790007,-0.298896298547,0.421354285602,0.275118832883,10.0
Y1050367,-0.14948701855,0.929686411485,0.871135383976,-0.164426328464,0.528756897322,-0.273310887958,1.1895756911,90.0
Y1050368,-0.14948701855,-0.534682743068,0.871135383976,-0.251230336729,1.48526064737,2.50534980628,0.924137947641,20.0
Y1050369,-0.14948701855,0.690309658257,0.500826962913,0.0548341652189,0.439784179061,0.421354285602,-0.866071255453,10.0
Y1050370,-0.14948701855,-0.271033520933,0.871135383976,0.00151523597846,0.364022078081,-0.273310887958,-1.00881099836,20.0
Y1050371,-0.14948701855,-0.356963639732,0.500826962913,0.0878411209909,-0.0816373345449,-0.504865945811,0.119981742966,40.0
Y1050372,-0.14948701855,0.703003879924,0.13051854185,0.12009791942,1.32725412793,1.34757451701,0.592426238472,50.0
Y1050373,-0.14948701855,1.44756881315,0.500826962913,-0.277774392527,-0.304467042596,0.652909343455,-0.352058522731,20.0
Y1050374,-0.14948701855,2.29612871797,0.871135383976,0.500428072598,-0.0526694738366,-0.504865945811,0.497331977103,30.0
Y1050375,-0.14948701855,0.131763900726,0.685981173444,1.14406371659,0.0632019742108,-0.504865945811,-0.15088882832,30.0
Y1050376,-0.14948701855,1.54044915701,1.6117522261,0.050950994534,0.0683139490164,-0.736421003664,0.380743509801,90.0
Y1050377,-0.14948701855,-0.0776907588718,1.24144380504,-0.836353649539,-0.545123124996,-0.0417558301047,-0.0424939164343,40.0
Y1050378,-0.14948701855,1.81374828625,0.871135383976,2.87692891195,1.39309017784,-0.967976061517,1.60167093664,93.0
Y1050379,-0.14948701855,-0.317067516289,0.871135383976,1.99281401622,-1.11620383112,-0.0417558301047,0.463608366994,60.0
Y1050380,-0.14948701855,-0.391872748269,0.13051854185,0.153855033525,0.0632019742108,0.189799227748,-0.0621008929964,80.0
Y1050381,-0.14948701855,-0.117586886504,0.871135383976,0.578230182844,0.994311820433,0.421354285602,1.0096962663,55.0
Y1050382,-0.14948701855,0.131763900726,0.871135383976,0.401407204291,0.774231310788,1.11601945916,-0.47981013379,20.0
Y1050383,-0.14948701855,1.17903719872,-0.610098300276,-0.836353649539,-1.2403518098,-0.736421003664,-0.684052614667,10.0
Y1050384,6.68954408013,-0.56641829933,0.500826962913,0.813994155898,1.94611299499,0.652909343455,1.46530620049,30.0
Y1050385,-0.14948701855,1.31867363705,1.6117522261,0.566441985132,1.56953079187,-0.736421003664,0.0726289795215,40.0
Y1050386,-0.14948701855,-0.915509397263,0.500826962913,-0.2422284397,1.88817727183,-0.273310887958,0.420357694274,30.0
Y1050387,-0.14948701855,0.480854998659,-1.72102356346,0.0438318466282,0.497719902216,0.884464401308,1.16404485602,10.0
Y1050388,-0.14948701855,-0.915509397263,0.13051854185,-0.2422284397,-0.197508782592,-0.504865945811,-0.00386348097735,20.0
Y1050389,-0.14948701855,-0.915509397263,-1.72102356346,-0.836353649539,-1.2403518098,-0.967976061517,-1.47277128912,0.0
Y1050390,-0.14948701855,-0.217327197207,-0.980406721339,-0.836353649539,-1.2403518098,-0.504865945811,-1.15876304345,10.0
Y1050391,-0.14948701855,-0.915509397263,0.13051854185,-0.760183750765,-0.839258337399,1.57912957487,-0.0433069777375,10.0
Y1050392,-0.14948701855,-0.915509397263,-0.0546356686814,-0.836353649539,-1.2403518098,-0.967976061517,-1.47277128912,20.0
Y1050393,-0.14948701855,-0.915509397263,-1.72102356346,-0.836353649539,-1.2403518098,-0.967976061517,-1.47277128912,0.0
Y1050394,-0.14948701855,-0.915509397263,0.685981173444,-0.588801478773,0.208041282966,-0.0417558301047,-0.064076228978,20.0
Y1050395,-0.14948701855,-0.217327197207,-1.72102356346,-0.671318868698,0.208041282966,-0.0417558301047,-0.18187626471,10.0
Y1050396,-0.14948701855,0.369780560122,0.871135383976,0.645208585371,0.510887112893,-0.967976061517,1.23083206886,20.0
Y1050397,-0.14948701855,-0.915509397263,0.500826962913,-0.836353649539,-1.2403518098,-0.967976061517,-1.47277128912,20.0
Y1050398,-0.14948701855,-0.915509397263,-1.72102356346,-0.638311912926,-0.892737467401,-0.967976061517,-1.31323988933,0.0
Y1050399,-0.14948701855,-0.915509397263,-1.72102356346,-0.836353649539,-1.2403518098,-0.967976061517,-1.47277128912,0.0
Y1050400,-0.14948701855,1.52812829665,0.871135383976,0.050708295376,0.0632019742108,-0.273310887958,1.2721157826,20.0
Y1050401,-0.14948701855,0.131763900726,-0.239789879213,-0.588801478773,-0.8058338818,-0.504865945811,0.154242244192,10.0
Y1050402,-0.14948701855,-0.915509397263,-1.72102356346,-0.836353649539,-1.2403518098,-0.967976061517,-1.47277128912,0.0
Y1050403,-0.14948701855,1.17903719872,0.13051854185,-0.0936971372407,-1.2403518098,-0.504865945811,-0.254776426893,20.0
Y1050404,-0.14948701855,-0.915509397263,-0.239789879213,-0.836353649539,-1.2403518098,-0.967976061517,-1.47277128912,10.0
Y1050405,-0.14948701855,-0.915509397263,-1.3507151424,-0.836353649539,-1.2403518098,-0.967976061517,-1.47277128912,10.0
Y1050406,-0.14948701855,-0.915509397263,-0.980406721339,-0.836353649539,0.497719902216,-0.504865945811,-0.158417205603,10.0
Y1050407,6.68954408013,0.480854998659,-1.3507151424,0.302386335985,1.16398072458,-0.504865945811,0.606231651637,10.0
Y1050408,-0.14948701855,-0.915509397263,-0.239789879213,-0.836353649539,-1.2403518098,-0.504865945811,-0.153015047515,10.0
Y1050409,-0.14948701855,-0.915509397263,-0.610098300276,-0.836353649539,-1.2403518098,-0.967976061517,-1.47277128912,10.0
Y1050410,-0.14948701855,1.17903719872,0.500826962913,-0.836353649539,-1.2403518098,-0.736421003664,-0.108534771416,20.0
Y1050411,-0.14948701855,-0.915509397263,-0.239789879213,-0.836353649539,-1.2403518098,-0.967976061517,-0.0616876629505,10.0
Y1050412,-0.14948701855,-0.616288456776,0.500826962913,1.48356383664,1.39158535362,1.34757451701,-0.368374028467,30.0
Y1050413,-0.14948701855,0.186883549091,0.13051854185,0.0496225404669,-0.417054682235,0.421354285602,-0.106271156114,60.0
Y1050414,6.68954408013,0.9463097973,-0.239789879213,1.06154632666,0.690838981136,0.884464401308,1.31085039173,53.0
Y1050415,-0.14948701855,-0.545883527878,0.871135383976,0.299473957971,0.0887618517153,1.34757451701,0.541158032026,30.0
Y1050416,-0.14948701855,2.19638840307,0.13051854185,0.224584224748,-0.49546393248,0.421354285602,2.21982467551,63.0
Y1050417,-0.14948701855,-0.915509397263,0.500826962913,-0.712577564156,-0.588574917797,-0.273310887958,1.53020586431,62.0
Y1050418,-0.14948701855,0.0154002000185,-0.980406721339,-0.836353649539,-1.04723273088,-0.967976061517,-0.0531570207436,20.0
Y1050419,-0.14948701855,-0.915509397263,-0.610098300276,-0.836353649539,-1.2403518098,-0.967976061517,-1.47277128912,10.0
Y1050420,-0.14948701855,-0.915509397263,0.500826962913,-0.836353649539,-0.619611912903,1.57912957487,-0.224668560532,75.0
Y1050421,-0.14948701855,0.480854998659,1.24144380504,-0.671318868698,0.497719902216,-0.0417558301047,0.839976573677,60.0
Y1050422,-0.14948701855,0.03655723613,0.871135383976,-0.476277764428,-0.608325732074,-0.0417558301047,-1.37750705563,40.0
Y1050423,-0.14948701855,-0.915509397263,-0.980406721339,-0.836353649539,-1.2403518098,-0.967976061517,-1.47277128912,10.0
Y1050424,-0.14948701855,-0.450054598622,0.13051854185,0.483924594217,0.497719902216,-0.504865945811,-0.463835875045,30.0
Y1050425,-0.14948701855,-0.915509397263,-0.610098300276,-0.836353649539,-1.2403518098,-0.967976061517,-1.47277128912,10.0
Y1050426,-0.14948701855,2.90121995494,0.871135383976,0.307887495775,-0.178196874874,-0.736421003664,1.23589390282,40.0
Y1050427,-0.14948701855,0.680335628444,1.6117522261,0.34246621078,0.58048522076,0.421354285602,1.35518835358,96.0
Y1050428,-0.14948701855,1.17903719872,0.871135383976,-0.341249308007,0.150105559812,-0.736421003664,-0.787265319921,20.0
Y1050429,-0.14948701855,-0.915509397263,-1.3507151424,-0.836353649539,-1.2403518098,-0.967976061517,-1.47277128912,10.0
Y1050430,-0.14948701855,-0.915509397263,-1.72102356346,-0.836353649539,-1.2403518098,-0.967976061517,-1.47277128912,0.0
Y1050431,-0.14948701855,-0.915509397263,-1.72102356346,-0.836353649539,-1.2403518098,-0.967976061517,-1.47277128912,0.0
Y1050432,-0.14948701855,-0.915509397263,-1.72102356346,-0.836353649539,-1.2403518098,-0.967976061517,-1.47277128912,0.0
Y1050433,-0.14948701855,-0.915509397263,-1.72102356346,-0.836353649539,-1.2403518098,-0.967976061517,-1.47277128912,0.0
Y1050434,-0.14948701855,2.57540159464,0.871135383976,1.14406371659,-0.660994573044,-0.504865945811,0.155079021628,20.0
Y1050435,-0.14948701855,-0.915509397263,-0.0546356686814,-0.836353649539,-1.2403518098,-0.967976061517,-1.47277128912,10.0
Y1050436,-0.14948701855,1.17903719872,-0.980406721339,-0.638311912926,-0.892737467401,-0.967976061517,-0.959314911197,10.0
Y1050437,-0.14948701855,-0.915509397263,-1.72102356346,5.10489844885,-1.2403518098,-0.967976061517,-0.114475513559,0.0
Y1050438,-0.14948701855,-0.915509397263,-1.72102356346,-0.836353649539,-1.2403518098,-0.967976061517,-1.47277128912,10.0
Y1050439,-0.14948701855,-0.915509397263,0.500826962913,-0.2422284397,-1.2403518098,2.27379474843,0.553049874729,10.0
Y1050440,-0.14948701855,-0.915509397263,-0.610098300276,-0.836353649539,0.497719902216,-0.504865945811,-0.105696155276,10.0
Y1050441,-0.14948701855,-0.915509397263,-1.72102356346,-0.836353649539,-1.2403518098,-0.967976061517,-1.47277128912,0.0
Y1050442,-0.14948701855,-0.153856088873,0.13051854185,1.68417754326,0.339713382783,-0.736421003664,-0.580673634831,10.0
Y1050443,-0.14948701855,-0.915509397263,-1.72102356346,-0.836353649539,0.497719902216,-0.736421003664,-1.32412488639,0.0
Y1050444,-0.14948701855,-0.915509397263,0.13051854185,0.153855033525,0.0632019742108,0.652909343455,-1.45990541291,10.0
Y1050445,-0.14948701855,-0.636236516403,0.500826962913,-0.70432582546,1.54056292943,1.34757451701,1.35713286554,20.0
Y1050446,-0.14948701855,-0.915509397263,-1.72102356346,-0.836353649539,-1.2403518098,-0.967976061517,-1.47277128912,0.0
Y1050447,-0.14948701855,-0.915509397263,-0.424944089744,-0.553436882666,-0.49546393248,-0.967976061517,-0.843866372647,10.0
Y1050448,-0.14948701855,-0.636236516403,0.871135383976,0.880008067442,0.410816316615,0.421354285602,-0.383337340529,20.0
Y1050449,-0.14948701855,-0.28714541847,-0.239789879213,1.04504284828,1.41020755103,0.421354285602,0.912153485705,20.0
Y1050450,-0.14948701855,0.919712381671,0.13051854185,-0.0724783801709,-0.0650842715313,-0.0417558301047,1.09612519124,10.0
Y1050451,-0.14948701855,-0.915509397263,-1.72102356346,-0.836353649539,-1.2403518098,-0.967976061517,-1.47277128912,0.0
Y1050452,-0.14948701855,0.944682334595,0.13051854185,-0.0642678579216,0.856273156982,0.884464401308,1.44235232743,40.0
Y1050453,-0.14948701855,1.42071565339,0.13051854185,-0.150824561568,-0.571862689128,-0.736421003664,-0.46002892786,20.0
Y1050454,-0.14948701855,-0.716028767479,-0.0546356686814,-0.553436882666,0.497719902216,2.50534980628,-0.10247835193,90.0
Y9999984,-0.14948701855,1.20939294308,0.13051854185,1.10998044656,1.20617304631,-0.273310887958,0.913120162757,66.0
Y9999985,-0.14948701855,-0.915509397263,1.05628959451,-0.836353649539,2.23579161424,1.11601945916,1.26539297982,59.0
