evaluation_num,kfold_split_num,username,problem_avg_count,video_forward_seek_avg,video_backward_seek_avg,qz_mean,watched_time_weekday,watched_time_hour,label_val_predict,label_val_test
27,8,Y1050328,2.86530821561,8.99379279256,1.38588684427,0.730030591273,0.251000698194,1.07859309924,43.0078639309,71.0
27,8,Y1050332,1.48135557488,2.02390254562,1.03829060422,0.126961841961,1.81690278124,0.500126122919,27.5810903639,40.0
27,8,Y1050333,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,10.7436930472,10.0
27,8,Y1050345,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,10.7436930472,10.0
27,8,Y1050359,-0.58855620084,-0.444111867473,-0.467959771047,-0.507847367842,-0.79293402384,-0.727030105598,13.5438883734,20.0
27,8,Y1050362,0.610067129749,-0.122616285875,0.134540378852,1.65050394549,0.772968059211,-0.633681228187,69.8607838467,80.0
27,8,Y1050363,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,10.7436930472,0.0
27,8,Y1050370,0.189666443438,0.490698361412,0.467876260674,-0.190442762941,-0.270966662823,0.95332043575,22.8950725126,20.0
27,8,Y1050371,0.0372310801904,-0.382735438237,-0.0571642141553,0.920473354214,1.81690278124,-0.421256697243,42.3600248266,40.0
27,8,Y1050384,1.20055358972,2.09253463927,2.62029913412,-0.111091611715,1.29493542023,0.13413198243,20.8293220965,30.0
27,8,Y1050394,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,10.7436930472,20.0
27,8,Y1050405,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,10.7436930472,10.0
27,8,Y1050408,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,10.7436930472,10.0
27,8,Y1050410,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,10.7436930472,20.0
27,9,Y1050299,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.5777839022,10.0
27,9,Y1050310,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.5777839022,10.0
27,9,Y1050315,-0.58855620084,-0.444111867473,-0.467959771047,-0.555458058577,-0.79293402384,-0.727030105598,13.4338430967,20.0
27,9,Y1050327,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.5777839022,0.0
27,9,Y1050351,-0.444143751371,0.530019744233,0.584760271435,2.01551924112,1.29493542023,0.805056147625,78.6835556335,70.0
27,9,Y1050357,-0.58855620084,-0.444111867473,-0.467959771047,-0.555458058577,-0.79293402384,-0.727030105598,13.4338430967,20.0
27,9,Y1050381,0.657001175826,-0.17686866533,0.354684664666,0.714160361028,0.251000698194,1.9636725468,42.1788308164,55.0
27,9,Y1050395,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.5777839022,10.0
27,9,Y1050399,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.5777839022,0.0
27,9,Y1050406,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.5777839022,10.0
27,9,Y1050411,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.5777839022,10.0
27,9,Y1050412,-0.0710782569109,0.534842177857,0.1924730857,-0.190442762941,1.81690278124,-0.171273033941,22.6597943518,30.0
27,9,Y1050426,0.326055979127,0.14663626333,-0.29416165085,0.603068749313,0.251000698194,0.725503003978,37.5106747639,40.0
27,9,Y1050433,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.5777839022,0.0
27,9,Y1050437,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.5777839022,0.0
27,9,Y1050438,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.270966662823,-0.0602358566973,13.3116624189,10.0
27,9,Y1050440,0.54267465333,0.14663626333,0.140333649641,-0.666549670293,-0.270966662823,-0.275837600824,13.9677082834,10.0
27,9,Y1050449,-0.197439150196,-0.359719277358,1.74796626146,-0.0317404604901,-0.270966662823,-0.483037374814,22.7241346021,20.0
27,10,Y1050279,0.614880878064,0.2872905803,0.458963536436,1.07917565666,1.81690278124,0.779362043034,63.5842993729,70.0
27,10,Y1050301,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,10.5516806056,10.0
27,10,Y1050312,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,10.5516806056,10.0
27,10,Y1050317,1.18450776216,-0.114043070505,0.119091657211,0.872862663479,0.772968059211,1.3147149185,45.1674288503,55.0
27,10,Y1050330,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,10.5516806056,10.0
27,10,Y1050336,2.49224272115,-0.0190232655012,-0.339220422882,1.72985509671,0.251000698194,0.146484543984,59.3936234404,50.0
27,10,Y1050353,-0.291708388051,1.26970688565,0.574828950132,0.888732893724,1.29493542023,1.11674672766,42.6328892163,50.0
27,10,Y1050360,-0.58855620084,-0.444111867473,-0.467959771047,-0.428496216617,-0.79293402384,-0.727030105598,14.6799356267,30.0
27,10,Y1050366,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,10.5516806056,10.0
27,10,Y1050373,-0.58855620084,-0.444111867473,-0.467959771047,-0.428496216617,-0.79293402384,-0.727030105598,14.6799356267,20.0
27,10,Y1050375,0.255855482778,0.113147140338,3.6149167034,0.523717598087,1.29493542023,1.86851569621,38.5792135298,30.0
27,10,Y1050388,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,10.5516806056,20.0
27,10,Y1050392,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,10.5516806056,20.0
27,10,Y1050397,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,10.5516806056,20.0
27,10,Y1050415,-0.516349976105,-0.444111867473,0.435790453975,-0.666549670293,0.251000698194,0.000649549037171,12.6223513853,30.0
27,10,Y1050417,0.125483132724,-0.382735438237,0.622228437332,1.52354210353,0.772968059211,-0.000450670814144,68.3816463284,62.0
27,10,Y1050422,-0.58855620084,-0.444111867473,-0.0571642141553,0.603068749313,1.29493542023,0.688015585473,36.5724109329,40.0
27,10,Y1050434,0.687087102799,-0.376597795381,-0.467959771047,-0.666549670293,1.29493542023,0.198694306562,15.5887655099,20.0
28,1,Y1050287,0.0612998217685,-0.22202610396,0.732619348586,1.71398486647,1.29493542023,0.970088499608,57.7413614858,50.0
28,1,Y1050288,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.3816551739,0.0
28,1,Y1050296,1.68593987829,1.5663071683,1.57127150604,-0.666549670293,0.251000698194,2.14091747545,18.0661785954,20.0
28,1,Y1050309,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.3816551739,0.0
28,1,Y1050315,-0.58855620084,-0.444111867473,-0.467959771047,-0.555458058577,-0.79293402384,-0.727030105598,13.3014442525,20.0
28,1,Y1050327,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.3816551739,0.0
28,1,Y1050330,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.3816551739,10.0
28,1,Y1050344,-0.131250110856,-0.247195823984,-0.236228944002,0.285664144411,0.251000698194,2.90202385519,34.9094516113,40.0
28,1,Y1050366,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.3816551739,10.0
28,1,Y1050371,0.0372310801904,-0.382735438237,-0.0571642141553,0.920473354214,1.81690278124,-0.421256697243,43.1945046286,40.0
28,1,Y1050378,0.622903791843,-0.387850140617,-0.0831210763754,2.47575591823,0.772968059211,2.62545472554,91.1413788724,93.0
28,1,Y1050379,0.29396432377,-0.413423652855,-0.467959771047,1.9361680899,2.33887014226,-0.0887315869034,79.8232393874,60.0
28,1,Y1050381,0.657001175826,-0.17686866533,0.354684664666,0.714160361028,0.251000698194,1.9636725468,41.4374767963,55.0
28,1,Y1050392,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.3816551739,20.0
28,1,Y1050415,-0.516349976105,-0.444111867473,0.435790453975,-0.666549670293,0.251000698194,0.000649549037171,13.3380440568,30.0
28,1,Y1050426,0.326055979127,0.14663626333,-0.29416165085,0.603068749313,0.251000698194,0.725503003978,37.7290081236,40.0
28,1,Y1050429,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.3816551739,10.0
28,1,Y1050431,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.3816551739,0.0
28,1,Y1050433,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.3816551739,0.0
28,2,Y1050276,1.03367698152,-0.336089352126,-0.315017425274,-0.507847367842,2.33887014226,-0.377075750736,16.235879024,40.0
28,2,Y1050281,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.0349579633,10.0
28,2,Y1050292,1.29482282765,1.56006460824,0.907840732872,0.714160361028,0.772968059211,2.34035371936,44.3977403603,50.0
28,2,Y1050316,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.0349579633,10.0
28,2,Y1050317,1.18450776216,-0.114043070505,0.119091657211,0.872862663479,0.772968059211,1.3147149185,44.1536201785,55.0
28,2,Y1050347,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.0349579633,20.0
28,2,Y1050348,-0.0229407737548,3.77551763826,0.401030829936,-0.666549670293,1.29493542023,0.932066319584,16.329414474,10.0
28,2,Y1050349,-0.139273024707,-0.444111867473,-0.467959771047,1.17439703814,-0.79293402384,-0.727030105598,60.181075279,65.0
28,2,Y1050353,-0.291708388051,1.26970688565,0.574828950132,0.888732893724,1.29493542023,1.11674672766,42.1631073071,50.0
28,2,Y1050356,0.410296574651,-0.259982580103,-0.0255645559062,-0.190442762941,1.81690278124,0.772976925046,23.8372273045,30.0
28,2,Y1050386,-0.239559447957,-0.444111867473,-0.120363530654,-0.142832072206,-0.270966662823,-0.706078751188,20.165569453,30.0
28,2,Y1050388,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.0349579633,20.0
28,2,Y1050395,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.0349579633,10.0
28,2,Y1050401,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.0349579633,10.0
28,2,Y1050412,-0.0710782569109,0.534842177857,0.1924730857,-0.190442762941,1.81690278124,-0.171273033941,20.8381554921,30.0
28,2,Y1050427,0.753276142138,0.737384394133,0.788734328702,2.72967960215,-0.270966662823,1.05564696226,91.8975488744,96.0
28,2,Y1050437,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.0349579633,0.0
28,2,Y1050444,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.270966662823,0.0245652529044,12.960852927,10.0
28,2,Y1050452,1.80628358618,0.498272055587,-0.149329883904,1.03156496593,0.251000698194,0.658720856807,46.0608408371,40.0
28,3,Y1050285,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.5211319321,0.0
28,3,Y1050295,0.133506046503,0.231028853445,0.0534345895429,0.285664144411,0.772968059211,0.601277860775,32.0126514311,30.0
28,3,Y1050306,-0.58855620084,-0.444111867473,0.140333649641,-0.666549670293,0.251000698194,1.04948684411,16.5444227224,10.0
28,3,Y1050312,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.5211319321,10.0
28,3,Y1050325,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.5211319321,20.0
28,3,Y1050328,2.86530821561,8.99379279256,1.38588684427,0.730030591273,0.251000698194,1.07859309924,46.8269971523,71.0
28,3,Y1050335,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.5211319321,10.0
28,3,Y1050338,0.0372310801904,0.962431301218,-0.178296237502,-0.666549670293,0.251000698194,0.553431466028,14.1027722453,10.0
28,3,Y1050342,-0.155318852434,-0.413423652855,-0.183562847152,0.714160361028,-0.270966662823,-0.297346143612,36.8890816666,50.0
28,3,Y1050343,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.5211319321,0.0
28,3,Y1050380,1.26072544366,-0.444111867473,-0.467959771047,2.15835131333,-0.79293402384,-0.727030105598,78.9372884785,80.0
28,3,Y1050384,1.20055358972,2.09253463927,2.62029913412,-0.111091611715,1.29493542023,0.13413198243,21.7330081406,30.0
28,3,Y1050398,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.5211319321,0.0
28,3,Y1050403,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.5211319321,20.0
28,3,Y1050411,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.5211319321,10.0
28,3,Y1050414,-0.095146998489,0.544487045444,3.35559887328,0.920473354214,1.81690278124,2.65223706725,46.4390683543,53.0
28,3,Y1050436,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.5211319321,10.0
28,3,Y1050446,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.5211319321,0.0
28,3,Y1050449,-0.197439150196,-0.359719277358,1.74796626146,-0.0317404604901,-0.270966662823,-0.483037374814,22.6208865094,20.0
28,4,Y1050279,0.614880878064,0.2872905803,0.458963536436,1.07917565666,1.81690278124,0.779362043034,62.2793768086,70.0
28,4,Y1050320,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.2877094633,10.0
28,4,Y1050326,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.2877094633,20.0
28,4,Y1050336,2.49224272115,-0.0190232655012,-0.339220422882,1.72985509671,0.251000698194,0.146484543984,60.7811074956,50.0
28,4,Y1050362,0.610067129749,-0.122616285875,0.134540378852,1.65050394549,0.772968059211,-0.633681228187,69.0831154057,80.0
28,4,Y1050365,1.62576802434,0.636113285995,0.17509327368,2.66619868117,0.251000698194,1.373559982,93.589402707,96.0
28,4,Y1050368,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.2877094633,20.0
28,4,Y1050369,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.2877094633,10.0
28,4,Y1050387,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.2877094633,10.0
28,4,Y1050389,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.2877094633,0.0
28,4,Y1050393,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.2877094633,0.0
28,4,Y1050406,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.2877094633,10.0
28,4,Y1050409,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.2877094633,10.0
28,4,Y1050434,0.687087102799,-0.376597795381,-0.467959771047,-0.666549670293,1.29493542023,0.198694306562,15.4773855778,20.0
28,4,Y1050441,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.2877094633,0.0
28,4,Y1050447,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.2877094633,10.0
28,4,Y9999984,0.117460218704,0.433972939132,2.27349867256,1.7615955572,0.251000698194,2.66313569518,77.6187756651,66.0
28,4,Y9999985,1.68593987829,3.30291913362,-0.189882778732,2.17422154357,0.251000698194,0.863006204173,69.8678185941,59.0
28,5,Y1050278,4.52404565684,-0.406604049681,0.111367296391,1.07917565666,-0.270966662823,0.880090144595,50.2603464024,54.0
28,5,Y1050280,-0.564487459262,-0.16280323387,-0.352094357698,-0.555458058577,1.81690278124,1.28999288935,21.1063177033,10.0
28,5,Y1050282,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,10.477351476,10.0
28,5,Y1050300,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,10.477351476,10.0
28,5,Y1050302,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,10.477351476,10.0
28,5,Y1050303,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,10.477351476,20.0
28,5,Y1050305,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,10.477351476,20.0
28,5,Y1050334,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,10.477351476,20.0
28,5,Y1050360,-0.58855620084,-0.444111867473,-0.467959771047,-0.428496216617,-0.79293402384,-0.727030105598,14.4189098639,30.0
28,5,Y1050367,0.855568293845,0.136509152516,0.102098063198,2.55510706946,-0.270966662823,-0.153823294376,85.124700634,90.0
28,5,Y1050375,0.255855482778,0.113147140338,3.6149167034,0.523717598087,1.29493542023,1.86851569621,38.1610361049,30.0
28,5,Y1050396,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,10.477351476,20.0
28,5,Y1050413,0.458434057807,1.06691736499,4.17769156774,0.761771051763,1.29493542023,-0.280643732636,53.4841682954,60.0
28,5,Y1050416,2.37189901326,0.943677392153,0.0572967699531,1.47593141279,1.81690278124,2.21335853353,78.3106405186,63.0
28,5,Y1050420,0.464451243201,-0.444111867473,-0.467959771047,1.7615955572,-0.79293402384,-0.727030105598,69.6889232194,75.0
28,5,Y1050425,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,10.477351476,10.0
28,5,Y1050438,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.270966662823,-0.0602358566973,13.0060609824,10.0
28,5,Y1050453,-0.139273024635,-0.444111867473,-0.363680898929,-0.666549670293,0.251000698194,0.320021186151,15.1678417859,20.0
28,6,Y1050289,-0.0831126277,2.36605178269,4.68729875698,2.12661085284,3.3828048643,-0.543255700783,84.9452547448,60.0
28,6,Y1050290,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,10.9009821679,0.0
28,6,Y1050293,1.4412410055,-0.0100928325008,-0.0210503190134,1.55528256402,1.29493542023,1.839596536,74.7154272874,80.0
28,6,Y1050298,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,10.9009821679,10.0
28,6,Y1050311,0.54267465333,3.14699377661,0.117988177144,0.111091611715,1.29493542023,2.12446961272,33.9004336052,20.0
28,6,Y1050314,-0.58855620084,-0.444111867473,-0.467959771047,-0.349145065392,-0.79293402384,-0.727030105598,16.2853721673,30.0
28,6,Y1050321,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,10.9009821679,20.0
28,6,Y1050324,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,10.9009821679,30.0
28,6,Y1050333,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,10.9009821679,10.0
28,6,Y1050341,0.446399687018,-0.331588414099,-0.2651952976,-0.666549670293,1.81690278124,-0.635274876622,15.2024466853,20.0
28,6,Y1050363,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,10.9009821679,0.0
28,6,Y1050374,-0.58855620084,-0.444111867473,-0.467959771047,-0.0317404604901,0.772968059211,-0.570482311662,23.622720426,30.0
28,6,Y1050377,-0.58855620084,-0.444111867473,-0.467959771047,0.396755756127,0.251000698194,0.341763614071,31.8647348168,40.0
28,6,Y1050385,-0.552453088473,0.0675737316449,6.7034995043,0.920473354214,2.33887014226,2.04113007655,51.0618643145,40.0
28,6,Y1050391,0.783362069111,-0.219064960388,-0.166709695923,-0.666549670293,-0.270966662823,-0.475268907372,13.6984220492,10.0
28,6,Y1050440,0.54267465333,0.14663626333,0.140333649641,-0.666549670293,-0.270966662823,-0.275837600824,14.0897551212,10.0
28,6,Y1050443,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,10.9009821679,0.0
28,6,Y1050450,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,0.251000698194,1.05629211837,15.0302767938,10.0
28,7,Y1050284,-0.58855620084,-0.106541507014,-0.467959771047,-0.0317404604901,0.772968059211,-0.678561457084,22.4112205299,30.0
28,7,Y1050286,0.927774518579,0.961328130057,0.240863934757,2.26944292505,0.772968059211,-0.401256401799,82.2532350787,72.0
28,7,Y1050297,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.2269261806,10.0
28,7,Y1050313,-0.58855620084,-0.331588414099,0.227232709739,-0.190442762941,0.772968059211,0.0705069629498,21.1508237453,30.0
28,7,Y1050331,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.2269261806,10.0
28,7,Y1050332,1.48135557488,2.02390254562,1.03829060422,0.126961841961,1.81690278124,0.500126122919,30.1293724034,40.0
28,7,Y1050339,0.0412425372003,-0.317522982301,0.096884119592,-0.666549670293,0.772968059211,0.831356348666,15.6115074653,20.0
28,7,Y1050351,-0.444143751371,0.530019744233,0.584760271435,2.01551924112,1.29493542023,0.805056147625,78.4285639293,70.0
28,7,Y1050358,1.52548160102,-0.0281769590986,-0.14519183339,0.571328288823,1.29493542023,1.86539682604,41.1802157616,50.0
28,7,Y1050372,1.6739055075,0.934300437621,0.401030829936,0.285664144411,2.86083750328,2.24040552718,37.3387950611,50.0
28,7,Y1050383,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.2269261806,10.0
28,7,Y1050399,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.2269261806,0.0
28,7,Y1050404,3.88822973268,-0.444111867473,-0.467959771047,-0.666549670293,-0.270966662823,0.145358342324,20.0857674386,10.0
28,7,Y1050407,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.2269261806,10.0
28,7,Y1050410,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.2269261806,20.0
28,7,Y1050423,0.759293327533,-0.444111867473,-0.467959771047,-0.555458058577,1.81690278124,-0.650471153431,15.9917845042,10.0
28,7,Y1050439,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.2269261806,10.0
28,7,Y1050445,-0.58855620084,-0.144049324805,-0.467959771047,-0.666549670293,0.251000698194,-0.159517555976,12.5615274613,20.0
28,8,Y1050277,-0.58855620084,-0.444111867473,-0.467959771047,0.285664144411,1.81690278124,1.18901781937,35.1306855683,10.0
28,8,Y1050283,-0.58855620084,0.399814033674,-0.29416165085,0.555458058577,0.772968059211,-0.626794342685,35.08754076,20.0
28,8,Y1050301,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.2083797878,10.0
28,8,Y1050304,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.2083797878,10.0
28,8,Y1050308,-0.58855620084,1.58131029528,0.661728010231,-0.666549670293,-0.270966662823,-0.325594075031,11.5063190212,10.0
28,8,Y1050318,-0.492281234527,0.45607576053,4.10872406091,-0.0793511512254,1.29493542023,2.72297643355,25.0958268597,40.0
28,8,Y1050319,1.41396309846,0.56725964897,-0.281747499308,2.53923683921,0.772968059211,1.38510193066,92.2842205223,76.0
28,8,Y1050323,0.0372310801904,0.484206623789,1.15415601757,2.11074062259,0.251000698194,2.9053430095,83.0706506883,88.0
28,8,Y1050337,3.11803000218,0.986543469677,-0.186572338182,-0.666549670293,0.251000698194,-0.51704567747,17.6815926587,10.0
28,8,Y1050355,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.2083797878,10.0
28,8,Y1050357,-0.58855620084,-0.444111867473,-0.467959771047,-0.555458058577,-0.79293402384,-0.727030105598,13.1722794222,20.0
28,8,Y1050361,-0.58855620084,-0.444111867473,0.0534345895429,-0.285664144411,0.772968059211,0.969036929268,22.5060882881,30.0
28,8,Y1050373,-0.58855620084,-0.444111867473,-0.467959771047,-0.428496216617,-0.79293402384,-0.727030105598,15.4167361473,20.0
28,8,Y1050382,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.2083797878,20.0
28,8,Y1050402,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.2083797878,0.0
28,8,Y1050435,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.2083797878,10.0
28,8,Y1050442,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.2083797878,10.0
28,8,Y1050451,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,11.2083797878,0.0
28,9,Y1050274,-0.143284481645,0.384469926534,0.29043202589,1.99964901088,0.251000698194,0.191154853454,75.677475512,80.0
28,9,Y1050310,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,10.7722824962,10.0
28,9,Y1050329,0.149551874302,1.00261824888,-0.269333348114,-0.190442762941,0.772968059211,0.509778766605,23.8517694132,20.0
28,9,Y1050346,-0.347868785059,-0.34766319296,-0.170020136474,1.4441909523,-0.270966662823,0.743090077118,50.5173349926,50.0
28,9,Y1050352,0.598835050265,1.29196427208,-0.467959771047,1.95203832014,0.251000698194,1.13481204506,78.3264276176,80.0
28,9,Y1050359,-0.58855620084,-0.444111867473,-0.467959771047,-0.507847367842,-0.79293402384,-0.727030105598,13.4489072511,20.0
28,9,Y1050364,0.0372310801904,1.71258765772,0.72931616793,1.87268716892,-0.270966662823,-0.602445245738,70.9532283752,72.0
28,9,Y1050370,0.189666443438,0.490698361412,0.467876260674,-0.190442762941,-0.270966662823,0.95332043575,23.7456255309,20.0
28,9,Y1050376,0.0372310801904,1.55534334445,0.842210673431,1.99964901088,-0.270966662823,-0.599806782116,73.0815230385,90.0
28,9,Y1050390,-0.58855620084,-0.444111867473,-0.467959771047,-0.666549670293,-0.79293402384,-0.727030105598,10.7722824962,10.0
