label,username,week,active_num_days,active_sum_count,problem_num_days,problem_sum_count,video_num_days,video_sum_count,num_watched,num_complete,num_incomplete
0.0,Y1050349,1,5.0,731.0,3.0,83.0,3.0,26.0,5.0,0.0,5.0
0.0,Y1050349,2,2.0,421.0,2.0,58.0,1.0,1.0,1.0,0.0,1.0
0.0,Y1050349,3,5.0,417.0,3.0,20.0,3.0,9.0,4.0,0.0,4.0
0.0,Y1050349,4,5.0,381.0,5.0,27.0,2.0,4.0,2.0,0.0,2.0
0.0,Y1050349,5,3.0,235.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050349,6,3.0,183.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050350,1,6.0,1521.0,4.0,120.0,5.0,274.0,18.0,10.0,8.0
0.0,Y1050350,2,5.0,1544.0,5.0,78.0,4.0,340.0,13.0,9.0,4.0
0.0,Y1050350,3,4.0,853.0,3.0,31.0,3.0,192.0,9.0,6.0,3.0
0.0,Y1050350,4,6.0,626.0,2.0,13.0,3.0,183.0,5.0,3.0,2.0
0.0,Y1050350,5,4.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050350,6,4.0,47.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0
0.0,Y1050351,1,6.0,1191.0,5.0,34.0,6.0,218.0,21.0,16.0,5.0
0.0,Y1050351,2,2.0,706.0,2.0,18.0,2.0,158.0,21.0,19.0,2.0
0.0,Y1050351,3,5.0,571.0,4.0,33.0,5.0,87.0,11.0,10.0,1.0
0.0,Y1050351,4,6.0,573.0,3.0,14.0,6.0,115.0,15.0,11.0,4.0
0.0,Y1050351,5,4.0,269.0,1.0,1.0,3.0,65.0,7.0,5.0,2.0
1.0,Y1050351,6,2.0,145.0,0.0,0.0,2.0,28.0,4.0,3.0,1.0
0.0,Y1050352,1,5.0,1242.0,3.0,119.0,5.0,67.0,17.0,16.0,1.0
0.0,Y1050352,2,5.0,423.0,1.0,14.0,4.0,79.0,9.0,6.0,3.0
0.0,Y1050352,3,5.0,872.0,3.0,110.0,4.0,54.0,10.0,9.0,1.0
0.0,Y1050352,4,6.0,1666.0,6.0,223.0,6.0,123.0,22.0,19.0,3.0
0.0,Y1050352,5,4.0,194.0,1.0,26.0,2.0,4.0,2.0,2.0,0.0
1.0,Y1050352,6,3.0,553.0,3.0,70.0,3.0,56.0,7.0,7.0,0.0
0.0,Y1050353,1,6.0,1512.0,5.0,94.0,6.0,168.0,19.0,12.0,7.0
0.0,Y1050353,2,7.0,1152.0,4.0,82.0,5.0,131.0,19.0,14.0,5.0
0.0,Y1050353,3,5.0,2002.0,5.0,109.0,5.0,321.0,31.0,22.0,9.0
0.0,Y1050353,4,6.0,1005.0,3.0,35.0,5.0,171.0,13.0,7.0,6.0
0.0,Y1050353,5,6.0,680.0,3.0,16.0,4.0,123.0,13.0,8.0,5.0
1.0,Y1050353,6,4.0,484.0,3.0,21.0,3.0,108.0,13.0,4.0,9.0
0.0,Y1050354,1,7.0,1565.0,5.0,156.0,7.0,146.0,20.0,17.0,3.0
0.0,Y1050354,2,5.0,1601.0,5.0,140.0,5.0,195.0,18.0,18.0,0.0
0.0,Y1050354,3,4.0,1204.0,3.0,108.0,3.0,156.0,13.0,13.0,0.0
0.0,Y1050354,4,4.0,1072.0,4.0,106.0,4.0,140.0,13.0,12.0,1.0
0.0,Y1050354,5,2.0,627.0,2.0,74.0,2.0,51.0,11.0,9.0,2.0
1.0,Y1050354,6,1.0,75.0,1.0,6.0,1.0,9.0,2.0,1.0,1.0
1.0,Y1050355,1,1.0,159.0,1.0,21.0,1.0,5.0,3.0,2.0,1.0
1.0,Y1050355,4,4.0,201.0,3.0,21.0,2.0,11.0,3.0,1.0,2.0
0.0,Y1050356,1,6.0,1638.0,5.0,155.0,5.0,149.0,22.0,19.0,3.0
0.0,Y1050356,2,4.0,1163.0,4.0,130.0,4.0,107.0,17.0,15.0,2.0
0.0,Y1050356,3,4.0,952.0,2.0,88.0,2.0,122.0,11.0,8.0,3.0
0.0,Y1050356,4,3.0,953.0,3.0,100.0,3.0,117.0,10.0,5.0,5.0
0.0,Y1050356,5,3.0,763.0,2.0,79.0,2.0,79.0,11.0,7.0,4.0
1.0,Y1050356,6,1.0,29.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0
0.0,Y1050357,1,7.0,2144.0,5.0,157.0,5.0,310.0,21.0,18.0,3.0
0.0,Y1050357,2,2.0,886.0,2.0,94.0,2.0,92.0,12.0,11.0,1.0
1.0,Y1050357,3,1.0,257.0,1.0,12.0,1.0,50.0,4.0,1.0,3.0
0.0,Y1050358,1,5.0,1876.0,4.0,192.0,3.0,94.0,14.0,8.0,6.0
0.0,Y1050358,2,4.0,919.0,3.0,109.0,3.0,32.0,9.0,3.0,6.0
0.0,Y1050358,3,3.0,743.0,2.0,99.0,2.0,8.0,8.0,0.0,8.0
0.0,Y1050358,4,5.0,1661.0,5.0,149.0,5.0,176.0,25.0,10.0,15.0
0.0,Y1050358,5,2.0,913.0,2.0,107.0,2.0,48.0,8.0,5.0,3.0
1.0,Y1050358,6,3.0,714.0,3.0,103.0,3.0,31.0,7.0,6.0,1.0
0.0,Y1050359,1,5.0,799.0,2.0,113.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050359,2,2.0,264.0,2.0,49.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050359,3,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050360,1,4.0,2014.0,2.0,169.0,2.0,239.0,24.0,18.0,6.0
0.0,Y1050360,2,2.0,1568.0,2.0,147.0,2.0,197.0,18.0,13.0,5.0
1.0,Y1050360,3,2.0,472.0,1.0,26.0,2.0,80.0,9.0,1.0,8.0
0.0,Y1050361,1,4.0,439.0,2.0,37.0,3.0,35.0,8.0,5.0,3.0
0.0,Y1050361,2,4.0,373.0,4.0,30.0,2.0,52.0,5.0,4.0,1.0
0.0,Y1050361,3,5.0,515.0,3.0,11.0,4.0,128.0,16.0,12.0,4.0
0.0,Y1050361,4,2.0,46.0,0.0,0.0,1.0,10.0,2.0,1.0,1.0
1.0,Y1050361,5,2.0,86.0,0.0,0.0,2.0,23.0,2.0,0.0,2.0
0.0,Y1050362,1,6.0,1378.0,6.0,98.0,6.0,179.0,20.0,20.0,0.0
0.0,Y1050362,2,7.0,2256.0,7.0,140.0,7.0,327.0,25.0,22.0,3.0
0.0,Y1050362,3,5.0,1186.0,5.0,91.0,5.0,127.0,13.0,11.0,2.0
0.0,Y1050362,4,5.0,992.0,4.0,79.0,4.0,144.0,11.0,10.0,1.0
0.0,Y1050362,5,7.0,998.0,5.0,74.0,5.0,130.0,15.0,11.0,4.0
1.0,Y1050362,6,3.0,647.0,2.0,70.0,2.0,57.0,7.0,7.0,0.0
0.0,Y1050364,1,4.0,875.0,2.0,23.0,4.0,234.0,14.0,7.0,7.0
0.0,Y1050364,2,2.0,619.0,2.0,27.0,2.0,120.0,13.0,5.0,8.0
0.0,Y1050364,3,5.0,767.0,3.0,34.0,5.0,158.0,14.0,9.0,5.0
0.0,Y1050364,4,4.0,521.0,3.0,30.0,4.0,94.0,11.0,5.0,6.0
1.0,Y1050364,5,6.0,1474.0,4.0,104.0,5.0,288.0,18.0,13.0,5.0
0.0,Y1050365,1,3.0,1028.0,3.0,55.0,3.0,167.0,11.0,10.0,1.0
0.0,Y1050365,2,3.0,1145.0,3.0,71.0,3.0,155.0,14.0,14.0,0.0
0.0,Y1050365,3,5.0,2583.0,4.0,203.0,4.0,312.0,33.0,32.0,1.0
0.0,Y1050365,4,3.0,446.0,1.0,13.0,2.0,48.0,4.0,4.0,0.0
0.0,Y1050365,5,5.0,1804.0,2.0,118.0,4.0,239.0,20.0,18.0,2.0
1.0,Y1050365,6,3.0,499.0,1.0,33.0,1.0,58.0,5.0,5.0,0.0
0.0,Y1050366,1,3.0,1437.0,3.0,134.0,3.0,130.0,24.0,23.0,1.0
0.0,Y1050366,2,1.0,1195.0,1.0,157.0,1.0,53.0,16.0,11.0,5.0
1.0,Y1050366,3,1.0,260.0,1.0,23.0,1.0,27.0,2.0,2.0,0.0
0.0,Y1050367,1,5.0,1770.0,5.0,152.0,5.0,146.0,24.0,22.0,2.0
0.0,Y1050367,2,4.0,1869.0,3.0,173.0,4.0,69.0,21.0,20.0,1.0
1.0,Y1050367,3,3.0,1543.0,2.0,101.0,2.0,261.0,21.0,14.0,7.0
0.0,Y1050367,5,3.0,1734.0,3.0,180.0,3.0,172.0,25.0,24.0,1.0
1.0,Y1050367,6,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050368,1,3.0,1860.0,3.0,147.0,3.0,333.0,20.0,12.0,8.0
0.0,Y1050368,2,2.0,903.0,2.0,84.0,2.0,120.0,11.0,4.0,7.0
0.0,Y1050368,3,1.0,253.0,1.0,17.0,1.0,47.0,3.0,2.0,1.0
1.0,Y1050368,4,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050368,6,1.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050369,1,1.0,253.0,1.0,23.0,1.0,18.0,4.0,4.0,0.0
0.0,Y1050369,2,2.0,1430.0,2.0,182.0,2.0,88.0,15.0,9.0,6.0
1.0,Y1050369,3,3.0,593.0,1.0,67.0,1.0,53.0,7.0,5.0,2.0
1.0,Y1050370,1,2.0,977.0,2.0,63.0,2.0,169.0,13.0,10.0,3.0
0.0,Y1050370,3,1.0,33.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050370,4,1.0,127.0,1.0,7.0,1.0,25.0,2.0,1.0,1.0
1.0,Y1050370,5,3.0,1173.0,3.0,97.0,3.0,154.0,13.0,13.0,0.0
1.0,Y1050371,1,2.0,1188.0,2.0,91.0,2.0,174.0,15.0,13.0,2.0
0.0,Y1050371,3,1.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050371,4,3.0,148.0,1.0,1.0,1.0,7.0,1.0,0.0,1.0
1.0,Y1050371,5,1.0,555.0,1.0,26.0,1.0,109.0,11.0,5.0,6.0
0.0,Y1050372,1,5.0,1293.0,4.0,148.0,4.0,85.0,8.0,5.0,3.0
0.0,Y1050372,2,2.0,1712.0,2.0,163.0,2.0,185.0,22.0,15.0,7.0
0.0,Y1050372,3,5.0,1350.0,4.0,113.0,5.0,146.0,16.0,12.0,4.0
0.0,Y1050372,4,2.0,1185.0,2.0,112.0,2.0,92.0,12.0,10.0,2.0
0.0,Y1050372,5,2.0,909.0,2.0,109.0,2.0,89.0,12.0,10.0,2.0
1.0,Y1050372,6,3.0,579.0,2.0,79.0,3.0,27.0,4.0,2.0,2.0
0.0,Y1050373,1,4.0,788.0,1.0,95.0,2.0,43.0,13.0,7.0,6.0
0.0,Y1050373,2,3.0,235.0,1.0,34.0,1.0,8.0,3.0,2.0,1.0
1.0,Y1050373,3,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050374,1,3.0,1215.0,2.0,104.0,3.0,99.0,20.0,18.0,2.0
0.0,Y1050374,2,2.0,732.0,2.0,75.0,2.0,80.0,12.0,12.0,0.0
0.0,Y1050374,3,2.0,364.0,1.0,6.0,2.0,106.0,10.0,3.0,7.0
0.0,Y1050374,4,1.0,11.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
1.0,Y1050374,5,1.0,14.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
0.0,Y1050375,1,4.0,719.0,3.0,115.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050375,2,5.0,1072.0,3.0,138.0,1.0,85.0,4.0,2.0,2.0
0.0,Y1050375,3,7.0,440.0,2.0,70.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050375,4,6.0,339.0,4.0,59.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050375,5,7.0,879.0,4.0,67.0,4.0,123.0,9.0,9.0,0.0
1.0,Y1050375,6,3.0,846.0,3.0,55.0,3.0,149.0,7.0,7.0,0.0
0.0,Y1050376,1,7.0,2440.0,7.0,152.0,7.0,221.0,30.0,29.0,1.0
0.0,Y1050376,2,6.0,1489.0,5.0,95.0,5.0,98.0,17.0,17.0,0.0
0.0,Y1050376,3,5.0,1087.0,4.0,76.0,3.0,62.0,11.0,10.0,1.0
0.0,Y1050376,4,6.0,1392.0,3.0,66.0,5.0,248.0,11.0,8.0,3.0
0.0,Y1050376,5,5.0,1375.0,4.0,66.0,3.0,267.0,13.0,13.0,0.0
1.0,Y1050376,6,2.0,173.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050377,1,3.0,343.0,2.0,15.0,2.0,25.0,5.0,1.0,4.0
0.0,Y1050377,2,3.0,186.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050377,3,2.0,178.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050377,4,2.0,137.0,2.0,2.0,2.0,10.0,7.0,4.0,3.0
1.0,Y1050377,5,2.0,168.0,0.0,0.0,1.0,20.0,10.0,8.0,2.0
0.0,Y1050378,1,5.0,2879.0,5.0,154.0,5.0,423.0,24.0,24.0,0.0
0.0,Y1050378,2,6.0,2831.0,4.0,126.0,4.0,455.0,22.0,22.0,0.0
0.0,Y1050378,3,3.0,1951.0,2.0,85.0,2.0,283.0,13.0,13.0,0.0
0.0,Y1050378,4,3.0,3054.0,3.0,72.0,3.0,552.0,13.0,13.0,0.0
0.0,Y1050378,5,3.0,1873.0,3.0,73.0,3.0,341.0,12.0,12.0,0.0
1.0,Y1050378,6,3.0,2354.0,2.0,52.0,2.0,499.0,7.0,7.0,0.0
0.0,Y1050379,1,6.0,503.0,4.0,46.0,6.0,39.0,14.0,12.0,2.0
0.0,Y1050379,2,4.0,848.0,4.0,86.0,4.0,65.0,14.0,12.0,2.0
0.0,Y1050379,3,6.0,727.0,4.0,76.0,6.0,37.0,13.0,10.0,3.0
0.0,Y1050379,4,5.0,869.0,4.0,84.0,5.0,55.0,15.0,12.0,3.0
0.0,Y1050379,5,6.0,583.0,3.0,59.0,4.0,25.0,11.0,9.0,2.0
1.0,Y1050379,6,2.0,212.0,1.0,17.0,2.0,13.0,10.0,4.0,6.0
0.0,Y1050380,1,6.0,1033.0,5.0,152.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050380,2,7.0,1680.0,6.0,172.0,4.0,118.0,8.0,3.0,5.0
0.0,Y1050380,3,6.0,1462.0,2.0,124.0,2.0,162.0,13.0,12.0,1.0
0.0,Y1050380,4,5.0,699.0,3.0,99.0,2.0,13.0,2.0,2.0,0.0
0.0,Y1050380,5,5.0,704.0,3.0,121.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050380,6,4.0,435.0,2.0,73.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050381,1,5.0,1365.0,5.0,122.0,5.0,124.0,21.0,18.0,3.0
0.0,Y1050381,2,5.0,1627.0,5.0,155.0,5.0,179.0,21.0,18.0,3.0
0.0,Y1050381,3,6.0,1045.0,4.0,105.0,6.0,115.0,13.0,11.0,2.0
0.0,Y1050381,4,4.0,853.0,4.0,88.0,4.0,99.0,12.0,9.0,3.0
0.0,Y1050381,5,6.0,1187.0,4.0,127.0,5.0,117.0,15.0,13.0,2.0
1.0,Y1050381,6,4.0,582.0,4.0,80.0,4.0,33.0,8.0,6.0,2.0
0.0,Y1050382,1,4.0,1846.0,3.0,184.0,4.0,178.0,11.0,4.0,7.0
0.0,Y1050382,2,2.0,359.0,1.0,35.0,1.0,17.0,4.0,2.0,2.0
0.0,Y1050382,3,2.0,269.0,2.0,23.0,1.0,20.0,3.0,1.0,2.0
0.0,Y1050382,4,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050382,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050383,1,1.0,100.0,1.0,11.0,1.0,2.0,1.0,0.0,1.0
1.0,Y1050383,2,1.0,114.0,1.0,15.0,1.0,2.0,2.0,2.0,0.0
0.0,Y1050384,1,3.0,1222.0,3.0,80.0,3.0,211.0,12.0,6.0,6.0
0.0,Y1050384,2,2.0,355.0,1.0,12.0,2.0,69.0,3.0,2.0,1.0
0.0,Y1050384,3,3.0,1598.0,3.0,115.0,3.0,279.0,14.0,13.0,1.0
0.0,Y1050384,4,2.0,53.0,0.0,0.0,1.0,10.0,1.0,0.0,1.0
0.0,Y1050384,5,4.0,1975.0,3.0,121.0,4.0,366.0,16.0,14.0,2.0
1.0,Y1050384,6,2.0,885.0,2.0,68.0,2.0,149.0,13.0,6.0,7.0
0.0,Y1050385,1,4.0,531.0,1.0,30.0,2.0,81.0,10.0,9.0,1.0
0.0,Y1050385,2,2.0,1849.0,1.0,74.0,2.0,445.0,12.0,12.0,0.0
0.0,Y1050385,3,5.0,755.0,2.0,15.0,1.0,169.0,10.0,7.0,3.0
0.0,Y1050385,4,5.0,561.0,0.0,0.0,4.0,164.0,5.0,5.0,0.0
0.0,Y1050385,5,4.0,1708.0,2.0,3.0,4.0,519.0,19.0,16.0,3.0
1.0,Y1050385,6,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050386,1,3.0,702.0,2.0,52.0,3.0,70.0,5.0,3.0,2.0
0.0,Y1050386,2,3.0,222.0,1.0,4.0,1.0,4.0,1.0,0.0,1.0
0.0,Y1050386,3,4.0,715.0,1.0,24.0,1.0,76.0,7.0,4.0,3.0
0.0,Y1050386,4,4.0,160.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050386,5,5.0,382.0,2.0,29.0,1.0,8.0,3.0,0.0,3.0
1.0,Y1050386,6,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050387,1,2.0,389.0,2.0,35.0,2.0,39.0,9.0,7.0,2.0
0.0,Y1050387,2,3.0,595.0,3.0,34.0,3.0,102.0,9.0,3.0,6.0
0.0,Y1050387,3,7.0,790.0,5.0,60.0,6.0,118.0,11.0,8.0,3.0
1.0,Y1050387,4,5.0,776.0,3.0,48.0,5.0,159.0,10.0,7.0,3.0
1.0,Y1050388,1,3.0,287.0,2.0,29.0,2.0,19.0,5.0,3.0,2.0
1.0,Y1050390,1,2.0,207.0,0.0,0.0,1.0,9.0,6.0,4.0,2.0
1.0,Y1050390,3,1.0,75.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050391,1,4.0,559.0,1.0,14.0,4.0,41.0,13.0,2.0,11.0
1.0,Y1050391,5,1.0,690.0,1.0,57.0,1.0,66.0,15.0,11.0,4.0
0.0,Y1050394,1,3.0,997.0,2.0,67.0,3.0,40.0,12.0,8.0,4.0
0.0,Y1050394,2,1.0,66.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050394,3,1.0,414.0,1.0,32.0,1.0,21.0,4.0,3.0,1.0
1.0,Y1050395,1,3.0,243.0,0.0,0.0,2.0,82.0,6.0,2.0,4.0
0.0,Y1050396,1,6.0,1729.0,6.0,146.0,6.0,204.0,24.0,24.0,0.0
0.0,Y1050396,2,6.0,1862.0,5.0,157.0,6.0,261.0,22.0,22.0,0.0
0.0,Y1050396,3,7.0,1415.0,6.0,129.0,7.0,189.0,14.0,12.0,2.0
0.0,Y1050396,4,4.0,395.0,4.0,44.0,4.0,45.0,4.0,4.0,0.0
1.0,Y1050396,5,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050398,2,1.0,305.0,1.0,32.0,1.0,17.0,5.0,5.0,0.0
0.0,Y1050400,1,7.0,1817.0,7.0,168.0,7.0,210.0,24.0,22.0,2.0
0.0,Y1050400,2,4.0,1157.0,4.0,133.0,4.0,111.0,16.0,15.0,1.0
1.0,Y1050400,3,3.0,408.0,2.0,42.0,2.0,45.0,6.0,6.0,0.0
1.0,Y1050401,1,2.0,364.0,2.0,38.0,2.0,10.0,4.0,2.0,2.0
1.0,Y1050403,1,2.0,283.0,2.0,20.0,2.0,18.0,4.0,2.0,2.0
1.0,Y1050403,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050404,6,1.0,1244.0,1.0,186.0,1.0,7.0,3.0,0.0,3.0
0.0,Y1050406,1,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050406,2,1.0,1275.0,1.0,207.0,1.0,16.0,2.0,0.0,2.0
0.0,Y1050407,1,5.0,1959.0,2.0,148.0,3.0,213.0,24.0,22.0,2.0
0.0,Y1050407,2,1.0,551.0,1.0,49.0,1.0,32.0,5.0,5.0,0.0
0.0,Y1050407,3,2.0,365.0,2.0,14.0,1.0,4.0,2.0,2.0,0.0
1.0,Y1050407,4,2.0,109.0,0.0,0.0,1.0,8.0,3.0,0.0,3.0
1.0,Y1050408,1,1.0,35.0,0.0,0.0,1.0,4.0,2.0,0.0,2.0
1.0,Y1050410,1,2.0,213.0,1.0,19.0,2.0,9.0,4.0,3.0,1.0
1.0,Y1050411,2,3.0,1108.0,3.0,184.0,1.0,2.0,1.0,1.0,0.0
0.0,Y1050412,1,2.0,1074.0,1.0,83.0,2.0,158.0,10.0,4.0,6.0
0.0,Y1050412,2,4.0,1636.0,3.0,106.0,3.0,246.0,14.0,10.0,4.0
0.0,Y1050412,3,5.0,1481.0,3.0,96.0,5.0,246.0,17.0,14.0,3.0
0.0,Y1050412,4,5.0,2657.0,4.0,121.0,5.0,588.0,18.0,14.0,4.0
0.0,Y1050412,5,6.0,881.0,2.0,43.0,4.0,165.0,10.0,8.0,2.0
1.0,Y1050412,6,1.0,21.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0
0.0,Y1050413,1,2.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050413,2,4.0,1123.0,3.0,50.0,4.0,151.0,19.0,13.0,6.0
0.0,Y1050413,3,3.0,1115.0,2.0,42.0,3.0,236.0,13.0,11.0,2.0
0.0,Y1050413,4,6.0,2309.0,5.0,121.0,5.0,431.0,20.0,17.0,3.0
0.0,Y1050413,5,5.0,732.0,3.0,30.0,4.0,113.0,9.0,6.0,3.0
1.0,Y1050413,6,3.0,1022.0,2.0,67.0,1.0,174.0,7.0,7.0,0.0
0.0,Y1050414,1,1.0,307.0,1.0,13.0,1.0,52.0,4.0,2.0,2.0
0.0,Y1050414,2,6.0,3639.0,5.0,242.0,5.0,555.0,36.0,30.0,6.0
0.0,Y1050414,3,6.0,1883.0,4.0,134.0,4.0,265.0,16.0,14.0,2.0
0.0,Y1050414,4,4.0,2067.0,1.0,94.0,4.0,450.0,18.0,12.0,6.0
0.0,Y1050414,5,7.0,2320.0,6.0,93.0,6.0,501.0,14.0,14.0,0.0
1.0,Y1050414,6,1.0,75.0,1.0,5.0,1.0,7.0,1.0,1.0,0.0
0.0,Y1050415,1,1.0,130.0,1.0,14.0,1.0,3.0,2.0,2.0,0.0
0.0,Y1050415,2,6.0,2093.0,1.0,16.0,6.0,482.0,34.0,24.0,10.0
0.0,Y1050415,3,5.0,1251.0,4.0,61.0,5.0,242.0,13.0,11.0,2.0
1.0,Y1050415,4,1.0,437.0,1.0,36.0,1.0,51.0,7.0,4.0,3.0
1.0,Y1050415,6,2.0,219.0,1.0,3.0,2.0,39.0,4.0,2.0,2.0
0.0,Y1050416,1,5.0,627.0,3.0,90.0,3.0,11.0,5.0,4.0,1.0
0.0,Y1050416,2,6.0,1514.0,4.0,167.0,4.0,85.0,14.0,9.0,5.0
0.0,Y1050416,3,6.0,1251.0,5.0,102.0,5.0,41.0,11.0,4.0,7.0
0.0,Y1050416,4,6.0,1166.0,4.0,155.0,3.0,32.0,10.0,6.0,4.0
0.0,Y1050416,5,7.0,827.0,4.0,96.0,6.0,54.0,10.0,9.0,1.0
1.0,Y1050416,6,3.0,1201.0,1.0,99.0,1.0,68.0,9.0,6.0,3.0
0.0,Y1050417,1,1.0,125.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
0.0,Y1050417,2,4.0,508.0,1.0,5.0,2.0,144.0,8.0,6.0,2.0
0.0,Y1050417,3,6.0,1608.0,4.0,139.0,3.0,187.0,13.0,6.0,7.0
0.0,Y1050417,4,4.0,1162.0,3.0,80.0,3.0,186.0,8.0,6.0,2.0
0.0,Y1050417,5,3.0,874.0,3.0,89.0,3.0,89.0,11.0,11.0,0.0
1.0,Y1050417,6,1.0,72.0,0.0,0.0,1.0,15.0,4.0,3.0,1.0
0.0,Y1050418,2,2.0,1025.0,2.0,144.0,1.0,23.0,9.0,9.0,0.0
0.0,Y1050418,3,1.0,241.0,1.0,17.0,1.0,3.0,1.0,0.0,1.0
0.0,Y1050418,4,2.0,121.0,1.0,4.0,1.0,14.0,2.0,1.0,1.0
0.0,Y1050418,5,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050418,6,1.0,1248.0,1.0,199.0,1.0,4.0,1.0,0.0,1.0
0.0,Y1050419,5,2.0,454.0,1.0,3.0,2.0,109.0,9.0,9.0,0.0
1.0,Y1050419,6,2.0,853.0,1.0,104.0,2.0,36.0,5.0,2.0,3.0
0.0,Y1050420,2,4.0,1778.0,4.0,216.0,3.0,37.0,14.0,3.0,11.0
0.0,Y1050420,3,6.0,1480.0,6.0,116.0,3.0,7.0,4.0,0.0,4.0
0.0,Y1050420,4,5.0,1347.0,4.0,110.0,4.0,66.0,10.0,4.0,6.0
0.0,Y1050420,5,7.0,615.0,4.0,83.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050420,6,3.0,499.0,3.0,69.0,1.0,1.0,0.0,0.0,0.0
0.0,Y1050421,1,1.0,369.0,1.0,40.0,1.0,11.0,6.0,5.0,1.0
0.0,Y1050421,2,2.0,1034.0,2.0,143.0,2.0,53.0,6.0,3.0,3.0
0.0,Y1050421,3,3.0,789.0,3.0,19.0,3.0,130.0,30.0,23.0,7.0
1.0,Y1050421,4,3.0,2094.0,3.0,223.0,3.0,259.0,28.0,23.0,5.0
1.0,Y1050421,6,1.0,1363.0,1.0,204.0,1.0,70.0,19.0,19.0,0.0
0.0,Y1050422,2,3.0,868.0,1.0,5.0,3.0,189.0,22.0,18.0,4.0
0.0,Y1050422,3,2.0,495.0,1.0,8.0,2.0,79.0,14.0,9.0,5.0
0.0,Y1050422,4,2.0,543.0,0.0,0.0,2.0,128.0,12.0,8.0,4.0
1.0,Y1050422,5,2.0,414.0,0.0,0.0,2.0,90.0,11.0,8.0,3.0
0.0,Y1050423,3,2.0,548.0,1.0,22.0,2.0,91.0,7.0,6.0,1.0
0.0,Y1050423,4,2.0,341.0,1.0,2.0,2.0,75.0,9.0,4.0,5.0
0.0,Y1050423,5,4.0,182.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0
1.0,Y1050423,6,4.0,1113.0,4.0,163.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050424,2,2.0,856.0,1.0,85.0,1.0,118.0,9.0,7.0,2.0
0.0,Y1050424,3,2.0,804.0,2.0,83.0,2.0,81.0,8.0,7.0,1.0
1.0,Y1050424,4,3.0,2106.0,3.0,198.0,3.0,233.0,23.0,22.0,1.0
1.0,Y1050424,6,4.0,875.0,4.0,100.0,4.0,85.0,11.0,11.0,0.0
1.0,Y1050425,1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050426,1,1.0,248.0,1.0,20.0,1.0,11.0,5.0,5.0,0.0
0.0,Y1050426,2,2.0,1195.0,2.0,126.0,2.0,125.0,18.0,17.0,1.0
0.0,Y1050426,3,4.0,843.0,2.0,96.0,3.0,54.0,12.0,5.0,7.0
