evaluation_num,kfold_split_num,username,hw_mean,qz_mean,label_val_predict,label_val_test
24,1,104602021,0.146728703875,-0.750343493632,66.7827290083,80.61
24,1,104602022,0.357526317801,1.00583235271,80.3500478017,83.56
24,1,104602029,0.403973249853,-0.384473525632,68.7499379427,67.13
24,1,104602503,-0.394556694387,-0.969865474417,46.5804886165,48.27
24,1,104602524,0.0913496696867,-0.486917116604,69.1682693692,68.02
24,1,104602525,-0.153389932738,-0.457647519375,49.8138310883,59.69
24,2,104602009,0.395041147498,1.03510194995,80.6656309005,79.78
24,2,104602011,0.407546090731,0.610692787133,77.2289934108,70.97
24,2,104602016,0.386109045246,-0.706439097478,47.6256813026,25.71
24,2,104602019,0.466497965693,-0.677169500154,66.7266927586,80.67
24,2,104602504,0.261059613141,-0.530821512764,68.6191578775,71.49
24,2,104602510,0.470070806462,0.566788390973,76.6581122052,70.1
24,3,101302503,0.530809102133,0.127744429499,72.6598248186,61.0
24,3,104602026,-3.62976414158,-2.93092850271,50.4323782924,25.57
24,3,104602516,0.466497965584,0.830214768001,57.3807120777,56.89
24,3,104602517,0.112786715377,0.647279783959,78.2142161977,82.97
24,3,104602519,0.462925124706,0.932658359152,78.5577403038,94.97
24,3,104602520,-1.61110902548,-1.37963983857,51.7611051871,48.24
24,4,104602005,0.461138704428,0.786310371757,78.6188683484,74.12
24,4,104602013,0.480789329416,0.566788391152,76.8932472749,66.43
24,4,104602506,0.203894158559,0.0545704358464,74.0363508207,63.62
24,4,104602509,-0.0211948190832,-1.32110064375,42.6792592063,47.45
24,4,104602513,0.523663420159,1.04973674887,80.3775890583,93.69
24,4,104602522,-0.153389932841,-0.479599717275,49.5002143207,59.34
24,5,102602012,-5.86278971227,-4.04317320537,30.5357058524,52.57
24,5,104602017,0.255700351876,0.566788391062,56.4118541903,52.83
24,5,104602024,-0.80721981977,-0.384473525632,71.0695169024,72.67
24,5,104602028,0.480789329307,0.961927956381,79.1227603396,104.16
24,5,104602031,0.168165749462,-0.823517487285,46.8615312096,50.2
24,5,104602501,0.395041147498,-0.0259209570504,52.1648801422,56.93
24,6,104602002,0.318225067826,0.252140218551,74.5697767529,69.33
24,6,104602012,0.461138704216,0.537518793654,76.3738313129,88.14
24,6,104602032,0.362885579169,1.07900634628,62.201051318,51.06
24,6,104602505,0.130650919983,0.757040774438,79.4220794585,81.71
24,6,104602507,-0.0211948188709,-0.36983872706,51.7545239811,39.87
24,6,104602514,0.300360863116,0.654597183287,77.9411909383,74.75
24,7,104602006,0.416478192867,-0.574725909092,68.7328718275,61.13
24,7,104602027,0.305720124594,0.85948436532,58.7375779914,57.3
24,7,104602033,-0.35882828529,-0.347886528896,73.2096091697,82.94
24,7,104602502,0.23426330618,-0.0478731551304,73.3551662816,67.38
24,7,104602511,0.479002908926,0.757040774348,78.5503415144,78.77
24,7,104602515,-0.405275217232,0.127744429583,76.9612662569,60.84
24,8,104602001,0.237836147379,0.566788390973,56.4184434633,58.21
24,8,104602007,0.327157170181,1.07900634628,81.9045459714,85.72
24,8,104602014,-0.834016126725,-2.21382336554,38.2829160261,50.89
24,8,104602035,0.470070806674,1.07900634628,81.3747476458,80.48
24,8,104602037,0.443274499719,0.420440403931,76.2377392025,61.61
24,8,104602508,0.139583022229,-0.252760337073,72.0108517787,60.32
24,9,104602008,0.475430068048,0.822897368757,78.2280558766,72.53
24,9,104602018,0.300360863219,-0.0625079537871,51.6589790667,54.02
24,9,104602020,0.193175635714,0.757040774348,78.6094697219,77.99
24,9,104602023,-0.675024706115,0.874119164071,81.9504796995,95.5
24,9,104602025,-0.664306183482,-0.801565289121,70.5548870152,61.38
24,9,104602521,0.28249665851,0.266775017386,75.022550056,80.87
24,10,103602527,0.216399101792,0.157014026992,53.3807582113,47.15
24,10,104602003,0.264632454019,-0.384473525543,48.531792541,55.3
24,10,104602010,0.561178249966,1.196084736,81.7829629151,76.68
24,10,104602030,0.327157170181,-1.07230906539,42.3667840801,54.11
24,10,104602526,0.416478192867,0.493614397409,76.4024505783,76.48
25,1,104602010,0.561178249966,1.196084736,81.0935950691,76.68
25,1,104602013,0.480789329416,0.566788391152,76.8018081201,66.43
25,1,104602031,0.168165749462,-0.823517487285,46.4647014354,50.2
25,1,104602505,0.130650919983,0.757040774438,79.3633571096,81.71
25,1,104602508,0.139583022229,-0.252760337073,72.0109213842,60.32
25,1,104602519,0.462925124706,0.932658359152,79.5151147255,94.97
25,2,101302503,0.530809102133,0.127744429499,73.4445502842,61.0
25,2,104602003,0.264632454019,-0.384473525543,48.4601142504,55.3
25,2,104602006,0.416478192867,-0.574725909092,68.4397043433,61.13
25,2,104602030,0.327157170181,-1.07230906539,42.8922337842,54.11
25,2,104602504,0.261059613141,-0.530821512764,69.3742597296,71.49
25,2,104602516,0.466497965584,0.830214768001,57.0983846495,56.89
25,3,104602002,0.318225067826,0.252140218551,74.8653994612,69.33
25,3,104602014,-0.834016126725,-2.21382336554,43.0247428401,50.89
25,3,104602016,0.386109045246,-0.706439097478,47.9137200335,25.71
25,3,104602025,-0.664306183482,-0.801565289121,72.0032005924,61.38
25,3,104602026,-3.62976414158,-2.93092850271,50.1894575248,25.57
25,3,104602513,0.523663420159,1.04973674887,79.337977225,93.69
25,4,104602005,0.461138704428,0.786310371757,78.7771997969,74.12
25,4,104602024,-0.80721981977,-0.384473525632,74.2953985614,72.67
25,4,104602502,0.23426330618,-0.0478731551304,73.1988981118,67.38
25,4,104602507,-0.0211948188709,-0.36983872706,51.1500833113,39.87
25,4,104602511,0.479002908926,0.757040774348,78.4904685032,78.77
25,4,104602514,0.300360863116,0.654597183287,78.3367340384,74.75
25,5,104602020,0.193175635714,0.757040774348,78.5053747879,77.99
25,5,104602028,0.480789329307,0.961927956381,78.9588440057,104.16
25,5,104602029,0.403973249853,-0.384473525632,69.3561843044,67.13
25,5,104602033,-0.35882828529,-0.347886528896,72.4108597103,82.94
25,5,104602501,0.395041147498,-0.0259209570504,51.2139350613,56.93
25,5,104602515,-0.405275217232,0.127744429583,76.0718634705,60.84
25,6,104602008,0.475430068048,0.822897368757,79.0247694218,72.53
25,6,104602018,0.300360863219,-0.0625079537871,51.209474243,54.02
25,6,104602027,0.305720124594,0.85948436532,58.3386879722,57.3
25,6,104602510,0.470070806462,0.566788390973,77.0587466702,70.1
25,6,104602524,0.0913496696867,-0.486917116604,70.2890311317,68.02
25,6,104602525,-0.153389932738,-0.457647519375,49.8236903908,59.69
25,7,103602527,0.216399101792,0.157014026992,54.3026623105,47.15
25,7,104602009,0.395041147498,1.03510194995,79.7607312947,79.78
25,7,104602019,0.466497965693,-0.677169500154,66.2399689314,80.67
25,7,104602022,0.357526317801,1.00583235271,79.6629063007,83.56
25,7,104602023,-0.675024706115,0.874119164071,82.1949705612,95.5
25,7,104602520,-1.61110902548,-1.37963983857,48.6781302702,48.24
25,8,104602007,0.327157170181,1.07900634628,80.6541062764,85.72
25,8,104602035,0.470070806674,1.07900634628,80.1522668776,80.48
25,8,104602503,-0.394556694387,-0.969865474417,46.885038043,48.27
25,8,104602517,0.112786715377,0.647279783959,78.1933291274,82.97
25,8,104602522,-0.153389932841,-0.479599717275,49.6874540331,59.34
25,8,104602526,0.416478192867,0.493614397409,75.9831193683,76.48
25,9,102602012,-5.86278971227,-4.04317320537,30.3085845726,52.57
25,9,104602012,0.461138704216,0.537518793654,76.1350708191,88.14
25,9,104602021,0.146728703875,-0.750343493632,65.2461418522,80.61
25,9,104602032,0.362885579169,1.07900634628,62.9628203944,51.06
25,9,104602509,-0.0211948190832,-1.32110064375,42.2375354421,47.45
25,9,104602521,0.28249665851,0.266775017386,74.0869271833,80.87
25,10,104602001,0.237836147379,0.566788390973,57.00489147,58.21
25,10,104602011,0.407546090731,0.610692787133,78.0875836572,70.97
25,10,104602017,0.255700351876,0.566788391062,56.9428767878,52.83
25,10,104602037,0.443274499719,0.420440403931,76.5136928796,61.61
25,10,104602506,0.203894158559,0.0545704358464,74.5564946062,63.62
26,1,104602014,-0.834016126725,-2.21382336554,37.1326379172,50.89
26,1,104602018,0.300360863219,-0.0625079537871,50.8551362134,54.02
26,1,104602022,0.357526317801,1.00583235271,80.9465572793,83.56
26,1,104602027,0.305720124594,0.85948436532,58.7865026243,57.3
26,1,104602029,0.403973249853,-0.384473525632,68.7540338467,67.13
26,1,104602031,0.168165749462,-0.823517487285,44.8534707482,50.2
26,2,104602006,0.416478192867,-0.574725909092,67.5564416475,61.13
26,2,104602020,0.193175635714,0.757040774348,79.0675767925,77.99
26,2,104602021,0.146728703875,-0.750343493632,67.1558507962,80.61
26,2,104602507,-0.0211948188709,-0.36983872706,51.1606574204,39.87
26,2,104602511,0.479002908926,0.757040774348,78.0001418027,78.77
26,2,104602526,0.416478192867,0.493614397409,76.1216692721,76.48
26,3,103602527,0.216399101792,0.157014026992,53.3737975845,47.15
26,3,104602002,0.318225067826,0.252140218551,75.2459324808,69.33
26,3,104602037,0.443274499719,0.420440403931,76.0936169784,61.61
26,3,104602501,0.395041147498,-0.0259209570504,51.2913210562,56.93
26,3,104602504,0.261059613141,-0.530821512764,69.3660761423,71.49
26,3,104602522,-0.153389932841,-0.479599717275,49.7863324754,59.34
26,4,101302503,0.530809102133,0.127744429499,73.8897102096,61.0
26,4,104602024,-0.80721981977,-0.384473525632,74.7708054246,72.67
26,4,104602025,-0.664306183482,-0.801565289121,71.2821191115,61.38
26,4,104602035,0.470070806674,1.07900634628,80.9412628594,80.48
26,4,104602503,-0.394556694387,-0.969865474417,47.491152419,48.27
26,4,104602516,0.466497965584,0.830214768001,57.5039693511,56.89
26,5,104602005,0.461138704428,0.786310371757,78.3076967172,74.12
26,5,104602013,0.480789329416,0.566788391152,76.6767429817,66.43
26,5,104602028,0.480789329307,0.961927956381,79.4944013412,104.16
26,5,104602508,0.139583022229,-0.252760337073,71.97155668,60.32
26,5,104602509,-0.0211948190832,-1.32110064375,43.5888668609,47.45
26,5,104602514,0.300360863116,0.654597183287,77.9051062005,74.75
26,6,104602012,0.461138704216,0.537518793654,76.4373309404,88.14
26,6,104602016,0.386109045246,-0.706439097478,47.180569862,25.71
26,6,104602030,0.327157170181,-1.07230906539,44.5964197198,54.11
26,6,104602033,-0.35882828529,-0.347886528896,72.5655921856,82.94
26,6,104602502,0.23426330618,-0.0478731551304,72.7688439026,67.38
26,6,104602515,-0.405275217232,0.127744429583,76.3578439062,60.84
26,7,104602003,0.264632454019,-0.384473525543,49.5704302947,55.3
26,7,104602009,0.395041147498,1.03510194995,80.7258267322,79.78
26,7,104602010,0.561178249966,1.196084736,81.3937965192,76.68
26,7,104602032,0.362885579169,1.07900634628,61.1460560603,51.06
26,7,104602510,0.470070806462,0.566788390973,76.6066891299,70.1
26,7,104602519,0.462925124706,0.932658359152,79.6241717157,94.97
26,8,102602012,-5.86278971227,-4.04317320537,22.2445029457,52.57
26,8,104602019,0.466497965693,-0.677169500154,68.125258191,80.67
26,8,104602023,-0.675024706115,0.874119164071,78.0132391284,95.5
26,8,104602505,0.130650919983,0.757040774438,77.6134179498,81.71
26,8,104602520,-1.61110902548,-1.37963983857,42.2128150658,48.24
26,8,104602525,-0.153389932738,-0.457647519375,49.1181743189,59.69
26,9,104602001,0.237836147379,0.566788390973,56.5741159238,58.21
26,9,104602008,0.475430068048,0.822897368757,78.7543048667,72.53
26,9,104602506,0.203894158559,0.0545704358464,73.9829465674,63.62
26,9,104602517,0.112786715377,0.647279783959,78.7008078189,82.97
26,9,104602521,0.28249665851,0.266775017386,75.2883053344,80.87
26,9,104602524,0.0913496696867,-0.486917116604,70.3483057814,68.02
26,10,104602007,0.327157170181,1.07900634628,80.2718053609,85.72
26,10,104602011,0.407546090731,0.610692787133,76.5042122352,70.97
26,10,104602017,0.255700351876,0.566788391062,56.7695094052,52.83
26,10,104602026,-3.62976414158,-2.93092850271,50.2117691545,25.57
26,10,104602513,0.523663420159,1.04973674887,79.1151131307,93.69
27,1,104602006,0.416478192867,-0.574725909092,68.2987554841,61.13
27,1,104602028,0.480789329307,0.961927956381,78.7302484754,104.16
27,1,104602031,0.168165749462,-0.823517487285,46.9028445506,50.2
27,1,104602501,0.395041147498,-0.0259209570504,51.692935348,56.93
27,1,104602504,0.261059613141,-0.530821512764,69.1042169827,71.49
27,1,104602507,-0.0211948188709,-0.36983872706,50.6548951098,39.87
27,2,101302503,0.530809102133,0.127744429499,73.7569569024,61.0
27,2,104602005,0.461138704428,0.786310371757,79.2260455287,74.12
27,2,104602009,0.395041147498,1.03510194995,81.4449225486,79.78
27,2,104602030,0.327157170181,-1.07230906539,43.1404819825,54.11
27,2,104602506,0.203894158559,0.0545704358464,74.4346187407,63.62
27,2,104602526,0.416478192867,0.493614397409,77.0857984957,76.48
27,3,104602007,0.327157170181,1.07900634628,80.2538390375,85.72
27,3,104602016,0.386109045246,-0.706439097478,48.1081199284,25.71
27,3,104602503,-0.394556694387,-0.969865474417,48.3899434616,48.27
27,3,104602505,0.130650919983,0.757040774438,78.6328872582,81.71
27,3,104602524,0.0913496696867,-0.486917116604,70.5025487248,68.02
27,3,104602525,-0.153389932738,-0.457647519375,51.1540971609,59.69
27,4,103602527,0.216399101792,0.157014026992,54.0633927689,47.15
27,4,104602035,0.470070806674,1.07900634628,79.9364706547,80.48
27,4,104602514,0.300360863116,0.654597183287,77.3493926298,74.75
27,4,104602519,0.462925124706,0.932658359152,78.8644756077,94.97
27,4,104602520,-1.61110902548,-1.37963983857,48.9440774982,48.24
27,4,104602521,0.28249665851,0.266775017386,74.5048524619,80.87
27,5,104602012,0.461138704216,0.537518793654,76.156515521,88.14
27,5,104602013,0.480789329416,0.566788391152,76.3079389586,66.43
27,5,104602014,-0.834016126725,-2.21382336554,38.5449410751,50.89
27,5,104602021,0.146728703875,-0.750343493632,66.3078669179,80.61
27,5,104602026,-3.62976414158,-2.93092850271,48.235993616,25.57
27,5,104602037,0.443274499719,0.420440403931,75.1991185571,61.61
27,6,104602017,0.255700351876,0.566788391062,58.2467974594,52.83
27,6,104602032,0.362885579169,1.07900634628,62.1711715649,51.06
27,6,104602033,-0.35882828529,-0.347886528896,72.7661975776,82.94
27,6,104602508,0.139583022229,-0.252760337073,71.5460771738,60.32
27,6,104602511,0.479002908926,0.757040774348,78.7609061488,78.77
27,6,104602515,-0.405275217232,0.127744429583,77.0048136614,60.84
27,7,104602003,0.264632454019,-0.384473525543,49.0548329438,55.3
27,7,104602008,0.475430068048,0.822897368757,79.5152332261,72.53
27,7,104602011,0.407546090731,0.610692787133,78.1668958723,70.97
27,7,104602025,-0.664306183482,-0.801565289121,71.4809686099,61.38
27,7,104602502,0.23426330618,-0.0478731551304,73.8444603883,67.38
27,7,104602510,0.470070806462,0.566788390973,77.6054587887,70.1
27,8,104602018,0.300360863219,-0.0625079537871,51.6746816922,54.02
27,8,104602019,0.466497965693,-0.677169500154,65.5909491211,80.67
27,8,104602024,-0.80721981977,-0.384473525632,73.2327446529,72.67
27,8,104602027,0.305720124594,0.85948436532,59.1931566519,57.3
27,8,104602513,0.523663420159,1.04973674887,79.4789975944,93.69
27,8,104602517,0.112786715377,0.647279783959,77.8803779363,82.97
27,9,102602012,-5.86278971227,-4.04317320537,23.4935934007,52.57
27,9,104602002,0.318225067826,0.252140218551,75.1144542146,69.33
27,9,104602020,0.193175635714,0.757040774348,78.0105077177,77.99
27,9,104602023,-0.675024706115,0.874119164071,77.924134924,95.5
27,9,104602029,0.403973249853,-0.384473525632,71.3979518164,67.13
27,9,104602516,0.466497965584,0.830214768001,58.2531569254,56.89
27,10,104602001,0.237836147379,0.566788390973,56.1212915061,58.21
27,10,104602010,0.561178249966,1.196084736,81.3123849271,76.68
27,10,104602022,0.357526317801,1.00583235271,80.5975149233,83.56
27,10,104602509,-0.0211948190832,-1.32110064375,42.1716589787,47.45
27,10,104602522,-0.153389932841,-0.479599717275,49.3532368588,59.34
28,1,104602017,0.255700351876,0.566788391062,57.0927976309,52.83
28,1,104602030,0.327157170181,-1.07230906539,42.764699281,54.11
28,1,104602033,-0.35882828529,-0.347886528896,72.3242847712,82.94
28,1,104602510,0.470070806462,0.566788390973,76.6757664053,70.1
28,1,104602511,0.479002908926,0.757040774348,78.2665932881,78.77
28,1,104602514,0.300360863116,0.654597183287,78.1391412448,74.75
28,2,103602527,0.216399101792,0.157014026992,56.4055320397,47.15
28,2,104602016,0.386109045246,-0.706439097478,49.7924052399,25.71
28,2,104602027,0.305720124594,0.85948436532,61.1905276418,57.3
28,2,104602502,0.23426330618,-0.0478731551304,72.9848026825,67.38
28,2,104602507,-0.0211948188709,-0.36983872706,53.2633253517,39.87
28,2,104602521,0.28249665851,0.266775017386,75.1065537473,80.87
28,3,104602009,0.395041147498,1.03510194995,80.8725923562,79.78
28,3,104602010,0.561178249966,1.196084736,81.4875744286,76.68
28,3,104602025,-0.664306183482,-0.801565289121,70.7016250546,61.38
28,3,104602035,0.470070806674,1.07900634628,80.9281872641,80.48
28,3,104602504,0.261059613141,-0.530821512764,69.2988254456,71.49
28,3,104602526,0.416478192867,0.493614397409,76.6147732741,76.48
28,4,104602001,0.237836147379,0.566788390973,56.5690218974,58.21
28,4,104602008,0.475430068048,0.822897368757,77.2918575264,72.53
28,4,104602021,0.146728703875,-0.750343493632,66.8974263435,80.61
28,4,104602026,-3.62976414158,-2.93092850271,50.1490242218,25.57
28,4,104602028,0.480789329307,0.961927956381,78.3364717582,104.16
28,4,104602501,0.395041147498,-0.0259209570504,51.15769391,56.93
28,5,104602023,-0.675024706115,0.874119164071,81.5239986577,95.5
28,5,104602029,0.403973249853,-0.384473525632,70.7230039611,67.13
28,5,104602503,-0.394556694387,-0.969865474417,47.7816958235,48.27
28,5,104602508,0.139583022229,-0.252760337073,72.234271682,60.32
28,5,104602516,0.466497965584,0.830214768001,57.183211382,56.89
28,5,104602520,-1.61110902548,-1.37963983857,48.2080324205,48.24
28,6,101302503,0.530809102133,0.127744429499,73.3558936227,61.0
28,6,104602007,0.327157170181,1.07900634628,81.9934729714,85.72
28,6,104602013,0.480789329416,0.566788391152,77.1704541137,66.43
28,6,104602014,-0.834016126725,-2.21382336554,36.8832265562,50.89
28,6,104602522,-0.153389932841,-0.479599717275,48.515394046,59.34
28,6,104602525,-0.153389932738,-0.457647519375,48.6963387387,59.69
28,7,104602002,0.318225067826,0.252140218551,74.4305836988,69.33
28,7,104602024,-0.80721981977,-0.384473525632,73.6574842471,72.67
28,7,104602505,0.130650919983,0.757040774438,78.4036238606,81.71
28,7,104602506,0.203894158559,0.0545704358464,73.4598533566,63.62
28,7,104602513,0.523663420159,1.04973674887,79.1461253495,93.69
28,7,104602519,0.462925124706,0.932658359152,78.5490625147,94.97
28,8,104602005,0.461138704428,0.786310371757,79.0504052479,74.12
28,8,104602006,0.416478192867,-0.574725909092,68.560170475,61.13
28,8,104602022,0.357526317801,1.00583235271,81.1836779315,83.56
28,8,104602031,0.168165749462,-0.823517487285,45.7203511737,50.2
28,8,104602509,-0.0211948190832,-1.32110064375,42.5742780336,47.45
28,8,104602515,-0.405275217232,0.127744429583,77.3387328286,60.84
28,9,102602012,-5.86278971227,-4.04317320537,29.6416297945,52.57
28,9,104602003,0.264632454019,-0.384473525543,49.6595294874,55.3
28,9,104602018,0.300360863219,-0.0625079537871,51.9275506458,54.02
28,9,104602020,0.193175635714,0.757040774348,78.7206495065,77.99
28,9,104602517,0.112786715377,0.647279783959,78.0160704257,82.97
28,9,104602524,0.0913496696867,-0.486917116604,69.9214118676,68.02
28,10,104602011,0.407546090731,0.610692787133,77.2608451682,70.97
28,10,104602012,0.461138704216,0.537518793654,76.3425809867,88.14
28,10,104602019,0.466497965693,-0.677169500154,65.1322417427,80.67
28,10,104602032,0.362885579169,1.07900634628,62.7407297862,51.06
28,10,104602037,0.443274499719,0.420440403931,75.3458938078,61.61
29,1,104602502,0.23426330618,-0.0478731551304,73.7022047776,67.38
29,1,104602506,0.203894158559,0.0545704358464,74.4891874749,63.62
29,1,104602508,0.139583022229,-0.252760337073,72.603355734,60.32
29,1,104602510,0.470070806462,0.566788390973,77.1462018105,70.1
29,1,104602519,0.462925124706,0.932658359152,79.6471314937,94.97
29,1,104602526,0.416478192867,0.493614397409,76.8142179849,76.48
29,2,104602014,-0.834016126725,-2.21382336554,39.7477671522,50.89
29,2,104602016,0.386109045246,-0.706439097478,47.3489427973,25.71
29,2,104602020,0.193175635714,0.757040774348,79.0398914761,77.99
29,2,104602022,0.357526317801,1.00583235271,80.4129115791,83.56
29,2,104602024,-0.80721981977,-0.384473525632,73.528121386,72.67
29,2,104602503,-0.394556694387,-0.969865474417,47.8358335153,48.27
29,3,102602012,-5.86278971227,-4.04317320537,30.6298650946,52.57
29,3,104602021,0.146728703875,-0.750343493632,66.0395913156,80.61
29,3,104602501,0.395041147498,-0.0259209570504,51.9520151601,56.93
29,3,104602504,0.261059613141,-0.530821512764,67.6664958587,71.49
29,3,104602509,-0.0211948190832,-1.32110064375,41.8292628504,47.45
29,3,104602521,0.28249665851,0.266775017386,74.3767724518,80.87
29,4,101302503,0.530809102133,0.127744429499,73.6380292344,61.0
29,4,104602003,0.264632454019,-0.384473525543,48.9271585146,55.3
29,4,104602011,0.407546090731,0.610692787133,77.826549831,70.97
29,4,104602031,0.168165749462,-0.823517487285,45.8878038576,50.2
29,4,104602514,0.300360863116,0.654597183287,78.560999886,74.75
29,4,104602516,0.466497965584,0.830214768001,57.575653351,56.89
29,5,104602002,0.318225067826,0.252140218551,74.789005185,69.33
29,5,104602006,0.416478192867,-0.574725909092,68.727084479,61.13
29,5,104602007,0.327157170181,1.07900634628,80.5415939674,85.72
29,5,104602019,0.466497965693,-0.677169500154,67.8668257737,80.67
29,5,104602023,-0.675024706115,0.874119164071,82.0020398431,95.5
29,5,104602037,0.443274499719,0.420440403931,75.6042456241,61.61
29,6,104602005,0.461138704428,0.786310371757,77.8304359633,74.12
29,6,104602008,0.475430068048,0.822897368757,78.0373793199,72.53
29,6,104602012,0.461138704216,0.537518793654,75.9409238289,88.14
29,6,104602026,-3.62976414158,-2.93092850271,50.2111912741,25.57
29,6,104602507,-0.0211948188709,-0.36983872706,51.7532170826,39.87
29,6,104602517,0.112786715377,0.647279783959,78.503355247,82.97
29,7,104602001,0.237836147379,0.566788390973,56.7085902176,58.21
29,7,104602009,0.395041147498,1.03510194995,80.1842338034,79.78
29,7,104602018,0.300360863219,-0.0625079537871,51.6457047189,54.02
29,7,104602033,-0.35882828529,-0.347886528896,72.2294179155,82.94
29,7,104602035,0.470070806674,1.07900634628,80.2549296658,80.48
29,7,104602505,0.130650919983,0.757040774438,78.9863360152,81.71
29,8,104602013,0.480789329416,0.566788391152,76.6358903505,66.43
29,8,104602027,0.305720124594,0.85948436532,58.3259578316,57.3
29,8,104602028,0.480789329307,0.961927956381,79.5046648644,104.16
29,8,104602029,0.403973249853,-0.384473525632,70.004732675,67.13
29,8,104602515,-0.405275217232,0.127744429583,76.6222018529,60.84
29,8,104602520,-1.61110902548,-1.37963983857,48.9355547391,48.24
29,9,104602010,0.561178249966,1.196084736,81.1179095003,76.68
29,9,104602032,0.362885579169,1.07900634628,60.7093631604,51.06
29,9,104602511,0.479002908926,0.757040774348,77.9300531314,78.77
29,9,104602513,0.523663420159,1.04973674887,80.0935976138,93.69
29,9,104602522,-0.153389932841,-0.479599717275,50.2422102646,59.34
29,9,104602524,0.0913496696867,-0.486917116604,69.4836636828,68.02
29,10,103602527,0.216399101792,0.157014026992,53.2274644711,47.15
29,10,104602017,0.255700351876,0.566788391062,56.427959809,52.83
29,10,104602025,-0.664306183482,-0.801565289121,70.4312162091,61.38
29,10,104602030,0.327157170181,-1.07230906539,42.6545255387,54.11
29,10,104602525,-0.153389932738,-0.457647519375,49.7472902706,59.69
30,1,104602002,0.318225067826,0.252140218551,74.8946454699,69.33
30,1,104602020,0.193175635714,0.757040774348,79.2539351935,77.99
30,1,104602027,0.305720124594,0.85948436532,59.0917452177,57.3
30,1,104602505,0.130650919983,0.757040774438,79.4794688547,81.71
30,1,104602516,0.466497965584,0.830214768001,58.2852379006,56.89
30,1,104602526,0.416478192867,0.493614397409,76.4093852742,76.48
30,2,104602032,0.362885579169,1.07900634628,60.6136756483,51.06
30,2,104602037,0.443274499719,0.420440403931,75.7125431518,61.61
30,2,104602501,0.395041147498,-0.0259209570504,51.5242204135,56.93
30,2,104602517,0.112786715377,0.647279783959,78.8284575864,82.97
30,2,104602521,0.28249665851,0.266775017386,75.0861406668,80.87
30,2,104602525,-0.153389932738,-0.457647519375,50.1375745896,59.69
30,3,102602012,-5.86278971227,-4.04317320537,28.1976299072,52.57
30,3,104602008,0.475430068048,0.822897368757,79.5562179344,72.53
30,3,104602024,-0.80721981977,-0.384473525632,71.8588614002,72.67
30,3,104602029,0.403973249853,-0.384473525632,71.0901914161,67.13
30,3,104602503,-0.394556694387,-0.969865474417,46.3925978288,48.27
30,3,104602506,0.203894158559,0.0545704358464,74.312215086,63.62
30,4,104602006,0.416478192867,-0.574725909092,67.4435812531,61.13
30,4,104602009,0.395041147498,1.03510194995,79.4544272419,79.78
30,4,104602012,0.461138704216,0.537518793654,75.5162929072,88.14
30,4,104602028,0.480789329307,0.961927956381,78.5867682885,104.16
30,4,104602030,0.327157170181,-1.07230906539,43.1757084025,54.11
30,4,104602031,0.168165749462,-0.823517487285,45.6227203934,50.2
30,5,103602527,0.216399101792,0.157014026992,53.9712197106,47.15
30,5,104602005,0.461138704428,0.786310371757,78.942234653,74.12
30,5,104602007,0.327157170181,1.07900634628,82.0539198336,85.72
30,5,104602013,0.480789329416,0.566788391152,76.9416382994,66.43
30,5,104602014,-0.834016126725,-2.21382336554,37.5688190646,50.89
30,5,104602504,0.261059613141,-0.530821512764,68.2492381852,71.49
30,6,104602010,0.561178249966,1.196084736,81.341566773,76.68
30,6,104602023,-0.675024706115,0.874119164071,83.1604860682,95.5
30,6,104602035,0.470070806674,1.07900634628,80.7875849185,80.48
30,6,104602502,0.23426330618,-0.0478731551304,73.2815307417,67.38
30,6,104602509,-0.0211948190832,-1.32110064375,43.391546609,47.45
30,6,104602515,-0.405275217232,0.127744429583,76.7446004931,60.84
30,7,104602001,0.237836147379,0.566788390973,58.0298479258,58.21
30,7,104602016,0.386109045246,-0.706439097478,47.806053265,25.71
30,7,104602019,0.466497965693,-0.677169500154,66.8738148352,80.67
30,7,104602022,0.357526317801,1.00583235271,80.0982593309,83.56
30,7,104602514,0.300360863116,0.654597183287,77.6044539584,74.75
30,7,104602524,0.0913496696867,-0.486917116604,69.5769169171,68.02
30,8,101302503,0.530809102133,0.127744429499,73.0739435706,61.0
30,8,104602018,0.300360863219,-0.0625079537871,51.5333368586,54.02
30,8,104602510,0.470070806462,0.566788390973,76.2044303724,70.1
30,8,104602511,0.479002908926,0.757040774348,77.4537467539,78.77
30,8,104602513,0.523663420159,1.04973674887,79.2817246196,93.69
30,8,104602519,0.462925124706,0.932658359152,78.6809457836,94.97
30,9,104602003,0.264632454019,-0.384473525543,49.681285899,55.3
30,9,104602011,0.407546090731,0.610692787133,77.0734579358,70.97
30,9,104602021,0.146728703875,-0.750343493632,67.52325096,80.61
30,9,104602025,-0.664306183482,-0.801565289121,71.5980637078,61.38
30,9,104602026,-3.62976414158,-2.93092850271,50.6654608697,25.57
30,9,104602507,-0.0211948188709,-0.36983872706,51.38136612,39.87
30,10,104602017,0.255700351876,0.566788391062,56.5538106395,52.83
30,10,104602033,-0.35882828529,-0.347886528896,72.5972339984,82.94
30,10,104602508,0.139583022229,-0.252760337073,71.5729175759,60.32
30,10,104602520,-1.61110902548,-1.37963983857,48.2037761294,48.24
30,10,104602522,-0.153389932841,-0.479599717275,49.9735142769,59.34
31,1,104602010,0.561178249966,1.196084736,80.4977580391,76.68
