username,active_num_days,active_sum_count,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,final_score
104602510,-3.65090608013e-12,0.549144611992,1.33498281149,0.734578965163,0.473701597925,1.727513775,0.476704475619,0.362949119041,70.1
104602511,0.348603215499,1.52421699384,-0.165283586183,0.463702971754,0.798682926746,0.672407018007,0.531852640637,0.692395242591,78.77
104602513,1.22011125423,1.12055799705,1.08493841188,0.734578965163,0.798682926746,0.461385666618,0.549086441978,1.08174066144,93.69
104602514,1.39441286198,1.43182102218,0.584849612655,1.00545495857,1.12366425557,1.5164924236,0.349174344455,0.722344890153,74.75
104602515,0.348603215499,0.14679619636,0.668197745856,-0.0780490150485,-0.501242388511,-0.171678387573,-0.233328146661,0.00355334811221,60.84
104602516,1.91731768523,0.477062648277,2.08511601033,0.734578965163,1.12366425557,0.672407018007,0.514618838985,0.632495947466,56.89
104602517,-0.871508038738,-0.746364863088,-1.83224625027,-2.24505696228,-1.80116770377,-2.07087055015,0.235431254673,0.602546299811,82.97
104602519,-0.697206430987,-0.357122259043,0.00141268022361,1.00545495857,0.148720269124,0.672407018007,0.500831797807,1.05179101388,94.97
104602520,-0.174301607744,0.167765494897,-1.66554998386,-1.97418096888,-1.47618637495,-1.85984919876,-2.03253702466,-1.67362691719,48.24
104602521,1.74301607748,3.64997963276,0.251457079836,1.00545495857,2.09860824201,1.3054710722,0.228537733827,-0.0563459471046,80.87
104602522,1.74301607748,1.35187557151,2.25181227674,0.734578965163,0.798682926746,0.461385666618,-0.181626742122,-0.415741718211,59.34
104602524,-0.522904823247,-0.855798389818,-0.0819354529823,0.463702971754,-0.176261059696,0.250364315217,0.121688164483,-0.535540308553,68.02
104602525,-0.522904823247,-0.632344302308,-0.0819354529823,-0.0780490150485,1.77362691319,0.672407018007,0.0355191570515,-0.595439603948,59.69
104602526,0.174301607747,-0.153326888913,0.418153346243,0.734578965163,0.798682926746,0.461385666618,0.393982228463,0.332999471479,76.48
