username,active_num_days,active_sum_count,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,final_score
104602024,-0.237678266455,-0.748634162465,-0.560046779805,-0.822139964401,-0.807051231071,-0.806227019009,72.67
104602025,0.281692760244,-0.849413843029,0.683788703329,0.381916082748,-0.188661326744,0.118694533359,61.38
104602026,-1.38029452521,-1.6069174514,-1.96612167379,-2.37021202503,-2.04383103973,-2.12754352238,25.57
104602027,1.21656060832,-0.319492517999,0.0889108635717,0.0379000692888,-0.188661326744,-0.277700417654,57.3
104602028,-0.549300882479,0.0594958582065,-0.505966976192,0.209908076019,-0.394791294852,-0.145568767321,104.16
104602029,0.385566965593,-0.152945815843,1.38682615032,0.897940102958,0.84198851381,0.911484435383,67.13
104602030,-1.06867190919,-0.480361491668,-0.560046779805,-0.650131957665,-0.807051231071,-0.67409536867,54.11
104602031,-0.133804061118,-0.466167170462,-0.0192487436599,-0.306115944191,0.0174686413646,-0.409832068002,50.2
104602032,-2.1074139626,-1.69965368328,-1.85796206656,-2.02619601156,-1.63157110351,-1.86328022171,51.06
104602033,0.593315376268,0.446527683098,-0.560046779805,-0.306115944191,-0.600921262963,-0.541963718334,82.94
104602035,-0.133804061118,-0.312868501435,0.683788703329,0.897940102958,1.66650838624,1.3078793864,80.48
104602037,0.385566965593,1.07202410425,0.900107917792,1.06994810971,0.223598609475,0.911484435383,61.61
104602501,0.904937992292,-0.0715650409289,-1.04676501234,-0.650131957665,-0.807051231071,-0.806227019009,56.93
104602502,0.697189581618,1.20923587591,0.142990667184,0.897940102958,0.84198851381,0.647221134703,67.38
104602503,-0.653175087829,-0.251832920248,0.0889108635717,-0.134107937462,-0.807051231071,-0.409832068002,48.27
104602504,0.904937992292,-0.770871932357,0.251150274416,0.897940102958,0.429728577584,1.17574773605,71.49
104602505,0.489441170931,0.15885610665,0.521549292485,0.553924089499,0.223598609475,0.515089484371,81.71
104602506,-0.0299298557806,-0.22864886228,1.06234732864,0.553924089499,0.635858545685,0.647221134703,63.62
104602507,-1.48416873056,-1.14749458836,-0.992685208724,-0.306115944191,-0.188661326744,-0.409832068002,39.87
104602508,0.801063786955,1.18132037754,0.737868506948,0.897940102958,2.07876832247,1.3078793864,60.32
104602509,-0.0299298557806,0.0377312323589,-0.505966976192,-0.478123950927,-0.188661326744,-0.541963718334,47.45
104602510,0.593315376268,0.553931380227,1.00826752502,0.553924089499,0.429728577584,1.17574773605,70.1
104602511,0.904937992292,2.07367003737,0.0348310599527,0.381916082748,0.84198851381,0.515089484371,78.77
104602513,1.424309019,0.93197346835,1.65722516839,0.897940102958,1.04811848191,1.04361608571,93.69
104602514,1.00881219764,0.67458311048,0.954187721405,0.897940102958,1.04811848191,1.3078793864,74.75
104602515,-0.133804061118,-0.282587282863,0.41338968526,-0.478123950927,-0.807051231071,-0.541963718334,60.84
104602516,1.94368004571,0.3112084876,1.65722516839,0.897940102958,1.25424845001,0.779352785035,56.89
104602517,-0.757049293166,-0.757150755189,-1.85796206656,-2.19820401829,-1.83770107162,-1.99541187204,82.97
104602519,0.0739443495691,0.110122270511,0.79194831056,1.24195611644,1.04811848191,1.44001103673,94.97
104602520,0.489441170931,0.978814728331,-0.83044579788,-1.16615597788,-1.21931116729,-1.20262197002,48.24
104602521,1.32043481367,2.93763105479,0.521549292485,1.24195611644,1.87263835434,1.3078793864,80.87
104602522,2.25530266174,1.95349145116,2.63066163346,1.06994810971,1.87263835434,1.44001103673,59.34
104602524,-0.445426677142,-0.764247915792,-0.0192487436599,0.553924089499,0.0174686413646,0.250826183691,68.02
104602525,-1.17254611453,-0.91423457654,-0.235567958116,-0.306115944191,0.84198851381,0.118694533359,59.69
104602526,-0.341552471805,-0.409863029675,-0.289647761735,-0.134107937462,0.0174686413646,-0.277700417654,76.48
