username,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,final_score
104602022,0.435262712177,-1.39327651936,0.449869845124,-0.34161068752,0.169226428233,-0.147418536395,83.56
104602023,0.502946446091,-0.64887277118,1.02250796815,-0.180437620897,-0.185177527285,0.0253335379054,95.5
104602024,2.06010232439,0.220538740276,0.734393066587,-0.152690185915,0.0313273382446,-0.00292041554282,72.67
104602025,0.128920669784,1.08283695995,-0.145343325423,0.592430278799,-0.264516153574,-0.122458067329,61.38
104602026,5.3666050979,2.29079125027,0.475098431345,-0.2113100344,0.0557118785218,0.0631643100411,25.57
104602027,-0.174516122357,-0.980002084066,0.559188669874,0.107547292927,-0.0311717187808,-0.1815268401,57.3
104602028,0.374246092883,-1.33930842861,0.298891593311,-0.211074173796,-0.306974099781,-0.0915173318185,104.16
104602029,-1.1157623111,0.371876578212,-0.395796606055,0.199750316854,0.0493403812927,0.0292267758095,67.13
104602030,1.50755190731,0.0103797524531,-1.06969590471,0.477253511304,-0.0910092038758,0.0317349530117,54.11
104602031,1.02568270211,0.150022466121,-0.880540000891,0.330423328913,0.219578998168,-0.0569602539494,50.2
104602032,2.64083529124,-2.47454170264,0.552267434772,0.0466691773206,0.266242784419,0.0727079951116,51.06
104602033,1.23924113333,-0.0505385030241,-0.0658120090232,-0.114395658446,-0.140563329423,-0.0998748589504,82.94
104602035,-2.52845684632,-0.225442645453,0.217200651599,-0.899617756036,0.241280715644,0.141500082682,80.48
104602037,-0.888021159704,-0.510570933547,0.232966759558,0.070202965485,-0.434858728184,0.0482775430768,61.61
104602501,1.45579589765,-0.719064762701,-0.653371505056,0.0463460455411,-0.0999445213053,-0.0388081149897,56.93
104602502,-1.77291139439,0.685442984581,-0.428790628711,-0.284895517379,-0.0905162675519,-0.201817986631,67.38
104602503,0.594717620193,1.21000281992,-0.118621431173,0.489073025376,-0.540483929704,-0.148080268872,48.27
104602504,-1.56650726868,0.679956008258,-0.528746728444,-0.208889340986,-0.553766106566,0.297696121423,71.49
104602505,-1.66986934767,-0.014375830307,0.39784542007,-0.0672247585022,-0.147931783209,0.0918319923784,81.71
104602506,-1.55622468652,0.576551648689,-0.140618255588,0.210590438113,0.0155829756013,-0.0155920640154,63.62
104602507,1.24266088605,-0.373556969396,-0.544488095633,-0.257499610244,-0.0064290818213,-0.00891160006095,39.87
104602508,-1.23746253553,0.640586669716,-0.682216283604,-0.576545666684,0.56705466121,0.184442415656,60.32
104602509,1.52937087728,0.364635611161,-1.12896666797,0.231467241527,0.127199767408,-0.0156500931097,47.45
104602510,-1.18216539447,-0.212089596874,0.0496570881733,0.0293118423975,-0.228245455425,0.412624657829,70.1
104602511,-1.2281117973,-0.215475689155,-0.246528929429,-0.528040818445,0.198055768382,0.0104288500318,78.77
104602513,-2.62518466742,-0.0800869464013,0.514908878882,0.0701105121673,0.0888737296339,0.0794922538967,93.69
104602514,-1.97474919757,0.238448219795,0.0526277778112,-0.241739815445,-0.104560799421,0.222448997772,74.75
104602515,1.50410710807,0.385414943457,0.643586549333,0.374190356775,-0.0691597699163,-0.0264196552521,60.84
104602516,-3.03815893334,0.479750207343,0.474100302018,0.51939224547,0.585891384299,-0.281687957899,56.89
104602517,3.04792701863,-2.0805106485,0.379176277093,0.199737015356,0.235088515521,0.0953383681265,82.97
104602519,-3.77341597618,0.660275835491,0.924076814653,1.04978258094,0.117524733395,0.137715024313,94.97
104602520,1.88045667681,1.47937385384,0.552269101439,-0.209035154737,-0.0404952360031,-0.069127561489,48.24
104602521,-2.15368150997,0.274896939142,-0.279980715313,-1.00807848424,0.354987905652,-0.0310200942665,80.87
104602522,-2.94277794568,2.27475832319,0.421583695252,1.1168848608,0.570231560866,-0.0067008139054,59.34
104602524,-0.591665781477,0.86106312436,-0.61463242073,0.0351065830965,-0.417993522027,-0.153562254219,68.02
104602525,0.490025659665,0.8534810586,-0.484815972052,-0.354860381244,0.594811842094,0.135404238693,59.69
104602526,-0.559160796652,-0.431223094403,0.0441391599022,0.173849968048,-0.0307838878487,-0.141948473947,76.48
