evaluation_num,kfold_split_num,username,mt_unit_sum,mt_online_practice_num_day,label_val_predict,label_val_test
3,3,102602012,-2.96104180907,-2.64250240308,37.130297674,52.57
3,3,104602024,-0.827941787383,-0.762601364651,58.7658518493,72.67
3,3,104602029,0.390972510706,0.412336784377,70.3055022793,67.13
3,3,104602032,-2.35158466002,-2.17252714347,43.8609001706,51.06
3,3,104602508,0.695701085237,1.58727493339,65.9845852762,60.32
3,3,104602517,-2.65631323454,-2.40751477327,40.4955989223,82.97
3,4,104602002,0.503705239153,0.929574134821,65.9862585366,69.33
3,4,104602007,0.765434432054,1.13571400573,68.4165334522,85.72
3,4,104602012,0.765434432054,0.517294393022,73.7938985382,88.14
3,4,104602017,0.503705239153,0.929574134821,65.9862585366,52.83
3,4,104602509,-0.0197531466338,-0.101125219683,66.5030737918,47.45
3,4,104602513,0.765434432054,0.517294393022,73.7938985382,93.69
3,5,104602009,0.24866698784,0.303380248536,67.6822878635,79.78
3,5,104602013,0.512253994933,0.303380248536,72.4438361113,66.43
3,5,104602030,-0.0149200192697,-0.10890573024,67.1193589907,54.11
3,5,104602037,1.03942800915,1.1279522061,73.5696938566,61.61
3,5,104602521,1.03942800915,1.33409519548,71.470384169,80.87
3,5,104602526,0.775841002043,0.50952323793,75.1060746716,76.48
3,6,103602527,-2.80363066987,-2.5005262604,48.3466807794,47.15
3,6,104602003,-0.165895305909,-0.492527899776,70.421891187,55.3
3,6,104602025,-0.165895305909,-0.492527899776,70.421891187,61.38
3,6,104602026,-2.80363066987,-2.5005262604,48.3466807794,25.57
3,6,104602516,0.71334981541,0.62302674501,73.4551390792,56.89
3,6,104602524,0.420268108298,0.176804887099,73.1649157111,68.02
3,7,104602008,0.248017581702,0.105438186103,68.609356936,72.53
3,7,104602011,0.248017581702,0.105438186103,68.609356936,70.97
3,7,104602035,0.51091621829,0.726351948739,67.1004859422,80.48
3,7,104602504,0.51091621829,0.726351948739,67.1004859422,71.49
3,7,104602514,1.0367134915,1.55423696559,68.0635483011,74.75
3,7,104602519,1.0367134915,0.726351948739,76.0251569931,94.97
3,8,101302503,-2.58493569653,-2.32446211173,45.3321733921,61.0
3,8,104602020,0.459544123823,-0.00398024334638,71.7817173774,77.99
3,8,104602023,0.736315016589,0.206972653784,74.1862213761,95.5
3,8,104602028,1.01308590935,0.417925550914,76.5907253748,104.16
3,8,104602503,-0.370768554458,-0.636838934725,64.5682053814,48.27
3,8,104602515,-0.0939976616922,-0.214933140464,65.7537805135,60.84
3,9,104602022,0.219807912121,-0.124690257271,71.4710611216,83.56
3,9,104602033,0.219807912121,-0.124690257271,71.4710611216,82.94
3,9,104602505,0.219807912121,0.288346219948,66.9405379246,81.71
3,9,104602507,0.219807912121,0.0818279813325,69.2057995231,39.87
3,9,104602510,0.737577660655,1.73397389024,60.8756119918,70.1
3,9,104602511,0.47869278638,0.701382697168,67.3059673559,78.77
3,10,104602001,0.213280851946,0.0607807282664,70.1928305243,58.21
3,10,104602010,0.475034624771,0.265915686184,72.8459937685,76.68
3,10,104602018,0.736788397613,1.08645551784,70.0323357043,54.02
3,10,104602501,-0.310226693737,-0.554624145474,66.7087778048,56.93
3,10,104602506,0.475034624771,0.471050644102,71.0237199989,63.62
4,1,101302503,-2.71548964146,-2.44122837104,43.6082239852,61.0
4,1,104602002,0.413226684564,0.848223417058,66.0597458321,69.33
4,1,104602003,-0.155630829253,-0.467557298183,69.2903677306,55.3
4,1,104602010,0.413226684564,0.190333059437,72.7630695468,76.68
4,1,104602030,-0.155630829253,-0.248260512305,67.0559264923,54.11
4,1,104602520,-2.14663212763,-2.0026347993,49.3153670397,48.24
4,2,104602007,0.721418737732,1.0804695009,68.4636125067,85.72
4,2,104602022,0.171272074431,-0.20158013076,72.283183864,83.56
4,2,104602026,-2.57946124211,-2.33832951687,48.6908833099,25.57
4,2,104602501,-0.378874588886,-0.628930007989,67.5647237531,56.93
4,2,104602509,-0.103801257228,-0.20158013076,67.7894459415,47.45
4,2,104602516,0.721418737732,0.653119623672,72.7326282408,56.89
4,3,104602014,-2.39033018749,-2.19180411957,47.6517798632,50.89
4,3,104602032,-2.10627749705,-1.97053627512,50.2002974391,51.06
4,3,104602035,0.450196716921,0.684677858299,66.9602529028,80.48
4,3,104602505,0.166144026491,0.2421421694,66.4706362336,81.71
4,3,104602513,0.734249407369,0.463410013856,73.626572292,93.69
4,3,104602514,1.01830209782,1.56974923611,67.9394862415,74.75
4,4,104602001,0.207106596856,0.0357548470923,67.7109439477,58.21
4,4,104602017,0.481522837671,0.877980134263,67.5258457229,52.83
4,4,104602028,1.03035531934,0.456867490684,76.4307458437,104.16
4,4,104602033,0.207106596856,-0.174801474691,68.6384536046,82.94
4,4,104602517,-2.26263957059,-2.06980837082,45.2615768874,82.97
4,4,104602519,1.03035531934,0.667423812467,75.5032361867,94.97
4,5,102602012,-2.56743361008,-2.32059282005,44.2790890199,52.57
4,5,104602018,0.724678841554,1.08401394709,70.139327538,54.02
4,5,104602025,-0.0983492713539,-0.405501513538,69.2894911435,61.38
4,5,104602506,0.450336137246,0.445650178249,71.1038761253,63.62
4,5,104602515,-0.0983492713539,-0.192713590588,67.4177500651,60.84
4,5,104602524,0.450336137246,0.232862255299,72.9756172037,68.02
4,6,103602527,-2.58171760782,-2.32432118656,46.2739607613,47.15
4,6,104602006,-0.113823221186,0.00399367901023,65.1461333082,61.13
4,6,104602012,0.708808241024,0.427323654577,74.9969943827,88.14
4,6,104602031,-0.113823221186,-0.20767130876,67.2822154435,50.2
4,6,104602503,-0.388033708595,-0.631001284327,66.8467045991,48.27
4,6,104602511,0.434597753615,0.638988642348,68.1532371322,78.77
4,7,104602013,0.52955007357,0.311905653451,71.4286103842,66.43
4,7,104602020,0.52955007357,0.105268158035,73.083011607,77.99
4,7,104602023,0.794325110362,0.311905653451,75.5781240465,95.5
4,7,104602037,1.05910014716,1.1384556351,73.1100328178,61.61
4,7,104602504,0.52955007357,0.725180644271,68.1198079388,71.49
4,7,104602521,1.05910014716,1.34509313051,71.4556315951,80.87
4,8,104602019,0.721472935732,0.442245853968,75.7462191228,80.67
4,8,104602024,-0.579141540242,-0.568057174493,62.1455415932,72.67
4,8,104602027,-0.319018645057,-0.568057174493,67.0463123937,57.3
4,8,104602029,0.461350040531,0.442245853968,70.845448322,67.13
4,8,104602502,0.461350040531,0.240185248274,73.0260836168,67.38
4,8,104602507,0.201227145345,0.0381246425789,70.3059481111,39.87
4,9,104602005,1.02299900473,1.1547094445,73.3668102777,74.12
4,9,104602008,0.23721716052,0.113899911188,69.1854905781,72.53
4,9,104602009,0.23721716052,0.322061817853,67.4062771381,79.78
4,9,104602508,0.761071723318,1.57103325782,65.4492544311,60.32
4,9,104602525,-0.0247101208866,0.738385631171,59.4887212915,59.69
4,9,104602526,0.761071723318,0.530223724518,74.3453216311,76.48
4,10,104602011,0.208617455631,0.065547230722,70.40114411,70.97
4,10,104602016,-0.315351967811,-0.350870470358,65.0418047429,25.71
4,10,104602021,-0.0533672560901,-0.350870470358,70.0697815627,80.61
4,10,104602510,0.732586879056,1.73121803507,61.6706406587,70.1
4,10,104602522,0.732586879056,0.481964931815,75.7604834766,59.34
5,1,102602012,-2.81503392773,-2.49648399407,45.1912068354,52.57
5,1,103602527,-2.81503392773,-2.49648399407,45.1912068354,47.15
5,1,104602010,0.473873446746,0.236328088939,70.720695002,76.68
5,1,104602513,0.77286502625,0.464062429194,73.192784312,93.69
5,1,104602514,1.07185660575,1.60273413044,69.0108966476,74.75
5,1,104602519,1.07185660575,0.691796769435,75.6648736222,94.97
5,2,104602001,0.220086399517,0.0648760457797,69.8801082716,58.21
5,2,104602009,0.220086399517,0.26713665911,68.004976009,79.78
5,2,104602013,0.479299270044,0.26713665911,72.5097090499,66.43
5,2,104602017,0.479299270044,0.873918499089,66.8843122622,52.83
5,2,104602019,0.738512140585,0.46939727244,75.1393098286,80.67
5,2,104602025,-0.0391264710243,-0.339645180869,69.1256397555,61.38
5,3,104602016,-0.319018645057,-0.368765317671,64.3402913091,25.71
5,3,104602022,0.201227145345,-0.167274989455,70.7386770776,83.56
5,3,104602023,0.721472935732,0.235705666965,75.6105050652,95.5
5,3,104602024,-0.579141540242,-0.570255645887,61.9043773154,72.67
5,3,104602029,0.461350040531,0.437195995181,70.1214755098,67.13
5,3,104602524,0.461350040531,0.235705666965,71.6480332906,68.02
5,4,104602008,0.236910689479,0.104846660624,69.3662074439,72.53
5,4,104602504,0.498499575762,0.722276995438,67.7934013928,71.49
5,4,104602506,0.498499575762,0.516466883842,69.8829200677,63.62
5,4,104602521,1.02167734836,1.33970733025,70.916345316,80.87
5,4,104602525,-0.0246781968201,0.722276995438,58.4019014453,59.69
5,4,104602526,0.760088462061,0.516466883842,74.5786700416,76.48
5,5,104602003,-0.0441102281422,-0.341090395604,70.3807834861,55.3
5,5,104602030,-0.0441102281422,-0.135660952793,68.2683094596,54.11
5,5,104602031,-0.0441102281422,-0.135660952793,68.2683094596,50.2
5,5,104602502,0.475410236639,0.275197932816,73.7380701998,67.38
5,5,104602508,0.735170469037,1.50777458966,65.9105804374,60.32
5,5,104602516,0.735170469037,0.686056818425,74.3604765436,56.89
5,6,104602014,-2.440562412,-2.24052414239,43.9126635922,50.89
5,6,104602027,-0.454929396978,-0.712519626168,65.9916121609,57.3
5,6,104602033,0.112394321611,-0.275946907238,72.2998831807,82.94
5,6,104602507,0.112394321611,-0.0576605477865,70.0843495118,39.87
5,6,104602509,-0.171267537684,-0.275946907238,66.9302140018,47.45
5,6,104602517,-2.440562412,-2.24052414239,43.9126635922,82.97
5,7,104602002,0.465239315697,0.868948021497,65.548353714,69.33
5,7,104602011,0.205684750105,0.0538286384954,70.4184629862,70.97
5,7,104602035,0.465239315697,0.665168175744,68.0803870107,80.48
5,7,104602501,-0.31342438111,-0.557510898753,67.4985150467,56.93
5,7,104602503,-0.31342438111,-0.557510898753,67.4985150467,48.27
5,7,104602522,0.724793881304,0.461388330002,75.8704442219,59.34
5,8,104602018,0.752886476351,1.15732457822,68.9793748021,54.02
5,8,104602028,1.02433534198,0.509385817882,77.6333447322,104.16
5,8,104602032,-1.96160217988,-1.8663896367,50.9817658037,51.06
5,8,104602510,0.752886476351,1.80526333856,64.3060504633,70.1
5,8,104602511,0.481437610723,0.725365404654,68.11427877,78.77
5,8,104602515,-0.0614601205184,-0.138552942458,66.3840867058,60.84
5,9,101302503,-2.8058153653,-2.48249369498,45.9306474595,61.0
5,9,104602005,1.02231688558,1.0977012937,73.051446256,74.12
5,9,104602006,-0.155569960848,-0.0211096402682,64.8504542671,61.13
5,9,104602020,0.433373462358,-0.0211096402682,73.6266985883,77.99
5,9,104602026,-2.8058153653,-2.48249369498,45.9306474595,25.57
5,9,104602505,0.138901750764,0.202652546529,67.3682770971,81.71
5,10,104602007,0.749350279144,1.11463321281,68.3989508801,85.72
5,10,104602012,0.749350279144,0.474312005455,73.9816986906,88.14
5,10,104602021,-0.0708844858648,-0.379449604361,68.238910241,80.61
5,10,104602037,1.02276186749,1.11463321281,72.7944349458,61.61
5,10,104602520,-1.98476560422,-1.87353242153,50.4969333394,48.24
6,1,104602006,-0.0624221563067,0.0522987469265,64.5150655094,61.13
6,1,104602013,0.488973557732,0.265516715187,70.4855808264,66.43
6,1,104602014,-2.26800501248,-2.07988093563,48.8240893254,50.89
6,1,104602028,1.04036927179,0.478734683448,76.4560961436,104.16
6,1,104602513,0.76467141476,0.478734683448,72.7882480613,93.69
6,1,104602514,1.04036927179,1.54482452473,69.6301919066,74.75
6,2,104602005,1.02849380699,1.12256475883,74.0998818139,74.12
6,2,104602010,0.504357539957,0.301931210993,72.4248464857,76.68
6,2,104602017,0.504357539957,0.917406371864,67.1860354852,52.83
6,2,104602504,0.504357539957,0.712247984903,68.9323058188,71.49
6,2,104602509,-0.0197787270575,-0.108385562917,67.2572704908,47.45
6,2,104602526,0.766425673473,0.507089597954,75.0086344833,76.48
6,3,102602012,-2.59769178141,-2.3683408288,45.1887282999,52.57
6,3,104602016,-0.39484915078,-0.417220664141,65.2027342654,25.71
6,3,104602024,-0.670204479599,-0.634011793552,62.3774382719,72.67
6,3,104602507,0.15586150689,0.0163615946676,70.8533262533,39.87
6,3,104602510,0.706572164545,1.75069062993,60.9737463328,70.1
6,3,104602524,0.431216835709,0.233152724078,73.6786222468,68.02
6,4,104602003,-0.0295986982121,-0.334597423485,69.5263106507,55.3
6,4,104602018,0.754766804408,1.10884029876,69.3899063841,54.02
6,4,104602020,0.493311636863,0.0778133542945,74.8313617305,77.99
6,4,104602025,-0.0295986982121,-0.334597423485,69.5263106507,61.38
6,4,104602506,0.493311636863,0.490224132086,70.7843712873,63.62
6,4,104602521,1.01622197195,1.31504568765,72.0424319242,80.87
6,5,104602019,0.730385668362,0.456754041685,75.6693573201,80.67
6,5,104602027,-0.315842451189,-0.569007153624,67.34714899,57.3
6,5,104602037,0.991942698254,1.07221075887,73.7276720583,61.61
6,5,104602501,-0.315842451189,-0.569007153624,67.34714899,56.93
6,5,104602503,-0.315842451189,-0.569007153624,67.34714899,48.27
6,5,104602511,0.46882863847,0.661906280737,68.4173572234,78.77
6,6,104602001,0.0969988514662,-0.0774969892814,68.8666960225,58.21
6,6,104602008,0.0969988514662,-0.0774969892814,68.8666960225,72.53
6,6,104602023,0.701815219386,0.15068859026,75.8980781901,95.5
6,6,104602026,-2.92708298817,-2.58753836418,43.6489868643,25.57
6,6,104602032,-2.32226662024,-2.1311672051,49.0238354186,51.06
6,6,104602517,-2.62467480421,-2.35935278464,46.3364111414,82.97
6,7,104602011,0.193354806496,0.0479180344231,69.0886550076,70.97
6,7,104602031,-0.0763242657196,-0.163719950957,66.6429090837,50.2
6,7,104602505,0.193354806496,0.259556019816,67.4324869194,81.71
6,7,104602508,0.732712950912,1.52938393215,65.6993064143,60.32
6,7,104602519,1.00239202313,0.682831990589,76.4258927788,94.97
6,7,104602520,-1.96407777119,-1.85682383407,51.1788557055,48.24
6,8,104602009,0.194280084215,0.251072199344,67.2782762441,79.78
6,8,104602021,-0.063141027368,-0.353783553622,68.1294138356,80.61
6,8,104602029,0.451701195783,0.45269078367,69.832477341,67.13
6,8,104602030,-0.063141027368,-0.152164969296,66.4267444912,54.11
6,8,104602033,0.194280084215,-0.152164969296,70.6836149328,82.94
6,8,104602525,-0.063141027368,0.654309367984,59.6160671138,59.69
6,9,101302503,-2.79461695699,-2.48466451344,41.9709799654,61.0
6,9,103602527,-2.79461695699,-2.48466451344,41.9709799654,47.15
6,9,104602007,0.738934503538,1.11703720861,67.8825583665,85.72
6,9,104602022,0.150009260123,-0.233600937156,71.5122525184,83.56
6,9,104602035,0.444471881821,0.666824493346,67.3129182768,80.48
6,9,104602522,0.738934503538,0.441718135727,75.0360198633,59.34
6,10,104602002,0.491468183163,0.894658531647,66.5628259325,69.33
6,10,104602012,0.754233350407,0.485238525643,75.0009445917,88.14
6,10,104602502,0.491468183163,0.280528522635,72.366849112,67.38
6,10,104602515,-0.0340621513088,-0.128891483369,67.0986581529,60.84
6,10,104602516,0.754233350407,0.689948528639,73.0662701986,56.89
7,1,104602007,0.763577123992,1.12127771131,68.8758491716,85.72
7,1,104602014,-2.26475936095,-2.08525387318,48.219586932,50.89
7,1,104602018,0.763577123992,1.12127771131,68.8758491716,54.02
7,1,104602021,-0.0623328264481,-0.37510369479,66.844584156,80.61
7,1,104602023,0.763577123992,0.266202622109,73.8289581149,95.5
7,1,104602519,1.03888044081,0.693740166703,74.9188055322,94.97
7,2,104602006,-0.10055203777,0.0156810905343,65.6142257773,61.13
7,2,104602011,0.165910862326,0.0156810905343,69.7124379342,70.97
7,2,104602017,0.432373762405,0.846778889083,67.5288594221,52.83
7,2,104602031,-0.10055203777,-0.192093359094,67.1846734444,50.2
7,2,104602033,0.165910862326,-0.192093359094,71.2828856014,82.94
7,2,104602520,-1.9657923384,-1.85428895619,51.060769684,48.24
7,3,101302503,-2.80017285551,-2.49796477482,45.936005126,61.0
7,3,104602026,-2.80017285551,-2.49796477482,45.936005126,25.57
7,3,104602035,0.438915983298,0.70322669826,68.1478851633,80.48
7,3,104602508,0.733378605015,1.61785283343,65.0905631315,60.32
7,3,104602525,-0.150009260117,0.70322669826,59.3712165904,59.69
7,3,104602526,0.733378605015,0.474570164477,74.3976335295,76.48
7,4,104602002,0.499791817177,0.918684433642,65.8379890098,69.33
7,4,104602008,0.237524824013,0.0934255356204,68.3860546119,72.53
7,4,104602009,0.237524824013,0.299740260129,66.7429114969,79.78
7,4,104602028,1.02432580354,0.506054984637,77.1732889558,104.16
7,4,104602514,1.02432580354,1.53762860715,68.957573381,74.75
7,4,104602515,-0.024742169167,-0.112889188876,66.0046908687,60.84
7,5,104602005,1.01472715114,1.09580895687,73.236070205,74.12
7,5,104602020,0.490038965667,0.066059405197,74.4464701764,77.99
7,5,104602022,0.227694872944,-0.139890505128,71.8907522581,83.56
7,5,104602503,-0.296993312533,-0.551790325803,66.7793164211,48.27
7,5,104602509,-0.0346492197948,-0.139890505128,67.2277557368,47.45
7,5,104602521,1.01472715114,1.3017588672,71.1287916023,80.87
7,6,104602003,-0.0811670497715,-0.403602041053,68.9356715477,55.3
7,6,104602019,0.725430507332,0.427112839565,74.5964526915,80.67
7,6,104602025,-0.0811670497715,-0.403602041053,68.9356715477,61.38
7,6,104602032,-1.96322801635,-1.85735308213,51.104570075,51.06
7,6,104602513,0.725430507332,0.427112839565,74.5964526915,93.69
7,6,104602524,0.456564654959,0.219434119407,72.0491524811,68.02
7,7,103602527,-2.55739245632,-2.29349235353,44.7854138121,47.15
7,7,104602010,0.466866777011,0.238905453492,73.4677592992,76.68
7,7,104602013,0.466866777011,0.238905453492,73.4677592992,66.43
7,7,104602504,0.466866777011,0.660971754658,68.859937501,71.49
7,7,104602507,0.191934119445,0.027872302903,70.6508269007,39.87
7,7,104602522,0.741799434593,0.449938604082,76.284691698,59.34
7,8,102602012,-2.77675900022,-2.46816687678,37.8359637058,52.57
7,8,104602001,0.125967370825,-0.0375228072531,69.6254510973,58.21
7,8,104602024,-0.744850540488,-0.700425735306,59.4272659253,72.67
7,8,104602502,0.416240007917,0.183444835436,73.0248461544,67.38
7,8,104602516,0.706512645027,0.6253801208,74.2197780297,56.89
7,8,104602517,-2.48648636312,-2.24719923409,41.2353587632,82.97
7,9,104602012,0.747085462671,0.505270156149,75.3183662311,88.14
7,9,104602016,-0.301802736581,-0.33158353997,64.9552734023,25.71
7,9,104602037,1.00930751249,1.13291042823,73.3216041369,61.61
7,9,104602501,-0.301802736581,-0.540796964003,67.2490410532,56.93
7,9,104602505,0.222641363053,0.296056732116,67.8430521661,81.71
7,9,104602510,0.747085462671,1.76055070032,61.5557603265,70.1
7,10,104602027,-0.318874069614,-0.559371438245,66.906470503,57.3
7,10,104602029,0.463816828516,0.461103482878,70.5467055302,67.13
