evaluation_num,kfold_split_num,username,hw_mean,qz_mean,counseling_join_num,label_val_predict,label_val_test
16,8,104602035,0.703733068461,1.55426530344,-0.251229717209,78.1319410013,80.48
16,8,104602508,-0.0270125445898,0.259651589553,-0.251229717209,68.8888393296,60.32
16,8,104602513,0.807140466131,1.50962345128,-0.251229717209,77.4374934277,93.69
16,9,104602009,0.397152601347,1.27141511966,-0.22360679775,78.275464492,79.78
16,9,104602012,0.698971779097,0.668657157056,1.3416407865,77.7309734769,88.14
16,9,104602013,0.644095565238,0.195061614929,-0.22360679775,67.1389647009,66.43
16,9,104602522,-0.686652629337,-0.795183609738,-0.22360679775,61.6575677257,59.34
16,9,104602524,-0.0830142732199,-0.967400170502,-0.22360679775,58.1506203432,68.02
16,10,104602019,0.610466124297,-1.74931500942,-0.206284249252,44.9740427105,80.67
16,10,104602023,-2.88613283047,1.2801639983,-0.206284249252,89.7852110597,95.5
16,10,104602027,0.294644283214,1.32471516014,-0.206284249252,80.5069416301,57.3
16,10,104602033,-1.7807563867,-0.680087124221,-0.206284249252,64.3472933849,82.94
16,10,104602517,0.0690572541005,0.700998893937,3.16302515519,87.6511384264,82.97
17,1,104602012,0.711770056099,0.649710015644,1.32395905163,77.7663059098,88.14
17,1,104602016,0.44766033492,-0.849620789617,-0.226041789302,58.0928156894,25.71
17,1,104602020,0.244499010214,0.649710015513,-0.226041789302,72.8162134364,77.99
17,1,104602021,-0.0466988878886,-1.36367706569,-0.226041789302,54.596071586,80.61
17,1,104602504,0.0277935977596,-0.335564513416,-0.226041789302,64.104066985,71.49
17,1,104602511,0.745630277086,0.778224084534,-0.226041789302,72.6520011226,78.77
17,2,103602527,-0.0627059429483,-0.0650230631069,-0.254000254,66.5398833648,47.15
17,2,104602009,0.417522942008,1.36548432691,-0.254000254,78.3886385595,79.78
17,2,104602011,0.674546852301,0.931997238988,-0.254000254,73.6192329032,70.97
17,2,104602022,0.458105664476,1.4521817448,-0.254000254,79.0731314295,83.56
17,2,104602514,0.390467793225,0.931997238988,-0.254000254,74.4511672511,74.75
17,2,104602526,0.478397025813,0.368464024679,-0.254000254,68.9719496649,76.48
17,3,104602013,0.62173458024,0.152855334892,-0.226041789302,67.6980369913,66.43
17,3,104602024,-2.01128716569,-0.517961220008,-0.226041789302,67.4453240802,72.67
17,3,104602029,0.565413259613,-0.140626907924,-0.226041789302,65.1135099608,67.13
17,3,104602030,0.445730452903,-0.559887254642,-0.226041789302,61.5098972941,54.11
17,3,104602505,-0.448370514277,0.488263612214,-0.226041789302,73.2134644781,81.71
17,3,104602525,-0.300527047462,-1.06299967101,1.32395905163,65.4534222378,59.69
17,4,104602005,0.577965511477,0.955524358264,-0.254000254,74.8237589143,74.12
17,4,104602019,0.665711461306,-1.71315905696,-0.254000254,45.1216345786,80.67
17,4,104602023,-2.7344441031,1.36261165889,-0.254000254,91.5927960433,95.5
17,4,104602027,0.358600636126,1.40784358113,-0.254000254,80.6166121748,57.3
17,4,104602516,0.73152092362,0.819828591526,-0.254000254,72.7603967649,56.89
17,4,104602519,0.702272273672,1.45307550378,-0.254000254,79.8396217784,94.97
17,5,104602028,0.681869141694,1.22165500226,20.0095721774,104.16,104.16
17,5,104602501,0.579274706032,-0.18533654951,-0.206284249252,64.1635183849,56.93
17,5,104602507,-0.638179266149,-0.782242056545,-0.206284249252,62.2379554437,39.87
17,5,104602517,0.141538446414,0.667385603069,9.90164396408,90.888787056,82.97
17,5,104602521,0.12785918782,-0.270608764691,-0.206284249252,64.7390115458,80.87
17,6,101302503,0.761027288007,-0.49530006994,-0.251229717209,60.7743309339,61.0
17,6,104602002,0.547821745756,-0.155269198895,-0.251229717209,64.7748401066,69.33
17,6,104602006,0.582209736308,-1.26036953012,-0.251229717209,53.7830050629,61.13
17,6,104602018,0.554699343827,-0.707819364316,-0.251229717209,59.3104080138,54.02
17,6,104602510,0.664740913777,0.269769389979,-0.251229717209,68.6052681961,70.1
17,7,104602008,0.660508088659,0.810236486093,-0.251229717209,72.7630275872,72.53
17,7,104602025,-2.54551705319,-1.98440042127,-0.251229717209,55.808411649,61.38
17,7,104602502,-0.0358231642302,-0.609261625695,-0.251229717209,61.7139348987,67.38
17,7,104602508,-0.108357669177,0.144846746278,-0.251229717209,68.7406642148,60.32
17,7,104602513,0.769309846419,1.38690759389,-0.251229717209,77.7068948008,93.69
17,8,104602007,0.234739298661,1.3915611987,-0.251229717209,79.2709917827,85.72
17,8,104602031,0.248749317551,-0.424973205637,-0.251229717209,63.4724432015,50.2
17,8,104602033,-1.6355982421,-0.735113225812,-0.251229717209,64.5359342497,82.94
17,8,104602503,-0.991137366631,-1.97567330666,-0.251229717209,52.4811605541,48.27
17,8,104602506,-0.038456072637,-0.557890357163,-0.251229717209,62.8909765835,63.62
17,9,104602001,0.121506485797,0.785300978742,-0.251229717209,75.8078912611,58.21
17,9,104602003,0.203158843665,-0.425297833317,-0.251229717209,63.8638138486,55.3
17,9,104602509,-0.382016390744,-1.29001127102,-0.251229717209,57.2475667937,47.45
17,9,104602522,-0.715430186993,-0.857654552098,-0.251229717209,62.4188512132,59.34
17,9,104602524,-0.116646226328,-1.03059723954,-0.251229717209,58.9651178275,68.02
17,10,104602010,0.919220355964,1.56201579365,-0.251229717209,78.5434934589,76.68
17,10,104602035,0.758611728031,1.51537424959,-0.251229717209,78.6265536435,80.48
17,10,104602037,0.785379832418,0.256052558593,-0.251229717209,67.5682268135,61.61
17,10,104602515,-1.13300100132,-0.210362882468,-0.251229717209,69.3508395213,60.84
17,10,104602520,-5.7906512114,-2.82228935286,-0.251229717209,60.7828589614,48.24
18,1,104602001,0.139257689811,0.915279459697,-0.242535625036,74.9907494093,58.21
18,1,104602006,0.546132330125,-1.21267601504,-0.242535625036,55.3078057029,61.13
18,1,104602009,0.393554340088,1.35860351689,-0.242535625036,78.4358675244,79.78
18,1,104602018,0.517069855872,-0.636354740411,-0.242535625036,60.4817523318,54.02
18,1,104602023,-2.73066165101,1.31427111121,-0.242535625036,84.0821132388,95.5
18,1,104602028,0.698710320385,1.31427111121,11.3991743767,101.49454016,104.16
18,2,101302503,0.716474497131,-0.509916571164,-0.254000254,61.974109082,61.0
18,2,104602003,0.230925019303,-0.423122261006,-0.254000254,63.6372227832,55.3
18,2,104602016,0.425144810734,-0.900490966107,-0.254000254,58.8967731726,25.71
18,2,104602021,-0.0812139306401,-1.42125682603,-0.254000254,55.0035003298,80.61
18,2,104602033,-1.57254446911,-0.726902346173,-0.254000254,64.0498577402,82.94
18,2,104602035,0.660983128395,1.35616109365,-0.254000254,79.2526402293,80.48
18,3,104602008,0.691372206113,0.804094002244,-0.177779533634,73.1366359811,72.53
18,3,104602501,0.609650393952,-0.169282947808,-0.177779533634,64.2269143813,56.93
18,3,104602510,0.650511299621,0.338565895482,-0.177779533634,68.880462994,70.1
18,3,104602511,0.759473716175,0.804094001993,-0.177779533634,72.9450377882,78.77
18,3,104602517,0.173800729183,0.677131791136,3.23558751213,88.0735540304,82.97
18,3,104602525,-0.221188029708,-1.015697687,1.52890398925,65.9533491032,59.69
18,4,104602024,-2.05444158692,-0.5075773068,-0.254000254,69.1380957054,72.67
18,4,104602502,-0.0684666625219,-0.591445502124,-0.254000254,62.3542959885,67.38
18,4,104602507,-0.732814145821,-0.801115990489,-0.254000254,62.3491428979,39.87
18,4,104602514,0.306112237988,0.792379719856,-0.254000254,74.4660163937,74.75
18,4,104602515,-0.888299727489,-0.21403862324,-0.254000254,68.4343556503,60.84
18,4,104602526,0.397990081642,0.247236450582,-0.254000254,68.9735867103,76.48
18,5,104602011,0.666203196929,0.830915523925,-0.251229717209,73.4632923627,70.97
18,5,104602019,0.645753860768,-1.7218759533,-0.251229717209,44.1631876851,80.67
18,5,104602020,0.236767141334,0.657844915343,-0.251229717209,73.3753135698,77.99
18,5,104602508,-0.0495235617167,0.138633089737,-0.251229717209,68.6672688291,60.32
18,5,104602521,0.141336906771,-0.294043431909,-0.251229717209,62.8392803451,80.87
18,6,104602025,-2.58920670888,-2.0727626056,-0.251229717209,56.3974052557,61.38
18,6,104602504,-0.073451620288,-0.40701854343,-0.251229717209,64.2639125375,71.49
18,6,104602509,-0.451541980547,-1.35244084921,-0.251229717209,57.1539915802,47.45
18,6,104602519,0.631832320616,1.30374562849,-0.251229717209,77.0762658432,94.97
18,6,104602522,-0.807819435201,-0.902239751115,-0.251229717209,61.8910551197,59.34
18,7,103602527,-0.104848328775,-0.15774838277,-0.251229717209,66.8210040935,47.15
18,7,104602010,0.774307712056,1.50502962966,-0.251229717209,79.0530908133,76.68
18,7,104602022,0.42401897686,1.41514973718,-0.251229717209,79.2540730862,83.56
18,7,104602503,-0.929057116978,-1.95534623418,-0.251229717209,53.2376662377,48.27
18,7,104602506,0.0050461762589,-0.517267953217,-0.251229717209,63.3219817084,63.62
18,8,104602002,0.521522744934,-0.0751956200852,-0.251229717209,65.2998980873,69.33
18,8,104602027,0.364031819496,1.28005417483,-0.251229717209,79.6413798629,57.3
18,8,104602029,0.603691923585,-0.0751956199556,-0.251229717209,65.0611352197,67.13
18,8,104602037,0.699555964768,0.263616828835,-0.251229717209,68.2535417779,61.61
18,8,104602505,-0.382338217811,0.560077721445,-0.251229717209,74.4343457073,81.71
18,9,104602013,0.672419489538,0.20604904757,-0.251229717209,67.7122470482,66.43
18,9,104602031,0.329133857243,-0.352475391843,-0.251229717209,63.4098977667,50.2
18,9,104602513,0.796002316733,1.36606134437,-0.251229717209,78.222477028,93.69
18,9,104602516,0.727345190356,0.721610068239,-0.251229717209,72.3834603718,56.89
18,9,104602524,-0.0553460511262,-0.953963249227,-0.251229717209,58.8161041736,68.02
18,10,104602005,0.621266502881,0.889885622586,-0.22360679775,73.0402801217,74.12
18,10,104602007,0.280007438061,1.49100666382,-0.22360679775,79.0864004804,85.72
18,10,104602012,0.805021383405,0.704925302461,1.3416407865,77.2774122141,88.14
18,10,104602030,0.516263713702,-0.589796939663,-0.22360679775,60.9677973437,54.11
18,10,104602520,-5.66140038312,-2.80932078352,-0.22360679775,60.7615659036,48.24
19,1,104602001,0.10852033086,0.882119064858,-0.254000254,75.567314571,58.21
19,1,104602009,0.361734435352,1.35101956448,-0.254000254,78.8675453503,79.78
19,1,104602016,0.397907878953,-0.946592883695,-0.254000254,60.2357387986,25.71
19,1,104602025,-2.55384511273,-2.11884413281,-0.254000254,56.4534143883,61.38
19,1,104602035,0.643887294814,1.49168971466,-0.254000254,79.4602816775,80.48
19,1,104602503,-1.02009110718,-2.07195408289,-0.254000254,53.8766335528,48.27
19,2,104602007,0.254688041915,1.42072482087,-0.254000254,79.5430275612,85.72
19,2,104602010,0.766988212977,1.46446747086,-0.254000254,78.7495774775,76.68
19,2,104602024,-2.00504695944,-0.503951780511,-0.254000254,67.9156673432,72.67
19,2,104602031,0.268723662902,-0.372723830551,-0.254000254,63.8444478158,50.2
19,2,104602506,-0.0190065702654,-0.503951780644,-0.254000254,63.3583720551,63.62
19,2,104602509,-0.397968340906,-1.2475768312,-0.254000254,57.7321488937,47.45
19,3,104602005,0.592624421991,0.861091183496,-0.226041789302,74.2597593191,74.12
19,3,104602012,0.735740237863,0.687607965143,1.32395905163,77.6371297288,88.14
19,3,104602019,0.674404888235,-1.69778628981,-0.226041789302,44.4895403468,80.67
19,3,104602504,0.0474213120599,-0.309920541301,-0.226041789302,63.1341527166,71.49
19,3,104602514,0.408618372066,0.861091183496,-0.226041789302,75.0486963365,74.75
19,3,104602516,0.735740237863,0.730978769731,-0.226041789302,72.1502307809,56.89
19,4,104602011,0.671160107833,0.887302059939,-0.226041789302,72.1935614497,70.97
19,4,104602033,-1.57449351635,-0.640021158111,-0.226041789302,64.4325625211,82.94
19,4,104602037,0.699143330282,0.276372772901,-0.226041789302,67.1042771167,61.61
19,4,104602513,0.783092998258,1.41095573499,-0.226041789302,76.2645402489,93.69
19,4,104602519,0.685151718844,1.3673179288,-0.226041789302,76.1151853217,94.97
19,4,104602525,-0.259282048033,-1.03276141434,1.32395905163,65.7536064022,59.69
19,5,104602003,0.231023365726,-0.36518554528,-0.206284249252,62.4356292879,55.3
19,5,104602021,-0.0752944464998,-1.35214983737,-0.206284249252,53.3603440645,80.61
19,5,104602505,-0.402033445795,0.535955764603,-0.206284249252,73.6178147268,81.71
19,5,104602511,0.721131865495,0.793424710195,-0.206284249252,72.675100318,78.77
19,5,104602517,0.135724491151,0.664690237333,3.16302515519,87.3573298862,82.97
19,6,104602508,-0.0746753272245,0.145366335181,-0.251229717209,69.0006738881,60.32
19,6,104602510,0.609266923414,0.311985058051,-0.251229717209,68.4602215928,70.1
19,6,104602515,-0.799654113763,-0.187871111188,-0.251229717209,67.9975782362,60.84
19,6,104602521,0.116828502604,-0.271180472813,-0.251229717209,64.1884847632,80.87
19,6,104602526,0.445120783357,0.270330377302,-0.251229717209,68.5731644507,76.48
19,7,101302503,0.736217251295,-0.481235444383,-0.251229717209,61.4327916932,61.0
19,7,104602002,0.522798548181,-0.144971105428,-0.251229717209,65.2548725651,69.33
19,7,104602013,0.660488034171,0.149260191446,-0.251229717209,67.7004177468,66.43
19,7,104602030,0.488376176832,-0.565301529059,-0.251229717209,61.311678516,54.11
19,7,104602522,-0.675099979622,-0.817499783338,-0.251229717209,62.1117408016,59.34
19,8,104602008,0.747016693779,0.812194742535,-0.251229717209,73.5351327308,72.53
19,8,104602027,0.345256820683,1.32005201145,-0.251229717209,79.7056269912,57.3
19,8,104602029,0.650943680865,-0.157350953507,-0.251229717209,64.4850685688,67.13
19,8,104602520,-5.66367345267,-2.835143828,-0.251229717209,58.6240820151,48.24
19,8,104602524,-0.204979527258,-1.08072780666,-0.251229717209,58.2839096608,68.02
19,9,104602018,0.532906407603,-0.658267420284,-0.239904057562,60.0635612678,54.02
19,9,104602020,0.2459568033,0.664362488994,-0.239904057562,73.2230457179,77.99
19,9,104602028,0.703709743303,1.2190137413,11.515394763,101.505398517,104.16
19,9,104602501,0.60122774204,-0.18894712992,-0.239904057562,64.2845589587,56.93
19,9,104602502,0.027328533434,-0.572936458469,-0.239904057562,62.196469471,67.38
19,10,103602527,-0.167406227125,-0.151360305319,-0.251229717209,66.8192099938,47.15
19,10,104602006,0.507005990944,-1.24849861398,-0.251229717209,56.3141681421,61.13
19,10,104602022,0.397047477109,1.38463332653,-0.251229717209,78.4634386354,83.56
19,10,104602023,-2.79907999176,1.25297672926,-0.251229717209,83.855931281,95.5
19,10,104602507,-0.753851634118,-0.809643290646,-0.251229717209,62.5283064027,39.87
20,1,104602011,0.691339726183,0.894636677661,-0.254000254,75.152085704,70.97
20,1,104602027,0.383887840419,1.32752539268,-0.254000254,80.3896925861,57.3
20,1,104602509,-0.313003100373,-1.18322915465,-0.254000254,57.0869668688,47.45
20,1,104602510,0.657178405083,0.375170219582,-0.254000254,70.0169526471,70.1
20,1,104602511,0.766494631404,0.851347806198,-0.254000254,74.5016306302,78.77
20,1,104602516,0.732333310514,0.764770063272,-0.254000254,73.7269894724,56.89
20,2,103602527,-0.152310399755,-0.2342452999,-0.254000254,66.3148448761,47.15
20,2,104602003,0.189386933189,-0.453850268563,-0.254000254,63.2072918775,55.3
20,2,104602020,0.175149544245,0.600253581164,-0.254000254,73.7691645816,77.99
20,2,104602021,-0.130954316646,-1.46403312498,-0.254000254,53.9799502392,80.61
20,2,104602025,-2.51571695437,-2.03500604368,-0.254000254,54.6662699821,61.38
20,2,104602031,0.253455183374,-0.453850268824,-0.254000254,63.0357094083,50.2
20,3,104602013,0.625199442365,0.160341475395,-0.226041789302,67.1811696681,66.43
20,3,104602502,-0.00494061452278,-0.609297605977,-0.226041789302,62.3565730195,67.38
20,3,104602504,-0.00494061431545,-0.352751245435,-0.226041789302,64.6119670721,71.49
20,3,104602507,-0.641856370058,-0.823086239826,-0.226041789302,62.4395407443,39.87
20,3,104602519,0.652302240223,1.27204237057,-0.226041789302,76.871034841,94.97
20,3,104602525,-0.262417196398,-1.07963260024,1.32395905163,66.1379167055,59.69
20,4,104602006,0.520113166522,-1.2332252889,-0.254000254,54.4949323808,61.13
20,4,104602007,0.269374571831,1.38715471534,-0.254000254,79.7701543173,85.72
20,4,104602501,0.560773479422,-0.202256106858,-0.254000254,64.0465056405,56.93
20,4,104602505,-0.408297306388,0.528013730372,-0.254000254,73.6256127858,81.71
20,4,104602508,-0.0762380860912,0.141400287286,-0.254000254,69.0645725924,60.32
20,4,104602522,-0.692919495679,-0.803654796216,-0.254000254,61.9425563383,59.34
20,5,104602001,0.190578150841,0.983879851567,-0.239904057562,74.7797591103,58.21
20,5,104602005,0.588830433066,0.983879851567,-0.239904057562,73.5897293419,74.12
20,5,104602022,0.472101315565,1.52004421958,-0.239904057562,78.7381644084,83.56
20,5,104602028,0.719292387331,1.38600312738,11.515394763,101.704295798,104.16
20,5,104602513,0.801689411047,1.52004421958,-0.239904057562,77.7533121867,93.69
20,6,104602009,0.400875705918,1.35110784348,-0.251229717209,78.1239796283,79.78
20,6,104602010,0.79345840096,1.53273825342,-0.251229717209,78.7526740212,76.68
20,6,104602016,0.435312784507,-0.873864675288,-0.251229717209,60.3547392051,25.71
20,6,104602503,-0.914620693304,-1.96364713355,-0.251229717209,54.4924353779,48.27
20,6,104602514,0.373326042764,0.897031819251,-0.251229717209,74.5694762467,74.75
20,7,104602018,0.509492918084,-0.688468313271,-0.251229717209,59.7449196907,54.02
20,7,104602033,-1.59254073218,-0.688468313396,-0.251229717209,64.1303222499,82.94
20,7,104602035,0.663642052572,1.38221899241,-0.251229717209,79.059525616,80.48
20,7,104602037,0.684662388864,0.217457382967,-0.251229717209,67.9703079021,61.61
20,7,104602524,-0.100096840701,-0.990443545304,-0.251229717209,58.1530736259,68.02
20,8,104602002,0.50465795689,-0.0883398034727,-0.22360679775,65.0300506757,69.33
20,8,104602012,0.709993281843,0.675539673008,1.3416407865,77.769352696,88.14
20,8,104602023,-2.76604043827,1.22723040576,-0.22360679775,82.7661986369,95.5
20,8,104602029,0.592658810784,-0.0883398033429,-0.22360679775,64.8658299528,67.13
20,8,104602506,-0.0160137607852,-0.470279541648,-0.22360679775,62.6244802926,63.62
20,9,104602008,0.714773814488,0.768196905285,-0.251229717209,72.4968102758,72.53
20,9,104602024,-2.86355048659,-0.584197646327,-0.251229717209,70.5344296561,72.67
20,9,104602515,-1.29744038183,-0.268638917558,-0.251229717209,68.8693527253,60.84
20,9,104602520,-6.25204326052,-2.79310874716,-0.251229717209,60.1978436057,48.24
20,9,104602521,-0.0255691449714,-0.358798554371,-0.251229717209,64.3529633257,80.87
20,10,101302503,0.748470221464,-0.495456768633,-0.206284249252,58.5274256379,61.0
20,10,104602019,0.666254549845,-1.74820422117,-0.206284249252,44.70255918,80.67
20,10,104602030,0.501823206792,-0.581853144572,-0.206284249252,58.6200447108,54.11
20,10,104602517,0.172960520278,0.627696119606,3.16302515519,87.7672058698,82.97
20,10,104602526,0.488120594584,0.238912427493,-0.206284249252,67.971022334,76.48
21,1,103602527,-0.263222990745,-0.218036630129,-0.254000254,66.2569831035,47.15
21,1,104602024,-2.35205633434,-0.571311170286,-0.254000254,66.8415234261,72.67
21,1,104602025,-2.86057381559,-2.02856864825,-0.254000254,55.2278218749,61.38
21,1,104602033,-1.92177231251,-0.747948440428,-0.254000254,64.582883562,82.94
21,1,104602507,-0.889090659148,-0.880426393108,-0.254000254,61.6608130268,39.87
21,1,104602513,0.714695241001,1.32753948291,-0.254000254,77.8158951603,93.69
21,2,101302503,0.720522284155,-0.515655847948,-0.226041789302,58.4735471031,61.0
21,2,104602006,0.543267836885,-1.28779909355,-0.226041789302,50.5960726099,61.13
21,2,104602012,0.700069847739,0.599662173327,1.32395905163,77.2208204854,88.14
21,2,104602021,-0.0634877709145,-1.41648963433,-0.226041789302,51.6288369807,80.61
21,2,104602515,-0.779323038458,-0.258274765996,-0.226041789302,67.4345462432,60.84
21,2,104602521,0.134219112367,-0.344068459983,-0.226041789302,62.766786,80.87
21,3,104602003,0.257085642658,-0.42858925931,-0.254000254,63.6456630076,55.3
21,3,104602008,0.677232195915,0.771090395761,-0.254000254,74.6712960833,72.53
21,3,104602016,0.446829247577,-0.917347637477,-0.254000254,57.8965479258,25.71
21,3,104602019,0.650125966559,-1.805999234,-0.254000254,47.9371727376,80.67
21,3,104602027,0.365510559692,1.2598487734,-0.254000254,80.8453030775,57.3
21,3,104602509,-0.325698285734,-1.31724085597,-0.254000254,56.4244801824,47.45
21,4,104602010,0.899563947684,1.48160426446,-0.254000254,78.0613425285,76.68
21,4,104602018,0.550994264527,-0.750768080063,-0.254000254,59.5133137718,54.02
21,4,104602029,0.646850927692,-0.158506029508,-0.254000254,64.4247498691,67.13
21,4,104602504,-0.0938596490921,-0.386299125803,-0.254000254,64.5082269523,71.49
21,4,104602505,-0.607999931063,0.524873259641,-0.254000254,73.9184239939,81.71
21,4,104602520,-5.65354609283,-2.80090594765,-0.254000254,58.9702777165,48.24
21,5,104602002,0.503407823145,-0.143026794823,-0.251229717209,64.7994205431,69.33
21,5,104602005,0.55157208641,0.826676882644,-0.251229717209,73.8339815489,74.12
21,5,104602011,0.654781221679,0.826676882644,-0.251229717209,73.5236096656,70.97
21,5,104602503,-0.920878243628,-1.95020183009,-0.251229717209,51.9754866267,48.27
21,5,104602524,-0.0883245526981,-1.02457559234,-0.251229717209,58.2339758118,68.02
21,6,104602030,0.506015251822,-0.510322072856,-0.251229717209,61.2897616432,54.11
21,6,104602501,0.615726523118,-0.172406105724,-0.251229717209,64.1630423349,56.93
21,6,104602511,0.766579521185,0.799102299948,-0.251229717209,72.8704470961,78.77
21,6,104602514,0.403160934499,0.841341795808,-0.251229717209,74.2533468677,74.75
21,6,104602526,0.492301342631,0.292228349117,-0.251229717209,68.858341239,76.48
21,7,104602007,0.283815932367,1.42565579282,-0.206284249252,79.5569018369,85.72
21,7,104602020,0.222879794631,0.696637207412,-0.206284249252,73.0515361557,77.99
21,7,104602031,0.297357296083,-0.332565501152,-0.206284249252,63.4364546094,50.2
21,7,104602506,0.0197593370551,-0.461215839725,-0.206284249252,63.0050594195,63.62
21,7,104602517,0.141631611918,0.696637207412,3.16302515519,87.3039519881,82.97
21,8,104602022,0.447615633454,1.52613756823,-0.251229717209,76.4120998604,83.56
21,8,104602023,-2.76571111206,1.39139749438,-0.251229717209,79.6177841889,95.5
21,8,104602035,0.690826144235,1.57105092605,-0.251229717209,76.4233440296,80.48
21,8,104602037,0.712936190429,0.35839026384,-0.251229717209,67.5261649306,61.61
21,8,104602519,0.698196159408,1.48122421042,-0.251229717209,75.7568173281,94.97
21,9,104602009,0.413228132648,1.28902233316,-0.251229717209,79.0542619344,79.78
21,9,104602013,0.661165012164,0.220651319709,-0.251229717209,68.0116191578,66.43
21,9,104602510,0.640503605124,0.3488558411,-0.251229717209,69.312038702,70.1
21,9,104602516,0.71626209616,0.733469406183,-0.251229717209,72.8390914617,56.89
21,9,104602522,-0.674939283279,-0.762250012986,-0.251229717209,62.1018697528,59.34
21,10,104602001,0.146661319892,0.845407989142,-0.195283366471,75.8382786162,58.21
21,10,104602028,0.669679428178,1.23295988443,12.5632299096,104.16,104.16
21,10,104602502,-0.00277242597714,-0.575615626791,-0.195283366471,62.2798218637,67.38
21,10,104602508,-0.0706968551851,0.156426842263,-0.195283366471,69.7084018507,60.32
21,10,104602525,-0.260885258462,-1.04929016565,2.99434495256,65.0429999258,59.69
22,1,104602002,0.513336917814,-0.148036502976,-0.254000254,64.9315499713,69.33
22,1,104602008,0.670629162448,0.784593465558,-0.254000254,73.0333282182,72.53
22,1,104602018,0.520175710988,-0.725378864106,-0.254000254,59.6131909216,54.02
22,1,104602035,0.670629162448,1.40634677765,-0.254000254,78.7393798112,80.48
22,1,104602503,-0.902293283316,-1.96888548855,-0.254000254,52.3366626183,48.27
22,1,104602524,-0.0747993012867,-1.03625552015,-0.254000254,58.4899488518,68.02
22,2,104602001,0.0727384379843,0.837084917294,-0.254000254,76.0446766563,58.21
22,2,104602019,0.618276720341,-1.83554697246,-0.254000254,44.512259928,80.67
22,2,104602023,-3.00565615737,1.24477452759,-0.254000254,90.787813363,95.5
22,2,104602025,-2.79523424856,-2.06204120017,-0.254000254,53.3138002536,61.38
22,2,104602502,-0.0987164514811,-0.657776986987,-0.254000254,59.9884370419,67.38
22,2,104602510,0.602689911944,0.293498770231,-0.254000254,68.2417639401,70.1
22,3,101302503,0.742743484786,-0.439931810533,-0.254000254,61.9730074183,61.0
22,3,104602007,0.313779333353,1.4207633882,-0.254000254,79.4008593388,85.72
22,3,104602011,0.681462891903,0.858227630253,-0.254000254,73.5152953107,70.97
22,3,104602031,0.327397242793,-0.353387847892,-0.254000254,63.8081203967,50.2
22,3,104602509,-0.319453462337,-1.21882747521,-0.254000254,57.895187945,47.45
22,3,104602511,0.756361394434,0.814955648932,-0.254000254,72.9417740674,78.77
22,4,104602005,0.620681931298,0.870962216753,-0.242535625036,73.4635548501,74.12
22,4,104602006,0.603187666294,-1.34393507653,-0.242535625036,53.8523624862,61.13
22,4,104602028,0.786877445066,1.28625545924,11.3991743767,101.478555089,104.16
22,4,104602037,0.786877445066,0.224950506442,-0.242535625036,67.235995291,61.61
22,4,104602505,-0.59516946141,0.547956361664,-0.242535625036,74.1991108492,81.71
22,4,104602520,-5.65975907651,-2.82053327196,-0.242535625036,59.3034326948,48.24
22,5,104602501,0.58722138432,-0.16130889659,-0.251229717209,64.5706069456,56.93
22,5,104602508,-0.0600008447471,0.178653939435,-0.251229717209,69.547434219,60.32
22,5,104602515,-0.789847188599,-0.16130889646,-0.251229717209,68.3760389764,60.84
22,5,104602516,0.704272212655,0.731093547526,-0.251229717209,72.6163650476,56.89
22,5,104602519,0.676730841267,1.32602851044,-0.251229717209,78.271953572,94.97
22,6,103602527,-0.0931650040157,-0.13609270551,-0.251229717209,66.392387708,47.15
22,6,104602020,0.222141180666,0.676101582267,-0.251229717209,72.7976270395,77.99
22,6,104602029,0.58542874206,-0.0933456377655,-0.251229717209,64.7636516573,67.13
22,6,104602513,0.763645280829,1.36005466707,-0.251229717209,77.3719606204,93.69
22,6,104602522,-0.689504962709,-0.777298722309,-0.251229717209,62.3672913759,59.34
22,7,104602003,0.215921983521,-0.384289093954,-0.22360679775,63.4725280041,55.3
22,7,104602012,0.690083771003,0.624469778029,1.3416407865,78.0041770149,88.14
22,7,104602024,-2.01334612169,-0.510383953091,-0.22360679775,67.7635814279,72.67
22,7,104602030,0.456541398456,-0.55241557272,-0.22360679775,61.2889868148,54.11
22,7,104602504,-0.0246974309813,-0.342257474325,-0.22360679775,64.4624135576,71.49
22,8,104602021,-0.080191282247,-1.39996757516,-0.175899386183,52.8272313783,80.61
22,8,104602022,0.421142491776,1.35973862199,-0.175899386183,79.2496301752,83.56
22,8,104602517,0.129826920693,0.658860857449,3.271728583,87.8414280373,82.97
22,8,104602521,0.116277358761,-0.30484606832,-0.175899386183,63.3208105363,80.87
22,8,104602525,-0.263110361725,-1.09333355344,1.54791459841,63.9524664436,59.69
22,9,104602009,0.421383056443,1.3695027605,-0.251229717209,80.0146136868,79.78
22,9,104602010,0.811609474306,1.54563303703,-0.251229717209,80.6130193822,76.68
22,9,104602013,0.66784184667,0.268688533888,-0.251229717209,68.1645735734,66.43
22,9,104602027,0.373460513762,1.3695027605,-0.251229717209,80.159342895,57.3
22,9,104602506,0.0448487934681,-0.435832571564,-0.251229717209,62.9383934473,63.62
22,10,104602016,0.400483755686,-0.860643777524,-0.251229717209,60.4520509486,25.71
22,10,104602033,-1.61363839607,-0.690253696358,-0.251229717209,65.3034621546,82.94
22,10,104602507,-0.690499076405,-0.818046257395,-0.251229717209,62.6652549045,39.87
22,10,104602514,0.337542438022,0.80065951411,-0.251229717209,74.4201806222,74.75
