username,active_num_days,active_sum_count,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,final_score
104602020,-0.403712867623,-0.508040115218,0.0725499362429,0.15830493053,0.0507709266064,-0.345663089148,77.99
104602021,0.839712779625,-0.136642190404,-0.477198139863,0.441067251444,-0.497937007191,-0.032630122264,80.61
104602022,0.282194418128,-0.616818119821,0.887426075462,-0.140303807216,0.208477923873,-0.42995293272,83.56
104602023,-0.0845750486039,-1.23604411028,-0.462530341141,-0.169117926244,-0.339596267648,-0.213836787762,95.5
104602024,1.28203357827,-0.335411717317,-0.314793299044,0.0776142712771,0.211242878046,-0.00965777298929,72.67
104602025,0.764728764266,-0.0212830315092,-0.741523403405,0.0265255170305,-0.421459723781,-0.018369451157,61.38
104602026,5.04487324323,0.162459316733,-0.135285640386,0.141150472672,0.183957814057,0.146483762687,25.57
104602027,0.224500194256,1.29035901233,-1.08531823412,0.877796666602,-0.479442753417,0.0726483079295,57.3
104602028,-1.05543332511,0.0752582765314,0.31055550911,-0.421441055742,-0.545914153777,-0.269246057288,104.16
104602029,-1.51656435406,0.082139417769,-1.05149709244,-0.238595469958,0.314433062645,0.0193813681102,67.13
104602030,0.864293796877,-0.770302981657,0.322244717844,-0.863798585364,0.195250883529,-0.149590149269,54.11
104602031,-0.215395993308,-0.145613779807,-0.697687729454,0.295981479004,0.35546326192,-0.106918732336,50.2
104602032,4.43771197029,-0.556998590975,0.385878342043,0.0861858633572,0.256561849398,-0.0264582564768,51.06
104602033,-0.622591304305,1.39075828706,-0.32025973629,0.188482506853,-0.46150169612,-0.0933751489497,82.94
104602035,-0.858800891725,-0.595202343698,0.653543870543,0.679691898968,-0.0756785057959,0.0870103232942,80.48
104602037,-2.11882542742,-0.167462288398,-0.284600298137,-0.538275851913,0.00815295573758,0.0972785398351,61.61
104602501,1.05958172966,0.645802555064,0.0701668841865,0.461841906675,-0.579476317291,-0.0174309303856,56.93
104602502,-1.17815836553,1.21508288926,0.955370398092,-0.406650394471,-0.150381283883,-0.204155825778,67.38
104602503,1.60926113066,-0.206948851002,-0.391097204581,-0.885564076905,-0.271915054401,-0.0384422013502,48.27
104602504,-0.194836040663,-0.910433546935,-0.73990986447,0.535669437819,-0.721597879581,0.433142531844,71.49
104602505,-0.836723319706,0.288261922225,-0.4675032314,0.0543556142242,0.0709062057983,0.0709640160517,81.71
104602506,-1.31024620709,-0.335238462791,-0.578958187864,-0.127554119876,0.421280456574,-0.0682619224885,63.62
104602507,0.803142668309,-1.16031096205,0.579070390136,0.266698326481,-0.322267967877,-0.0917239055028,39.87
104602508,-3.06202041688,-0.240704075558,0.684046061536,0.83488581575,0.709262366565,0.268344225562,60.32
104602509,0.393047804284,-0.643946786286,-0.00870710945178,0.149140359923,0.229741146907,-0.143330227511,47.45
104602510,-2.0510938932,-0.760434971964,-0.0973795361667,-0.721268372041,0.170833060038,0.698498343823,70.1
104602511,-1.43248348517,0.742416708271,1.0489599826,-0.266218948282,-0.0123581881049,0.0509172764766,78.77
104602513,-2.14206083996,0.704744825738,-0.323683979819,-0.0227046082995,0.24999657271,-0.24272504203,93.69
104602514,-2.83918174255,0.683064955085,0.359471238527,0.0774130500048,-0.271461788433,0.416441458197,74.75
104602515,-0.121249149218,0.299500754049,-0.773380389668,-0.381174899003,0.166921644571,-0.0263472616658,60.84
104602516,-2.81352048992,0.370411503579,-1.34660663878,0.52428727469,0.596480264736,-0.0929835726363,56.89
104602517,4.03056091571,0.977101412439,0.0391476367104,0.020307318971,0.193060858794,0.0856615618801,82.97
104602519,-0.448658749392,-1.14759514165,0.365445891859,-0.277421612411,-0.597728410702,-0.112967759106,94.97
104602520,3.04650186567,1.73678975439,0.177607936644,-0.0535207169225,0.187336870381,0.0319749321728,48.24
104602521,-3.91253409545,2.2591533689,1.72678639492,-0.234673833442,0.303920457526,-0.0459377602072,80.87
104602522,-2.88787991067,0.889535662915,-1.19478514354,-0.24769529858,0.783809488015,-0.303912250566,59.34
104602524,0.268275625072,-1.00531253265,-0.0924209040688,0.030945080785,-0.478560192129,-0.0126600089524,68.02
104602525,-0.59679027821,-1.15856391942,0.948817967846,1.10418474955,0.642185181103,0.2316617523,59.69
104602526,-1.06078990645,-0.563973276482,0.048406730615,0.358144767714,-0.06186893073,-0.203322601257,76.48
