evaluation_num,kfold_split_num,number_of_comp,mt_practice_sum,hw_mean,qz_mean,problem_sum_count,video_pause_backward_seek_sum,username,label_val_predict,label_val_test
1,2,4,104602506,0.8779073962472803,0.19799704820544653,-0.2674406262884258,-0.9104659131118794,0.17797163273493077,62.915319463931766,63.62
1,2,4,104602509,-0.8954217582760214,-0.13612297107194793,-2.0990827684269417,-0.31491329378236105,-0.06380115093356255,54.31403345667822,47.45
1,2,5,104602012,1.587239058056601,0.6156470713624742,0.7892759943468032,0.6746202896288213,2.353926687927325,80.5799422457578,88.14
1,2,5,104602017,-0.2254974113269214,0.2954487206513047,0.8597237689712809,0.8578672492449109,-1.0913354831566249,76.441073456157,52.83
1,2,5,104602035,0.2867976783092902,0.6713337418685147,1.3528581919766558,-0.672244865446041,0.6010740046987827,80.06270665450751,80.48
1,2,5,104602502,0.483834250482399,0.2536837174585368,-0.40833617553738166,0.8761919450415974,0.7219603965330296,67.66496703998887,67.38
1,2,5,104602506,0.8779073962472803,0.19799704820544653,-0.2674406262884258,-0.9104659131118794,0.17797163273493077,65.03185091018783,63.62
1,2,5,104602509,-0.8954217582760214,-0.13612297107194793,-2.0990827684269417,-0.31491329378236105,-0.06380115093356255,48.51088300766715,47.45
1,3,1,104602019,0.2079830492981806,0.5738820694226587,-0.7605750492938012,0.4730486325668227,0.7219603965330296,69.92019011098269,80.67
1,3,1,104602028,-0.8954217582760214,0.5878037367359312,1.071067092844714,0.4822109812897774,-0.7286763076538851,67.28212313159615,104.16
1,3,1,104602501,-1.2500875891806817,0.5460387347961113,-0.7253511616645473,-0.2049651185074744,1.0241763766626346,66.2152482140362,56.93
1,3,1,104602503,0.2079830492981806,-1.8206447322662869,-1.6763961200460442,-0.6355954735228232,-0.06380115093356255,60.19916515971783,48.27
1,3,1,104602513,1.2719805420121613,0.7548637457481523,1.282410417352179,2.351329970693266,-0.3660171310631678,76.4854184320235,93.69
1,3,1,104602521,0.05035379056662903,0.3789787245309401,0.4018132335951588,0.9220036853579255,1.265949160331128,73.23835443537996,80.87
1,3,2,104602019,0.2079830492981806,0.5738820694226587,-0.7605750492938012,0.4730486325668227,0.7219603965330296,69.34406080291448,80.67
1,3,2,104602028,-0.8954217582760214,0.5878037367359312,1.071067092844714,0.4822109812897774,-0.7286763076538851,68.24977040553983,104.16
1,3,2,104602501,-1.2500875891806817,0.5460387347961113,-0.7253511616645473,-0.2049651185074744,1.0241763766626346,66.57761209705095,56.93
1,3,2,104602503,0.2079830492981806,-1.8206447322662869,-1.6763961200460442,-0.6355954735228232,-0.06380115093356255,58.57676718229659,48.27
1,3,2,104602513,1.2719805420121613,0.7548637457481523,1.282410417352179,2.351329970693266,-0.3660171310631678,75.48212391048177,93.69
1,3,2,104602521,0.05035379056662903,0.3789787245309401,0.4018132335951588,0.9220036853579255,1.265949160331128,72.69085163355619,80.87
1,3,3,104602019,0.2079830492981806,0.5738820694226587,-0.7605750492938012,0.4730486325668227,0.7219603965330296,67.19199422626124,80.67
1,3,3,104602028,-0.8954217582760214,0.5878037367359312,1.071067092844714,0.4822109812897774,-0.7286763076538851,71.08347248236333,104.16
1,3,3,104602501,-1.2500875891806817,0.5460387347961113,-0.7253511616645473,-0.2049651185074744,1.0241763766626346,62.421475932102844,56.93
1,3,3,104602503,0.2079830492981806,-1.8206447322662869,-1.6763961200460442,-0.6355954735228232,-0.06380115093356255,56.204253422799056,48.27
1,3,3,104602513,1.2719805420121613,0.7548637457481523,1.282410417352179,2.351329970693266,-0.3660171310631678,80.89545977682806,93.69
1,3,3,104602521,0.05035379056662903,0.3789787245309401,0.4018132335951588,0.9220036853579255,1.265949160331128,71.5769331285079,80.87
1,3,4,104602019,0.2079830492981806,0.5738820694226587,-0.7605750492938012,0.4730486325668227,0.7219603965330296,66.4819627565195,80.67
1,3,4,104602028,-0.8954217582760214,0.5878037367359312,1.071067092844714,0.4822109812897774,-0.7286763076538851,74.9589283743653,104.16
1,3,4,104602501,-1.2500875891806817,0.5460387347961113,-0.7253511616645473,-0.2049651185074744,1.0241763766626346,65.51403412982562,56.93
1,3,4,104602503,0.2079830492981806,-1.8206447322662869,-1.6763961200460442,-0.6355954735228232,-0.06380115093356255,53.14022140789119,48.27
1,3,4,104602513,1.2719805420121613,0.7548637457481523,1.282410417352179,2.351329970693266,-0.3660171310631678,81.98884022607177,93.69
1,3,4,104602521,0.05035379056662903,0.3789787245309401,0.4018132335951588,0.9220036853579255,1.265949160331128,75.26464093773457,80.87
1,3,5,104602019,0.2079830492981806,0.5738820694226587,-0.7605750492938012,0.4730486325668227,0.7219603965330296,61.02883998936194,80.67
1,3,5,104602028,-0.8954217582760214,0.5878037367359312,1.071067092844714,0.4822109812897774,-0.7286763076538851,70.3518650517994,104.16
1,3,5,104602501,-1.2500875891806817,0.5460387347961113,-0.7253511616645473,-0.2049651185074744,1.0241763766626346,60.29902768037136,56.93
1,3,5,104602503,0.2079830492981806,-1.8206447322662869,-1.6763961200460442,-0.6355954735228232,-0.06380115093356255,59.17587604032458,48.27
1,3,5,104602513,1.2719805420121613,0.7548637457481523,1.282410417352179,2.351329970693266,-0.3660171310631678,74.86546469694717,93.69
1,3,5,104602521,0.05035379056662903,0.3789787245309401,0.4018132335951588,0.9220036853579255,1.265949160331128,72.39634600818692,80.87
1,4,1,104602001,-0.6983851853935807,0.2676053860247596,0.4370371205903826,-0.6264331254595576,-0.06380115093356255,66.73953503871584,58.21
1,4,1,104602032,-1.8806046219788926,0.46250872966352796,1.3528581919766558,-1.7534019283354239,-1.2122218749908715,61.53860866071786,51.06
1,4,1,104602033,-0.8954217582760214,-1.054953022518591,-0.6549033870400691,1.1327376878444335,-0.18468754385578648,63.83105582832313,82.94
1,4,1,104602514,0.6020561943537299,0.36505705721766757,0.4370371205903826,0.4730486325668227,0.48018761286453604,73.74305112699392,74.75
1,4,1,104602515,-0.2254974113269214,-2.405354765688487,-0.6196794994108152,0.5829968089961653,-0.8495626994881317,59.55481532682791,60.84
1,4,1,104602519,3.005902381675242,0.6017254040492038,1.2119626427277004,-0.14082868239445967,-0.48690352289741434,78.07366737365682,94.97
1,4,2,104602001,-0.6983851853935807,0.2676053860247596,0.4370371205903826,-0.6264331254595576,-0.06380115093356255,69.5582653559774,58.21
1,4,2,104602032,-1.8806046219788926,0.46250872966352796,1.3528581919766558,-1.7534019283354239,-1.2122218749908715,69.55988099243943,51.06
1,4,2,104602033,-0.8954217582760214,-1.054953022518591,-0.6549033870400691,1.1327376878444335,-0.18468754385578648,60.27629063415657,82.94
1,4,2,104602514,0.6020561943537299,0.36505705721766757,0.4370371205903826,0.4730486325668227,0.48018761286453604,73.3146502130564,74.75
1,4,2,104602515,-0.2254974113269214,-2.405354765688487,-0.6196794994108152,0.5829968089961653,-0.8495626994881317,54.32465284484433,60.84
1,4,2,104602519,3.005902381675242,0.6017254040492038,1.2119626427277004,-0.14082868239445967,-0.48690352289741434,78.28725510321215,94.97
1,4,3,104602001,-0.6983851853935807,0.2676053860247596,0.4370371205903826,-0.6264331254595576,-0.06380115093356255,69.44692486759969,58.21
1,4,3,104602032,-1.8806046219788926,0.46250872966352796,1.3528581919766558,-1.7534019283354239,-1.2122218749908715,71.56328467164487,51.06
1,4,3,104602033,-0.8954217582760214,-1.054953022518591,-0.6549033870400691,1.1327376878444335,-0.18468754385578648,61.897297504593666,82.94
1,4,3,104602514,0.6020561943537299,0.36505705721766757,0.4370371205903826,0.4730486325668227,0.48018761286453604,73.52829213412551,74.75
1,4,3,104602515,-0.2254974113269214,-2.405354765688487,-0.6196794994108152,0.5829968089961653,-0.8495626994881317,57.26521804483958,60.84
1,4,3,104602519,3.005902381675242,0.6017254040492038,1.2119626427277004,-0.14082868239445967,-0.48690352289741434,80.92463251948939,94.97
1,4,4,104602001,-0.6983851853935807,0.2676053860247596,0.4370371205903826,-0.6264331254595576,-0.06380115093356255,71.97662482382928,58.21
1,4,4,104602032,-1.8806046219788926,0.46250872966352796,1.3528581919766558,-1.7534019283354239,-1.2122218749908715,76.78057264473594,51.06
1,4,4,104602033,-0.8954217582760214,-1.054953022518591,-0.6549033870400691,1.1327376878444335,-0.18468754385578648,67.60210175752911,82.94
1,4,4,104602514,0.6020561943537299,0.36505705721766757,0.4370371205903826,0.4730486325668227,0.48018761286453604,72.83949124969435,74.75
1,4,4,104602515,-0.2254974113269214,-2.405354765688487,-0.6196794994108152,0.5829968089961653,-0.8495626994881317,60.59416077682878,60.84
1,4,4,104602519,3.005902381675242,0.6017254040492038,1.2119626427277004,-0.14082868239445967,-0.48690352289741434,68.03556113295772,94.97
1,4,5,104602001,-0.6983851853935807,0.2676053860247596,0.4370371205903826,-0.6264331254595576,-0.06380115093356255,72.7208460781605,58.21
1,4,5,104602032,-1.8806046219788926,0.46250872966352796,1.3528581919766558,-1.7534019283354239,-1.2122218749908715,79.43105346028986,51.06
1,4,5,104602033,-0.8954217582760214,-1.054953022518591,-0.6549033870400691,1.1327376878444335,-0.18468754385578648,64.5455802780031,82.94
1,4,5,104602514,0.6020561943537299,0.36505705721766757,0.4370371205903826,0.4730486325668227,0.48018761286453604,73.17336911150146,74.75
1,4,5,104602515,-0.2254974113269214,-2.405354765688487,-0.6196794994108152,0.5829968089961653,-0.8495626994881317,64.4039507253801,60.84
1,4,5,104602519,3.005902381675242,0.6017254040492038,1.2119626427277004,-0.14082868239445967,-0.48690352289741434,75.71812454321856,94.97
1,5,1,104602008,-0.34371935448892055,0.6713337418685147,0.8949476566005348,-1.14868696094264,-0.3660171310631678,68.2051047843176,72.53
1,5,1,104602016,-0.8166071292649115,0.5321170674828409,-1.042366147791713,-1.9091618440915608,-1.2122218749908715,59.62214956123621,25.71
1,5,1,104602516,2.138941461843702,0.6156470713624742,0.8597237689712809,0.2806393258770013,-0.4264603275242797,77.51683239575996,56.89
1,5,1,104602520,-0.5801632422315818,-4.284779871774544,-1.605948345421566,2.562063974828997,0.48018761286453604,64.89663189030338,48.24
1,5,1,104602526,0.12916841957773864,0.5878037367359312,0.3665893459659061,-0.5989460815996053,2.716585863430065,76.17941829930677,76.48
1,5,2,104602008,-0.34371935448892055,0.6713337418685147,0.8949476566005348,-1.14868696094264,-0.3660171310631678,73.95631331720546,72.53
1,5,2,104602016,-0.8166071292649115,0.5321170674828409,-1.042366147791713,-1.9091618440915608,-1.2122218749908715,61.53442025029051,25.71
1,5,2,104602516,2.138941461843702,0.6156470713624742,0.8597237689712809,0.2806393258770013,-0.4264603275242797,77.15727014545067,56.89
1,5,2,104602520,-0.5801632422315818,-4.284779871774544,-1.605948345421566,2.562063974828997,0.48018761286453604,50.669052839254725,48.24
1,5,2,104602526,0.12916841957773864,0.5878037367359312,0.3665893459659061,-0.5989460815996053,2.716585863430065,76.6305352601386,76.48
1,5,3,104602008,-0.34371935448892055,0.6713337418685147,0.8949476566005348,-1.14868696094264,-0.3660171310631678,73.118709831407,72.53
1,5,3,104602016,-0.8166071292649115,0.5321170674828409,-1.042366147791713,-1.9091618440915608,-1.2122218749908715,59.777824832166075,25.71
1,5,3,104602516,2.138941461843702,0.6156470713624742,0.8597237689712809,0.2806393258770013,-0.4264603275242797,79.83780188248932,56.89
1,5,3,104602520,-0.5801632422315818,-4.284779871774544,-1.605948345421566,2.562063974828997,0.48018761286453604,54.97908131393737,48.24
1,5,3,104602526,0.12916841957773864,0.5878037367359312,0.3665893459659061,-0.5989460815996053,2.716585863430065,69.91801300334619,76.48
1,5,4,104602008,-0.34371935448892055,0.6713337418685147,0.8949476566005348,-1.14868696094264,-0.3660171310631678,74.25450813112222,72.53
1,5,4,104602016,-0.8166071292649115,0.5321170674828409,-1.042366147791713,-1.9091618440915608,-1.2122218749908715,60.987495725292135,25.71
1,5,4,104602516,2.138941461843702,0.6156470713624742,0.8597237689712809,0.2806393258770013,-0.4264603275242797,81.88923106270182,56.89
1,5,4,104602520,-0.5801632422315818,-4.284779871774544,-1.605948345421566,2.562063974828997,0.48018761286453604,51.66521410102099,48.24
1,5,4,104602526,0.12916841957773864,0.5878037367359312,0.3665893459659061,-0.5989460815996053,2.716585863430065,70.07245697976742,76.48
1,5,5,104602008,-0.34371935448892055,0.6713337418685147,0.8949476566005348,-1.14868696094264,-0.3660171310631678,73.45839684903754,72.53
1,5,5,104602016,-0.8166071292649115,0.5321170674828409,-1.042366147791713,-1.9091618440915608,-1.2122218749908715,54.17015934998699,25.71
1,5,5,104602516,2.138941461843702,0.6156470713624742,0.8597237689712809,0.2806393258770013,-0.4264603275242797,78.59756600577808,56.89
1,5,5,104602520,-0.5801632422315818,-4.284779871774544,-1.605948345421566,2.562063974828997,0.48018761286453604,68.42808768144121,48.24
1,5,5,104602526,0.12916841957773864,0.5878037367359312,0.3665893459659061,-0.5989460815996053,2.716585863430065,75.27236524185871,76.48
1,6,1,104602013,-0.38312666934914125,0.6713337418685147,0.6483804450978479,-1.0020893930848462,0.6615172000719172,70.7214363583992,66.43
1,6,1,104602025,0.5232415653426199,-1.263778034723582,-1.4298289085433569,-0.3607250337688446,-1.2122218749908715,61.32677129753391,61.38
1,6,1,104602029,0.5232415653426199,0.5181954001695684,-0.47878395016185993,-0.28742624992240917,-0.6682331111927731,68.6904606226779,67.13
1,6,1,104602037,0.12916841957773864,0.5878037367359312,0.7188282197223245,2.113108923687117,-1.0308922866955128,73.57929772642365,61.61
1,6,1,104602507,-1.2500875891806817,-0.0943579678791778,-0.7605750492938012,-0.7272189533308678,-1.0913354831566249,59.85505304903181,39.87
1,6,2,104602013,-0.38312666934914125,0.6713337418685147,0.6483804450978479,-1.0020893930848462,0.6615172000719172,73.3449762652287,66.43
1,6,2,104602025,0.5232415653426199,-1.263778034723582,-1.4298289085433569,-0.3607250337688446,-1.2122218749908715,59.03589089444044,61.38
1,6,2,104602029,0.5232415653426199,0.5181954001695684,-0.47878395016185993,-0.28742624992240917,-0.6682331111927731,69.25071151982453,67.13
1,6,2,104602037,0.12916841957773864,0.5878037367359312,0.7188282197223245,2.113108923687117,-1.0308922866955128,72.99197252414191,61.61
1,6,2,104602507,-1.2500875891806817,-0.0943579678791778,-0.7605750492938012,-0.7272189533308678,-1.0913354831566249,61.181074828570885,39.87
1,6,3,104602013,-0.38312666934914125,0.6713337418685147,0.6483804450978479,-1.0020893930848462,0.6615172000719172,70.24751296942947,66.43
1,6,3,104602025,0.5232415653426199,-1.263778034723582,-1.4298289085433569,-0.3607250337688446,-1.2122218749908715,60.967634720513715,61.38
1,6,3,104602029,0.5232415653426199,0.5181954001695684,-0.47878395016185993,-0.28742624992240917,-0.6682331111927731,69.77488760397634,67.13
1,6,3,104602037,0.12916841957773864,0.5878037367359312,0.7188282197223245,2.113108923687117,-1.0308922866955128,80.70655308165713,61.61
1,6,3,104602507,-1.2500875891806817,-0.0943579678791778,-0.7605750492938012,-0.7272189533308678,-1.0913354831566249,61.11549097261541,39.87
1,6,4,104602013,-0.38312666934914125,0.6713337418685147,0.6483804450978479,-1.0020893930848462,0.6615172000719172,71.41861632936661,66.43
1,6,4,104602025,0.5232415653426199,-1.263778034723582,-1.4298289085433569,-0.3607250337688446,-1.2122218749908715,53.908641108061346,61.38
1,6,4,104602029,0.5232415653426199,0.5181954001695684,-0.47878395016185993,-0.28742624992240917,-0.6682331111927731,64.60669999644118,67.13
1,6,4,104602037,0.12916841957773864,0.5878037367359312,0.7188282197223245,2.113108923687117,-1.0308922866955128,83.72621834498963,61.61
1,6,4,104602507,-1.2500875891806817,-0.0943579678791778,-0.7605750492938012,-0.7272189533308678,-1.0913354831566249,60.6316708785808,39.87
1,6,5,104602013,-0.38312666934914125,0.6713337418685147,0.6483804450978479,-1.0020893930848462,0.6615172000719172,73.34841529123773,66.43
1,6,5,104602025,0.5232415653426199,-1.263778034723582,-1.4298289085433569,-0.3607250337688446,-1.2122218749908715,54.00784094642669,61.38
1,6,5,104602029,0.5232415653426199,0.5181954001695684,-0.47878395016185993,-0.28742624992240917,-0.6682331111927731,62.490641556526455,67.13
1,6,5,104602037,0.12916841957773864,0.5878037367359312,0.7188282197223245,2.113108923687117,-1.0308922866955128,77.88347484416262,61.61
1,6,5,104602507,-1.2500875891806817,-0.0943579678791778,-0.7605750492938012,-0.7272189533308678,-1.0913354831566249,58.57686486880178,39.87
1,7,1,104602005,1.9813122038214819,0.5321170674828409,0.4370371205903826,1.2976599516638363,0.17797163273493077,78.45525924026052,74.12
1,7,1,104602006,0.6414635092139506,0.5878037367359312,-0.8310228239182794,-1.130362264981031,-0.12424434739467445,67.80074684897941,61.13
1,7,1,104602021,-1.013643702147352,-0.024749631312814952,-1.042366147791713,-1.1578493088409834,-1.0308922866955128,58.72658999625096,80.61
1,7,1,104602031,-0.540755927371361,0.18407538089217396,-1.5355005707970883,0.0790676704642255,-1.0913354831566249,60.352052361073866,50.2
1,7,1,104602504,0.2867976783092902,0.3372137225911224,-0.6196794994108152,-1.698427840285675,1.8703811195023612,70.77542768101235,71.49
1,7,2,104602005,1.9813122038214819,0.5321170674828409,0.4370371205903826,1.2976599516638363,0.17797163273493077,78.45769989946498,74.12
1,7,2,104602006,0.6414635092139506,0.5878037367359312,-0.8310228239182794,-1.130362264981031,-0.12424434739467445,67.79996466405376,61.13
1,7,2,104602021,-1.013643702147352,-0.024749631312814952,-1.042366147791713,-1.1578493088409834,-1.0308922866955128,58.72448516392849,80.61
1,7,2,104602031,-0.540755927371361,0.18407538089217396,-1.5355005707970883,0.0790676704642255,-1.0913354831566249,60.35179762909551,50.2
1,7,2,104602504,0.2867976783092902,0.3372137225911224,-0.6196794994108152,-1.698427840285675,1.8703811195023612,70.77504292077329,71.49
1,7,3,104602005,1.9813122038214819,0.5321170674828409,0.4370371205903826,1.2976599516638363,0.17797163273493077,81.97892174520521,74.12
1,7,3,104602006,0.6414635092139506,0.5878037367359312,-0.8310228239182794,-1.130362264981031,-0.12424434739467445,65.76079504657386,61.13
1,7,3,104602021,-1.013643702147352,-0.024749631312814952,-1.042366147791713,-1.1578493088409834,-1.0308922866955128,57.374891916691936,80.61
1,7,3,104602031,-0.540755927371361,0.18407538089217396,-1.5355005707970883,0.0790676704642255,-1.0913354831566249,60.2319985773908,50.2
1,7,3,104602504,0.2867976783092902,0.3372137225911224,-0.6196794994108152,-1.698427840285675,1.8703811195023612,62.39615641499863,71.49
1,7,4,104602005,1.9813122038214819,0.5321170674828409,0.4370371205903826,1.2976599516638363,0.17797163273493077,78.65109831115035,74.12
1,7,4,104602006,0.6414635092139506,0.5878037367359312,-0.8310228239182794,-1.130362264981031,-0.12424434739467445,57.923256920796064,61.13
1,7,4,104602021,-1.013643702147352,-0.024749631312814952,-1.042366147791713,-1.1578493088409834,-1.0308922866955128,54.62752958252264,80.61
1,7,4,104602031,-0.540755927371361,0.18407538089217396,-1.5355005707970883,0.0790676704642255,-1.0913354831566249,58.004452571528724,50.2
1,7,4,104602504,0.2867976783092902,0.3372137225911224,-0.6196794994108152,-1.698427840285675,1.8703811195023612,56.47217742264755,71.49
1,7,5,104602005,1.9813122038214819,0.5321170674828409,0.4370371205903826,1.2976599516638363,0.17797163273493077,76.30695238876133,74.12
1,7,5,104602006,0.6414635092139506,0.5878037367359312,-0.8310228239182794,-1.130362264981031,-0.12424434739467445,56.157035509363084,61.13
1,7,5,104602021,-1.013643702147352,-0.024749631312814952,-1.042366147791713,-1.1578493088409834,-1.0308922866955128,51.3953431970843,80.61
1,7,5,104602031,-0.540755927371361,0.18407538089217396,-1.5355005707970883,0.0790676704642255,-1.0913354831566249,49.261370937253226,50.2
1,7,5,104602504,0.2867976783092902,0.3372137225911224,-0.6196794994108152,-1.698427840285675,1.8703811195023612,61.58333418446088,71.49
1,8,1,104602002,-0.42253398350003046,0.3093703879645773,-0.5844556124155914,0.01493123435121076,-0.30557393569003316,64.81312186014924,69.33
1,8,1,104602009,-0.10727546745559081,0.5460387347961113,1.1415148674691926,-0.4156991216536715,-1.2122218749908715,67.64123293150337,79.78
1,8,1,104602020,-0.6983851853935807,-0.010827963999544608,1.0006193182202374,0.09739236626091208,-1.1517786785297595,65.35016824890394,77.99
1,8,1,104602022,-0.8954217582760214,0.3372137225911224,1.282410417352179,-0.3607250337688446,0.17797163273493077,68.77225386111132,83.56
1,8,1,104602505,0.6414635092139506,0.14231037895235624,0.7892759943468032,0.4822109812897774,0.17797163273493077,72.93303011593895,81.71
1,8,2,104602002,-0.42253398350003046,0.3093703879645773,-0.5844556124155914,0.01493123435121076,-0.30557393569003316,64.96437316536661,69.33
