username,week,active_num_days,active_sum_count,video_num_days,num_watched,num_complete,seek_video_sum,pause_video_sum,stop_video_sum,video_sum_count,video_forward_seek_sum,video_backward_seek_sum,video_pause_sum,video_stop_sum,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,mt_mean,hw_mean,qz_mean
104602509,7,2,537,1,9,5,2,8,6,45,1,2,12,8,1,1,1,1,4.81,8.5,4.333333333
104602509,9,3,732,3,18,13,9,10,12,107,1,8,18,12,0,0,0,0,5.729777778,10,0
104602509,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.233333333,4.333333333
104602509,11,4,473,4,12,7,3,8,7,60,1,6,29,7,0,0,0,0,5.729777778,9.233333333,4
104602509,12,1,175,1,4,3,2,3,3,19,0,1,10,3,0,0,0,0,5.729777778,9.233333333,4.333333333
104602509,14,2,733,2,8,7,7,6,7,62,1,8,30,8,0,0,0,0,5.729777778,10,3
104602509,15,3,323,2,5,2,2,5,0,44,0,2,27,0,0,0,0,0,0,9.5,0
104602509,17,3,171,3,5,4,2,5,3,33,1,1,14,3,0,0,0,0,5.729777778,9.233333333,0
104602510,1,2,33,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,6.626944444,9.844444444,8.333333333
104602510,2,1,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9,9.9,8.333333333
104602510,3,4,2356,4,29,24,8,27,23,214,27,14,133,23,11,3,2,6,6.533333333,9.7,10
104602510,4,5,419,4,8,6,5,6,5,95,15,4,32,5,24,7,3,10,8.875,10,6
104602510,5,2,185,2,6,3,4,6,3,49,2,7,27,3,0,0,0,0,9,9.844444444,10
104602510,7,3,493,2,11,11,2,11,11,49,0,2,34,12,4,2,1,2,5.2675,10,8.333333333
104602510,8,3,138,1,8,7,1,5,8,25,0,1,11,8,0,0,0,0,7.9,9.5,10
104602510,9,2,13,0,0,0,0,0,0,0,0,0,0,0,9,2,2,3,6.626944444,10,9
104602510,10,1,48,1,1,1,0,0,1,2,0,0,0,1,0,0,0,0,0.5,9.844444444,8.333333333
104602510,11,4,576,4,20,15,7,18,14,125,9,7,73,14,0,0,0,0,6.626944444,9.844444444,10
104602510,12,1,32,1,2,1,2,1,0,7,3,1,1,0,2,1,1,1,6.626944444,9.844444444,8.333333333
104602510,13,3,184,1,7,6,1,6,6,31,0,1,23,6,0,0,0,0,1.666666667,10,8.333333333
104602510,14,2,237,2,8,4,3,8,3,62,2,2,47,3,0,0,0,0,6.626944444,10,10
104602510,16,2,91,1,1,1,1,1,0,21,10,6,3,0,0,0,0,0,6.626944444,9.844444444,8.333333333
104602510,17,4,326,4,12,9,4,9,8,52,13,2,27,8,0,0,0,0,6.626944444,9.844444444,0
104602511,2,2,2058,2,10,6,10,10,3,234,130,16,69,3,0,0,0,0,9.555555556,10,8.222222222
104602511,3,4,1574,2,10,6,7,10,2,131,66,12,47,2,4,2,3,4,8.466666667,10,10
104602511,4,4,431,3,7,3,5,7,1,88,49,6,17,1,14,7,4,8,4.5,10,10
104602511,5,4,931,2,10,5,9,8,4,232,130,31,38,4,0,0,0,0,8.5,9.888888889,10
104602511,6,2,224,1,4,2,4,4,0,83,62,7,5,0,2,1,1,1,7.701754386,9.888888889,8.222222222
104602511,7,3,81,1,3,0,2,2,0,19,15,0,2,0,4,1,1,2,6.416666667,10,8.222222222
104602511,8,2,310,2,7,4,7,7,0,102,59,17,17,0,1,1,1,1,9.166666667,9.5,10
104602511,9,2,342,2,5,2,3,5,1,79,48,13,11,1,8,2,2,2,7.701754386,9.5,10
104602511,10,2,264,2,3,2,2,2,2,23,0,4,5,2,0,0,0,0,1.333333333,9.888888889,8.222222222
104602511,11,5,1491,5,22,16,20,21,5,465,190,93,139,5,2,1,1,1,7.701754386,9.888888889,10
104602511,12,1,536,1,13,5,13,9,1,187,101,55,14,1,0,0,0,0,7.701754386,9.888888889,8.222222222
104602511,13,2,272,1,4,2,4,4,0,68,32,11,21,0,0,0,0,0,0.666666667,10,8.222222222
104602511,14,3,707,3,6,5,6,6,2,148,17,37,83,4,0,0,0,0,7.701754386,10,6
104602511,15,5,599,4,10,5,7,10,1,142,17,48,74,1,2,2,1,2,7.833333333,10,5
104602511,16,4,236,3,7,2,6,5,0,64,30,22,8,0,0,0,0,0,7.701754386,9.888888889,8.222222222
104602511,17,4,248,4,8,6,7,7,1,56,21,12,17,1,7,2,2,2,7.701754386,9.888888889,3
104602513,2,1,713,1,2,1,1,2,0,9,1,1,3,0,4,3,1,3,9.666666667,10,9.666666667
104602513,3,4,1923,3,5,4,4,4,3,46,3,7,20,3,19,3,3,4,8.730769231,10,10
104602513,4,6,722,2,5,3,2,3,3,111,6,17,79,3,9,4,3,4,9.25,10,10
104602513,5,5,666,3,6,1,3,5,0,60,41,7,7,0,0,0,0,0,9.333333333,9.944444444,10
104602513,6,5,578,1,2,1,0,1,1,5,0,0,4,1,3,1,1,1,8.879194139,9.944444444,9.666666667
104602513,7,3,288,0,0,0,0,0,0,0,0,0,0,0,13,1,2,4,8.617142857,10,9.666666667
104602513,8,2,26,1,1,0,1,1,0,5,4,0,1,0,7,3,2,3,8.875,9.5,10
104602513,9,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.879194139,10,8
104602513,10,2,631,1,6,4,1,5,3,79,0,0,23,3,10,3,2,4,8.083333333,9.944444444,9.666666667
104602513,11,6,275,4,6,1,4,5,0,32,9,8,10,0,0,0,0,0,8.879194139,9.944444444,10
104602513,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.879194139,9.944444444,9.666666667
104602513,14,3,1147,1,14,12,6,11,11,259,15,33,41,11,7,3,2,4,8.879194139,10,9
104602513,15,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333,10,10
104602513,16,2,296,1,1,0,0,1,0,2,0,0,1,0,8,2,1,2,8.879194139,9.944444444,9.666666667
104602513,17,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.879194139,9.944444444,10
104602514,1,2,503,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,7.481931818,9.633333333,8.333333333
104602514,2,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,8.333333333
104602514,3,5,2241,5,29,27,15,26,27,231,10,38,113,29,6,3,1,3,7.376666667,9,10
104602514,4,5,856,1,6,5,4,6,5,106,4,24,63,5,11,4,3,7,8.433333333,10,10
104602514,5,4,811,3,7,7,6,6,6,112,8,25,56,6,7,3,3,4,9.5,9.633333333,10
104602514,6,3,647,2,8,8,7,3,8,68,7,9,29,11,4,2,1,2,7.481931818,9.633333333,8.333333333
104602514,7,3,91,1,1,0,0,1,0,4,0,0,1,0,5,1,1,2,7.777651515,9,8.333333333
104602514,8,2,3,0,0,0,0,0,0,0,0,0,0,0,12,2,1,2,0,9.2,10
104602514,9,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.481931818,10,7
104602514,10,1,61,1,2,2,1,1,2,9,4,0,1,2,1,1,1,1,7.611111111,9.633333333,8.333333333
104602514,11,2,13,0,0,0,0,0,0,0,0,0,0,0,5,2,2,3,7.481931818,9.633333333,10
104602514,12,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.481931818,9.633333333,8.333333333
104602514,14,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.481931818,9.5,10
104602514,15,4,7,0,0,0,0,0,0,0,0,0,0,0,10,3,1,3,2,10,5
104602514,17,1,7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,7.481931818,9.633333333,3
104602515,1,3,239,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,8.527333333,7.422222222,6.666666667
104602515,2,2,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.777777778,10,6.666666667
104602515,3,3,1154,1,5,1,4,4,0,53,11,7,22,0,11,3,1,3,6.3,10,7
104602515,4,4,666,3,8,4,5,3,3,45,10,4,8,3,18,5,3,6,3.833333333,10,10
104602515,5,3,564,2,8,3,4,7,3,98,3,12,64,3,0,0,0,0,0,7.422222222,10
104602515,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.527333333,7.422222222,6.666666667
104602515,7,2,140,2,4,3,2,3,2,18,2,0,9,2,0,0,0,0,7.817,10,6.666666667
104602515,8,2,3,0,0,0,0,0,0,0,0,0,0,0,12,2,1,2,0,7.8,10
104602515,11,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.527333333,7.422222222,10
104602515,14,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.527333333,9.5,0
104602516,1,1,27,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,7.500881156,9.833333333,9
104602516,2,4,850,2,6,0,4,6,0,54,42,0,11,0,0,0,0,0,8.851851852,10,9
104602516,3,6,966,3,10,0,4,10,0,41,11,4,18,0,9,1,2,2,6.14,10,7
104602516,4,7,1236,3,9,5,8,9,0,99,29,24,38,0,33,8,4,8,8.416666667,10,10
104602516,5,3,264,3,2,1,0,2,1,12,0,0,8,1,1,1,1,1,5.75,9.833333333,10
104602516,6,4,277,2,1,0,1,1,0,99,48,33,14,0,4,1,1,1,7.500881156,9.833333333,9
104602516,7,3,294,1,3,2,2,3,1,41,23,9,6,1,1,1,1,1,5.76,9.6,9
104602516,8,1,173,1,2,2,2,2,1,47,18,12,10,2,8,2,1,2,9.2,9.5,10
104602516,9,2,20,0,0,0,0,0,0,0,0,0,0,0,6,2,2,3,7.500881156,10,10
104602516,10,2,129,2,3,1,3,2,0,28,18,4,2,0,0,0,0,0,4.5,9.833333333,9
104602516,11,6,275,3,3,2,3,2,2,167,7,15,4,2,1,1,1,1,7.500881156,9.833333333,10
104602516,12,2,6,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,7.500881156,9.833333333,9
104602516,13,4,535,2,4,3,4,3,1,377,5,11,10,1,0,0,0,0,4.708333333,9.9,9
104602516,14,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.500881156,9.5,9
104602516,15,1,3,0,0,0,0,0,0,0,0,0,0,0,16,3,2,3,7.942307692,10,5
104602516,16,1,1,0,0,0,0,0,0,0,0,0,0,0,9,2,2,2,7.500881156,9.833333333,9
104602517,2,2,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,8.722222222
104602517,3,2,672,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9.9,10
104602517,4,3,496,2,2,0,1,2,0,15,1,0,2,0,0,0,0,0,0,9.5,10
104602517,5,2,117,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,9.366666667,7.5
104602517,7,1,38,1,1,0,0,1,0,3,0,0,1,0,0,0,0,0,0,8.8,8.722222222
104602517,8,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,10
104602517,11,4,459,1,11,11,5,9,11,128,13,11,73,12,0,0,0,0,9,9.366666667,10
104602517,14,1,25,1,2,2,0,1,2,3,0,0,1,2,0,0,0,0,9,9.5,9
104602517,16,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9.366666667,8.722222222
104602519,1,1,219,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,8.224264214,9.822222222,9.555555556
104602519,2,2,775,1,1,1,1,0,0,11,7,1,0,0,0,0,0,0,6.5,9.9,9.555555556
104602519,3,2,669,2,5,3,1,2,3,163,0,0,4,3,2,2,2,2,8.833333333,10,10
104602519,4,2,323,1,1,0,0,1,0,6,0,0,4,0,19,9,3,10,9.75,10,10
104602519,5,1,338,1,4,2,4,3,2,121,67,33,9,2,0,0,0,0,10,9.822222222,10
104602519,6,2,23,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,8.224264214,9.822222222,9.555555556
104602519,7,3,282,2,7,3,3,4,3,142,5,7,7,3,3,1,2,2,7.08625,10,9.555555556
104602519,8,2,173,1,1,0,0,1,0,103,0,0,1,0,9,2,1,3,9.5,9.2,10
104602519,9,1,152,1,4,2,0,4,2,60,0,0,9,2,6,2,1,2,8.224264214,10,6
104602519,10,1,107,1,4,3,1,2,2,18,1,9,3,2,0,0,0,0,8.583333333,9.822222222,9.555555556
104602519,11,5,1010,5,13,11,6,9,10,550,14,6,15,10,8,2,3,5,8.224264214,9.822222222,10
104602519,12,1,21,1,1,0,1,1,0,4,2,0,2,0,1,1,1,1,8.224264214,9.822222222,9.555555556
104602519,13,3,176,1,8,8,3,6,6,33,4,5,10,6,0,0,0,0,7.965277778,10,9.555555556
104602519,14,3,481,2,10,8,8,9,2,116,50,24,30,2,24,3,2,4,8.224264214,9.3,10
104602519,15,2,163,2,4,3,3,4,2,38,9,6,19,2,34,1,1,2,7.836538462,10,10
104602519,16,2,35,0,0,0,0,0,0,0,0,0,0,0,17,2,1,2,8.224264214,9.822222222,9.555555556
104602519,17,4,258,3,10,7,6,6,6,38,13,6,11,6,0,0,0,0,8.224264214,9.822222222,10
104602519,18,2,151,1,2,1,2,2,1,15,10,1,3,1,0,0,0,0,8.224264214,9.822222222,9.555555556
104602520,1,3,586,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,5.807489177,5.922222222,5.111111111
104602520,2,1,55,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1.666666667,8.4,5.111111111
104602520,3,2,972,1,15,14,7,3,14,42,13,9,3,15,1,1,1,1,0,8.7,10
104602520,4,3,655,1,10,10,6,5,10,44,9,3,9,12,0,0,0,0,0,0,3
104602520,5,4,880,3,8,4,6,7,3,142,16,26,39,4,0,0,0,0,0,5.922222222,0
104602520,7,3,664,2,8,6,5,6,6,79,4,11,12,6,0,0,0,0,6.581666667,9,5.111111111
104602520,8,4,360,3,6,4,3,1,3,86,10,3,1,3,5,2,1,2,0,9.2,2
104602520,9,1,175,1,3,2,1,1,3,5,0,1,1,3,0,0,0,0,5.807489177,8.5,8
104602520,11,5,1460,3,16,11,12,13,9,223,12,40,44,9,12,3,1,3,5.807489177,5.922222222,7
104602520,12,1,121,1,4,2,4,2,0,33,18,2,2,0,0,0,0,0,5.807489177,5.922222222,5.111111111
104602520,13,2,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.166666667,9.5,5.111111111
104602520,14,3,1242,2,13,6,12,9,5,243,42,53,62,6,5,2,2,3,5.807489177,0,10
104602520,15,2,55,1,3,2,2,3,2,9,0,2,5,2,0,0,0,0,6.55,0,0
104602520,16,3,489,2,11,5,10,10,4,100,20,18,43,4,1,1,1,1,5.807489177,5.922222222,5.111111111
104602520,17,3,28,0,0,0,0,0,0,0,0,0,0,0,8,2,1,2,5.807489177,5.922222222,6
104602520,18,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.807489177,5.922222222,5.111111111
104602521,1,3,972,2,5,2,4,5,2,88,42,9,30,2,3,1,2,2,7.258333333,9.644444444,8.277777778
104602521,2,7,2643,4,12,10,12,8,5,524,321,28,26,5,7,3,3,4,9.583333333,8.3,8.277777778
104602521,3,5,1854,2,12,7,12,9,4,355,190,26,45,4,1,1,1,1,6.4,9.5,4
104602521,4,4,373,0,0,0,0,0,0,0,0,0,0,0,14,6,5,8,9.166666667,10,10
104602521,5,4,2612,4,17,12,16,14,9,889,376,108,59,9,1,1,1,1,10,9.644444444,7.5
104602521,6,1,8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,7.258333333,9.644444444,8.277777778
104602521,7,2,1090,1,9,6,8,9,3,451,47,34,31,4,2,1,1,2,3.625,10,8.277777778
104602521,8,3,99,1,1,0,1,0,0,54,1,0,0,0,6,2,1,2,9.5,10,10
104602521,9,2,81,0,0,0,0,0,0,0,0,0,0,0,4,2,1,2,7.258333333,9,7
104602521,11,1,1,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,7.258333333,9.644444444,10
104602521,12,3,335,1,8,5,8,5,5,87,44,7,26,5,2,1,1,1,7.258333333,9.644444444,8.277777778
104602521,14,3,339,1,9,8,6,8,7,84,16,13,47,7,2,1,1,1,7.258333333,10,10
104602521,15,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,10,9
104602521,17,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.258333333,9.644444444,7
104602522,1,2,667,1,1,0,1,0,0,8,6,0,0,0,3,1,1,1,7.440491188,8.322222222,6.277777778
104602522,2,3,830,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,8.822222222,7.8,6.277777778
104602522,3,5,2135,2,41,40,12,27,41,238,17,8,111,51,36,6,3,6,7.62974359,10,10
104602522,4,6,481,2,6,6,4,4,5,62,7,22,21,5,9,4,4,5,7.583333333,10,6
104602522,5,3,216,1,6,6,0,2,5,8,0,0,2,5,0,0,0,0,9,8.322222222,7.5
104602522,6,5,626,2,7,7,3,5,7,35,3,3,20,8,3,1,1,1,7.440491188,8.322222222,6.277777778
104602522,7,5,283,3,5,2,3,3,1,172,13,2,3,1,11,2,2,3,7.53375,9.5,6.277777778
104602522,8,3,698,2,18,17,3,8,18,65,2,5,17,18,0,0,0,0,8.2,9.3,10
104602522,9,3,641,1,6,6,2,4,6,195,13,10,31,9,9,2,2,3,7.440491188,10,0
104602522,10,3,289,1,7,7,1,6,7,40,0,3,18,7,4,1,1,1,6.016666667,8.322222222,6.277777778
104602522,11,4,521,2,12,12,4,8,12,180,27,2,26,14,8,2,4,6,7.440491188,8.322222222,10
104602522,12,2,601,1,15,9,14,7,5,163,48,1,11,5,2,1,1,1,7.440491188,8.322222222,6.277777778
104602522,13,2,1001,1,14,13,12,11,12,417,77,13,73,16,0,0,0,0,6.314285714,10,6.277777778
104602522,14,1,98,1,5,0,3,5,0,14,4,1,7,0,26,3,1,3,7.440491188,8.3,8
104602522,15,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.111111111,0,5
104602522,16,3,214,1,7,7,1,2,7,43,9,6,17,7,18,2,1,2,7.440491188,8.322222222,6.277777778
104602522,17,2,98,2,4,2,1,4,2,21,1,1,14,2,0,0,0,0,7.440491188,8.322222222,0
104602522,18,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.440491188,8.322222222,6.277777778
104602524,1,2,308,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,7.737368421,9.133333333,5.666666667
104602524,2,2,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.333333333,8.3,5.666666667
104602524,3,1,459,1,3,2,2,2,2,54,3,5,2,2,0,0,0,0,6.433333333,10,4
104602524,4,1,33,0,0,0,0,0,0,0,0,0,0,0,17,8,3,9,9.166666667,10,10
104602524,5,3,352,1,6,2,2,2,2,17,2,0,2,2,1,1,1,1,8.666666667,9.133333333,10
104602524,6,2,122,2,3,2,1,2,2,12,1,1,5,2,3,1,1,1,7.737368421,9.133333333,5.666666667
104602524,7,2,219,1,4,1,2,3,1,14,4,2,4,1,0,0,0,0,2.6925,9.5,5.666666667
104602524,8,1,37,1,3,3,1,1,3,6,0,1,1,3,7,2,1,2,9.5,8.5,10
104602524,11,3,320,3,14,12,6,5,12,92,13,4,16,12,1,1,1,1,7.737368421,9.133333333,10
104602524,12,1,82,1,4,1,3,3,1,20,12,0,4,1,1,1,1,1,7.737368421,9.133333333,5.666666667
104602524,16,3,890,3,17,16,13,7,16,300,86,22,67,18,0,0,0,0,7.737368421,9.133333333,5.666666667
104602524,17,2,182,2,11,9,5,4,9,31,1,10,5,9,12,2,1,2,7.737368421,9.133333333,0
104602525,1,3,342,1,1,0,1,0,0,18,14,2,0,0,3,1,2,2,6.677708333,8.288888889,5.444444444
104602525,2,2,567,1,4,2,2,2,1,37,12,9,10,1,3,1,3,3,7,10,5.444444444
104602525,3,3,739,1,3,0,0,3,0,6,0,0,6,0,7,3,2,3,3.733333333,10,4
104602525,4,2,238,2,7,5,3,4,4,54,20,3,6,4,8,3,4,5,4,10,10
104602525,5,1,41,1,1,0,1,1,0,4,0,1,1,0,0,0,0,0,3,8.288888889,10
104602525,13,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9,5.444444444
104602525,17,2,401,2,14,12,8,11,11,101,14,16,47,11,6,1,1,1,6.677708333,8.288888889,0
104602526,2,4,1412,2,15,15,5,9,15,61,7,2,28,16,4,2,1,2,9.333333333,9.3,8.222222222
104602526,3,4,373,1,1,1,1,1,1,6,0,2,3,1,1,1,1,1,7.966666667,9.8,10
104602526,4,1,12,0,0,0,0,0,0,0,0,0,0,0,15,5,4,6,9.5,9.8,6
104602526,5,4,854,4,20,19,10,15,17,185,30,30,88,18,0,0,0,0,8,9.811111111,10
104602526,6,2,7,0,0,0,0,0,0,0,0,0,0,0,7,3,2,3,7.450980392,9.811111111,8.222222222
104602526,8,4,335,3,7,5,3,5,5,179,2,15,17,6,0,0,0,0,0,9.4,10
104602526,13,1,138,1,2,1,2,1,1,56,34,11,5,1,0,0,0,0,3.75,10,8.222222222
104602526,14,3,204,1,8,7,4,6,5,49,4,15,22,5,0,0,0,0,7.450980392,10,10
104602526,15,2,740,2,8,8,5,8,3,268,6,26,127,3,11,3,1,3,9.041666667,10,10
104602526,17,4,522,4,17,13,9,11,10,101,37,9,36,10,11,2,1,2,7.450980392,9.811111111,0
104602526,18,1,6,1,1,0,1,1,0,3,1,0,1,0,0,0,0,0,7.450980392,9.811111111,8.222222222
101302503,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9,7
101302503,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9,7
101302503,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9,0
102602012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102602012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102602012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102602012,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102602012,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102602012,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102602012,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102602012,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102602012,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102602012,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102602012,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102602012,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102602012,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102602012,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103602527,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.488888889,7.777777778
103602527,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.488888889,7.777777778
104602001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.151428571,9.555555556,8.333333333
104602001,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,6.151428571,9.555555556,8.333333333
104602001,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31,8.3,8.333333333
104602001,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,10,5
104602002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,6.591111111,9.588888889,6.722222222
104602002,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5.19,8.5,6.722222222
104602002,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.166666667,9.588888889,6.722222222
104602002,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6.591111111,9.588888889,0
104602002,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.591111111,9.588888889,6.722222222
104602003,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.502833333,9.522222222,6.555555556
104602003,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.502833333,9.522222222,6.555555556
104602004,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.066666667,5
104602004,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.216130952,5.066666667,0
104602004,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.216130952,5.066666667,5
104602004,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
104602004,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.216130952,0,0
104602004,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104602004,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.216130952,5.066666667,5
104602004,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.216130952,5.066666667,0
104602004,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.216130952,5.066666667,5
104602005,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.107850242,9.766666667,8.333333333
104602005,15,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1,7.479166667,10,5
104602005,16,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,2,7.107850242,9.766666667,8.333333333
104602005,17,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,7.107850242,9.766666667,0
104602005,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.107850242,9.766666667,8.333333333
104602006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,6.246973684,9.811111111,6.333333333
104602006,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6.246973684,9.811111111,6.333333333
104602006,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.388888889,9.811111111,6.333333333
104602006,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.246973684,9.811111111,6.333333333
104602007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,7.824927536,9.666666667,9.777777778
104602007,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9.666666667,10
104602007,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9.666666667,9.777777778
104602007,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.824927536,9.666666667,9.777777778
104602008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,7.357843137,9.877777778,9.055555556
104602008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.666666667,10,9.055555556
104602008,4,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,4,9,9.083333333,10,10
104602008,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.877777778,7.5
104602008,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9.055555556
104602008,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.357843137,9.877777778,9.055555556
104602008,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9,9.055555556
104602008,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.357843137,9.877777778,9.055555556
104602009,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.777777778,10
