username,active_sum_count,active_num_days,problem_num_days,problem_sum_count,video_num_days,num_watched,num_complete,complete_rate,seek_video_sum,pause_video_sum,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,final_score
os81,959.5317729263612,4.392115021381481,3.5,99.7510993528474,1.9051776188257128,4.869136926954532,1.3691369269545317,0.1243187644244706,2.245042251508641,4.496615800739399,2.160135368277884,2.160135368277884,1.4869374025949558,2.160135368277884,8.598894563650308,6.531712363601588,2
os82,685.1062035248079,3.8770759500076095,2.6161402955764097,43.40350739441024,3.6632747894334137,11.996608124453767,7.442689875160428,0.5354289783204204,6.592748941251125,11.06561392515282,0.3585965187117952,0.3585965187117952,0.23906434556879916,0.3585965187117952,2.1117350543173745,8.091251476885358,2
os83,1602.3875353755468,3.766830467970909,1.5400655203643239,53.29043415193979,2.7732350523934155,13.600163800610321,9.440720724848939,0.5431731796838785,13.120196561213168,13.14022932181602,0.2604258826685981,0.2604258826685981,0.14022932145542927,0.2604258826685981,2.08176905091852,7.696946762694233,2
os84,653.626183329581,4.339766337327185,2.8891230367167826,58.61871485468794,3.809006205880375,11.25391894420236,8.500702444150347,0.7112833683488157,2.5178941230885794,10.969942312703537,0.5429236953585523,0.5429236953585523,0.2961401975221449,0.5429236953585523,1.6164319113763277,7.4755323836503065,2
os85,635.6779542596225,4.635453801488746,3.155241754568634,60.244995907044284,4.222968655813006,12.200118829306456,9.299058597705901,0.7346474041770767,1.808244208816976,11.886573452030165,0.21766748470987154,0.21766748470987154,0.11872771895424405,0.21766748470987154,0.6480554659190062,7.729823602871827,2
os86,1776.3645419929874,4.235014017277681,1.7273389399746693,102.16879670226358,2.492324922696988,14.068347348231633,11.500728344495478,0.7535551722173096,13.682016820606025,13.795686292980413,1.4777031115403907,1.4777031115403907,0.7956862909343669,1.4777031115403907,7.138151385454216,6.59203358626283,2
os87,1850.4276248286026,4.5,3.2976758467133256,135.2025892031401,2.9190703384853305,13.74759632451467,11.49519265902934,0.8364785521516045,9.509349624417226,13.58092966451467,2.0690438325572,2.0690438325572,1.3619123352998643,2.0690438325572,9.373586813838516,5.9861912336542655,2
os88,938.9875812812436,4.2584945873025175,3.393087506063977,95.99575892121244,1.854715831825693,4.8484179066335065,1.4339479017438366,0.13549445360003035,2.369800405395052,4.525775822046353,2.1452841681743067,2.1452841681743067,1.4679262518256078,2.1452841681743067,8.447862164627969,6.54465437532565,2
os89,916.5298016900964,1.782078686433355,1.782078686433355,99.40896838801723,1.782078686433355,13.14050495661142,9.16595415019085,0.5990250787342785,6.191759602330757,11.474194550629981,1.3587825275041527,1.3587825275041527,0.8204306073149901,1.3587825275041527,5.536717935768981,6.949208489582207,2
os90,660.7944754274101,4.2554686054199,2.8999347872065755,50.498369685164384,3.9943683630965374,12.327701696130328,8.38867151383305,0.6204470959892965,4.5115893357740475,11.63320290841315,0.2166992728967124,0.2166992728967124,0.14446618178667545,0.2166992728967124,1.2761179401991292,8.01557294568938,2
os91,650.5152368490146,4.391017514944517,2.935249096590832,58.90059633149102,3.8807578545630905,11.417922712540927,8.639080623772495,0.7153330305605273,2.3948912967577813,11.128820963391071,0.4865473999671868,0.4865473999671868,0.2653894909394454,0.4865473999671868,1.4485843046226765,7.519608396408592,2
os92,570.6040785964773,3.5639599556188335,2.389543937447768,45.73051539180045,1.8488320358188823,4.877864294066848,2.7906562849813152,0.3236758794424641,3.1879495736001493,4.7111976270668485,1.9922506488289349,1.9922506488289349,1.0794586579144674,1.9922506488289349,6.080759485630366,5.9740229885977545,2
os93,948.6565061199541,4.098482056103896,3.3434324820379504,98.81211897848313,1.833333333,5.3712204979701355,1.7929367386603174,0.14770849108602446,2.4484881992753253,4.975260156860466,2.0570694044171707,2.0570694044171707,1.4217162410659454,2.0570694044171707,8.293977216023206,6.673688339196595,2
os94,601.2047533733091,4.54536008522191,2.949369003013178,36.08767861004063,4.30801783500659,13.121306577778089,10.313288748075284,0.7619630842408069,5.556940967462614,12.404008915487482,1.2478840738970371,1.2478840738970371,0.7679286605495902,1.2478840738970371,3.327690863341468,7.372049045548186,2
os95,1836.112658720522,4.5,4.156573826940536,138.35188180875852,3.2626295305762136,13.404037132423785,10.808074274847572,0.8152749669162667,6.875395818272593,13.237370472423784,2.0117839670941993,2.0117839670941993,1.4764320658823058,2.0117839670941993,9.006169344671791,5.9976432066094425,2
os96,1409.9173972930091,3.772856317710918,1.818568952451324,45.64735907877715,2.833333333,12.809767268626905,9.0,0.5543406735232482,11.831913840905626,12.415956921567805,0.6371379049026473,0.6371379049026473,0.3185689524513237,0.6371379049026473,2.437984854850399,6.998864405915639,2
os97,935.4836133336676,1.72209827011766,1.72209827011766,102.22804795413515,1.72209827011766,14.280132868768925,10.72544498195646,0.6155616709414821,7.391367933323134,11.834077049963682,1.7786454435134318,1.7786454435134318,1.000371856981841,1.7786454435134318,6.3598491859138075,5.875559032996743,2
os98,589.8067833337714,4.399232264202196,2.754531908515063,23.277139634953198,4.210599287757532,13.267434398797805,10.55683511751308,0.7678899471220425,7.7001490092799285,12.35529964084006,1.8811046317465512,1.8811046317465512,1.1576028498380764,1.8811046317465512,5.0162790174120016,7.104148040247956,2
os99,532.6599874361589,4.238775734467413,2.7612242655325874,23.504407513769273,3.4102058778882838,10.118374977622652,7.64082351298579,0.5519750753482844,6.444563099072982,9.354768974095958,2.166666667,2.166666667,1.2860545338755427,2.166666667,6.0575106739071165,6.543640499383776,2
os100,944.0661875236591,3.6184323180789977,2.214901015631596,46.28164802873918,3.214901015631596,10.6007758094208,8.158052449552999,0.7397057446776717,6.534884945841603,10.26313536668438,1.2105939070527991,1.2105939070527991,0.8070626046053972,1.2105939070527991,3.8393979928884936,7.752153554078804,2
os101,442.0628794651284,4.1526594682782,3.061063787274642,42.8190042076067,2.0495740860213507,3.984573087799794,1.8013817263422516,0.13744537382035374,0.9249290140035584,3.7873745278036433,1.7697520492568497,1.7697520492568497,0.9529434112639666,1.7697520492568497,5.524802870959285,5.885205359345285,2
os102,1675.981200470898,4.011239221187101,2.671546684566936,82.5970061004753,3.0400768655949584,13.431085487756725,9.689145110028152,0.6274808393250955,10.243419565262725,13.068914512243275,0.8269741303798337,0.8269741303798337,0.6202305977848752,0.8269741303798337,4.279182142176029,7.13392500710399,2
os103,587.1734074567004,4.316577044517124,2.6599641515907635,17.87869211979743,4.149910378497017,13.299820753154895,10.582885227485084,0.7641312502991248,8.666666667000001,12.296469495389953,2.133154090014141,2.133154090014141,1.3132257868125063,2.133154090014141,5.72080639712203,7.007127262668606,2
os104,640.9722337327728,4.548233381809645,3.0767433768260446,59.76528359896623,4.100860068230867,11.921013486396136,9.063563464478133,0.7277555969233711,2.0175732161305477,11.616190150899355,0.3136099463778144,0.3136099463778144,0.1710599707826369,0.3136099463778144,0.9337023404648734,7.654814041935241,2
os105,624.1416923744997,4.825507539348885,3.32629011871118,61.290291464932956,4.489043888885622,12.808290790322067,9.812203690133536,0.7496646872169591,1.3521152377701882,12.475740039670274,0.008608373018104461,0.008608373018104461,0.004695476192547066,0.008608373018104461,0.02562947421608757,7.893269817458915,2
os106,828.0579393939341,3.6610917316018847,2.3870305769746896,41.27347976793904,3.172241601398115,11.55927218011752,7.305458658009424,0.5228108677686719,8.88145564225439,10.714788976543122,0.9832751948056548,0.9832751948056548,0.5481223085765744,0.9832751948056548,3.772276953799788,7.146419033414003,2
os107,622.512784257768,4.01832403112248,2.4416600224931906,26.86027640489507,3.6266507206156704,11.7582868206124,9.226624145318423,0.7295288419998518,7.766640089512778,10.9832934648492,2.0766640090892734,2.0766640090892734,1.243330675359281,2.0766640090892734,5.691525230858054,6.843829213697387,2
os108,687.7163620851708,3.4756069743471016,2.0540049814077084,42.98672610270061,2.6962786227548103,9.04470153673551,6.745631882650449,0.6588331100257243,6.2160199261012234,8.657363221592608,1.9216019924690055,1.9216019924690055,1.0882686592041997,1.9216019924690055,5.54292413163573,6.6034830887267875,2
os109,1107.969062541402,4.018905727441281,2.474792363399022,54.62226205860048,2.8144276055587194,11.446767694647686,9.138642001362095,0.6819965127854324,9.509786789131224,11.280101034647686,2.0063019091596974,2.0063019091596974,1.0063019091596974,2.0063019091596974,5.683515276871735,5.0365510730657475,2
os110,939.8990010996573,1.7081255240874909,1.7081255240874909,102.88476701738544,1.7081255240874909,14.545615043845155,11.08873638050142,0.6194139550253334,7.670822855016391,11.917913526480042,1.8764546661437975,1.8764546661437975,1.0422900952400211,1.8764546661437975,6.551601838100043,5.6254468780003775,2
os111,986.3733942860263,3.5287039953286525,2.53973777577822,105.97133643561722,2.6103782201831938,11.177700448754196,7.197569334626754,0.6176568713462007,4.742824001417837,10.036419560368088,1.4238426655821632,1.4238426655821632,0.8785879997910816,1.4238426655821632,5.869393182436311,7.110813913095914,2
os112,1857.8350804082986,4.5,2.8532285048204025,133.57294894360675,2.7412914017281613,13.925375261271839,11.850750532543678,0.8474506085697056,10.872321472948112,13.758708601271836,2.0986736554093204,2.0986736554093204,1.3026526897734008,2.0986736554093204,9.563711510013697,5.980265269154952,2
os113,930.4719336907277,1.737958015749689,1.737958015749689,101.48263990962009,1.737958015749689,13.97879770118942,10.313091593525378,0.6111891413370449,7.074173019445494,11.738918575790873,1.6676272236134362,1.6676272236134362,0.9527926198954368,1.6676272236134362,6.142200609078988,6.15944848100906,2
os114,1058.0477616408791,4.941006802437527,3.1281972788579417,113.4447721350042,3.257683673676812,10.35385714331274,6.667955781960927,0.6449493342776558,4.389748299640619,9.09488435445192,1.7769183673593818,1.7769183673593818,1.055125850679691,1.7769183673593818,6.73246712031011,6.4811622446911565,2
os115,1012.8221769058864,3.610252306444618,2.229667984961603,60.68414297020778,3.0315006590044264,14.597078387726679,13.002576410760648,0.8448984814210543,10.835909750477144,13.898911068438744,1.2060424907200955,1.2060424907200955,0.8490836625258391,1.2060424907200955,4.181343490569798,6.527949538692177,2
os116,948.622874056566,2.578542297511754,1.9823751261706264,79.48758933598585,2.3549796082029406,13.359001009999506,10.292522914055574,0.7052001698627962,7.8494189400471415,12.508042805852881,1.074520896585313,1.074520896585313,0.7411875631381877,1.074520896585313,4.473149000473091,7.277951585004415,2
os117,636.8243237480674,4.6285448963460345,3.179742005471128,57.4935501417782,4.320810117831785,12.654143448906925,9.32136224128829,0.7042707208608372,2.45966973498079,12.192817344942256,0.07679566376443607,0.07679566376443607,0.05119710912509362,0.07679566376443607,0.45224113098897206,7.94095768739223,2
os118,654.0693466603444,4.332465458729522,2.8825522459762567,58.57856002241393,3.798784975841017,11.23055613269509,8.480990071928769,0.7107064822450463,2.5354162317299824,10.947309589040264,0.5509546618177352,0.5509546618177352,0.3005207246824957,0.5509546618177352,1.640342288791782,7.469253628055262,2
os119,916.1966373654362,2.576925710137834,2.3290615845243687,97.59487390171029,1.833333333,9.935889537694187,5.8504203274974005,0.4413769167164121,4.2743558144346,9.134180838065983,1.3470097760968016,1.3470097760968016,0.9145307926134656,1.3470097760968016,5.969377242681378,7.475041348274928,2
os120,1021.2743845306778,3.593101090148761,2.22873406037044,56.68508655273996,2.968966303221679,14.18162569895867,12.526457215998075,0.8205448164010986,10.825296005438465,13.608060129107432,1.3218351505192016,1.3218351505192016,0.8643670297783212,1.3218351505192016,4.3044949070325735,6.261386620538841,2
os121,669.2564453177148,3.629256697723811,2.1637547839701576,38.421134319316174,2.9596781486939694,9.812950153619058,7.448030618971107,0.6788479216593938,6.6550191360876205,9.315862036045406,1.9655019135466651,1.9655019135466651,1.1321685801501595,1.9655019135466651,5.584994889324179,6.671527966173271,2
os122,1597.0310101742084,3.7657473360344,1.8368742748120763,54.26724254153962,2.8927817344444198,13.48018386578887,9.198161338544386,0.5353484624283811,12.207354647368113,13.01981613421113,0.23779360577767686,0.23779360577767686,0.17834520433325762,0.23779360577767686,1.9429177007407141,7.703466180787878,2
os123,1677.38553713359,4.015605939663876,2.6863935273921578,83.10092541291402,3.0426968966820707,13.430212144043553,9.69787854700266,0.6291196558271306,10.208485817432816,13.069787855956447,0.8374542547282826,0.8374542547282826,0.6280906910462121,0.8374542547282826,4.3207387463656115,7.123794220235569,2
os124,1085.63305886764,5.655936375782279,3.5,115.89992779827587,3.4498481636550533,9.222299369328915,5.722299369328916,0.5959873499021873,3.9301373907097057,8.0072306743558,2.019710773063613,2.019710773063613,1.206088213008961,2.019710773063613,7.440391655449577,6.1385234975071565,2
os125,810.9003981570497,3.5512447350895284,2.28208859821794,40.63789106891128,3.2820885982179395,11.205464055116648,7.217426289716056,0.57575432038807,7.744261437233297,10.397510531050816,0.8074684099222341,0.8074684099222341,0.5383122730506456,0.8074684099222341,3.3316838248895406,7.987310094340385,2
os126,787.7043122862552,3.4872033403605887,2.2912428667255145,65.03392456419769,2.075084760090049,6.721553792913897,4.188559499098332,0.4767635876785266,4.463305219278691,6.5090961724589205,1.9249152399099505,1.9249152399099505,1.1373728600901798,1.9249152399099505,6.335993272617673,6.489562143590115,2
os127,980.7399489661694,2.5857613670318456,1.9173288579633507,81.2710873644847,2.3350991760684954,15.082671139036648,12.751545112238992,0.7426973815973601,9.836865020142287,13.169315433853404,1.6653422850732975,1.6653422850732975,0.9995585393568832,1.6653422850732975,5.570070648007509,5.718873969711613,2
os128,710.6263891329628,3.2032636380493416,1.8845690925042111,51.57379573876352,2.1373890901341768,7.258459990977732,5.099112718205165,0.5914235308460286,5.135709689254507,7.091793323977732,1.8479721214548697,1.8479721214548697,1.0073193942274348,1.8479721214548697,5.515668587686419,6.421286422851387,2
os129,544.5138209716554,4.536658499143368,3.2146633995285487,53.263777848245184,3.4319705976889123,8.976560489507772,6.332570292210104,0.48317493084812,1.1553284326148183,8.702562124997463,0.7713545684544556,0.7713545684544556,0.41534476768409295,0.7713545684544556,2.4080107358057594,7.021842491314437,2
os130,1026.3858751959403,3.596024158765685,2.166666667,53.512246194186346,3.096024158765685,12.144656893779139,10.740681050240244,0.8559460480406822,7.997869435341554,11.86208686423272,1.3587149839552253,1.3587149839552253,0.929357491765685,1.3587149839552253,4.12924330549546,7.145349782964499,2
os131,953.4042621629652,3.2837152376035363,2.7783875593657297,101.29603957113356,1.7677322022837252,8.865139048192248,5.4963413127736525,0.310387655178099,4.65950964405861,7.4165864904411505,2.166666667,2.166666667,1.3687977381738436,2.166666667,8.04968471395681,5.893988690082005,2
os132,1008.9347198931546,3.5031988663912865,2.166666667,57.68938434268001,3.0031988663912865,14.743765071351065,13.24696393766558,0.854025800925267,11.061104079241085,14.089893876762664,1.1730643997633805,1.1730643997633805,0.8365321993912866,1.1730643997633805,4.0311579134779,6.5698329715799115,2
os133,1074.683725415918,5.129658760859909,3.097900244534459,99.97165274957779,3.4656167891164418,11.341207415468023,8.444357048817121,0.7200252382117379,6.2776903846265695,10.208923962161027,1.748687652871734,1.748687652871734,1.0661417279074337,1.748687652871734,6.297659623807714,6.224068247548647,2
os134,1860.673897288746,4.5,2.682899489268287,132.9484092176446,2.6731597955073148,13.993506867492686,11.987013744985369,0.851655515185454,11.394663787330645,13.826840207492685,2.110028923135505,2.110028923135505,1.2799421543891631,2.110028923135505,9.636574477747377,5.9779942156369685,2
os135,1845.2532337737168,4.5,3.6081393149738896,136.34095525756834,3.043255725789556,13.623410937210446,11.246821884420886,0.8288141510664139,8.55726165504343,13.456744277210445,2.0483462679651003,2.0483462679651003,1.403307464359878,2.0483462679651003,9.240777441360024,5.990330746523012,2
os136,920.4511873854603,1.7696692380877967,1.7696692380877967,99.99221246010957,1.7696692380877967,13.376284475623775,9.488599808738963,0.6024463618698735,6.439948570209867,11.548651241001158,1.4456486662953465,1.4456486662953465,0.8576589525005793,1.4456486662953465,5.7070169326369715,6.727079363258555,2
os137,953.2858458149228,2.810049869236197,2.4527426185909817,102.33218255877532,1.738128116871782,10.759800521483982,7.450210958310267,0.4042556745232826,5.784464894153071,8.807978511019346,2.166666667,2.166666667,1.3095895671723323,2.166666667,7.777524487687176,5.5979478347192,2
os138,711.1278738118604,3.3924567739471008,2.0365444293336754,53.40851225780264,2.4827728168072256,8.222528342068154,5.942966622001026,0.6364307713947108,4.791437076110199,8.03328266486115,1.5849642153039991,1.5849642153039991,0.8645259357775498,1.5849642153039991,4.718870732497617,6.660846159007021,2
os139,885.4097277571763,3.985337286250152,3.0028627899738547,85.0304444020535,1.9327607751841984,5.511799923775993,2.40950969161794,0.2563569111567129,3.111227365661909,5.228180310868091,2.0672392248158014,2.0672392248158014,1.3508588370219847,2.0672392248158014,7.699931458808077,6.525143139603093,2
os140,930.7314619087317,3.2582456097531622,2.7832748510254297,98.13992982140252,1.833333333,7.8919298380306175,4.033567262038211,0.30987857109080097,3.4567719348962056,7.271906444784817,1.6649590626747972,1.6649590626747972,1.1416374257277324,1.6649590626747972,7.010282645022866,7.116212867720012,2
os141,658.3288042295474,3.840939365490146,2.4697090795233603,28.628103668204353,3.6742726988992738,12.348545398525529,8.204696829496369,0.581568531717111,8.666666667000001,11.250066603014591,1.1818787313894203,1.1818787313894203,0.7424605717518268,1.1818787313894203,4.1036382874029265,7.682532767537588,2
os142,1055.9132530517911,3.808558250574916,2.308558250574916,50.90089966770506,3.0247750829994096,10.663287210170992,8.904279125000295,0.7795505440571939,7.227474087601094,10.59234142115042,1.7128373755752109,1.7128373755752109,1.0,1.7128373755752109,4.76152281300705,6.483673559336637,2
os143,1658.1088472782885,3.955665983670122,2.482597676955855,76.1838544882283,3.006732923071433,13.44220013548686,9.57799863472744,0.6066243679957065,10.688005465598623,13.05779986451314,0.6935983602857327,0.6935983602857327,0.5201987702142996,0.6935983602857327,3.7503101648982535,7.262854918172723,2
os144,1355.107026808654,4.173948364999156,2.2680688465518277,78.86059438544508,2.659384968000845,12.377023519994935,10.275621344486797,0.7434317092243471,10.956851406441416,12.210356859994931,2.0579827884490167,2.0579827884490167,1.0579827884490174,2.0579827884490167,7.07459227492599,5.3363001724476655,2
os145,681.1881682773575,3.885697392435677,2.480460986150961,56.12133565860197,3.1733096828687994,9.800898320876467,7.274716292452882,0.6754046640316476,3.607659591264104,9.562328582886005,1.0423995348481871,1.0423995348481871,0.568581564566026,1.0423995348481871,3.103507706400032,7.085033090978223,2
os146,1597.2027377491515,3.752877837089629,1.5344844680151613,51.83377948785392,2.7816066309255314,13.58621116977927,9.379329148890944,0.5369034542946944,13.103453404148937,13.120695638518605,0.22414904235718125,0.22414904235718125,0.12069563820824425,0.22414904235718125,1.9310806373404328,7.729874971576059,2
os147,1019.8502718398753,3.56126031179717,2.166666667,55.07661930464078,3.06126031179717,13.118044605560227,11.679304915887153,0.8552268994643138,9.145076383633883,12.696419189808411,1.2891872902267782,1.2891872902267782,0.8945936447971701,1.2891872902267782,4.0925095072953726,6.929813932260307,2
os148,601.6653987853595,4.551265795632814,2.957243283553175,36.60541255602377,4.311954975276588,13.115400867367187,10.30344589734714,0.7617235519219272,5.47032388142816,12.405977485663819,1.2222926621125203,1.2222926621125203,0.7521800994577859,1.2222926621125203,3.2594470985906305,7.382876181305447,2
os149,947.9025789602977,4.06314172053918,3.319872258323428,98.78384671003134,1.833333333,5.477241504706688,1.8871776334901356,0.15452936284279806,2.490896601952984,5.071857074122521,2.040577247815592,2.040577247815592,1.4099361292157524,2.040577247815592,8.23998503668037,6.692300915932058,2
os150,1014.4059214724267,3.5323010018902545,2.166666667,56.37978824784565,3.0323010018902545,13.928905280173776,12.461206281288804,0.8546278274884468,10.100733609172051,13.391442626184347,1.2312686705867029,1.2312686705867029,0.8656343348902544,1.2312686705867029,4.061909169907572,6.750266211254443,2
os151,1783.1374979004074,4.253240486382342,1.7346295276121593,104.07164007689519,2.481389041229817,14.086573817270676,11.580924808660969,0.7617453807215712,13.703888583540365,13.821203349810053,1.5250919312387563,1.5250919312387563,0.8212033476983903,1.5250919312387563,7.334997251863299,6.549019119173205,2
os152,1036.5262244640633,3.649962185747874,2.166666667,51.08503498484226,3.149962185747874,10.634392143455893,9.284354325604673,0.8570618467424624,6.217914547518338,10.567574219249202,1.4665910375959752,1.4665910375959752,0.9832955187478742,1.4665910375959752,4.186237820523359,7.479765549477364,2
os153,1074.7602528116001,3.973160871275064,2.473160871275064,51.55931015445611,2.860172461805454,11.23939637990557,8.986580435597274,0.6892319828219401,9.038102916784148,11.086149283744671,1.9597413068723368,1.9597413068723368,1.0,1.9597413068723368,5.4084111130055215,5.208003247799421,2
os154,1653.6566110491192,3.904798917280488,1.5952529000550433,67.69434026065454,2.690453982774556,13.738132249423213,10.047781902605788,0.6051703970476134,13.285758700450888,13.333385151478565,0.6191438510721781,0.6191438510721781,0.3333851506212896,0.6191438510721781,3.571828304057997,7.371341222303758,2
os155,1103.1607683167467,5.8316038428517984,3.5,118.14456765917902,3.6645528457069863,9.827376200268077,6.327376200268079,0.6615479019680431,4.164360680135733,8.49519586069906,2.000192165572406,2.000192165572406,1.1670509981436603,2.000192165572406,7.279363143969183,6.0838713966020475,2
os156,961.2694728079264,1.940655225489839,1.7413908193289966,97.80926298555772,1.8659310731608418,15.258609177671005,12.341023024438007,0.6641883848839197,8.898528812919476,12.465563279315989,2.0172183623420064,2.0172183623420064,1.1168505653477032,2.0172183623420064,6.658345160393982,5.13241384081314,2
os157,1182.9368652775333,4.065936971315893,2.412084038201518,61.97481318088254,2.7673963616841077,11.728955157895358,9.48353779008946,0.7006325070623276,9.948745065325623,11.562288497895358,2.021978990482589,2.021978990482589,1.0219789904825891,2.021978990482589,6.105490048291831,5.127478144588019,2
os158,437.4609291205469,4.135410778842815,3.0541643115046275,42.34983985491454,1.9874788040291245,3.760340125119084,1.5978471909301883,0.12191569463244124,0.9145798003381874,3.566591302935496,1.81459864181369,1.81459864181369,0.9770915764900652,1.81459864181369,5.664804733601465,5.834149238589221,2
os159,608.67348970707,4.641113115141922,3.077039709445523,44.482027565723314,4.371853188222762,13.02555354785808,10.153700364173076,0.758079394777442,4.1525631951747695,12.435926592765838,0.8329542775131511,0.8329542775131511,0.5125872474933942,0.8329542775131511,2.2212114064454425,7.547596267132042,2
os160,712.3068783766527,3.3730333049998555,2.0190633072741626,53.30168317862775,2.4555799602740898,8.160373241450955,5.890523255822487,0.6348960068903062,4.838053401602234,7.97306991109672,1.6063300311506308,1.6063300311506308,0.8761800171505585,1.6063300311506308,4.7824825933214035,6.644141975709593,2
os161,636.6872950445959,4.6306776388136415,3.1813415623222348,57.53353906305586,4.322676267491944,12.656009598555885,9.32669409745811,0.7047499102623097,2.4479396514049423,12.196016458644467,0.0759958853388828,0.0759958853388828,0.05066392350859128,0.0759958853388828,0.447531324705869,7.940531138898067,2
os162,580.8272485103488,4.6727657986684035,3.2691063193058967,56.96589639571812,3.921956876175032,10.745955383496554,7.938636427193497,0.6057177306750251,1.2369928123625051,10.44473555966922,0.4174755894933704,0.4174755894933704,0.2247945482183812,0.4174755894933704,1.3032731542008502,7.4247200981241335,2
os163,1851.1208026037925,4.5,3.2560851795364827,135.0500900896038,2.9024340716145933,13.764232591385404,11.528465192770813,0.8375052995381166,9.636894337098418,13.597565931385406,2.0718165437078677,2.0718165437078677,1.3563669130151643,2.0718165437078677,9.391378377012328,5.985636691430786,2
os164,715.644674407003,3.364272234393728,2.1297416843870005,42.780402205459545,2.858286153174456,9.970069596867726,6.024952819767273,0.5190658719970742,7.309389009308545,9.210586225315273,1.042911062832272,1.042911062832272,0.6047888646197275,1.042911062832272,3.968058010682825,7.4744550617158,2
os165,1016.8185028092914,3.655138834401088,2.178194499529745,49.36499539362807,3.178194499529745,10.270417163182707,8.671943676961067,0.8292771411164966,5.874167653365414,10.189722334921155,1.4308330045448618,1.4308330045448618,0.9538886696735188,1.4308330045448618,4.116776900796686,7.6236807470616075,2
os166,953.4649525386777,3.526476728253884,2.9452860841992234,100.76499881323768,1.7829047953924748,7.8940930856818925,4.4949501633175135,0.26227871198223474,4.082951103650238,6.703474611143679,2.166666667,2.166666667,1.3991429244823783,2.166666667,8.189171420474297,6.0457146218067495,2
os167,678.9499319326383,3.922571137827753,2.513647357017104,56.32414125819202,3.22493292643098,9.918894306104557,7.374275405051309,0.6783182792939838,3.5191626022877243,9.676637193654537,1.0018384149080548,1.0018384149080548,0.5464573173219311,1.0018384149080548,2.9827461902000554,7.116744512020718,2
os168,1639.6557663419467,3.898287000682062,2.2875091347413656,69.56231984852802,2.972305533264826,13.453675932318575,9.463240668475901,0.5850902057429794,11.147037329709672,13.046324067681425,0.5558888010593042,0.5558888010593042,0.41691660079447823,0.5558888010593042,3.2042535098795213,7.395974158735322,2
os169,1021.0270120367802,3.8117745727886594,2.3448235657172884,65.89493300387203,3.089078449425453,14.165244960044,12.398009611901259,0.8283362647053459,10.23134295109955,13.40949984981684,1.2780147286816033,1.2780147286816033,0.8778725577795354,1.2780147286816033,4.462035218731955,6.487645085388821,2
os170,717.4193961563554,3.504079749174345,2.3292535838501336,36.676032259959605,3.3292535838501336,11.629948927504328,6.5571164883184405,0.4606621221971438,8.593231182008658,10.491840501749225,0.5244784949971142,0.5244784949971142,0.3496523296729023,0.5244784949971142,2.9752737485460754,8.152387544902032,2
os171,975.2480997357006,4.549628319411083,3.5,101.76376927561485,2.0976938720430107,5.411682731208712,1.911682731208712,0.18310403040913725,2.4550599822147783,4.934152739745518,2.1426338906840363,2.1426338906840363,1.4519344475122693,2.1426338906840363,8.45450737378984,6.4827082264018205,2
os172,798.0074716601953,4.447539130550076,2.673967852043302,86.59482345038015,3.7609517785051914,11.365873520448847,9.833333332999999,0.8797779335103311,5.353254018164408,9.144763110348194,2.166666667,2.166666667,1.0,2.166666667,8.521657956198581,7.529547483163668,3
os173,970.7804168479663,2.8197059107815337,2.013627422300231,94.555493238792,2.180294089218466,12.40460804381662,10.5,0.6610593618944205,6.281961243605132,11.319705908272118,1.846960755300231,1.846960755300231,0.9727451554813032,1.846960755300231,7.810922855036543,9.591608141388305,3
os174,870.2445064193872,2.702803689793376,2.1305296439898016,82.16385776214267,2.2971963102066244,11.586292491288207,10.5,0.8563103375872679,4.411525700079054,11.202803691492443,1.9638629769898024,1.9638629769898024,0.7389407128035735,1.9638629769898024,7.895092454484695,8.375825038482134,3
os175,1282.3739497609595,5.384072233697561,4.529009278017667,89.0731246048141,4.340612988772582,13.086918489241093,12.036179586891642,0.8268824333029886,7.434811133395125,12.543459243968654,2.166666667,2.166666667,1.7391351889426467,2.166666667,8.489836337345071,9.089863154650347,3
os176,1315.8602091464888,4.964320508958078,3.9193546959699415,79.42717522298261,3.6984358943053848,13.779081201795854,12.968230768694616,0.7936061645880315,6.932551280652692,13.013196582492135,2.166666667,2.166666667,1.6217008540118631,2.166666667,8.584612353883418,8.948680341750787,3
os177,1155.9940206988679,3.1756356276670132,2.166666667,102.44207870492424,2.502989653561651,14.233556905384011,9.431237966752443,0.4695552289531088,10.369209174141153,12.394244268332464,2.0848281602808254,2.0848281602808254,0.9181614932808254,2.0848281602808254,8.082645800324249,8.470665002338297,3
os178,1156.2778150248646,2.749943712980539,2.166666667,101.23595162750229,2.3610923483823645,15.013992085147164,12.694875977787884,0.5641196470833626,8.666441516672325,13.458474055048649,2.0138795076911817,2.0138795076911817,0.8472128406911822,2.0138795076911817,8.009805183858527,8.676416094720555,3
os179,1220.2002612572176,5.4301394977116,4.77661322903168,102.07468390931533,4.789753627272919,12.556720101520215,11.183965575850392,0.8791197000633157,8.02628079656132,12.284930254644198,2.153526268679919,2.153526268679919,1.7544909432371998,2.153526268679919,8.549785384211944,9.20795072548612,3
os180,821.4334278415463,4.514293763788489,1.5415562463153012,20.815224395709397,4.000441681738796,12.194370833933158,7.902152062759002,0.5949902470056996,7.416887507369398,11.638962505235716,2.138962502734391,2.138962502734391,1.4584437536846988,2.138962502734391,8.263629920782389,10.100088333197096,3
