,comp 1,comp 2,comp 3,comp 4,comp 5,comp 6,comp 7,comp 8,comp 9,comp 10,comp 11,comp 12,comp 13,comp 14,comp 15,indicator
watched_time_weekday,0.0844444898471,0.036339449572,0.0373053257021,-0.295761820203,0.0546462738262,0.192510423787,-0.0359814129784,-0.0411208588383,-0.37057746974,0.109593190494,-0.101930327308,-0.319275112965,-0.0789729035229,0.00326190465382,0.28179420674,
seek_video_sum,0.176123373539,-0.0219846392491,-0.0310135705289,-0.086726782522,-0.0857236526303,0.116957872918,0.033493968408,0.0151436116424,0.0542715242616,-0.220935307045,0.0632766099923,-0.00710159207332,-0.0538954317865,0.142620210026,-0.283598372071,
seek_video_avg,0.145122071227,-0.0437172282759,0.129873860427,-0.113958026934,0.0679389567423,0.0940433961965,-0.226782648576,-0.00311240496205,-0.0230762784594,-0.163538664482,-0.0436449057522,-0.0424477023926,0.000725730817629,0.122856976318,-0.482523125111,
pause_video_sum,0.16611061164,0.119558203958,-0.117692129186,-0.087659516196,-0.178313611165,0.0576358350713,0.0592519602097,0.0149105027806,-0.0599054870612,-0.0261211541149,0.0369558708899,-0.0892445243409,-0.145009733917,0.0167249859956,-0.044221039384,
pause_video_avg,0.140234346679,0.135589038195,0.102559379038,-0.104039447455,-0.0341808419072,0.055338379918,-0.278360887665,-0.0175097541903,-0.175310069434,0.0932978453022,-0.0388752938756,-0.119000103176,-0.147569204786,-0.012740104636,0.0830576928908,
stop_video_sum,0.0698168797988,0.211376184664,-0.314951899345,-0.0504456566553,0.156662710931,-0.0500234257889,-0.0457100673785,0.149746929732,-0.0117783071471,-0.107533819497,0.166926183369,0.0374581955683,0.141582502818,-0.24744860989,0.039154267213,
stop_video_avg,0.0261607282673,0.251101406536,-0.150216778562,-0.055647941737,0.337978374326,0.0308982660214,-0.129274756149,0.0350823961269,-0.0670157124788,-0.0234470344327,0.0578114394894,0.236649990558,0.0737042606615,0.161290070759,-0.0567710275762,
video_forward_seek_sum,0.126627097376,-0.112530728778,0.113430794655,-0.103106275585,0.0502869994479,0.0894214577014,0.166326977216,0.382635397245,0.126816922287,-0.157901018468,-0.0848805003963,0.0905511154188,-0.0972475195906,0.0116506187202,0.138093939028,
video_forward_seek_avg,0.100847905589,-0.122067628391,0.220274671173,-0.0949252295289,0.133012791365,0.069563081027,0.0501508801105,0.427410808756,-0.0428784192915,-0.0590680559453,-0.146188873806,0.0579327325654,0.0484320527,-0.0372671226602,0.0170860514842,
video_backward_seek_sum,0.163409143132,-0.130932287233,-0.0455109024571,0.0565838846127,0.0812447315538,0.0369350677263,0.0282836446821,-0.225007810262,0.0282190918539,-0.271067393327,-0.0331344073116,0.0921899138007,0.00951045374406,0.0207572971421,0.162912634067,
video_backward_seek_avg,0.140852115956,-0.152296649081,0.0396087589143,0.0502646779318,0.1603198713,0.0298457914728,-0.126962172534,-0.236637888331,-0.108781225885,-0.220129709398,-0.128394903306,0.0170713791485,0.110934890472,-0.146638634321,0.0225026154456,
video_pause_forward_seek_sum,0.174088253003,-0.0354894803501,-0.13029490522,0.101663708601,-0.0308906055757,-0.0788993843764,0.061136250499,-0.065372068792,0.0626321352816,0.269707759003,0.190559756955,-0.0164795372803,-0.0181751649803,0.0715192598858,-0.0687014466608,
video_pause_forward_seek_avg,0.163021407051,-0.051243166114,-0.0297129973669,0.147532371329,0.0266054969403,-0.130863695223,-0.0846559365137,-0.0391518128403,-0.0538698220487,0.395359396301,0.118685387381,0.017993406626,0.0503554277791,-0.0286165147883,-0.0641444397818,
video_pause_backward_seek_sum,0.177945965073,-0.0550526440211,-0.0970493646193,0.0905381955517,-0.0375514632153,-0.0238219035419,0.0535031633212,-0.201313130924,0.0343699585432,-0.110977101853,0.0652662909304,-0.0330975037287,0.00809259812659,0.110111671288,0.0686975799264,
video_pause_backward_seek_avg,0.175931078866,-0.0770746798318,-0.0142225189988,0.104482445646,0.0123521625232,-0.0555906673354,-0.0720447865969,-0.179363289178,-0.0540235752386,-0.0379980858818,-0.0138785421481,-0.101161550253,0.068540413883,-0.0468670592253,0.0118015385755,
video_stop_backward_seek_sum,0.0762101653559,0.0693225242325,-0.163104225819,-0.0541043960629,0.20165436921,-0.0259194194504,-0.0387010014699,0.0276570730439,0.501315182665,0.0734508822954,-0.189204669559,-0.381217913855,-0.137536167643,-0.286380185957,0.195971156783,
video_stop_backward_seek_avg,0.0232894471042,0.100772605688,0.0140324563207,-0.132648321561,0.316804497832,-0.0641072707437,-0.120295664698,-0.120326885705,0.400671426342,0.148125642599,-0.323575480597,-0.128550961361,-0.164656881678,0.363913940635,-0.195250164239,
all_type_video_forward_seek_sum,0.183776791181,-0.0891729784173,-0.0133960432799,0.00174596355061,0.0107740241131,0.00425163415399,0.137201637416,0.187505634174,0.114572455044,0.0735833890481,0.0679006591026,0.0437458043739,-0.069291495793,0.0514268977296,0.0396169937675,
all_type_video_forward_seek_avg,0.164139785617,-0.112203267685,0.13014670104,0.0236681451202,0.104959525492,-0.0308110369952,-0.0164773901772,0.263483062989,-0.0606468740774,0.194421012355,-0.0277900615718,0.0495061934856,0.0622912470394,-0.0419344756019,-0.0265115798376,
all_type_video_backward_seek_sum,0.172524526256,-0.111951786605,-0.0635958686385,0.0661924727217,0.0542825323616,0.0207076451776,0.0351306255145,-0.22321378951,0.0396077947379,-0.232218666928,-0.0104147966511,0.0531747104101,0.00685710555772,0.0404896283178,0.144449202737,
all_type_video_backward_seek_avg,0.157049581382,-0.13645839775,0.0280295790223,0.0620239281329,0.140197971626,0.00706090923287,-0.122645324208,-0.236690259836,-0.0861312581284,-0.178269850946,-0.115658632776,-0.0169008905029,0.0995136211139,-0.115363895901,0.0141930504447,
all_type_video_seek_sum,0.191328459502,-0.103997795135,-0.0341107752838,0.0273306703926,0.0286730047567,0.0110330104072,0.105818791057,0.037422336954,0.0924251865775,-0.0424722025043,0.0413818715274,0.0503284912733,-0.04371990586,0.0504619130324,0.083635644979,
all_type_video_seek_avg,0.176869776205,-0.132431081468,0.102023364993,0.0410994682779,0.128851563587,-0.0187285341096,-0.0600850180921,0.0903316407159,-0.0764810190701,0.0652213642683,-0.0652211238328,0.0278920983119,0.0829298861839,-0.0749858724962,-0.0129001900338,
video_pause_sum,0.183273500101,-0.0248270451579,-0.125759389069,0.085509856022,-0.0519312879981,-0.0599191408835,0.0657907856605,-0.0876235771976,0.0461629983476,0.186156763607,0.151015959694,-0.0329795666994,-0.0389647770918,0.073488606764,-0.0351976347482,
video_pause_avg,0.175827202262,-0.0443594997408,-0.0120332850269,0.124327520413,0.0157075618363,-0.115940179425,-0.103505551419,-0.0687780390274,-0.0653334281099,0.323496601684,0.0758133879837,-0.0199601121403,0.0290011366035,-0.0391384864515,-0.0238611231378,
video_stop_sum,0.0690418180199,0.209200719713,-0.316976508084,-0.0547915325533,0.158180966479,-0.0480859692162,-0.043641226574,0.149217161803,0.00846272412787,-0.102841018237,0.171282889052,0.0193690418015,0.142304647464,-0.255389055818,0.0480149153165,
video_stop_avg,0.0262024841552,0.251190363568,-0.154072140618,-0.057577570315,0.339607460574,0.0300621457439,-0.129978962542,0.037071094068,-0.0544252294237,-0.0239947324394,0.0581117043115,0.223937468701,0.0732185863634,0.148452645579,-0.0482351269515,
video_play_sum,0.193870957872,-0.089523798858,-0.0422146362613,0.0181530028878,0.0154608344091,0.0160658803722,0.103591079572,0.0383306813489,0.0824700747505,-0.0457369410402,0.0446430982247,0.0433098273702,-0.0535050996857,0.0479565449292,0.0766929973001,
video_play_avg,0.179397095474,-0.119439436188,0.104257386507,0.031103802858,0.125197236084,-0.0132209254811,-0.0781136333098,0.0874658119208,-0.0872570942819,0.0650066002949,-0.0612410790387,0.0247713496578,0.070161636731,-0.0759134783621,-0.0064984967103,
video_events_sum,0.194706077272,-0.0811694256738,-0.0604346293093,0.0363122581992,0.00746177622903,-0.00250158308885,0.0978307326131,0.0124287078736,0.0800609202646,0.00435113595195,0.068652102553,0.0304096658305,-0.0464229319117,0.0534273247326,0.0568580411934,
video_events_avg,0.183145676826,-0.10973588194,0.080217240073,0.0552266969025,0.110522864694,-0.0373024319571,-0.0798349835431,0.0584271399006,-0.0813763448464,0.121564699937,-0.0349977581643,0.0195103256493,0.0693617266208,-0.0684832604367,-0.0134286615755,
mt_practice_sum,0.0550649149056,0.20156987692,0.297230610086,0.0505567238096,0.11303245839,-0.163541343186,0.163559587636,-0.0829670872824,-0.0166517043237,-0.0698431083009,0.0825123227263,-0.0508431698697,-0.165147696987,0.0199001586732,0.0079430082188,
mt_unit_sum,0.0697835926141,0.221204345425,0.287158285052,0.0774743228488,0.0534987412443,-0.17182314536,0.0585120426206,-0.0335842564464,0.047453441636,-0.108746877948,0.198910438302,-0.152847347974,0.00233868952565,-0.0588694783723,-0.120287376007,
mt_online_num_day,0.0101875503726,0.181253180913,0.216405353003,-0.0653570658745,0.182905766355,-0.0960475883819,0.156229159218,-0.155809641694,-0.0659573878608,0.0879289982451,0.107781144104,0.346528880944,-0.26507387675,0.207709622456,0.415563457093,
mt_online_practice_num_day,0.0695661751402,0.20797084582,0.311554153445,0.0784164928243,0.0746425902913,-0.170266310603,0.104844113554,-0.0283559189066,0.0149538687337,-0.119794279749,0.150983451168,-0.173975947923,0.0193300304833,-0.0997222030201,-0.0995873989348,
hw_mean,0.0847565965597,0.208459410734,0.224615190044,0.14102258647,0.00435093980307,-0.144570199589,0.0680575806816,0.0945743613685,0.0213565030064,-0.142415608486,0.14032214945,-0.206457017762,0.115620154196,-0.101162343802,-0.0181650078926,
qz_mean,0.0799466861951,0.179285632559,0.0758944734612,-0.0539889844416,-0.13674948842,0.0934763524657,-0.013128131169,0.0349029016619,0.10895348825,0.00971927647147,-0.000701055443089,-0.231657554403,0.674851469633,0.435761522938,0.285126043725,
Regression P>|t|,0.0,0.0,0.001,0.808,0.001,0.147,0.066,0.103,0.337,0.223,0.989,0.0,0.0,0.0,0.005,0.0
