,comp 1,comp 2,comp 3,comp 4,comp 5,comp 6,comp 7,comp 8,comp 9,comp 10,comp 11,comp 12,comp 13,comp 14,comp 15,comp 16,indicator
video_pause_avg,0.156526236434,-0.100089943462,-0.0665255823985,-0.000145734980856,-0.142010669818,-0.239511398163,0.110264152931,0.0942789417459,-0.152436453949,0.126240780838,0.0959005147321,-0.038623326803,-0.0860498622152,-0.00200230026647,-0.0259624397285,-0.0659247233347,
video_stop_sum,0.0887379920682,0.229819264453,-0.290747011314,-0.0469184601097,0.0517226071679,0.0388173469364,-0.0856749598176,0.109512111656,-0.0172317960533,-0.0859626882648,0.0693771627881,-0.00367233681711,0.104671226187,0.040946675747,0.0652785330863,-0.119909736102,
video_stop_avg,0.0518702106602,0.23656689727,-0.25800150739,-0.0894268878453,0.119711612187,0.0166957181817,0.123151499708,0.260601046233,-0.113324955095,-0.0768734958799,0.0134811578137,0.0168230383446,0.248774930662,0.00175994788263,0.0328900360901,0.203096948514,
video_play_sum,0.183920800843,-0.0870635304092,-0.0275066592463,0.0306408054872,-0.0219002560131,0.138142288393,-0.0653734764346,-0.0236603306471,-0.0168332104488,0.0297062682102,0.0471687711242,0.0296126182779,0.0327167595812,0.0397062085892,0.0928250246188,0.0374139802889,
video_play_avg,0.170406668899,-0.151225861679,0.0184406939153,0.0102245476052,-0.00898030390708,-0.0412891865881,0.072060411747,0.180067144636,-0.0627215855963,0.00751615319547,-0.0803336439673,-0.0215904528987,-0.000404803804211,-0.02789449396,-0.046575242755,-0.0760418487541,
video_events_sum,0.184737054084,-0.0810970781213,-0.0462211050482,0.0292543481667,-0.0532332578296,0.0977015633932,-0.0521033121342,-0.0373350468257,-0.0326170075374,0.0548172489888,0.0763857324714,0.024594610711,0.0282624672523,0.0519570898706,0.0831357721105,0.0535800364964,
video_events_avg,0.170338423539,-0.145260144577,-0.00440091323101,0.00837079931666,-0.0451729546451,-0.0836348560917,0.0841371915589,0.166573022127,-0.0867101266853,0.0408129743728,-0.0412605964013,-0.0282088127964,-0.0163018312914,-0.0225258069317,-0.0399938554692,-0.0716643145032,
mt_practice_sum,0.0708038172731,0.176955984073,0.269941742982,-0.102249126709,-0.212016185025,0.135125688108,0.109520097889,0.0624704831493,-0.0997629011457,-0.131849451478,0.0491201947875,0.116517208062,-0.164826413568,-0.215682245421,-0.0698487489952,0.0805932644627,
mt_unit_sum,0.0866695707251,0.188219061295,0.27378603547,-0.104112753096,-0.207769088426,0.0516485072165,0.0502561903487,0.0845314212633,0.00923000312061,-0.0972867807063,0.0664203759347,-0.175729223863,-0.0232213977928,0.234856910321,-0.0226559270306,0.171780998368,
mt_online_num_day,0.0316945459768,0.170689657574,0.225895065407,-0.169279359957,-0.0981083732406,0.163586574926,0.214559532442,0.0759909879144,-0.233588426606,-0.0742513581764,0.173406671745,0.334230873134,-0.0481489622653,-0.269441716218,0.361615710694,-0.353671572161,
mt_online_practice_num_day,0.0875238017806,0.182005534322,0.27800326991,-0.104428129031,-0.223979444662,0.079242637599,0.0580684848395,0.0734320727634,0.0168209394956,-0.117719895671,0.0958308366543,-0.112906565604,-0.0384120155089,0.136658664483,-0.0318695575565,0.135475492902,
hw_mean,0.100337328264,0.196599815346,0.210789734008,-0.0631498513583,-0.20046081046,0.0554563720746,-0.0514419245616,0.107126011155,0.0727424427671,-0.0999127483172,0.0420533677813,-0.230298820292,0.0175997154646,0.202853848741,-0.106038277128,0.0868023439617,
qz_mean,0.10507176565,0.169268289479,0.0924817790439,-0.0185592622321,0.0933385632608,-0.0916870178661,-0.0656342240177,-0.101702340837,0.0245530031387,0.143266018592,-0.00402213153733,-0.673638969417,0.125271839247,-0.543996759134,0.201981584873,-0.0695198168999,
Regression P>|t|,0.0,0.0,0.0,0.337,0.249,0.317,0.0,0.003,0.277,0.127,0.294,0.0,0.045,0.0,0.0,0.286,0.0
