label,username,week,active_num_days,active_sum_count,problem_num_days,problem_sum_count,video_num_days,video_sum_count,num_watched,num_complete,num_incomplete
0.0,Y1050228,5,4.0,1257.0,4.0,83.0,4.0,164.0,15.0,10.0,5.0
1.0,Y1050228,6,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050229,1,3.0,1217.0,3.0,96.0,3.0,72.0,11.0,9.0,2.0
0.0,Y1050229,2,4.0,755.0,3.0,48.0,3.0,67.0,10.0,8.0,2.0
0.0,Y1050229,3,7.0,1396.0,6.0,116.0,7.0,137.0,19.0,19.0,0.0
0.0,Y1050229,4,6.0,1519.0,4.0,116.0,4.0,138.0,18.0,17.0,1.0
0.0,Y1050229,5,5.0,874.0,2.0,61.0,2.0,76.0,7.0,7.0,0.0
1.0,Y1050229,6,4.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050231,2,1.0,155.0,0.0,0.0,1.0,15.0,10.0,10.0,0.0
1.0,Y1050231,3,1.0,162.0,0.0,0.0,1.0,14.0,12.0,12.0,0.0
0.0,Y1050232,1,2.0,582.0,1.0,15.0,2.0,94.0,8.0,7.0,1.0
0.0,Y1050232,2,2.0,477.0,1.0,15.0,1.0,99.0,4.0,3.0,1.0
1.0,Y1050232,3,2.0,409.0,2.0,13.0,2.0,60.0,4.0,3.0,1.0
1.0,Y1050232,6,1.0,109.0,1.0,11.0,1.0,15.0,1.0,1.0,0.0
0.0,Y1050233,1,1.0,231.0,0.0,0.0,1.0,63.0,3.0,1.0,2.0
0.0,Y1050233,2,1.0,175.0,1.0,12.0,1.0,13.0,3.0,1.0,2.0
1.0,Y1050233,3,1.0,85.0,0.0,0.0,1.0,10.0,4.0,3.0,1.0
1.0,Y1050234,2,1.0,163.0,0.0,0.0,1.0,12.0,9.0,9.0,0.0
0.0,Y1050235,1,1.0,232.0,0.0,0.0,1.0,48.0,6.0,5.0,1.0
0.0,Y1050235,2,1.0,61.0,0.0,0.0,1.0,9.0,2.0,0.0,2.0
1.0,Y1050235,3,1.0,97.0,0.0,0.0,1.0,8.0,5.0,5.0,0.0
0.0,Y1050236,1,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050236,2,1.0,1169.0,1.0,189.0,1.0,4.0,2.0,1.0,1.0
1.0,Y1050237,1,1.0,76.0,0.0,0.0,1.0,6.0,5.0,5.0,0.0
0.0,Y1050238,1,1.0,81.0,0.0,0.0,1.0,11.0,1.0,1.0,0.0
0.0,Y1050238,2,1.0,1356.0,1.0,226.0,1.0,11.0,2.0,0.0,2.0
0.0,Y1050238,3,1.0,848.0,1.0,138.0,1.0,10.0,2.0,0.0,2.0
1.0,Y1050238,4,1.0,147.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050239,1,1.0,32.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0
0.0,Y1050240,1,2.0,379.0,0.0,0.0,2.0,115.0,5.0,1.0,4.0
0.0,Y1050240,2,1.0,275.0,1.0,28.0,1.0,19.0,4.0,3.0,1.0
1.0,Y1050240,3,1.0,81.0,0.0,0.0,1.0,9.0,5.0,4.0,1.0
0.0,Y1050241,1,1.0,141.0,0.0,0.0,1.0,32.0,3.0,1.0,2.0
0.0,Y1050241,2,1.0,677.0,0.0,0.0,1.0,216.0,2.0,0.0,2.0
0.0,Y1050241,3,2.0,1323.0,2.0,101.0,2.0,176.0,14.0,8.0,6.0
0.0,Y1050241,4,1.0,109.0,0.0,0.0,1.0,23.0,3.0,3.0,0.0
0.0,Y1050241,5,2.0,270.0,1.0,15.0,2.0,35.0,8.0,6.0,2.0
1.0,Y1050241,6,1.0,333.0,1.0,1.0,1.0,76.0,9.0,5.0,4.0
0.0,Y1050242,1,1.0,185.0,0.0,0.0,1.0,64.0,3.0,1.0,2.0
0.0,Y1050242,2,1.0,155.0,0.0,0.0,1.0,46.0,3.0,2.0,1.0
1.0,Y1050242,3,2.0,500.0,2.0,6.0,2.0,125.0,11.0,8.0,3.0
0.0,Y1050243,1,1.0,46.0,0.0,0.0,1.0,8.0,2.0,0.0,2.0
0.0,Y1050243,2,1.0,174.0,0.0,0.0,1.0,26.0,9.0,9.0,0.0
1.0,Y1050243,3,1.0,179.0,0.0,0.0,1.0,21.0,8.0,6.0,2.0
0.0,Y1050244,1,1.0,133.0,0.0,0.0,1.0,23.0,6.0,2.0,4.0
0.0,Y1050244,2,1.0,167.0,1.0,7.0,1.0,23.0,5.0,4.0,1.0
1.0,Y1050244,3,1.0,191.0,0.0,0.0,1.0,29.0,5.0,4.0,1.0
0.0,Y1050245,1,1.0,110.0,1.0,5.0,1.0,10.0,4.0,2.0,2.0
0.0,Y1050245,2,1.0,597.0,1.0,80.0,1.0,5.0,4.0,1.0,3.0
1.0,Y1050245,3,1.0,258.0,1.0,26.0,1.0,18.0,5.0,5.0,0.0
0.0,Y1050246,1,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050246,2,1.0,93.0,1.0,8.0,1.0,4.0,1.0,1.0,0.0
1.0,Y1050246,3,1.0,174.0,1.0,24.0,1.0,13.0,2.0,1.0,1.0
0.0,Y1050247,1,1.0,74.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0
0.0,Y1050247,2,2.0,263.0,1.0,17.0,2.0,40.0,3.0,1.0,2.0
1.0,Y1050247,3,1.0,83.0,1.0,6.0,1.0,8.0,1.0,0.0,1.0
0.0,Y1050248,1,1.0,126.0,0.0,0.0,1.0,11.0,5.0,4.0,1.0
0.0,Y1050248,2,1.0,339.0,1.0,46.0,1.0,17.0,7.0,4.0,3.0
1.0,Y1050248,3,1.0,115.0,1.0,15.0,1.0,6.0,2.0,2.0,0.0
0.0,Y1050249,1,1.0,142.0,0.0,0.0,1.0,22.0,6.0,5.0,1.0
0.0,Y1050249,2,1.0,297.0,1.0,25.0,1.0,13.0,7.0,5.0,2.0
1.0,Y1050249,3,1.0,123.0,0.0,0.0,1.0,12.0,9.0,8.0,1.0
1.0,Y1050250,1,1.0,68.0,0.0,0.0,1.0,5.0,4.0,3.0,1.0
1.0,Y1050250,3,1.0,157.0,0.0,0.0,1.0,14.0,12.0,12.0,0.0
0.0,Y1050251,2,1.0,211.0,0.0,0.0,1.0,17.0,11.0,11.0,0.0
1.0,Y1050251,3,1.0,133.0,0.0,0.0,1.0,13.0,9.0,9.0,0.0
0.0,Y1050252,1,1.0,215.0,1.0,5.0,1.0,23.0,9.0,9.0,0.0
0.0,Y1050252,2,1.0,727.0,1.0,103.0,1.0,17.0,3.0,0.0,3.0
1.0,Y1050252,3,1.0,140.0,1.0,3.0,1.0,17.0,7.0,7.0,0.0
0.0,Y1050253,1,3.0,511.0,1.0,6.0,3.0,97.0,9.0,4.0,5.0
0.0,Y1050253,2,1.0,415.0,1.0,59.0,1.0,8.0,1.0,0.0,1.0
1.0,Y1050253,3,1.0,552.0,1.0,55.0,1.0,47.0,5.0,1.0,4.0
0.0,Y1050254,1,1.0,189.0,0.0,0.0,1.0,51.0,4.0,2.0,2.0
0.0,Y1050254,2,1.0,993.0,1.0,153.0,1.0,6.0,2.0,1.0,1.0
1.0,Y1050254,3,1.0,508.0,1.0,70.0,1.0,21.0,4.0,1.0,3.0
0.0,Y1050255,1,2.0,144.0,0.0,0.0,1.0,22.0,7.0,5.0,2.0
0.0,Y1050255,2,3.0,1373.0,1.0,161.0,3.0,101.0,10.0,6.0,4.0
0.0,Y1050255,3,4.0,721.0,3.0,81.0,4.0,39.0,9.0,9.0,0.0
1.0,Y1050255,4,2.0,214.0,2.0,19.0,2.0,17.0,2.0,2.0,0.0
1.0,Y1050255,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050256,1,1.0,103.0,0.0,0.0,1.0,10.0,1.0,1.0,0.0
0.0,Y1050256,2,1.0,142.0,1.0,6.0,1.0,12.0,2.0,0.0,2.0
1.0,Y1050256,3,1.0,1919.0,1.0,280.0,1.0,6.0,0.0,0.0,0.0
0.0,Y1050257,1,1.0,206.0,0.0,0.0,1.0,61.0,2.0,0.0,2.0
0.0,Y1050257,2,1.0,217.0,1.0,26.0,1.0,3.0,2.0,1.0,1.0
1.0,Y1050257,3,2.0,324.0,1.0,33.0,1.0,40.0,4.0,1.0,3.0
1.0,Y1050257,5,1.0,28.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050258,1,1.0,76.0,0.0,0.0,1.0,10.0,2.0,0.0,2.0
0.0,Y1050258,2,1.0,425.0,1.0,39.0,1.0,50.0,4.0,2.0,2.0
1.0,Y1050258,3,1.0,652.0,1.0,75.0,1.0,31.0,6.0,3.0,3.0
0.0,Y1050259,1,1.0,748.0,1.0,79.0,1.0,58.0,12.0,11.0,1.0
0.0,Y1050259,2,2.0,1063.0,1.0,106.0,1.0,100.0,12.0,10.0,2.0
1.0,Y1050259,3,2.0,941.0,2.0,91.0,2.0,102.0,13.0,13.0,0.0
0.0,Y1050259,5,3.0,1937.0,3.0,217.0,3.0,106.0,23.0,23.0,0.0
1.0,Y1050259,6,1.0,226.0,1.0,23.0,1.0,17.0,1.0,0.0,1.0
0.0,Y1050260,1,1.0,1071.0,1.0,72.0,1.0,63.0,12.0,11.0,1.0
0.0,Y1050260,2,1.0,953.0,1.0,57.0,1.0,79.0,8.0,4.0,4.0
0.0,Y1050260,3,1.0,1511.0,1.0,117.0,1.0,94.0,16.0,12.0,4.0
0.0,Y1050260,4,3.0,222.0,2.0,11.0,3.0,24.0,2.0,1.0,1.0
0.0,Y1050260,5,2.0,1304.0,2.0,124.0,2.0,150.0,18.0,17.0,1.0
1.0,Y1050260,6,3.0,111.0,0.0,0.0,1.0,19.0,1.0,1.0,0.0
0.0,Y1050261,1,4.0,1035.0,3.0,108.0,1.0,17.0,3.0,2.0,1.0
0.0,Y1050261,2,6.0,679.0,2.0,73.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050261,3,7.0,880.0,3.0,110.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050261,4,5.0,236.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050261,5,7.0,1261.0,5.0,182.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050261,6,3.0,223.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050262,1,4.0,681.0,3.0,65.0,3.0,30.0,9.0,2.0,7.0
0.0,Y1050262,2,1.0,156.0,1.0,10.0,1.0,8.0,4.0,3.0,1.0
0.0,Y1050262,3,3.0,181.0,1.0,22.0,1.0,2.0,1.0,1.0,0.0
0.0,Y1050262,4,1.0,48.0,0.0,0.0,1.0,7.0,1.0,0.0,1.0
1.0,Y1050262,5,1.0,211.0,1.0,13.0,1.0,14.0,4.0,4.0,0.0
0.0,Y1050263,1,4.0,974.0,3.0,70.0,2.0,42.0,12.0,10.0,2.0
0.0,Y1050263,2,2.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050263,3,2.0,1170.0,1.0,54.0,1.0,202.0,10.0,10.0,0.0
0.0,Y1050263,4,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050263,5,1.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050264,1,5.0,700.0,4.0,71.0,4.0,37.0,12.0,10.0,2.0
0.0,Y1050264,2,2.0,738.0,1.0,103.0,1.0,33.0,12.0,12.0,0.0
1.0,Y1050264,3,4.0,675.0,2.0,56.0,2.0,71.0,11.0,10.0,1.0
1.0,Y1050264,5,3.0,1133.0,3.0,125.0,3.0,52.0,17.0,15.0,2.0
0.0,Y1050265,1,1.0,719.0,1.0,71.0,1.0,45.0,12.0,10.0,2.0
0.0,Y1050265,2,2.0,419.0,2.0,20.0,2.0,36.0,11.0,11.0,0.0
1.0,Y1050265,3,1.0,482.0,1.0,35.0,1.0,56.0,6.0,6.0,0.0
0.0,Y1050266,1,3.0,893.0,2.0,73.0,2.0,82.0,12.0,12.0,0.0
0.0,Y1050266,2,4.0,1207.0,4.0,95.0,4.0,172.0,12.0,12.0,0.0
0.0,Y1050266,3,1.0,427.0,1.0,39.0,1.0,39.0,7.0,6.0,1.0
0.0,Y1050266,4,1.0,60.0,1.0,3.0,1.0,11.0,1.0,1.0,0.0
1.0,Y1050266,5,2.0,646.0,2.0,55.0,2.0,74.0,11.0,9.0,2.0
0.0,Y1050267,1,2.0,421.0,2.0,39.0,2.0,18.0,7.0,7.0,0.0
0.0,Y1050267,2,6.0,1220.0,5.0,113.0,5.0,79.0,15.0,9.0,6.0
1.0,Y1050267,3,4.0,1193.0,4.0,125.0,4.0,79.0,13.0,9.0,4.0
1.0,Y1050267,5,2.0,1044.0,2.0,107.0,2.0,32.0,12.0,9.0,3.0
0.0,Y1050268,1,4.0,583.0,2.0,65.0,2.0,23.0,9.0,5.0,4.0
0.0,Y1050268,2,4.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050268,3,4.0,823.0,3.0,65.0,3.0,35.0,13.0,6.0,7.0
0.0,Y1050268,4,5.0,890.0,5.0,85.0,4.0,47.0,12.0,8.0,4.0
0.0,Y1050268,5,6.0,991.0,4.0,102.0,5.0,54.0,13.0,9.0,4.0
1.0,Y1050268,6,2.0,161.0,1.0,18.0,2.0,3.0,3.0,2.0,1.0
0.0,Y1050270,1,4.0,910.0,2.0,75.0,3.0,62.0,9.0,6.0,3.0
0.0,Y1050270,2,3.0,574.0,3.0,64.0,3.0,38.0,10.0,9.0,1.0
1.0,Y1050270,3,1.0,463.0,1.0,66.0,1.0,19.0,10.0,2.0,8.0
0.0,Y1050273,1,1.0,191.0,1.0,15.0,1.0,9.0,4.0,1.0,3.0
0.0,Y1050273,2,1.0,100.0,0.0,0.0,1.0,10.0,1.0,0.0,1.0
1.0,Y1050273,3,2.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Y1050273,6,1.0,57.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0
0.0,Y9999986,1,4.0,1017.0,4.0,70.0,4.0,139.0,12.0,9.0,3.0
0.0,Y9999986,2,3.0,1229.0,3.0,77.0,3.0,184.0,13.0,12.0,1.0
0.0,Y9999986,3,3.0,900.0,3.0,63.0,3.0,130.0,12.0,11.0,1.0
0.0,Y9999986,4,1.0,527.0,1.0,38.0,1.0,61.0,7.0,6.0,1.0
1.0,Y9999986,5,4.0,860.0,2.0,79.0,2.0,52.0,8.0,4.0,4.0
0.0,Y9999988,2,1.0,670.0,1.0,39.0,1.0,49.0,9.0,5.0,4.0
0.0,Y9999988,3,2.0,446.0,1.0,8.0,2.0,25.0,10.0,8.0,2.0
0.0,Y9999988,4,3.0,263.0,0.0,0.0,1.0,39.0,11.0,6.0,5.0
1.0,Y9999988,5,4.0,173.0,1.0,1.0,1.0,9.0,3.0,2.0,1.0
0.0,Y9999989,2,2.0,625.0,1.0,87.0,2.0,12.0,8.0,8.0,0.0
1.0,Y9999989,3,1.0,545.0,1.0,79.0,1.0,11.0,4.0,4.0,0.0
1.0,Y9999989,5,1.0,661.0,1.0,98.0,1.0,12.0,8.0,8.0,0.0
0.0,Y9999990,1,5.0,498.0,4.0,55.0,5.0,32.0,8.0,6.0,2.0
0.0,Y9999990,2,5.0,1035.0,4.0,72.0,4.0,143.0,13.0,13.0,0.0
0.0,Y9999990,3,3.0,808.0,2.0,65.0,2.0,104.0,12.0,11.0,1.0
0.0,Y9999990,4,3.0,290.0,2.0,25.0,2.0,37.0,4.0,3.0,1.0
1.0,Y9999990,5,6.0,1316.0,5.0,123.0,4.0,124.0,19.0,19.0,0.0
0.0,Y9999991,2,1.0,1382.0,1.0,164.0,1.0,167.0,16.0,12.0,4.0
1.0,Y9999991,3,3.0,504.0,2.0,61.0,1.0,25.0,7.0,7.0,0.0
0.0,Y9999992,1,3.0,660.0,3.0,72.0,3.0,31.0,9.0,7.0,2.0
0.0,Y9999992,2,1.0,704.0,1.0,75.0,1.0,44.0,12.0,11.0,1.0
0.0,Y9999992,3,4.0,591.0,4.0,52.0,4.0,47.0,13.0,13.0,0.0
0.0,Y9999992,4,2.0,754.0,2.0,88.0,2.0,36.0,16.0,16.0,0.0
1.0,Y9999992,5,1.0,202.0,1.0,19.0,1.0,16.0,5.0,5.0,0.0
0.0,Y9999993,2,1.0,1644.0,1.0,90.0,1.0,317.0,24.0,20.0,4.0
1.0,Y9999993,3,2.0,1234.0,1.0,67.0,2.0,247.0,14.0,14.0,0.0
1.0,Y9999993,5,4.0,1369.0,3.0,64.0,4.0,183.0,23.0,21.0,2.0
0.0,Y9999994,3,1.0,275.0,1.0,5.0,1.0,20.0,10.0,0.0,10.0
1.0,Y9999994,4,1.0,37.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0
0.0,Y9999995,1,1.0,63.0,0.0,0.0,1.0,9.0,3.0,3.0,0.0
0.0,Y9999995,2,1.0,479.0,1.0,43.0,1.0,46.0,9.0,3.0,6.0
1.0,Y9999995,3,3.0,291.0,2.0,12.0,2.0,48.0,9.0,1.0,8.0
1.0,Y9999995,5,2.0,276.0,1.0,15.0,1.0,26.0,7.0,6.0,1.0
1.0,Y9999997,1,2.0,91.0,1.0,11.0,1.0,2.0,2.0,2.0,0.0
0.0,Y9999997,3,4.0,1777.0,4.0,225.0,4.0,85.0,26.0,23.0,3.0
0.0,Y9999997,4,2.0,84.0,1.0,3.0,1.0,6.0,2.0,1.0,1.0
1.0,Y9999997,5,1.0,461.0,1.0,66.0,1.0,14.0,9.0,9.0,0.0
0.0,Y9999998,1,2.0,472.0,2.0,37.0,2.0,53.0,9.0,7.0,2.0
0.0,Y9999998,2,1.0,407.0,1.0,8.0,1.0,116.0,12.0,6.0,6.0
1.0,Y9999998,3,3.0,504.0,1.0,3.0,2.0,151.0,14.0,11.0,3.0
1.0,Y9999998,5,3.0,424.0,0.0,0.0,3.0,94.0,21.0,17.0,4.0
0.0,Y9999999,2,1.0,1618.0,1.0,91.0,1.0,269.0,24.0,14.0,10.0
0.0,Y9999999,3,5.0,967.0,1.0,46.0,4.0,126.0,15.0,9.0,6.0
0.0,Y9999999,4,2.0,309.0,0.0,0.0,2.0,68.0,12.0,10.0,2.0
0.0,Y9999999,5,5.0,1090.0,1.0,65.0,4.0,164.0,22.0,17.0,5.0
1.0,Y9999999,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050160,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050160,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050161,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050161,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050161,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050162,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050164,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050164,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050164,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050164,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050164,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050165,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050165,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050165,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050165,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050166,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050166,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050166,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050167,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050167,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050167,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050168,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050168,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050168,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050169,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050169,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050169,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050170,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050170,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050170,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050172,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050172,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050172,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050175,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050177,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050178,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050178,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050178,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050178,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050181,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050181,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050184,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050184,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050184,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050184,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050184,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050187,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050187,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050187,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050187,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050187,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050191,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050193,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050193,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050193,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050194,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050196,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050196,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050196,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050198,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050198,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050199,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050199,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050199,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050203,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050203,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050203,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050203,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050207,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050210,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050210,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050210,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050210,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050211,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050212,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050212,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050213,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050213,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050213,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050213,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050214,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050214,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050215,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050215,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050216,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050216,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050216,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050216,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050218,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050218,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050218,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050218,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050218,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050219,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050219,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050220,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Y1050220,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
