username,active_sum_count,active_num_days,active_avg_count,problem_num_days,problem_avg_count,problem_sum_count,video_num_days,video_avg_count,video_sum_count,num_watched,num_complete,num_incomplete,complete_rate,incomplete_rate,watched_time_hour,watched_time_weekday,seek_video_sum,seek_video_avg,pause_video_sum,pause_video_avg,stop_video_sum,stop_video_avg,video_forward_seek_sum,video_forward_seek_avg,video_backward_seek_sum,video_backward_seek_avg,video_pause_forward_seek_sum,video_pause_forward_seek_avg,video_pause_backward_seek_sum,video_pause_backward_seek_avg,video_stop_backward_seek_sum,video_stop_backward_seek_avg,all_type_video_forward_seek_sum,all_type_video_forward_seek_avg,all_type_video_backward_seek_sum,all_type_video_backward_seek_avg,all_type_video_seek_sum,all_type_video_seek_avg,video_pause_sum,video_pause_avg,video_stop_sum,video_stop_avg,video_play_sum,video_play_avg,video_events_sum,video_events_avg,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,final_score
os81,959.5317729263612,4.392115021381481,195.4696923702714,3.5,24.81120202409573,99.7510993528474,1.9051776188257128,5.939893031779143,19.67563376762962,4.869136926954532,1.3691369269545317,3.5,0.1243187644244706,0.39527513170268974,2.3879908505699814,1.0195938961271604,2.245042251508641,0.22499020710870585,4.496615800739399,0.4815953497654169,0.4051776188257131,0.04204455870842847,7.205854459254321,0.7132450016006299,2.0227409955886757,0.1676985943082726,2.4313028136358015,0.22492617035703774,0.6141791775023608,0.08254013556430981,0.03265649353220463,0.003079040836777107,9.637157272890123,0.938171172879292,2.6695766675840527,0.2533177706701717,12.306733943356614,1.1914889435886515,6.836243333740804,0.7225717900477124,0.41170891750864136,0.042697688553208615,17.175870863467892,1.711082839715812,36.730557061799644,3.667841262827009,2.160135368277884,2.160135368277884,1.4869374025949558,2.160135368277884,8.598894563650308,6.531712363601588,2
os82,685.1062035248079,3.8770759500076095,163.83645855356997,2.6161402955764097,13.815243326513645,43.40350739441024,3.6632747894334137,30.118255044565263,117.89123411659494,11.996608124453767,7.442689875160428,4.553918247990176,0.5354289783204204,0.3450388492537765,5.8699797143673225,2.047134493857004,6.592748941251125,0.4723786248178154,11.06561392515282,0.8117389499988449,0.7138011605741971,0.045103870003833285,39.89509069002546,2.7013527099989303,18.741287960444552,1.2838684515363925,26.769943023005737,1.8697421538995629,6.932514243329443,0.4928202101153685,0.23906434556879916,0.015178688505086656,66.6650337127484,4.571094863898493,25.91286654917086,1.7918673504396545,92.57790026107084,6.362962215055339,42.833685117489246,3.034556396756851,0.7138011605741971,0.045103870003833285,104.57450840704041,7.243430041912345,240.69989490010244,16.686052520859597,0.3585965187117952,0.3585965187117952,0.23906434556879916,0.3585965187117952,2.1117350543173745,8.091251476885358,2
os83,1602.3875353755468,3.766830467970909,387.7367246782914,1.5400655203643239,27.659825334299587,53.29043415193979,2.7732350523934155,108.65708771077728,345.9241114145352,13.600163800610321,9.440720724848939,4.159443076602754,0.5431731796838785,0.31019291443818536,3.3625941090448843,1.7532022922713517,13.120196561213168,0.8128420969593819,13.14022932181602,0.8127340775299187,2.446306304695726,0.10998438542391784,69.8068142610503,4.339641543785674,105.41071247752458,6.2591125890779065,95.28440621604857,6.1034653160372985,37.10329236877328,2.3012203217458618,0.7732350523934155,0.03874654738467196,165.0912204686851,10.443106859462382,143.28723989569124,8.599079457328635,308.37846037279013,19.042186316709248,142.52152334424883,9.064559938125015,2.446306304695726,0.10998438542391784,321.97862416979456,19.895552407312103,775.324914128616,48.11228304429146,0.2604258826685981,0.2604258826685981,0.14022932145542927,0.2604258826685981,2.08176905091852,7.696946762694233,2
os84,653.626183329581,4.339766337327185,151.07674274650049,2.8891230367167826,17.60734927694721,58.61871485468794,3.809006205880375,18.122646232090297,58.150399449636716,11.25391894420236,8.500702444150347,2.7532165021635926,0.7112833683488157,0.2887166316511843,5.794149674450211,2.265380066075335,2.5178941230885794,0.24086860749271366,10.969942312703537,0.97025769782682,0.6852632342389275,0.05755958364274024,10.5937962880229,1.1256966444639394,6.206780584941722,0.6473984547657997,11.85555312766858,1.1091391880446173,9.859065347604881,0.7668585702020171,0.04935669968573755,0.003796669252155227,22.449349414987626,2.2348358325085567,16.115202635974796,1.4180536946276914,38.56455204885084,3.652889526840109,31.98713399075335,2.7724467043277663,0.6852632342389275,0.05755958364274024,49.81847099305321,4.6528895268401085,121.05542028278052,11.135785342539144,0.5429236953585523,0.5429236953585523,0.2961401975221449,0.5429236953585523,1.6164319113763277,7.4755323836503065,2
os85,635.6779542596225,4.635453801488746,139.84456160536172,3.155241754568634,18.008991416124445,60.244995907044284,4.222968655813006,12.524296909022892,46.677725829665384,12.200118829306456,9.299058597705901,2.9010602342443725,0.7346474041770767,0.26535259582292325,4.83841058383105,2.2062425732785047,1.808244208816976,0.1537402540358861,11.886573452030165,0.9732633121719304,0.7739694735228779,0.05833400312727492,4.946165720337194,0.5018266185912881,2.688099759361176,0.2728661692984428,9.046522217069286,0.7638147784222135,11.041815204073709,0.8186255383963462,0.019787953198616585,0.0015221502643132324,13.992687936525206,1.2656413970135016,13.749702922327495,1.0930138587216467,27.742390856208885,2.3586552556164206,31.39575906278505,2.5056675390739747,0.7739694735228779,0.05833400312727492,39.942509685515354,3.358655255616421,99.854629088594,8.281312053790275,0.21766748470987154,0.21766748470987154,0.11872771895424405,0.21766748470987154,0.6480554659190062,7.729823602871827,2
os86,1776.3645419929874,4.235014017277681,396.2050503810621,1.7273389399746693,58.91888032280963,102.16879670226358,2.492324922696988,150.51113642246486,376.73058900869813,14.068347348231633,11.500728344495478,2.567619008510271,0.7535551722173096,0.1934476314290165,5.826245816697294,1.378655453050662,13.682016820606025,0.916456934860294,13.795686292980413,0.9297215342855394,1.416302495434278,0.07155008001090885,165.50353179823338,10.196894478704976,59.80963473807717,3.8813517469424967,88.82347323303074,7.004991471727672,27.458711247323198,2.1510509059418847,0.49232492269698797,0.019195645072165004,254.3270049835229,17.201885948386597,87.76067090509736,6.051598297638563,342.08767593636145,23.253484240887012,127.82055987140848,9.964322806885779,1.416302495434278,0.07155008001090885,356.15602326413256,24.2004870432614,827.4805615235254,57.4898441711372,1.4777031115403907,1.4777031115403907,0.7956862909343669,1.4777031115403907,7.138151385454216,6.59203358626283,2
os87,1850.4276248286026,4.5,400.60868670427783,3.2976758467133256,50.66784291261717,135.2025892031401,2.9190703384853305,102.11529919551027,265.3045254932274,13.74759632451467,11.49519265902934,2.2524036724853302,0.8364785521516045,0.16352144784839534,7.301527139402043,1.6547808380425293,9.509349624417226,0.6763692157917635,13.58092966451467,0.9913429442976196,0.9309561674428006,0.07652720593031531,96.85714119705123,6.01151093151798,22.090014223750742,1.6081722007485837,87.02150051679865,7.082608153330951,26.97876454662531,2.2739332961102234,0.333333333,0.027147913098868846,183.87864168485146,13.094119083606143,49.402112100376044,3.9092534099576746,233.2807537966538,17.00337249142119,125.55261570382385,10.216275736699645,0.9309561674428006,0.07652720593031531,247.02835014974212,18.003372491421192,606.792675803992,45.29954792337218,2.0690438325572,2.0690438325572,1.3619123352998643,2.0690438325572,9.373586813838516,5.9861912336542655,2
os88,938.9875812812436,4.2584945873025175,195.65300099424357,3.393087506063977,23.578696624727822,95.99575892121244,1.854715831825693,7.604491608102177,23.963228441176387,4.8484179066335065,1.4339479017438366,3.41447000488967,0.13549445360003035,0.39657929457436175,2.567042975887946,1.0962212445231765,2.369800405395052,0.2415071265644175,4.525775822046353,0.4982058526620539,0.333333333,0.034690299323195235,8.823810322655547,0.8938788447623276,3.0093707662962546,0.2772239986714387,3.6590482575629264,0.35957215666299874,0.6433795653952228,0.09060894397986737,0.010691249412846559,0.0008224038108570424,12.482858580218473,1.253451002361179,3.6634415817835855,0.3686553463980156,16.146300164809617,1.6221063486950469,8.129463230573519,0.8796685223744027,0.333333333,0.034690299323195235,20.994718064892155,2.154180096869439,45.603814799392154,4.690645268390379,2.1452841681743067,2.1452841681743067,1.4679262518256078,2.1452841681743067,8.447862164627969,6.54465437532565,2
os89,916.5298016900964,1.782078686433355,489.14022613526566,1.782078686433355,48.892939889074775,99.40896838801723,1.782078686433355,45.41828686547808,70.79035004732445,13.14050495661142,9.16595415019085,3.9745508058033754,0.5990250787342785,0.23430825526572155,7.3749906646949315,2.51290272668501,6.191759602330757,0.33265750390335896,11.474194550629981,0.7446031803826594,1.8587825275041527,0.09263027537715474,23.548404581024656,1.2586075094700049,6.1655978920174555,0.2672294663838597,13.642286248400975,0.93747822158608,4.397490706559183,0.3458926772357549,0.26917596044081743,0.01036321424580425,37.190690828503044,2.1960857310560846,10.832264556172287,0.623485356865419,48.02295538259792,2.819571087921504,27.578128873071904,1.9138308380396205,1.8587825275041527,0.09263027537715474,61.163460342284615,3.652904420921504,138.62332713560698,8.478936622259784,1.3587825275041527,1.3587825275041527,0.8204306073149901,1.3587825275041527,5.536717935768981,6.949208489582207,2
os90,660.7944754274101,4.2554686054199,151.36842056407784,2.8999347872065755,15.581075718248465,50.498369685164384,3.9943683630965374,21.673792283512267,86.67384003727672,12.327701696130328,8.38867151383305,3.939030182696887,0.6204470959892965,0.3073198133340651,5.208695944788571,2.0944335758899633,4.5115893357740475,0.3232203476584723,11.63320290841315,0.8764503313258597,0.7611002423233616,0.05054413066213142,24.570188141145138,1.665788951628806,11.45722934184237,0.7846329157110156,19.01289358520915,1.3406791628575525,8.871776601856258,0.6354503841521244,0.14446618178667545,0.009172455924541505,43.58308172578768,3.0064681144863585,20.47347212815132,1.4292557563542831,64.0565538522392,4.43572387127404,38.151076005591506,2.754628154977083,0.7611002423233616,0.05054413066213142,76.38425556137149,5.363490780164002,179.35298563645404,12.604386935343664,0.2166992728967124,0.2166992728967124,0.14446618178667545,0.2166992728967124,1.2761179401991292,8.01557294568938,2
os91,650.5152368490146,4.391017514944517,149.12988134563966,2.935249096590832,17.676965459939435,58.90059633149102,3.8807578545630905,17.15229060225667,56.16185375626379,11.417922712540927,8.639080623772495,2.778842090972258,0.7153330305605273,0.2846669694394726,5.6284924862834975,2.2551298305580185,2.3948912967577813,0.2257667473878777,11.128820963391071,0.9707786576013144,0.7006385875302773,0.057693812906279535,9.614898795150546,1.0175619502969302,5.596891570938761,0.5824811924112996,11.368666940119422,1.049284494159157,10.06407005804346,0.7758312809294109,0.04423158191170407,0.003402429418652542,20.98356573453536,2.066846444456087,15.705193214974642,1.361714903228584,36.68875894730617,3.4285613474192815,31.88463163558019,2.7262061698438456,0.7006385875302773,0.057693812906279535,48.1066816598471,4.428561347419284,117.38071084522541,10.641022678384855,0.4865473999671868,0.4865473999671868,0.2653894909394454,0.4865473999671868,1.4485843046226765,7.519608396408592,2
os92,570.6040785964773,3.5639599556188335,154.0462544819656,2.389543937447768,15.323922879548755,45.73051539180045,1.8488320358188823,22.26973180209232,57.42172787053706,4.877864294066848,2.7906562849813152,2.0872080090855327,0.3236758794424641,0.5174068052053531,6.241724628877763,2.26162402673335,3.1879495736001493,0.41020136376598415,4.7111976270668485,0.8033889503766773,0.17441601764781722,0.028510310873889687,18.22068965746769,2.1224958581944384,10.79054505325592,1.1639224626626727,12.35253986091521,1.372704857436131,2.8623655917712143,0.3295498108978661,0.08720800908553263,0.006708308471694518,30.5732295183829,3.495200715630568,13.740118652019675,1.5001805815089853,44.31334817040258,4.995381296616307,19.23618835819358,2.4017815701785588,0.17441601764781722,0.028510310873889687,49.19121246446942,5.836463981264124,112.91516503150379,13.262137160979373,1.9922506488289349,1.9922506488289349,1.0794586579144674,1.9922506488289349,6.080759485630366,5.9740229885977545,2
os93,948.6565061199541,4.098482056103896,220.83121807744428,3.3434324820379504,25.71169427562473,98.81211897848313,1.833333333,9.258598524032896,22.617725721265227,5.3712204979701355,1.7929367386603174,3.5782837589340546,0.14770849108602446,0.3836050125627498,2.690673188873931,1.1565675179620496,2.4484881992753253,0.2237942826689939,4.975260156860466,0.4975552016268001,0.4429305955828288,0.03668338087578883,8.200012285624679,0.743255345118504,2.0525278581656576,0.15389927680230922,3.6171869800633503,0.3074061092569198,0.7247521278581539,0.0926042230533464,0.015656751824387114,0.000626270103036448,11.817199265688028,1.0506614552814832,2.792936738660317,0.2471297698647516,14.610136006784707,1.297791225146235,8.540935335541556,0.8303349910998956,0.4429305955828288,0.03668338087578883,19.98135649841242,1.8291047287010684,43.575358439945745,3.993914326729048,2.0570694044171707,2.0570694044171707,1.4217162410659454,2.0570694044171707,8.293977216023206,6.673688339196595,2
os94,601.2047533733091,4.54536008522191,141.97328173639062,2.949369003013178,11.083246138333518,36.08767861004063,4.30801783500659,21.502995625630607,81.62004067115727,13.121306577778089,10.313288748075284,2.8080178350065887,0.7619630842408069,0.23803691633513946,8.237570029915624,2.2626577492087323,5.556940967462614,0.4214408211624624,12.404008915487482,0.9401483178471128,1.313288746347447,0.11238734565006472,18.541052614166276,1.199783643563041,10.988343499061477,0.8174937972876031,23.86911503985704,1.8504354287272715,7.897698945619262,0.6020171691247551,0.0,0.0,42.410167653599245,3.050219072290312,18.886042447649114,1.4195109668364116,61.296210099976214,4.469730039126723,42.71091207438916,3.2605297838228653,1.313288746347447,0.11238734565006472,74.41751670079216,5.469730039126724,179.7379276089228,13.312377205422592,1.2478840738970371,1.2478840738970371,0.7679286605495902,1.2478840738970371,3.327690863341468,7.372049045548186,2
os95,1836.112658720522,4.5,400.38032888722495,4.156573826940536,35.45103369854883,138.35188180875852,3.2626295305762136,59.834614624482576,189.72150323323288,13.404037132423785,10.808074274847572,2.595962864576214,0.8152749669162667,0.1847250330837332,7.348969880656778,1.9410801646704132,6.875395818272593,0.5011501933612696,13.237370472423784,0.9886495360846416,0.9882160329058012,0.09220573476622047,24.824230577210585,1.6121460507414227,15.1043106523813,1.0642152225621635,88.10943795612938,6.828849235533405,29.899017679397822,2.395861469086192,0.333333333,0.03830266509510601,112.9336685283907,8.440995286062718,45.33666166177912,3.4983793567434613,158.2703301672402,11.93937464409914,129.10272734397768,10.065357669768916,0.9882160329058012,0.09220573476622047,171.67436736259356,12.93937464409914,460.03564090438414,35.03631268822835,2.0117839670941993,2.0117839670941993,1.4764320658823058,2.0117839670941993,9.006169344671791,5.9976432066094425,2
os96,1409.9173972930091,3.772856317710918,342.525289721667,1.818568952451324,19.885548126992227,45.64735907877715,2.833333333,89.43689328725608,289.9020508658742,12.809767268626905,9.0,3.809767269582609,0.5543406735232482,0.2789926601581828,2.8329010342105265,1.6209540315781636,11.831913840905626,0.7663360627788688,12.415956921567805,0.7994467339521006,2.4542873652595945,0.13049905912743756,36.909144184398386,2.4273892764377263,97.85775360513055,6.141740839883997,86.26008088886152,5.497782013729799,33.32623587293527,2.083894047534042,0.8864281585147435,0.05196068043232435,123.16922507325992,7.9251712901675235,132.07041763772196,8.277595567168934,255.23964271098185,16.202766858655025,129.4196501154254,8.238537987672348,2.4542873652595945,0.13049905912743756,268.04940997005167,17.036100188655027,655.1629901256198,41.60790409170268,0.6371379049026473,0.6371379049026473,0.3185689524513237,0.6371379049026473,2.437984854850399,6.998864405915639,2
os97,935.4836133336676,1.72209827011766,518.9504931514113,1.72209827011766,57.79803240236471,102.22804795413515,1.72209827011766,43.74283389475837,80.68711877900124,14.280132868768925,10.72544498195646,3.554687890153978,0.6155616709414821,0.217771663058518,6.031116414696371,2.3329614770181597,7.391367933323134,0.3930412520522975,11.834077049963682,0.6850693710509873,2.278645443513432,0.12028964298816025,29.846348319364427,1.4675289077564206,8.504834138766162,0.3558420929600569,10.883187086722636,0.6237624670146139,4.27752987356791,0.2554849657499438,0.3891367934320904,0.014689074584060203,40.72953540408484,2.0912913747710347,13.1715008007617,0.6260161322940608,53.901036203848776,2.717307507065096,24.93899054582437,1.4553865794147445,2.278645443513432,0.12028964298816025,68.18116907929179,3.550640840065096,149.2998412945029,7.843624569533096,1.7786454435134318,1.7786454435134318,1.000371856981841,1.7786454435134318,6.3598491859138075,5.875559032996743,2
os98,589.8067833337714,4.399232264202196,146.8677519128286,2.754531908515063,7.432486075842394,23.277139634953198,4.210599287757532,27.9602216715318,103.24695818207499,13.267434398797805,10.55683511751308,2.710599287757532,0.7678899471220425,0.2321100537461596,10.286978701160383,2.311367022687133,7.7001490092799285,0.5868690636229854,12.35529964084006,0.922323935279958,1.5568351149084745,0.13955294391530318,27.357431147950763,1.7658087608143975,16.39507287591414,1.2210427495334892,32.344528659877234,2.5190922669542943,5.900618725990688,0.4745231189368087,0.0,0.0,59.7019598076962,4.284901027768692,22.29569160282741,1.6955658686020958,81.9976514101282,5.980466896370787,48.653443461550026,3.7341678611524256,1.5568351149084745,0.13955294391530318,95.26508584365409,6.980466896370787,227.47301580772196,16.83465459433649,1.8811046317465512,1.8811046317465512,1.1576028498380764,1.8811046317465512,5.0162790174120016,7.104148040247956,2
os99,532.6599874361589,4.238775734467413,137.53582104123024,2.7612242655325874,8.276915855813801,23.504407513769273,3.4102058778882838,22.80803501786965,82.83612603803536,10.118374977622652,7.64082351298579,2.4775514696511527,0.5519750753482844,0.3534673268354555,8.760317114094496,2.238775734467413,6.444563099072982,0.5352927287117635,9.354768974095958,0.8345871665721841,1.1938786737697182,0.10874115724486808,23.01226465175683,1.5895822594916489,13.632665406452611,1.0333960538297575,26.096282415358058,2.0654123860524574,3.676193619125416,0.3200035433515047,0.0,0.0,49.108547067114884,3.6549946455441056,17.308859025578023,1.353399597181262,66.41740609269291,5.008394242725368,37.52792393147699,3.064284278067892,1.1938786737697182,0.10874115724486808,76.53578109896866,5.913836644192782,181.67498977841848,14.095256319649275,2.166666667,2.166666667,1.2860545338755427,2.166666667,6.0575106739071165,6.543640499383776,2
os100,944.0661875236591,3.6184323180789977,247.07179393781144,2.214901015631596,20.622159879966556,46.28164802873918,3.214901015631596,56.53109789965527,189.74071731400738,10.6007758094208,8.158052449552999,2.4427233561572086,0.7397057446776717,0.2120599066907322,3.8430826800594438,2.1184323180789977,6.534884945841603,0.5210707438527797,10.26313536668438,0.9268534050061322,1.258828255973801,0.12910391602307694,27.098207341414447,1.9436254750839517,14.512065169076221,1.0541151713713282,73.34580025458831,7.172369552336277,9.618860395843194,0.8573289154558322,0.4517656510789978,0.035791131137672745,100.444007567579,9.11599502599904,24.58269121299841,1.9472352179648331,125.026698830319,11.063230246385062,91.08309294221851,8.748216597877178,1.258828255973801,0.12910391602307694,135.745906940209,12.022891384530652,353.1145269493301,31.96344213939478,1.2105939070527991,1.2105939070527991,0.8070626046053972,1.2105939070527991,3.8393979928884936,7.752153554078804,2
os101,442.0628794651284,4.1526594682782,112.78109327395106,3.061063787274642,15.246510168800645,42.8190042076067,2.0495740860213507,3.604656404317343,12.58985403850238,3.984573087799794,1.8013817263422516,2.1831913620071166,0.13744537382035374,0.5902850804542881,2.8695172003171554,2.0305318937289165,0.9249290140035584,0.19445758643081065,3.7873745278036433,0.6959740423270894,0.15265946827820026,0.0107812254834056,1.8473405317218,0.4238512406990224,0.4694681062710834,0.08575178291429282,1.8574105200462592,0.22691723871410435,2.4400339955322696,0.2175721495079228,0.0,0.0,3.7047510515848683,0.6507684794131267,2.909502103085692,0.30332393260540697,6.614253154120987,0.9540924120185336,7.857088590473912,1.1069847075414685,0.15265946827820026,0.0107812254834056,10.59882624192078,1.6818228662931756,25.222827458526645,3.753681212153392,1.7697520492568497,1.7697520492568497,0.9529434112639666,1.7697520492568497,5.524802870959285,5.885205359345285,2
os102,1675.981200470898,4.011239221187101,391.8826594504952,2.671546684566936,25.664151837940484,82.5970061004753,3.0400768655949584,79.61994074059967,271.0390530603645,13.431085487756725,9.689145110028152,3.7419403806229816,0.6274808393250955,0.2747670052642326,4.705808657807173,1.9022478440028152,10.243419565262725,0.6560497733059911,13.068914512243275,0.870564139733452,1.9775215582123096,0.1087900163857555,33.06950876724156,2.102530013661656,73.19772957081885,4.363161673478904,93.22094112399412,6.268685703441446,35.58311210364243,2.3695718278498665,0.6265898004050416,0.041965453824068175,126.2904498912357,8.3712157171031,109.40743147186629,6.7746989545663245,235.69788135069737,15.145914673082912,139.11978814026048,9.352632854253557,1.9775215582123096,0.1087900163857555,249.12896686739813,16.04816251532619,625.924157877272,40.65550005463493,0.8269741303798337,0.8269741303798337,0.6202305977848752,0.8269741303798337,4.279182142176029,7.13392500710399,2
os103,587.1734074567004,4.316577044517124,149.62164598460154,2.6599641515907635,5.912174254828192,17.87869211979743,4.149910378497017,31.026268365491845,113.72387166274977,13.299820753154895,10.582885227485084,2.716935532468734,0.7641312502991248,0.2325174929962571,11.117047644100593,2.326630817610872,8.666666667000001,0.6606584315074991,12.296469495389953,0.9109270909012136,1.6465591208125063,0.14954926955111222,31.812563180935978,2.0554968696792275,18.977437411077396,1.4106377212057988,36.13315409295381,2.8121159413435044,5.0,0.4156934609512775,0.0067025153891286686,0.00042555652977058347,67.9457172738898,4.867612811022732,23.984139926406197,1.8267567386868468,91.929857200296,6.694369549729687,51.256254403014964,3.9350100808310664,1.6465591208125063,0.14954926955111222,105.22967799324982,7.691018292025068,250.06234868956898,18.46994718813693,2.133154090014141,2.133154090014141,1.3132257868125063,2.133154090014141,5.72080639712203,7.007127262668606,2
os104,640.9722337327728,4.548233381809645,143.15777461498232,3.0767433768260446,17.890517012621466,59.76528359896623,4.100860068230867,14.175670188754994,50.06187811631252,11.921013486396136,9.063563464478133,2.8574500244048227,0.7277555969233711,0.27224440307662884,5.1203297542087896,2.2236866572038587,2.0175732161305477,0.17944094302519425,11.616190150899355,0.9723767309794628,0.7478033476086816,0.0581055687137961,6.612075736856923,0.6858527004413197,3.7260227541495183,0.38334384279219136,9.875116204334732,0.8656768577569216,10.69293352540964,0.8033555752133383,0.028509995187459475,0.002193076579198417,16.487191940362713,1.5515295581982418,14.447466279864956,1.1888924952426079,30.93465821774085,2.7404220532697896,31.57019990203859,2.584360732311149,0.7478033476086816,0.0581055687137961,42.855671704136995,3.7404220532697896,106.10833318365692,9.123310408077703,0.3136099463778144,0.3136099463778144,0.1710599707826369,0.3136099463778144,0.9337023404648734,7.654814041935241,2
os105,624.1416923744997,4.825507539348885,132.62505361489377,3.32629011871118,18.267147743614434,61.290291464932956,4.489043888885622,8.925946137837009,39.30364079394123,12.808290790322067,9.812203690133536,2.9960871031744425,0.7496646872169591,0.25033531278304083,4.224107278460024,2.168231825729284,1.3521152377701882,0.09773832208038774,12.475740039670274,0.9751951770971954,0.8309855949037265,0.05883176287547692,1.3161393257945164,0.10083285075534344,0.4264602775027336,0.032134757149432265,7.2410117067137625,0.5418567897425699,11.802030155400233,0.8518988657959943,0.0007825793669896696,6.019841356774016e-05,8.557151031512975,0.6426896404979133,12.229273019218311,0.8840938223496033,20.78642404774537,1.5267834628428212,31.015651587292837,2.3341946709783965,0.8309855949037265,0.05883176287547692,33.59471483806744,2.5267834628428214,86.22777607515025,6.446593359553603,0.008608373018104461,0.008608373018104461,0.004695476192547066,0.008608373018104461,0.02562947421608757,7.893269817458915,2
os106,828.0579393939341,3.6610917316018847,199.91922180818497,2.3870305769746896,13.829354513959734,41.27347976793904,3.172241601398115,47.858754683410126,160.33011846673867,11.55927218011752,7.305458658009424,4.253813521041197,0.5228108677686719,0.3105224659091446,5.3363495529677545,1.7315137807709196,8.88145564225439,0.6510637770783947,10.714788976543122,0.7721603178478924,1.0962446178309653,0.07741329942668466,40.722108067549755,2.8583086129148194,37.2227239671907,2.754741075643723,44.004412164511216,3.1115034274864746,10.101238166319078,0.7371830322875352,0.5481223085765744,0.03731029004195832,84.72652023206099,5.969812040401294,47.872084443274744,3.5292343979732164,132.5986046753357,9.499046439696695,62.69632001551842,4.4636708561528,1.0962446178309653,0.07741329942668466,144.15787686612225,10.332379771730144,340.54904613905916,24.372510364617238,0.9832751948056548,0.9832751948056548,0.5481223085765744,0.9832751948056548,3.772276953799788,7.146419033414003,2
os107,622.512784257768,4.01832403112248,161.64762126583412,2.4416600224931906,8.547692659367652,26.86027640489507,3.6266507206156704,33.42679765495697,110.47992559254006,11.7582868206124,9.226624145318423,2.531662680403917,0.7295288419998518,0.27047115873014016,10.772356837466244,2.378334661955364,7.766640089512778,0.6412392465416022,10.9832934648492,0.9261789223301308,1.3066560358971082,0.1255275016362706,31.783346619553637,2.447612384734615,19.193343962722942,1.6002100767240819,32.611561688736465,2.728435769827993,5.045001328955364,0.456030816649694,0.04500132895536346,0.0034616407304138013,64.3949083082901,5.176048154562609,24.283346619553637,2.059702533834182,88.67825492784374,7.235750688126783,46.7431977857332,3.916197605530376,1.3066560358971082,0.1255275016362706,100.4365417776558,8.235750688126782,237.1646505174104,19.513226481310266,2.0766640090892734,2.0766640090892734,1.243330675359281,2.0766640090892734,5.691525230858054,6.843829213697387,2
os108,687.7163620851708,3.4756069743471016,183.30849276606065,2.0540049814077084,13.30551219371911,42.98672610270061,2.6962786227548103,37.82797455070967,106.13818915136223,9.04470153673551,6.745631882650449,2.2990696559387023,0.6588331100257243,0.3411668902390817,10.01629843945908,2.455865670265497,6.2160199261012234,0.6063812742626788,8.657363221592608,0.9466692601775336,0.6864079703464109,0.0802571900121369,32.558656702654964,3.1824891291159463,19.813592031064754,1.9399233036457957,26.486612042935185,2.5695895019145603,5.122532337265497,0.5232282299830502,0.12253233726549714,0.009425564518145016,59.04526874559015,5.752078631030504,25.058656702654968,2.4725770974117958,84.10392544824515,8.224655727707109,38.835034953915894,3.8618142373379514,0.6864079703464109,0.0802571900121369,93.14862699557287,9.224655727707107,216.7739953881327,21.391382883910662,1.9216019924690055,1.9216019924690055,1.0882686592041997,1.9216019924690055,5.54292413163573,6.6034830887267875,2
os109,1107.969062541402,4.018905727441281,255.41277989622088,2.474792363399022,19.793877520815272,54.62226205860048,2.8144276055587194,71.51310027043826,192.107072225338,11.446767694647686,9.138642001362095,2.308125696436833,0.6819965127854324,0.1576387293742651,2.9934233246637305,1.166666667,9.509786789131224,0.724137238049924,11.280101034647686,0.8310412874429468,1.9558866359577407,0.1527464375667571,18.248531220136016,1.4898933773604968,59.818725957443974,4.716829233964655,64.80034246180692,4.724437883037484,20.87744669415569,1.569804509652644,0.9747923633990216,0.06889140144851617,83.04887367929616,6.214331260284548,81.67096502450713,6.3555251450658155,164.7198387064501,12.56985640697225,95.60565113279092,7.019152665111246,1.9558866359577407,0.1527464375667571,176.16660637109774,13.409491646245376,438.4479828739143,33.151247156933444,2.0063019091596974,2.0063019091596974,1.0063019091596974,2.0063019091596974,5.683515276871735,5.0365510730657475,2
os110,939.8990010996573,1.7081255240874909,525.8949479533886,1.7081255240874909,59.87251943840753,102.88476701738544,1.7081255240874909,43.352528520381824,82.99262188320117,14.545615043845155,11.08873638050142,3.4568786676074486,0.6194139550253334,0.21391937897466665,5.718054006244897,2.291043238759979,7.670822855016391,0.4071079563044657,11.917913526480042,0.6712006644114455,2.3764546661437977,0.1267330347270491,31.31348665840073,1.5161982204727449,9.049771236374012,0.3764848594206727,10.240440766735928,0.5506807707953281,4.249584381423735,0.23442402504037615,0.417082285576265,0.015696805966755108,41.55392742288292,2.0668789912680734,13.716437897866532,0.6266056894278039,55.2703653200032,2.6934846806958768,24.324189718317186,1.3485896348747255,2.3764546661437977,0.1267330347270491,69.81598037136082,3.5268180136958773,151.78699010061612,7.6956253639935275,1.8764546661437975,1.8764546661437975,1.0422900952400211,1.8764546661437975,6.551601838100043,5.6254468780003775,2
