username,label,active_num_days,active_sum_count,video_num_days,num_watched,num_complete,seek_video_sum,pause_video_sum,stop_video_sum,video_sum_count,video_forward_seek_sum,video_backward_seek_sum,video_pause_sum,video_stop_sum,homework_num,homework_complete_num,first_three_week_homework_complete_num,last_three_week_homework_complete_num,Problem_num_day,Cumulative_num_days,repeat_num,exam_mean,hw_mean,indicator,final_score
Y1050404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
Y1050405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
Y1050406,0.5,0.5,637.5,0.5,1.0,0.0,1.0,0.5,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
Y1050407,0.0,1.5,458.0,1.0,3.5,3.5,2.0,3.0,0.5,18.0,0.0,3.5,12.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0,10.0
Y1050408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
Y1050409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
Y1050410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,20.0
Y1050411,0.5,1.5,554.0,0.5,0.5,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
Y1050412,0.0,4.5,1558.5,4.0,15.5,12.0,12.0,15.5,1.0,246.0,72.5,49.5,108.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,30.0
Y1050413,0.0,3.5,1119.0,3.5,16.0,12.0,10.5,15.5,4.0,193.5,6.5,57.5,107.0,4.0,3.0,3.0,3.0,0.0,1.5,3.0,0.0,5.0,6.875,1,60.0
Y1050414,0.0,6.0,2761.0,4.5,26.0,22.0,18.0,24.5,5.5,410.0,86.5,72.0,211.0,5.5,3.0,3.0,3.0,0.0,2.5,3.0,0.0,3.5,6.333333333,1,53.0
Y1050415,0.0,5.5,1672.0,5.5,23.5,17.5,19.0,22.0,2.0,362.0,72.5,45.0,183.5,2.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,4.5,1.611666667,0,30.0
Y1050416,0.0,6.0,1382.5,4.5,12.5,6.5,4.0,11.0,1.5,63.0,4.0,11.5,28.5,1.5,3.0,3.0,3.0,0.0,2.0,3.0,0.0,3.5,8.666666667,1,63.0
Y1050417,0.0,5.0,1058.0,2.5,10.5,6.0,6.5,10.5,0.5,165.5,72.5,23.0,43.5,0.5,3.0,3.0,3.0,0.0,1.5,3.0,0.0,4.5,5.875,1,62.0
Y1050418,0.0,1.5,633.0,1.0,5.0,4.5,0.5,5.0,1.0,13.0,0.0,1.0,6.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,0.5,0.666666667,1,20.0
Y1050419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0,10.0
Y1050420,0.0,5.0,1629.0,3.0,9.0,1.5,3.0,9.0,0.0,22.0,4.0,3.5,11.0,0.0,3.0,3.0,3.0,0.0,2.5,3.0,0.0,3.5,9.5,1,75.0
Y1050421,0.0,2.5,911.5,2.5,18.0,13.0,9.0,15.0,3.5,91.5,21.5,9.0,28.5,3.5,3.0,3.0,3.0,0.0,2.0,3.0,0.0,5.0,7.695,1,60.0
Y1050422,0.0,2.5,681.5,2.5,18.0,13.5,8.0,14.0,4.0,134.0,42.0,10.0,62.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0,40.0
Y1050423,0.0,1.0,274.0,1.0,3.5,3.0,2.0,3.5,0.0,45.5,3.5,4.5,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
Y1050424,0.0,2.0,830.0,1.5,8.5,7.0,6.5,8.5,2.0,99.5,28.0,14.0,34.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30.0
Y1050425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
Y1050426,0.0,3.0,1019.0,2.5,15.0,11.0,8.5,14.5,1.5,89.5,19.0,10.5,41.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0,40.0
Y1050427,0.0,2.5,1134.0,2.0,16.5,12.5,6.0,13.5,3.5,74.0,12.0,11.5,41.0,3.5,2.5,2.5,2.5,0.0,1.5,2.5,0.0,9.0,6.945,1,96.0
Y1050428,0.0,2.5,187.0,2.0,4.5,4.5,1.5,4.0,2.0,24.0,5.0,1.0,14.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,20.0
Y1050429,0.0,0.5,20.0,0.5,0.5,0.5,0.0,0.5,0.5,2.0,0.0,0.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
Y1050430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Y1050431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Y1050432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Y1050433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Y1050434,0.0,1.5,69.5,1.5,1.5,1.0,0.5,1.0,1.0,8.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,20.0
Y1050435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
Y1050436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
Y1050437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Y1050438,0.0,1.0,1190.5,1.0,13.5,9.0,12.0,13.0,0.5,237.0,109.0,27.5,90.0,0.5,1.5,1.5,1.5,0.0,0.5,1.5,0.0,2.5,2.666666667,0,10.0
Y1050439,0.0,5.5,479.0,2.0,4.0,0.0,0.0,4.0,0.0,5.5,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,10.0
Y1050440,0.0,2.0,1428.5,2.0,20.5,16.5,11.0,18.0,5.0,148.0,33.5,38.0,53.5,5.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,1.333333333,0,10.0
Y1050441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Y1050442,0.5,1.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,10.0
Y1050443,0.5,0.5,39.0,0.5,0.5,0.0,0.5,0.5,0.0,8.0,3.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Y1050444,0.0,2.0,218.0,1.5,6.5,4.0,1.0,6.0,0.0,39.0,1.5,0.0,33.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,1.0,0.0,0,10.0
Y1050445,0.0,3.0,400.5,1.5,8.5,4.5,6.5,8.5,0.0,108.5,31.5,1.5,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,20.0
Y1050446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Y1050447,0.5,0.5,172.0,0.5,2.0,2.0,2.0,2.0,0.5,19.0,0.5,6.5,7.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
Y1050448,0.0,3.5,512.5,2.5,5.5,3.0,2.5,5.5,0.0,37.0,2.5,2.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,20.0
Y1050449,0.0,2.0,284.5,1.0,5.5,3.0,4.5,5.5,0.5,74.5,4.5,19.0,44.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0,20.0
Y1050450,0.0,2.0,640.0,1.0,10.0,6.0,5.0,10.0,1.5,78.5,13.0,11.0,44.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,10.0
Y1050451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Y1050452,0.0,3.0,1106.0,1.5,17.0,14.0,11.0,15.0,3.5,102.0,38.5,10.5,36.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0,40.0
Y1050453,0.0,3.0,585.0,2.5,8.5,8.5,2.0,8.0,3.5,55.0,3.0,1.5,37.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,20.0
Y1050454,0.0,4.0,1764.0,3.5,23.0,9.5,21.0,17.5,1.5,133.0,28.0,26.5,46.5,1.5,3.0,3.0,3.0,0.0,1.5,3.0,0.0,9.5,9.0,1,90.0
Y9999984,0.0,4.5,1299.5,3.0,15.5,13.5,12.0,15.0,3.0,153.0,20.0,54.5,51.5,4.5,1.0,1.0,1.0,0.0,0.5,1.0,0.0,7.0,3.25,0,66.0
Y9999985,0.5,1.5,992.5,1.0,2.5,0.0,2.5,2.5,0.0,30.0,19.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0,59.0
