username,label,active_num_days,active_sum_count,video_num_days,num_watched,num_complete,seek_video_sum,pause_video_sum,stop_video_sum,video_sum_count,video_forward_seek_sum,video_backward_seek_sum,video_pause_sum,video_stop_sum,homework_num,homework_complete_num,first_three_week_homework_complete_num,last_three_week_homework_complete_num,Problem_num_day,Cumulative_num_days,repeat_num,exam_mean,hw_mean,indicator,final_score
Y1050404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
Y1050405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,10.0
Y1050406,0.25,0.25,318.75,0.25,0.5,0.0,0.5,0.25,0.0,4.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,10.0
Y1050407,0.25,1.25,256.25,0.75,2.5,1.75,1.25,2.0,0.25,11.0,1.25,1.75,6.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0,10.0
Y1050408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,10.0
Y1050409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
Y1050410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,20.0
Y1050411,0.25,0.75,277.0,0.25,0.25,0.25,0.0,0.25,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
Y1050412,0.0,5.0,1663.75,4.25,14.75,11.5,11.0,14.5,2.0,311.25,76.25,43.0,133.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.583333333,0,30.0
Y1050413,0.0,4.5,1319.75,4.0,15.25,11.75,12.25,15.0,2.5,232.75,10.0,71.75,126.5,2.5,2.25,2.25,1.5,0.75,1.0,2.25,0.0,3.75,5.9375,1,60.0
Y1050414,0.0,5.75,2477.25,4.75,21.0,17.5,17.0,20.0,4.0,442.75,75.25,102.0,224.0,4.0,2.25,2.25,1.5,0.75,1.5,2.25,0.0,4.25,7.833333333,1,53.0
Y1050415,0.25,3.0,945.25,3.0,13.5,9.75,10.5,12.75,1.0,193.75,38.0,25.0,99.0,1.0,0.25,0.25,0.25,0.0,0.25,0.25,0.0,3.25,0.805833333,0,30.0
Y1050416,0.0,6.25,1189.5,4.5,11.25,7.0,4.25,9.75,2.5,53.0,5.25,7.5,22.25,2.75,2.25,2.25,1.5,0.75,1.25,2.25,0.0,6.0,8.416666667,1,63.0
Y1050417,0.0,4.25,1038.0,2.75,10.0,7.25,7.25,10.0,0.25,151.5,49.5,29.75,49.5,0.25,2.0,2.0,1.5,0.5,1.0,2.0,0.0,5.75,5.9375,1,62.0
Y1050418,0.0,1.5,348.0,0.75,3.0,2.5,0.75,3.0,0.5,10.0,0.0,1.25,5.75,0.5,1.5,1.5,1.0,0.5,0.75,1.5,0.0,0.75,1.0,1,20.0
Y1050419,0.0,0.5,113.5,0.5,2.25,2.25,2.0,2.25,0.0,27.25,0.75,9.5,14.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0,10.0
Y1050420,0.0,5.5,1305.0,2.5,7.0,1.75,3.25,6.5,0.5,27.5,10.75,2.75,9.5,0.5,2.25,2.25,1.5,0.75,1.5,2.25,0.0,5.5,8.333333333,1,75.0
Y1050421,0.25,2.0,979.25,2.0,16.0,12.25,9.5,12.75,2.0,110.5,45.75,13.0,25.0,2.0,2.25,2.25,1.5,0.75,1.25,2.25,0.0,3.5,7.430833333,1,60.0
Y1050422,0.25,2.25,580.0,2.25,14.75,10.75,7.5,12.0,3.5,121.5,21.0,11.0,71.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0,40.0
Y1050423,0.0,2.0,267.75,1.25,4.0,2.5,2.75,4.0,0.25,41.75,5.75,3.75,28.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0,10.0
Y1050424,0.25,1.75,941.5,1.5,10.0,9.0,7.5,10.0,1.75,108.0,29.5,20.75,37.75,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,30.0
Y1050425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
Y1050426,0.25,2.25,662.75,2.0,9.0,6.0,5.25,8.5,0.75,52.75,12.0,5.75,24.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0,40.0
Y1050427,0.25,3.0,1188.25,2.25,15.25,12.75,7.25,13.5,3.5,111.25,28.75,29.75,41.25,3.5,1.75,1.75,1.25,0.5,1.0,1.75,0.0,9.25,6.9725,1,96.0
Y1050428,0.25,2.25,213.0,2.0,5.5,3.75,2.75,5.25,1.75,40.0,5.75,2.0,25.5,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,20.0
Y1050429,0.25,1.5,429.75,1.25,10.75,9.75,7.25,9.5,4.0,101.5,19.25,47.0,22.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
Y1050430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Y1050431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Y1050432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Y1050433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Y1050434,0.25,1.25,133.0,1.25,2.25,1.25,0.5,2.0,0.5,7.75,0.25,0.5,6.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,20.0
Y1050435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
Y1050436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
Y1050437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Y1050438,0.25,1.25,703.5,1.25,9.5,6.0,7.0,9.25,0.25,132.0,56.0,14.75,53.75,0.25,0.75,0.75,0.75,0.0,0.25,0.75,0.0,1.25,1.333333333,0,10.0
Y1050439,0.25,3.5,318.5,1.25,2.5,0.0,0.0,2.5,0.0,3.25,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,10.0
Y1050440,0.25,2.75,1263.0,2.5,18.25,14.5,10.75,16.5,3.5,143.5,27.5,34.0,61.25,3.5,0.25,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.666666667,0,10.0
Y1050441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Y1050442,0.5,0.75,68.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,10.0
Y1050443,0.25,0.25,19.5,0.25,0.25,0.0,0.25,0.25,0.0,4.0,1.5,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Y1050444,0.25,1.5,151.0,1.25,5.0,3.25,0.5,4.75,0.0,27.75,0.75,0.0,24.5,0.0,0.25,0.25,0.25,0.0,0.25,0.25,0.0,0.5,0.0,0,10.0
Y1050445,0.25,2.5,327.5,1.75,8.25,3.25,4.75,8.25,0.0,89.5,26.75,1.25,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0,20.0
Y1050446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Y1050447,0.25,0.25,86.0,0.25,1.0,1.0,1.0,1.0,0.25,9.5,0.25,3.25,3.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
Y1050448,0.25,4.75,1066.5,3.75,12.25,9.0,4.75,12.0,0.25,114.75,8.5,7.25,89.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0,20.0
Y1050449,0.0,3.0,634.0,2.5,9.5,5.0,8.5,9.5,1.25,154.75,3.75,52.0,87.5,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,20.0
Y1050450,0.25,2.0,384.0,1.0,6.5,4.0,3.0,6.5,1.0,50.75,13.25,6.25,24.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,10.0
Y1050451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Y1050452,0.25,2.25,1012.0,1.5,14.75,13.25,9.0,13.75,2.0,98.25,36.0,10.75,38.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,40.0
Y1050453,0.25,2.75,529.5,2.25,7.5,7.5,1.75,7.25,1.75,55.25,1.5,1.5,44.75,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0,20.0
Y1050454,0.0,4.25,1576.75,3.25,18.5,7.75,17.0,15.25,0.75,141.5,29.25,33.75,51.25,0.75,2.25,2.25,1.5,0.75,1.0,2.25,0.0,9.5,9.0,1,90.0
Y9999984,0.0,4.0,1057.0,3.25,14.25,12.75,11.5,13.75,3.0,147.0,18.75,54.25,53.75,3.75,0.75,0.75,0.5,0.25,0.5,0.75,0.0,6.25,3.791666667,0,66.0
Y9999985,0.5,1.25,857.5,1.0,3.75,1.0,3.5,3.75,0.0,49.5,37.25,3.5,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,0.0,0,59.0
