username,active_sum_count,problem_sum_count,num_watched,num_complete,complete_rate,pause_video_sum,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,final_score
os143,1658.1088472782885,76.1838544882283,13.44220013548686,9.57799863472744,0.6066243679957065,13.05779986451314,0.6935983602857327,0.6935983602857327,0.5201987702142996,0.6935983602857327,3.7503101648982535,7.262854918172723,2
os144,1355.107026808654,78.86059438544508,12.377023519994935,10.275621344486797,0.7434317092243471,12.210356859994931,2.0579827884490167,2.0579827884490167,1.0579827884490174,2.0579827884490167,7.07459227492599,5.3363001724476655,2
os145,681.1881682773575,56.12133565860197,9.800898320876467,7.274716292452882,0.6754046640316476,9.562328582886005,1.0423995348481871,1.0423995348481871,0.568581564566026,1.0423995348481871,3.103507706400032,7.085033090978223,2
os146,1597.2027377491515,51.83377948785392,13.58621116977927,9.379329148890944,0.5369034542946944,13.120695638518605,0.22414904235718125,0.22414904235718125,0.12069563820824425,0.22414904235718125,1.9310806373404328,7.729874971576059,2
os147,1019.8502718398753,55.07661930464078,13.118044605560227,11.679304915887153,0.8552268994643138,12.696419189808411,1.2891872902267782,1.2891872902267782,0.8945936447971701,1.2891872902267782,4.0925095072953726,6.929813932260307,2
os148,601.6653987853595,36.60541255602377,13.115400867367187,10.30344589734714,0.7617235519219272,12.405977485663819,1.2222926621125203,1.2222926621125203,0.7521800994577859,1.2222926621125203,3.2594470985906305,7.382876181305447,2
os149,947.9025789602977,98.78384671003134,5.477241504706688,1.8871776334901356,0.15452936284279806,5.071857074122521,2.040577247815592,2.040577247815592,1.4099361292157524,2.040577247815592,8.23998503668037,6.692300915932058,2
os150,1014.4059214724267,56.37978824784565,13.928905280173776,12.461206281288804,0.8546278274884468,13.391442626184347,1.2312686705867029,1.2312686705867029,0.8656343348902544,1.2312686705867029,4.061909169907572,6.750266211254443,2
os151,1783.1374979004074,104.07164007689519,14.086573817270676,11.580924808660969,0.7617453807215712,13.821203349810053,1.5250919312387563,1.5250919312387563,0.8212033476983903,1.5250919312387563,7.334997251863299,6.549019119173205,2
os152,1036.5262244640633,51.08503498484226,10.634392143455893,9.284354325604673,0.8570618467424624,10.567574219249202,1.4665910375959752,1.4665910375959752,0.9832955187478742,1.4665910375959752,4.186237820523359,7.479765549477364,2
os153,1074.7602528116001,51.55931015445611,11.23939637990557,8.986580435597274,0.6892319828219401,11.086149283744671,1.9597413068723368,1.9597413068723368,1.0,1.9597413068723368,5.4084111130055215,5.208003247799421,2
os154,1653.6566110491192,67.69434026065454,13.738132249423213,10.047781902605788,0.6051703970476134,13.333385151478565,0.6191438510721781,0.6191438510721781,0.3333851506212896,0.6191438510721781,3.571828304057997,7.371341222303758,2
os155,1103.1607683167467,118.14456765917902,9.827376200268077,6.327376200268079,0.6615479019680431,8.49519586069906,2.000192165572406,2.000192165572406,1.1670509981436603,2.000192165572406,7.279363143969183,6.0838713966020475,2
os156,961.2694728079264,97.80926298555772,15.258609177671005,12.341023024438007,0.6641883848839197,12.465563279315989,2.0172183623420064,2.0172183623420064,1.1168505653477032,2.0172183623420064,6.658345160393982,5.13241384081314,2
os157,1182.9368652775333,61.97481318088254,11.728955157895358,9.48353779008946,0.7006325070623276,11.562288497895358,2.021978990482589,2.021978990482589,1.0219789904825891,2.021978990482589,6.105490048291831,5.127478144588019,2
os158,437.4609291205469,42.34983985491454,3.760340125119084,1.5978471909301883,0.12191569463244124,3.566591302935496,1.81459864181369,1.81459864181369,0.9770915764900652,1.81459864181369,5.664804733601465,5.834149238589221,2
os159,608.67348970707,44.482027565723314,13.02555354785808,10.153700364173076,0.758079394777442,12.435926592765838,0.8329542775131511,0.8329542775131511,0.5125872474933942,0.8329542775131511,2.2212114064454425,7.547596267132042,2
os160,712.3068783766527,53.30168317862775,8.160373241450955,5.890523255822487,0.6348960068903062,7.97306991109672,1.6063300311506308,1.6063300311506308,0.8761800171505585,1.6063300311506308,4.7824825933214035,6.644141975709593,2
os161,636.6872950445959,57.53353906305586,12.656009598555885,9.32669409745811,0.7047499102623097,12.196016458644467,0.0759958853388828,0.0759958853388828,0.05066392350859128,0.0759958853388828,0.447531324705869,7.940531138898067,2
os162,580.8272485103488,56.96589639571812,10.745955383496554,7.938636427193497,0.6057177306750251,10.44473555966922,0.4174755894933704,0.4174755894933704,0.2247945482183812,0.4174755894933704,1.3032731542008502,7.4247200981241335,2
os163,1851.1208026037925,135.0500900896038,13.764232591385404,11.528465192770813,0.8375052995381166,13.597565931385406,2.0718165437078677,2.0718165437078677,1.3563669130151643,2.0718165437078677,9.391378377012328,5.985636691430786,2
os164,715.644674407003,42.780402205459545,9.970069596867726,6.024952819767273,0.5190658719970742,9.210586225315273,1.042911062832272,1.042911062832272,0.6047888646197275,1.042911062832272,3.968058010682825,7.4744550617158,2
os165,1016.8185028092914,49.36499539362807,10.270417163182707,8.671943676961067,0.8292771411164966,10.189722334921155,1.4308330045448618,1.4308330045448618,0.9538886696735188,1.4308330045448618,4.116776900796686,7.6236807470616075,2
os166,953.4649525386777,100.76499881323768,7.8940930856818925,4.4949501633175135,0.26227871198223474,6.703474611143679,2.166666667,2.166666667,1.3991429244823783,2.166666667,8.189171420474297,6.0457146218067495,2
os167,678.9499319326383,56.32414125819202,9.918894306104557,7.374275405051309,0.6783182792939838,9.676637193654537,1.0018384149080548,1.0018384149080548,0.5464573173219311,1.0018384149080548,2.9827461902000554,7.116744512020718,2
os168,1639.6557663419467,69.56231984852802,13.453675932318575,9.463240668475901,0.5850902057429794,13.046324067681425,0.5558888010593042,0.5558888010593042,0.41691660079447823,0.5558888010593042,3.2042535098795213,7.395974158735322,2
os169,1021.0270120367802,65.89493300387203,14.165244960044,12.398009611901259,0.8283362647053459,13.40949984981684,1.2780147286816033,1.2780147286816033,0.8778725577795354,1.2780147286816033,4.462035218731955,6.487645085388821,2
os170,717.4193961563554,36.676032259959605,11.629948927504328,6.5571164883184405,0.4606621221971438,10.491840501749225,0.5244784949971142,0.5244784949971142,0.3496523296729023,0.5244784949971142,2.9752737485460754,8.152387544902032,2
os171,975.2480997357006,101.76376927561485,5.411682731208712,1.911682731208712,0.18310403040913725,4.934152739745518,2.1426338906840363,2.1426338906840363,1.4519344475122693,2.1426338906840363,8.45450737378984,6.4827082264018205,2
os172,798.0074716601953,86.59482345038015,11.365873520448847,9.833333332999999,0.8797779335103311,9.144763110348194,2.166666667,2.166666667,1.0,2.166666667,8.521657956198581,7.529547483163668,3
os173,970.7804168479663,94.555493238792,12.40460804381662,10.5,0.6610593618944205,11.319705908272118,1.846960755300231,1.846960755300231,0.9727451554813032,1.846960755300231,7.810922855036543,9.591608141388305,3
os174,870.2445064193872,82.16385776214267,11.586292491288207,10.5,0.8563103375872679,11.202803691492443,1.9638629769898024,1.9638629769898024,0.7389407128035735,1.9638629769898024,7.895092454484695,8.375825038482134,3
os175,1282.3739497609595,89.0731246048141,13.086918489241093,12.036179586891642,0.8268824333029886,12.543459243968654,2.166666667,2.166666667,1.7391351889426467,2.166666667,8.489836337345071,9.089863154650347,3
os176,1315.8602091464888,79.42717522298261,13.779081201795854,12.968230768694616,0.7936061645880315,13.013196582492135,2.166666667,2.166666667,1.6217008540118631,2.166666667,8.584612353883418,8.948680341750787,3
os177,1155.9940206988679,102.44207870492424,14.233556905384011,9.431237966752443,0.4695552289531088,12.394244268332464,2.0848281602808254,2.0848281602808254,0.9181614932808254,2.0848281602808254,8.082645800324249,8.470665002338297,3
os178,1156.2778150248646,101.23595162750229,15.013992085147164,12.694875977787884,0.5641196470833626,13.458474055048649,2.0138795076911817,2.0138795076911817,0.8472128406911822,2.0138795076911817,8.009805183858527,8.676416094720555,3
os179,1220.2002612572176,102.07468390931533,12.556720101520215,11.183965575850392,0.8791197000633157,12.284930254644198,2.153526268679919,2.153526268679919,1.7544909432371998,2.153526268679919,8.549785384211944,9.20795072548612,3
os180,821.4334278415463,20.815224395709397,12.194370833933158,7.902152062759002,0.5949902470056996,11.638962505235716,2.138962502734391,2.138962502734391,1.4584437536846988,2.138962502734391,8.263629920782389,10.100088333197096,3
os181,1302.9030728942214,82.61034129665342,14.083244511921551,13.018479038446415,0.8026061887125394,13.34248402753335,2.166666667,2.166666667,1.57409381305451,2.166666667,8.102503245100582,8.633404393462763,3
os182,1325.2218340429795,79.12163716313492,13.6807017272848,12.839571133268876,0.7683655511176479,12.850487288966024,2.166666667,2.166666667,1.6635477653749178,2.166666667,8.396955837506717,8.955438621172162,3
os183,974.2349387285803,118.79653871061285,4.989491416014719,3.936938775325883,0.4637705307985524,4.595346614711072,2.0262763201079306,2.0262763201079306,1.0,2.0262763201079306,9.297734990445061,6.9234987042077245,3
os184,754.4884603450134,62.867799809397276,11.862572119718669,10.264782760007428,0.8634468571023449,11.695905459718663,2.0588043100863493,2.0588043100863493,0.7842752868198729,2.0588043100863493,8.153192121088368,7.694217588044939,3
os185,1009.9666370785294,97.2424753943336,12.632178233473491,9.733366242840084,0.5942322256458545,11.306897684256985,1.8862046267066248,1.8862046267066248,1.0,1.8862046267066248,7.859093296386129,9.495412511796033,3
os186,1174.6879579001393,101.30885186715506,14.416597869432024,12.71562961422105,0.6678299450913886,13.269571423574824,2.044121694135485,2.044121694135485,1.0980634972834498,2.044121694135485,8.154834871334058,8.85785608786293,3
os187,1292.914573929634,84.17166978586219,14.263397799137945,13.09854716649849,0.8179301832158106,13.562671379376292,2.166666667,2.166666667,1.5340597491485763,2.166666667,7.970724451700463,8.489281763689645,3
os188,1233.3432312971445,97.6203517306177,13.600339139966405,12.117946300281071,0.9001443672445287,13.284612970281069,2.166666667,2.166666667,1.6097440729437855,2.166666667,8.021604093710211,8.586685195315624,3
os189,1167.2124992169315,103.55843254392622,13.168392869758115,6.546349121568402,0.4502072921714855,11.331607130241885,2.166666667,2.166666667,1.1374503834799232,2.166666667,8.2376826984014,8.401022800967562,3
os190,1288.895921484186,87.56722082766348,13.173589210536823,12.15535182786074,0.8179558492742289,12.586794603966494,2.166666667,2.166666667,1.7283013488781849,2.166666667,8.477485759622184,9.07144562648876,3
os191,848.0645776298352,94.0083641158798,11.361922353150675,9.930961174868221,0.8576186885023115,9.05717803374068,2.117852745992668,2.117852745992668,1.0,2.117852745992668,8.40950845475554,7.898183122867591,3
os192,817.1814010265939,59.379599673788825,11.597048264076696,8.900839879454086,0.7643322099250751,9.957811450521225,2.166666667,2.166666667,1.2151907970383466,2.166666667,8.424226057044152,8.680806396604423,3
os193,1296.2749737875092,85.8634197063257,13.271649707078135,12.290185009685723,0.807856184137128,12.635824851501695,2.166666667,2.166666667,1.7160437869208387,2.166666667,8.463512138934917,9.050607771102436,3
os194,1243.5733428599294,87.93619541962488,13.874967718766598,13.015983425990758,0.9462167977061068,13.58971379590294,2.166666667,2.166666667,1.4775715515242642,2.166666667,9.397686230320408,8.953531848533045,3
os195,1278.868456965936,86.36725519423342,14.516734577026934,13.211141290567676,0.8394792287638065,13.872305220144332,2.166666667,2.166666667,1.4777626872828733,2.166666667,7.785413290134013,8.286612341378454,3
os196,657.7010601723902,45.19065658476939,12.467493370797564,9.995928870504603,0.8026164822112981,12.300826710797562,2.1260177825628754,2.1260177825628754,0.9187022313696448,2.1260177825628754,8.418461292021473,7.344707531731594,3
os197,1246.0021192033867,88.10503362632393,14.902601151730765,13.632032757154127,0.9218435799314304,14.468617532288318,2.166666667,2.166666667,1.333333333,2.166666667,8.265477062072113,8.189171493854188,3
os198,801.5220025159321,87.51560459727385,11.339936023458462,9.833333332999999,0.8817920112120623,9.082513117275578,2.166666667,2.166666667,1.0,2.166666667,8.52064639381191,7.536550607379084,3
os199,1245.7219643901494,88.44939058414484,14.925947386283946,13.620359640052634,0.9194493664617368,14.486127208115654,2.166666667,2.166666667,1.333333333,2.166666667,8.181002603810672,8.151817518779215,3
os200,854.7105306940382,80.24920493937451,11.459853153598194,10.5,0.8864789002812722,11.184740929739416,1.9819257395014644,1.9819257395014644,0.7028151878886257,1.9819257395014644,7.90809764346708,8.187972308772679,3
os201,1269.4420449129414,87.84072240302437,14.686750024195119,13.286703711909125,0.853940889819966,14.080101878549963,2.166666667,2.166666667,1.439981476725492,2.166666667,7.661050138989879,8.150599983643906,3
os202,1929.959154572581,92.91800377147206,15.16666667,14.418003771472053,0.9527277843610792,14.942067800890813,2.0748662898527943,2.0748662898527943,1.1497325792563915,2.0748662898527943,8.48565682740243,8.244028626843543,3
os203,1324.3892481124808,79.06785872673916,13.684524229577972,12.854762401579285,0.7713709492093314,12.861905425581904,2.166666667,2.166666667,1.6595236431259528,2.166666667,8.435401451126756,8.96380945744181,3
os204,1259.567843244599,81.79869395584008,14.403165075710346,13.717131420387606,0.9403604337379268,14.011730789742126,2.166666667,2.166666667,1.372067302948266,2.166666667,9.569416710859702,8.848826921025788,3
os205,651.7804803052218,48.28443087355192,12.445039504151053,9.833333332999999,0.795979402563145,11.734761483535976,2.166666667,2.166666667,1.0,2.166666667,8.563745429731318,7.2381726663985715,3
os206,1065.3810583311038,115.40087058663073,7.745624651930563,4.000157060341607,0.3737317829016007,6.853347686918867,2.0686366899647477,2.0686366899647477,1.0,2.0686366899647477,8.918229822309671,7.390275532379004,3
os207,761.2720461880568,64.1067463903589,11.820174708199644,10.283626054025305,0.8677103053321967,11.653508048199644,2.054093486574814,2.054093486574814,0.7748536398250677,2.054093486574814,8.134600070993747,7.7187138702653515,3
os208,1250.7295599074507,96.3797196389998,12.666395032538615,11.457959837868138,0.8701939220756563,12.333197518771346,2.166666667,2.166666667,1.7917006205573678,2.166666667,8.549760929625554,9.179224388647688,3
os209,1050.2456809537034,117.34003946128902,6.808907485546879,3.7207852737223397,0.3759539353437169,6.130267768418774,2.0522030554287314,2.0522030554287314,1.0,2.0522030554287314,9.044221020090458,7.248946275684791,3
os210,983.1801476746359,96.951053935702,12.200273911161172,10.234857690641245,0.6294699861421037,11.073954984003203,1.8390972962582068,1.8390972962582068,1.0,1.8390972962582068,7.857943788600725,9.63188757986998,3
os211,1235.7686505680367,96.18393831551887,14.000651074951225,12.471162712671873,0.8987690357838118,13.637829382671873,2.166666667,2.166666667,1.539100790465625,2.166666667,7.839736887628384,8.377110124010844,3
os212,1202.0703433432582,101.76961316940329,13.297606164738875,11.794107037370264,0.7949519996582809,12.67716405189588,2.109944735564792,2.109944735564792,1.4930017450694129,2.109944735564792,8.392456050155321,9.068489819883798,3
os213,906.0737702897208,86.58002284569521,11.877926035319891,10.5,0.7867262586326255,11.244465624568601,1.922201042163844,1.922201042163844,0.8222645822055193,1.922201042163844,7.865095861469997,8.809109159722212,3
os214,1209.5293553545566,102.55088839047501,12.563866353506329,9.770490541376418,0.7790825112116471,11.936133646493671,2.166666667,2.166666667,1.641222480154903,2.166666667,8.497964948118405,9.015624759358387,3
os215,2030.5738524577398,87.87525036474706,14.574362729824655,14.245304982650335,0.90806326039656,14.245304982650335,2.0658115490399944,2.0658115490399944,1.263246195765109,2.0658115490399944,9.034877238047985,8.76495643107999,3
os216,1090.0695552718614,99.09404282295677,14.150156174306314,12.25329093094615,0.6038436689542082,12.777219984838554,1.936468093971496,1.936468093971496,0.8968652390285043,1.936468093971496,7.921434998903212,9.104211292744658,3
os217,706.4075805806905,62.596327996611954,12.041887474150881,9.833333332999999,0.8272846404714896,10.767196606939631,2.166666667,2.166666667,1.0,2.166666667,8.54802250049842,7.347023714934022,3
os218,705.3381860912559,62.316154532533204,12.049779684374606,9.833333332999999,0.8266718008966121,10.786137911566543,2.166666667,2.166666667,1.0,2.166666667,8.548330296698376,7.344892818165094,3
os219,1156.144049543436,101.80445548538799,14.646136642026342,11.156571403793993,0.5195470331920665,12.956852998071609,2.0473209115565347,2.0473209115565347,0.8806542445565346,2.0473209115565347,8.044138358402662,8.579436023571228,3
os220,770.0488256528128,65.70972763970285,11.765319836544919,10.30800599699515,0.8732264653305533,11.59865317654492,2.0479985008232098,2.0479985008232098,0.7626636683584298,2.0479985008232098,8.110545193934067,7.750407796122492,3
os221,1089.2637915702942,100.82954588334164,13.013781477082418,7.520067421207762,0.4670106430374963,11.230577038282744,2.0388459250660427,2.0388459250660427,1.0,2.0388459250660427,8.026489920122353,8.808526670552421,3
os222,1229.9725846283247,99.61656003602505,13.044018793072816,11.627075407118188,0.9020556889125892,12.793742077118187,2.166666667,2.166666667,1.7079182515763625,2.166666667,8.274348062435111,8.877935258526819,3
os223,1249.8609505222087,83.36188679854709,14.581031873554466,13.792817393830507,0.9548212961235452,14.227440574861976,2.166666667,2.166666667,1.333333333,2.166666667,9.42902189434844,8.703682336042142,3
os224,837.7094357817476,79.91057149731847,11.31618943757018,10.431424427503421,0.9144633253191278,10.909508272957812,2.0171438931498606,2.0171438931498606,0.7009544531968582,2.0171438931498606,7.982086224203912,7.957140267176778,3
os225,1000.3499804764776,120.9597180398253,4.633907041691909,3.5415331522310107,0.406594574077882,4.526137503679616,1.9846043517257257,1.9846043517257257,1.0,1.9846043517257257,9.29264335235005,7.070963409054509,3
os226,684.1378656001145,50.01904535349352,12.302263336874285,10.069364441173887,0.8192318761801609,12.135596676874284,2.107658889868016,2.107658889868016,0.8819844460900789,2.107658889868016,8.346004862306195,7.440173773590652,3
os227,731.6025688919823,58.68794602350179,12.005608941300114,10.201210839272775,0.8490631939982556,11.838942281300113,2.0746972902938507,2.0746972902938507,0.8160612471395191,2.0746972902938507,8.215916416203052,7.611574091099429,3
os228,977.6804032662883,95.40595668140855,12.460770724139278,10.5,0.6476588856397012,11.32772914797436,1.8389375152610141,1.8389375152610141,0.9887916355115977,1.8389375152610141,7.805146122219861,9.675049837613232,3
os229,987.874787659442,96.24313283775992,12.525865195512976,10.349981865435002,0.6296756165702253,11.328160291083634,1.843679411267268,1.843679411267268,1.0,1.843679411267268,7.812457310157539,9.68677598089041,3
os230,1203.1968601038552,102.70166208088936,12.654330571373498,9.28801471278168,0.7298680621072009,11.845669428626502,2.166666667,2.166666667,1.5658356319624178,2.166666667,8.459015076586965,8.923652804496614,3
os231,1249.0632315185298,84.34241640690298,14.647508457526731,13.759579102342947,0.948003959803075,14.277298012591892,2.166666667,2.166666667,1.333333333,2.166666667,9.188487455900288,8.597319802284806,3
os232,2315.236722844351,92.0421317633522,15.072490732911856,14.978314795823712,0.9947917853048892,15.025402765074105,2.023543984201404,2.023543984201404,1.0470879682615442,2.023543984201404,9.48368441762192,8.661586113985177,3
os233,621.1312002251915,40.25454568489532,12.671233452209776,9.833333332999999,0.7784151716267336,12.277626961455526,2.166666667,2.166666667,1.0,2.166666667,8.572566993740894,7.177100300178427,3
os234,602.7704605247318,35.444167386007855,12.806737065713296,9.833333332999999,0.7678931537711712,12.602835635408713,2.166666667,2.166666667,1.0,2.166666667,8.577851634688669,7.1405143243861335,3
os235,945.1844670544833,91.40064361175472,12.196268916946893,10.5,0.7107693028464448,11.289943177137705,1.8767234876846808,1.8767234876846808,0.9132196908909788,1.8767234876846808,7.832352022310488,9.282075725268614,3
os236,920.1424902160833,109.68783855592069,7.2285015112752,6.0741756833695435,0.6201655170599365,6.071057813325718,2.0771629132583627,2.0771629132583627,1.0,2.0771629132583627,9.013618179426338,7.162665691434648,3
os237,1239.5605246398707,91.12519012085238,13.529493292787,12.564209177859352,0.9368676286514308,13.27081432625854,2.166666667,2.166666667,1.557296418935365,2.166666667,9.21830527864543,9.019969238095443,3
os238,1218.6968307622433,102.33261517521342,12.432902419110814,10.468964858108864,0.8503296632435168,12.067097580889186,2.166666667,2.166666667,1.7503590921075138,2.166666667,8.554352197577051,9.148771426037486,3
os239,834.1755848212489,83.7354454707569,11.274614722148655,10.265125559082206,0.9091201219752169,10.285887515941733,2.0587186103175257,2.0587186103175257,0.7841038872827405,2.0587186103175257,8.12995363468994,7.853203474382339,3
os240,889.264771546594,52.47843226719986,12.323083059765914,8.99620599314927,0.613229122388801,11.510250275541592,2.0102502753570866,2.0102502753570866,1.2653754130048789,2.0102502753570866,8.068845416859784,9.94563366181165,3
os241,827.2505148333328,91.23081532565344,11.193143313976666,9.939239913195886,0.8986493756053617,9.063816343012585,2.140190021911313,2.140190021911313,0.9470467099814864,2.140190021911313,8.41972028812094,7.649524945642287,3
os242,968.8328433398754,94.31544348071691,12.388755701259925,10.5,0.6648417479698759,11.317441288003936,1.849225375663532,1.849225375663532,0.9682159147682884,1.849225375663532,7.8125533816948565,9.568056089661605,3
os243,831.6542708474052,94.78718828741432,10.89123118845592,9.570417646203015,0.8760073994857503,8.48512964513895,2.16040676968279,2.16040676968279,1.0,2.16040676968279,8.548839982263653,7.553911815680476,3
os244,1156.0055436268426,102.39310621263701,14.265244989116736,9.563751770907674,0.4733948370045514,12.437455291447227,2.0819474254007457,2.0819474254007457,0.9152807584007464,2.0819474254007457,8.079688245855204,8.479019133485341,3
os245,787.3202699754422,83.79485548074096,11.444745857301848,9.833333332999999,0.8736534021032356,9.334056719694543,2.166666667,2.166666667,1.0,2.166666667,8.524733977348152,7.508251952128174,3
os246,1249.0657411568725,84.33933164310798,14.647299320997135,13.759683670606178,0.9480254072658344,14.277141160195482,2.166666667,2.166666667,1.333333333,2.166666667,9.189244181572674,8.597654420730269,3
os247,1229.0658456372928,99.46533260799784,12.625977856644822,11.382688995342715,0.9124168504728418,12.436800078795017,2.166666667,2.166666667,1.7657999808012463,2.166666667,8.749172264447196,9.193722206456014,3
os248,923.5331362754316,88.73199121228231,12.020037154247316,10.5,0.7528183919891909,11.264767212116736,1.9018994537630411,1.9018994537630411,0.8628677588853141,1.9018994537630411,7.8504787178506525,9.020245678627678,3
os249,1166.0380990208434,101.1633013544078,14.770077676836113,13.006730630982439,0.6276731868449645,13.456707791760195,2.0233287642955244,2.0233287642955244,0.9733059184932016,2.0233287642955244,8.079772394845095,8.791318712549717,3
os250,1243.0991120821295,91.67331321166,15.144518413045141,13.51107412831132,0.8970343729361488,14.65005547736691,2.166666667,2.166666667,1.333333333,2.166666667,7.390139776006918,7.802103877928443,3
os251,979.755556172468,95.95934157298352,12.47676661315834,10.488383306544321,0.6427760645393799,11.286866556264407,1.8391416797365523,1.8391416797365523,1.0,1.8391416797365523,7.813531292417358,9.695869496624166,3
os252,1156.0844727483384,102.0576571147762,14.482300291075427,10.47143757536378,0.4996951741293328,12.733439793041864,2.0622151252549727,2.0622151252549727,0.8955484582549728,2.0622151252549727,8.059429751092548,8.536242803872566,3
os253,738.3485779502536,59.92002962224515,11.963446384685914,10.2199497533329,0.8533030254153734,11.796779724685914,2.0700125617717937,2.0700125617717937,0.8066917901235118,2.0700125617717937,8.197427354333396,7.635934679374777,3
os254,975.2490368439123,95.1062766338732,12.440980532268094,10.5,0.6523808468196617,11.324901977828214,1.8417646855259024,1.8417646855259024,0.9831372949987836,1.8417646855259024,7.807181684806507,9.645647266922849,3
os255,681.707870685637,56.125186288470104,12.224173155330956,9.833333332999999,0.8131299390388205,11.204682243849868,2.166666667,2.166666667,1.0,2.166666667,8.555131642092878,7.297806580818534,3
os256,1001.8396501776912,123.04273072231865,3.9774424386990592,2.960814464965192,0.38725770852250224,3.9580431359541213,1.9972286710388127,1.9972286710388127,1.0,1.9972286710388127,9.417119140502887,6.8487753896138015,3
os257,783.788506202369,68.21912762877126,11.679446833110195,10.346171776318554,0.8818617827088698,11.512780173110194,2.038457055978047,2.038457055978047,0.7435807787253511,2.038457055978047,8.072888291674413,7.800023309237196,3
os258,866.6498107394195,100.68013431581015,9.442685795114961,8.187715225978,0.7748264189398835,7.530406545328084,2.1274852834211133,2.1274852834211133,1.0,2.1274852834211133,8.732651613413987,7.399180830625901,3
os259,812.3812281410361,90.3606415697448,11.259794137235065,9.833333332999999,0.8880151246480675,8.890172589425813,2.166666667,2.166666667,1.0,2.166666667,8.517520860236695,7.558188916745953,3
os260,1156.1666659991804,101.70833545348471,14.70833195774518,11.416660904820773,0.5270831668696438,13.04166479192525,2.041666791954984,2.041666791954984,0.8750001249549835,2.041666791954984,8.038333462293782,8.595832970405548,3
os261,1041.4996971678402,97.6970190972476,13.405076852996727,11.461644153975625,0.6194008385482348,12.125275577644903,1.8899006363547208,1.8899006363547208,0.9434326966452791,1.8899006363547208,7.867106298303742,9.388272783452592,3
os262,1879.621034228361,92.85075177354969,15.16666667,14.35075177354968,0.948481345871626,14.921892201554453,2.081591489645032,2.081591489645032,1.1631829788005148,2.081591489645032,8.399529435586699,8.209057588020753,3
os263,887.7545334271355,84.32207039423938,11.728815967373025,10.5,0.8223040820801899,11.223164187203395,1.9435024804237089,1.9435024804237089,0.7796617058135977,1.9435024804237089,7.880432896986426,8.587574202305287,3
os264,1013.7013902963904,96.8974513045893,12.97864069637925,11.008555738668957,0.6283047759140746,11.752143940004931,1.8632483765461396,1.8632483765461396,0.9700849564538606,1.8632483765461396,7.836011995167077,9.550851567853172,3
os265,851.9303892925932,94.06563539969069,11.394648801007554,9.94732439884575,0.8513119457735029,9.122630929528068,2.109671133991632,2.109671133991632,1.0,2.109671133991632,8.392013441122861,7.950954520168732,3
os266,1156.024365990711,102.313111087141,14.317006541705439,9.780209171751617,0.4796667238043686,12.508039226538793,2.077241829718564,2.077241829718564,0.910575162718564,2.077241829718564,8.074857167634297,8.492665360955199,3
os267,1313.4154867921902,81.90572648540515,13.499430612690482,12.60338375276725,0.7843960656138539,12.749715302599512,2.166666667,2.166666667,1.6875711739755492,2.166666667,8.43105336004745,9.002204328958776,3
os268,812.3803770840791,90.3604185991029,11.259800418098193,9.833333332999999,0.8880146369315244,8.890187663497388,2.166666667,2.166666667,1.0,2.166666667,8.517521105190356,7.558187220912902,3
os269,1236.1083407916587,95.98276254354245,14.056716453974724,12.520632164635034,0.8985764147978026,13.687298834635033,2.166666667,2.166666667,1.5292069000729935,2.166666667,7.814265616477528,8.347758249185965,3
os270,1197.7014415675603,101.6960979938994,13.476143014852981,11.94113738396706,0.7746694800406488,12.77168356055742,2.0994425679147266,2.0994425679147266,1.4299887392950532,2.0994425679147266,8.354543225056421,9.034882883491811,3
os271,761.9034549221159,18.435292971311288,12.310903838356365,8.13543746870167,0.6288755650076363,11.883022424698114,2.166666667,2.166666667,1.3918221226509442,2.166666667,8.364692795545363,9.484266066554733,3
os272,1069.4212379219348,98.5001314886465,13.833403462278225,11.916741175232932,0.6104574287505847,12.500061361368545,1.9166710494548924,1.9166710494548924,0.9166622835451076,1.9166710494548924,7.898338446947378,9.224973263975228,3
