evaluation_num,kfold_split_num,username,video_backward_seek_avg,video_stop_backward_seek_avg,qz_mean,video_pause_backward_seek_avg,hw_mean,video_stop_backward_seek_sum,label_val_predict,label_val_test
1,4,Y1050212,-0.536832504368,-0.445541801005,-0.713732384957,-0.58930530371,-0.434804612345,-0.404143871225,17.7108656567,20.0
1,4,Y1050215,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,13.4399304037,20.0
1,4,Y1050227,-0.323792877939,-0.445541801005,-0.732289716906,-0.58930530371,-0.434804612345,-0.404143871225,17.3173101521,10.0
1,4,Y1050235,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,13.4399304037,10.0
1,4,Y1050241,0.602337720164,0.718587007991,-0.945699034544,0.471662897063,-0.434804612345,0.285595002332,14.8280414644,20.0
1,4,Y1050244,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,13.4399304037,10.0
1,4,Y1050249,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,13.4399304037,30.0
1,4,Y1050272,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,13.4399304037,0.0
1,4,Y9999987,-0.536832504368,-0.445541801005,1.03065682002,-0.58930530371,-0.434804612345,-0.404143871225,49.8282987604,27.0
1,4,Y9999989,-0.536832504368,-0.445541801005,1.21623013979,-0.58930530371,-0.434804612345,-0.404143871225,53.2450469646,59.0
1,5,Y1050192,1.18192125807,0.330544068555,0.919312828212,0.667867062959,2.43123597797,0.285595002332,76.7880851391,70.0
1,5,Y1050196,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,14.0279745539,10.0
1,5,Y1050198,0.173299583728,4.21097343499,-0.0735044321542,-0.58930530371,-0.434804612345,0.285595002332,29.4217315944,20.0
1,5,Y1050202,-0.375150644974,1.46695552939,1.04921415208,1.58026640372,1.75771397574,0.975333875891,76.4241291472,75.0
1,5,Y1050205,3.12142370702,0.401097333655,1.5595407811,1.95701837699,2.22183813529,0.975333875891,89.1610491083,88.0
1,5,Y1050208,0.0718521424697,-0.445541801005,1.00282082207,-0.498365172257,1.83161909669,-0.404143871225,71.9025047652,70.0
1,5,Y1050213,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,14.0279745539,10.0
1,5,Y1050231,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,14.0279745539,10.0
1,5,Y1050251,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,14.0279745539,0.0
1,5,Y1050253,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,14.0279745539,10.0
1,5,Y1050267,-0.448065993356,-0.445541801005,-0.463208403476,-0.346798286744,-0.434804612345,-0.404143871225,22.9287914529,30.0
1,5,Y1050271,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,14.0279745539,0.0
1,5,Y9999996,-0.536832504368,-0.445541801005,1.36468879544,-0.58930530371,-0.434804612345,-0.404143871225,54.3748260617,54.0
1,6,Y1050162,3.10259444713,0.219674657287,0.214134213531,2.2168473239,-0.434804612345,0.285595002332,41.1189556489,30.0
1,6,Y1050164,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,13.7135473956,0.0
1,6,Y1050207,0.0340975549339,0.427554805741,0.566723520732,-0.250346631864,-0.434804612345,1.66507274945,42.1990968135,40.0
1,6,Y1050218,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,13.7135473956,10.0
1,6,Y1050228,1.69799494933,1.27097754563,0.965706158224,0.81152934858,1.75574317252,1.66507274945,73.4451161768,66.0
1,6,Y1050237,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,13.7135473956,0.0
1,6,Y1050245,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,13.7135473956,10.0
1,6,Y1050246,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,13.7135473956,30.0
1,6,Y1050257,-0.536832504368,-0.445541801005,0.678067512538,-0.58930530371,-0.434804612345,-0.404143871225,42.4261480226,40.0
1,6,Y1050259,1.79425326297,-0.0406274314434,1.42036079134,0.644317349111,1.17238541784,0.285595002332,77.4537770328,80.0
1,6,Y1050262,-0.448065993356,-0.445541801005,0.910034162321,0.138215747916,-0.434804612345,-0.404143871225,48.1816384098,50.0
1,6,Y1050269,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,13.7135473956,10.0
1,6,Y9999988,-0.407717579131,-0.445541801005,0.0563968917127,-0.346798286744,-0.434804612345,-0.404143871225,32.0014445412,33.0
1,7,Y1050160,-0.536832504368,-0.445541801005,-0.324028413718,-0.58930530371,-0.434804612345,-0.404143871225,23.9338136444,30.0
1,7,Y1050166,-0.18176646032,-0.445541801005,-0.945699034544,2.32077890279,-0.434804612345,-0.404143871225,18.7193713585,20.0
1,7,Y1050178,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,12.6676871647,20.0
1,7,Y1050195,0.244312792537,0.48576124619,0.0563968917127,0.647480484056,-0.188454209189,0.285595002332,34.5942774087,40.0
1,7,Y1050200,1.10938279063,-0.445541801005,-0.472487069367,2.84988512197,-0.434804612345,-0.404143871225,28.6149413366,30.0
1,7,Y1050217,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,12.6676871647,10.0
1,7,Y1050232,1.94862980396,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,13.1125760305,10.0
1,7,Y1050248,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,12.6676871647,30.0
1,7,Y1050252,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,12.6676871647,10.0
1,7,Y1050254,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,12.6676871647,20.0
1,7,Y1050265,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,12.6676871647,20.0
1,7,Y9999992,-0.421436040053,0.718587007991,-0.101340430106,-0.107322607008,-0.434804612345,0.975333875891,28.6422645582,38.0
1,7,Y9999999,-0.337780328374,-0.445541801005,1.93068741952,-0.203498684916,-0.434804612345,-0.404143871225,74.7947735354,73.0
1,8,Y1050171,-0.462860411976,-0.445541801005,-0.221963087803,-0.151926576384,-0.434804612345,-0.404143871225,27.420817769,10.0
1,8,Y1050172,-0.536832504368,-0.445541801005,-0.593109727065,-0.58930530371,-0.434804612345,-0.404143871225,19.9387331144,10.0
1,8,Y1050204,0.180588329416,1.30235835128,1.71727810292,0.151016704896,1.19110804848,2.354811623,81.5552912588,90.0
1,8,Y1050220,0.723651951999,-0.445541801005,-0.620945725016,0.647480484056,-0.434804612345,-0.404143871225,21.7496170782,30.0
1,8,Y1050223,-0.18176646032,1.24773646832,-0.639503057077,0.0720774704298,-0.434804612345,0.975333875891,20.1245002107,20.0
1,8,Y1050226,-0.0634111124226,-0.445541801005,0.121347553507,-0.371048988222,-0.434804612345,-0.404143871225,32.7652618196,40.0
1,8,Y1050238,-0.536832504368,-0.445541801005,0.576002186902,-0.58930530371,-0.434804612345,-0.404143871225,40.4409185192,40.0
1,8,Y1050239,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,13.7555343399,10.0
1,8,Y1050243,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,13.7555343399,10.0
1,8,Y1050263,-0.536832504368,-0.445541801005,0.121347553507,-0.58930530371,-0.434804612345,-0.404143871225,32.4678464141,40.0
1,8,Y9999986,1.70769213107,-0.445541801005,1.03065682002,0.514967721184,-0.434804612345,-0.404143871225,49.9838229243,58.0
1,8,Y9999994,-0.536832504368,-0.445541801005,0.121347553507,-0.58930530371,-0.434804612345,-0.404143871225,32.4678464141,20.0
1,8,Y9999995,-0.536832504368,-0.445541801005,1.34613146338,-0.381442145895,-0.434804612345,-0.404143871225,54.4241271054,57.0
1,9,Y1050163,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,13.6464899072,0.0
1,9,Y1050182,0.803119113958,3.43488756542,1.83790076061,3.4726872343,1.90552421764,3.04455049657,95.8804380032,90.0
1,9,Y1050193,-0.536832504368,-0.445541801005,-0.667339055028,-0.58930530371,-0.434804612345,-0.404143871225,18.5925968883,20.0
1,9,Y1050214,0.599378836589,-0.445541801005,-0.778683046835,-0.152792672734,-0.434804612345,-0.404143871225,17.0442244573,20.0
1,9,Y1050216,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,13.6464899072,10.0
1,9,Y1050221,0.173299583728,-0.445541801005,1.24406613774,-0.427633959066,2.25238558528,-0.404143871225,78.4198779561,80.0
1,9,Y1050234,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,13.6464899072,10.0
1,9,Y1050260,2.87574669672,0.0718487849105,0.826526168466,0.461558437204,-0.434804612345,0.285595002332,45.9495707541,50.0
1,9,Y1050266,-0.536832504368,0.401097333655,0.687346178708,-0.192475639517,-0.434804612345,0.285595002332,43.5020111259,40.0
1,9,Y1050268,-0.195422846465,1.04693102865,1.41108212545,0.0542710114702,-0.434804612345,0.975333875891,67.346404477,60.0
1,9,Y9999990,0.557064575063,0.0446176980102,1.54098344904,0.845223987734,-0.434804612345,0.285595002332,71.4635658887,63.0
1,9,Y9999997,-0.536832504368,-0.445541801005,1.5595407811,-0.0638734332519,-0.434804612345,-0.404143871225,59.4585031809,58.0
1,10,Y1050161,-0.536832504368,-0.445541801005,0.260527543265,-0.58930530371,-0.434804612345,-0.404143871225,34.9112940759,40.0
1,10,Y1050165,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,13.5088967187,0.0
1,10,Y1050181,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,13.5088967187,20.0
1,10,Y1050187,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,13.5088967187,20.0
1,10,Y1050190,2.71878496139,1.33945570923,1.74511410087,3.01192390184,1.24037812911,0.975333875891,86.8878443968,90.0
1,10,Y1050194,4.16779257927,-0.445541801005,-0.806519044786,0.320096010824,-0.434804612345,-0.404143871225,16.0093221589,20.0
1,10,Y1050206,-0.0472717469455,1.95326908209,1.59665544494,0.380722764882,-0.434804612345,0.975333875891,67.9374298654,70.0
1,10,Y1050210,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,13.5088967187,20.0
1,10,Y1050230,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,13.5088967187,0.0
1,10,Y1050240,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,13.5088967187,10.0
1,10,Y1050273,-0.536832504368,-0.445541801005,0.297642207386,-0.58930530371,-0.434804612345,-0.404143871225,35.5698293825,40.0
1,10,Y9999998,-0.452292970105,-0.445541801005,1.17911547567,-0.450729865652,-0.434804612345,-0.404143871225,51.4880216265,49.0
2,1,Y1050166,-0.18176646032,-0.445541801005,-0.945699034544,2.32077890279,-0.434804612345,-0.404143871225,19.8821468848,20.0
2,1,Y1050168,-0.536832504368,-0.445541801005,-0.871469706664,-0.58930530371,-0.434804612345,-0.404143871225,14.4050080731,10.0
2,1,Y1050170,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,13.0769909943,10.0
2,1,Y1050171,-0.462860411976,-0.445541801005,-0.221963087803,-0.151926576384,-0.434804612345,-0.404143871225,27.0482305162,10.0
2,1,Y1050180,-0.536832504368,-0.445541801005,0.149183551458,-0.58930530371,-0.434804612345,-0.404143871225,32.6652429024,40.0
2,1,Y1050195,0.244312792537,0.48576124619,0.0563968917127,0.647480484056,-0.188454209189,0.285595002332,34.9442798508,40.0
2,1,Y1050204,0.180588329416,1.30235835128,1.71727810292,0.151016704896,1.19110804848,2.354811623,80.8779398888,90.0
2,1,Y1050209,-0.477654830241,-0.445541801005,1.59665544494,0.138215747916,2.70616302789,-0.404143871225,89.2150238484,85.0
2,1,Y1050235,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,13.0769909943,10.0
2,1,Y1050257,-0.536832504368,-0.445541801005,0.678067512538,-0.58930530371,-0.434804612345,-0.404143871225,42.1273645876,40.0
2,1,Y1050270,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,13.0769909943,40.0
2,1,Y1050273,-0.536832504368,-0.445541801005,0.297642207386,-0.58930530371,-0.434804612345,-0.404143871225,35.321277063,40.0
2,1,Y9999992,-0.421436040053,0.718587007991,-0.101340430106,-0.107322607008,-0.434804612345,0.975333875891,28.7267301776,38.0
2,2,Y1050160,-0.536832504368,-0.445541801005,-0.324028413718,-0.58930530371,-0.434804612345,-0.404143871225,24.5113848871,30.0
2,2,Y1050173,-0.41847715647,2.65880168655,1.40180345928,1.59325785117,-0.434804612345,0.285595002332,68.0246985432,70.0
2,2,Y1050178,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,13.3153601161,20.0
2,2,Y1050182,0.803119113958,3.43488756542,1.83790076061,3.4726872343,1.90552421764,3.04455049657,96.0624281704,90.0
2,2,Y1050183,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,13.3153601161,10.0
2,2,Y1050196,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,13.3153601161,10.0
2,2,Y1050198,0.173299583728,4.21097343499,-0.0735044321542,-0.58930530371,-0.434804612345,0.285595002332,29.8153817505,20.0
2,2,Y1050214,0.599378836589,-0.445541801005,-0.778683046835,-0.152792672734,-0.434804612345,-0.404143871225,17.1905652505,20.0
2,2,Y1050232,1.94862980396,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,13.1748276104,10.0
2,2,Y1050252,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,13.3153601161,10.0
2,2,Y9999988,-0.407717579131,-0.445541801005,0.0563968917127,-0.346798286744,-0.434804612345,-0.404143871225,31.8729173028,33.0
2,2,Y9999991,-0.536832504368,-0.445541801005,0.613116850744,-0.58930530371,-0.434804612345,-0.404143871225,41.3889744715,36.0
2,2,Y9999996,-0.536832504368,-0.445541801005,1.36468879544,-0.58930530371,-0.434804612345,-0.404143871225,54.9244671072,54.0
2,3,Y1050163,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,14.1327650972,0.0
2,3,Y1050164,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,14.1327650972,0.0
2,3,Y1050165,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,14.1327650972,0.0
2,3,Y1050192,1.18192125807,0.330544068555,0.919312828212,0.667867062959,2.43123597797,0.285595002332,76.5352328522,70.0
2,3,Y1050201,0.715761595547,-0.445541801005,0.780132838454,1.97722729453,1.96070670794,-0.404143871225,74.1809393439,68.0
2,3,Y1050213,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,14.1327650972,10.0
2,3,Y1050221,0.173299583728,-0.445541801005,1.24406613774,-0.427633959066,2.25238558528,-0.404143871225,79.3891645597,80.0
2,3,Y1050233,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,14.1327650972,10.0
2,3,Y1050243,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,14.1327650972,10.0
2,3,Y1050248,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,14.1327650972,30.0
2,3,Y1050258,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,14.1327650972,10.0
2,3,Y1050269,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,14.1327650972,10.0
2,3,Y9999987,-0.536832504368,-0.445541801005,1.03065682002,-0.58930530371,-0.434804612345,-0.404143871225,49.5508255143,27.0
2,4,Y1050174,-0.536832504368,-0.445541801005,1.18839414184,-0.58930530371,1.97942933858,-0.404143871225,75.4194346303,80.0
2,4,Y1050206,-0.0472717469455,1.95326908209,1.59665544494,0.380722764882,-0.434804612345,0.975333875891,69.6908348201,70.0
2,4,Y1050208,0.0718521424697,-0.445541801005,1.00282082207,-0.498365172257,1.83161909669,-0.404143871225,71.3820076169,70.0
2,4,Y1050210,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,12.9635333856,20.0
2,4,Y1050212,-0.536832504368,-0.445541801005,-0.713732384957,-0.58930530371,-0.434804612345,-0.404143871225,17.1643831945,20.0
2,4,Y1050224,0.173299583728,2.88054050908,1.34613146338,0.450010483912,-0.434804612345,2.354811623,65.3326118826,68.0
2,4,Y1050236,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,12.9635333856,20.0
2,4,Y1050246,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,12.9635333856,30.0
2,4,Y1050250,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,12.9635333856,10.0
2,4,Y1050265,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,12.9635333856,20.0
2,4,Y1050268,-0.195422846465,1.04693102865,1.41108212545,0.0542710114702,-0.434804612345,0.975333875891,66.4665948991,60.0
2,4,Y1050271,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,12.9635333856,0.0
2,4,Y9999990,0.557064575063,0.0446176980102,1.54098344904,0.845223987734,-0.434804612345,0.285595002332,71.1007689952,63.0
2,5,Y1050175,-0.224804768969,-0.445541801005,0.288363541216,0.432163647534,-0.434804612345,-0.404143871225,37.1935619767,30.0
2,5,Y1050190,2.71878496139,1.33945570923,1.74511410087,3.01192390184,1.24037812911,0.975333875891,87.0719038263,90.0
2,5,Y1050202,-0.375150644974,1.46695552939,1.04921415208,1.58026640372,1.75771397574,0.975333875891,75.518971941,75.0
2,5,Y1050205,3.12142370702,0.401097333655,1.5595407811,1.95701837699,2.22183813529,0.975333875891,88.6843929066,88.0
2,5,Y1050219,-0.536832504368,-0.445541801005,-0.723011050932,-0.58930530371,-0.434804612345,-0.404143871225,16.9172440569,20.0
2,5,Y1050220,0.723651951999,-0.445541801005,-0.620945725016,0.647480484056,-0.434804612345,-0.404143871225,21.0037176992,30.0
2,5,Y1050222,0.342378652254,0.884891124892,0.845083500248,0.0862499588271,-0.434804612345,0.285595002332,45.7334167112,50.0
2,5,Y1050227,-0.323792877939,-0.445541801005,-0.732289716906,-0.58930530371,-0.434804612345,-0.404143871225,16.6992342444,10.0
2,5,Y1050241,0.602337720164,0.718587007991,-0.945699034544,0.471662897063,-0.434804612345,0.285595002332,14.3107242007,20.0
2,5,Y1050249,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,12.8990687948,30.0
2,5,Y1050255,-0.00423343829592,-0.445541801005,-0.1662910919,0.50197627373,-0.434804612345,-0.404143871225,29.08102015,40.0
2,5,Y1050262,-0.448065993356,-0.445541801005,0.910034162321,0.138215747916,-0.434804612345,-0.404143871225,47.8593202436,50.0
2,5,Y1050267,-0.448065993356,-0.445541801005,-0.463208403476,-0.346798286744,-0.434804612345,-0.404143871225,22.0828827694,30.0
2,6,Y1050161,-0.536832504368,-0.445541801005,0.260527543265,-0.58930530371,-0.434804612345,-0.404143871225,34.6401449194,40.0
2,6,Y1050162,3.10259444713,0.219674657287,0.214134213531,2.2168473239,-0.434804612345,0.285595002332,41.4681692301,30.0
2,6,Y1050167,-0.536832504368,-0.445541801005,-0.333307079609,-0.58930530371,-0.434804612345,-0.404143871225,24.0863365391,30.0
2,6,Y1050187,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,13.2027216452,20.0
2,6,Y1050188,0.0549442358308,-0.445541801005,0.000724895809492,4.74584907464,-0.434804612345,-0.404143871225,42.242237743,45.0
2,6,Y1050200,1.10938279063,-0.445541801005,-0.472487069367,2.84988512197,-0.434804612345,-0.404143871225,29.9381995107,30.0
2,6,Y1050218,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,13.2027216452,10.0
2,6,Y1050228,1.69799494933,1.27097754563,0.965706158224,0.81152934858,1.75574317252,1.66507274945,73.228098503,66.0
2,6,Y1050234,-0.536832504368,-0.445541801005,-0.945699034544,-0.58930530371,-0.434804612345,-0.404143871225,13.2027216452,10.0
2,6,Y1050238,-0.536832504368,-0.445541801005,0.576002186902,-0.58930530371,-0.434804612345,-0.404143871225,40.2468556256,40.0
2,6,Y1050259,1.79425326297,-0.0406274314434,1.42036079134,0.644317349111,1.17238541784,0.285595002332,77.0542339462,80.0
2,6,Y1050261,-0.536832504368,-0.445541801005,1.35541012955,-0.58930530371,1.14183796785,-0.404143871225,71.8784772972,82.0
