evaluation_num,kfold_split_num,username,video_backward_seek_avg,video_avg_count,qz_mean,label_val_predict,label_val_test
24,3,Y1050249,-0.491276513497,-0.49110029024,-0.963096093135,14.1875392694,30.0
24,3,Y1050265,-0.491276513497,-0.49110029024,-0.963096093135,14.1875392694,20.0
24,3,Y9999990,0.092642901988,0.357528726105,1.41814985217,80.8321710865,63.0
24,3,Y9999995,-0.491276513497,-0.045355756402,1.20410527282,46.1693581299,57.0
24,4,Y1050165,-0.491276513497,-0.49110029024,-0.963096093135,14.1001042677,0.0
24,4,Y1050168,-0.491276513497,-0.49110029024,-0.963096093135,14.1001042677,10.0
24,4,Y1050170,-0.491276513497,-0.49110029024,-0.963096093135,14.1001042677,10.0
24,4,Y1050177,1.91848984754,2.33766309758,-0.655407010315,22.3380168012,20.0
24,4,Y1050198,0.463086401765,-0.33680410545,0.294415810566,34.6475646879,20.0
24,4,Y1050211,-0.491276513497,-0.405380187579,-0.963096093135,14.0650154545,40.0
24,4,Y1050221,-0.491276513497,-0.319660084918,1.12383855556,76.0100593053,80.0
24,4,Y1050228,1.08061534691,1.06471957306,1.05694962451,77.592612089,66.0
24,4,Y1050230,-0.491276513497,-0.49110029024,-0.963096093135,14.1001042677,0.0
24,4,Y1050236,-0.491276513497,-0.49110029024,-0.963096093135,14.1001042677,20.0
24,4,Y1050248,-0.491276513497,-0.49110029024,-0.963096093135,14.1001042677,30.0
24,4,Y9999988,-0.317755983276,0.331812695307,-0.120295561932,26.6444736239,33.0
24,4,Y9999992,-0.336192539767,0.0917964078559,-0.521629148219,20.7372009125,38.0
24,5,Y1050162,4.39983342722,1.33188055963,0.374682527823,44.5758296862,30.0
24,5,Y1050200,1.24392878681,0.948997434467,-0.548384720638,23.8863221891,30.0
24,5,Y1050204,0.472881915445,0.863277331806,1.47166099701,81.5980720807,90.0
24,5,Y1050209,-0.411746270399,-0.131075859063,1.56530550048,81.3410808699,85.0
24,5,Y1050234,-0.491276513497,-0.49110029024,-0.963096093135,14.3487032418,10.0
24,5,Y1050240,-0.491276513497,-0.49110029024,-0.963096093135,14.3487032418,10.0
24,5,Y1050242,-0.491276513497,-0.49110029024,-0.963096093135,14.3487032418,20.0
24,5,Y1050244,-0.491276513497,-0.49110029024,-0.963096093135,14.3487032418,10.0
24,5,Y1050246,-0.491276513497,-0.49110029024,-0.963096093135,14.3487032418,30.0
24,5,Y1050255,0.22449567295,-0.345376115716,0.16063794847,32.5263570589,40.0
24,5,Y1050261,-0.491276513497,-0.49110029024,1.07032741072,73.9843751648,82.0
24,5,Y1050262,-0.371981149089,-0.131075859063,1.71246114878,54.0084655298,50.0
24,5,Y1050272,-0.491276513497,-0.49110029024,-0.963096093135,14.3487032418,0.0
24,6,Y1050166,-0.014095055866,-0.33680410545,-0.963096093135,15.8436891395,20.0
24,6,Y1050171,-0.431628831293,-0.156791889862,0.0803712312123,30.4983271214,10.0
24,6,Y1050197,3.17179291115,4.5449557411,1.35126092112,84.5265955538,80.0
24,6,Y1050202,-0.273988528258,0.713267152149,1.0435718383,75.3351978354,75.0
24,6,Y1050205,1.80064048753,0.261522211125,1.44490542459,84.174566782,88.0
24,6,Y1050208,0.08815811349,0.246949793673,0.909793976207,73.9182763176,70.0
24,6,Y1050215,-0.491276513497,-0.49110029024,-0.963096093135,15.1739565511,20.0
24,6,Y1050239,-0.491276513497,-0.49110029024,-0.963096093135,15.1739565511,10.0
24,6,Y1050243,-0.491276513497,-0.49110029024,-0.963096093135,15.1739565511,10.0
24,6,Y1050251,-0.491276513497,-0.49110029024,-0.963096093135,15.1739565511,0.0
24,6,Y1050258,-0.491276513497,-0.49110029024,-0.963096093135,15.1739565511,10.0
24,6,Y1050266,-0.491276513497,0.331812695307,1.39139427975,49.5571940695,40.0
24,6,Y1050271,-0.491276513497,-0.49110029024,-0.963096093135,15.1739565511,0.0
24,7,Y1050160,-0.491276513497,-0.285372043853,-0.401229072333,22.5023236628,30.0
24,7,Y1050161,-0.491276513497,-0.49110029024,0.307793596775,32.8911747788,40.0
24,7,Y1050169,-0.491276513497,-0.49110029024,-0.963096093135,14.3434498948,0.0
24,7,Y1050174,-0.491276513497,-0.473956269708,1.03019405209,74.2978752042,80.0
24,7,Y1050178,-0.491276513497,-0.49110029024,-0.963096093135,14.3434498948,20.0
24,7,Y1050183,-0.491276513497,-0.49110029024,-0.963096093135,14.3434498948,10.0
24,7,Y1050196,-0.491276513497,-0.49110029024,-0.963096093135,14.3434498948,10.0
24,7,Y1050212,-0.491276513497,-0.49110029024,-0.963096093135,14.3434498948,20.0
24,7,Y1050214,1.03570415092,-0.0853584709201,-0.722295941363,20.4824931921,20.0
24,7,Y1050227,-0.204967638918,-0.276800033587,-0.695540368944,18.7127092431,10.0
24,7,Y1050247,-0.491276513497,-0.49110029024,-0.80256265862,16.6863204065,30.0
24,7,Y1050254,-0.491276513497,-0.49110029024,-0.963096093135,14.3434498948,20.0
24,7,Y9999993,0.442339381806,0.29323864911,1.41814985217,50.5935039392,49.0
24,8,Y1050173,-0.332216027779,0.460392849299,1.08370519693,75.6995794913,70.0
24,8,Y1050175,-0.0719352329245,0.00607630519469,0.495082603709,36.7160778105,30.0
24,8,Y1050181,-0.491276513497,-0.49110029024,-0.963096093135,14.5539586626,20.0
24,8,Y1050189,1.19211362881,2.029070728,1.56530550048,84.7213209371,91.0
24,8,Y1050201,0.820972494988,0.866134668619,0.78939390032,73.030449449,68.0
24,8,Y1050222,-0.332216027779,-0.256798676242,0.883038403787,42.1626348659,50.0
24,8,Y1050223,-0.014095055866,0.108940428388,-0.521629148219,21.6579108995,20.0
24,8,Y1050238,-0.491276513497,-0.49110029024,1.23086084524,47.1650172957,40.0
24,8,Y1050252,-0.491276513497,-0.49110029024,-0.963096093135,14.5539586626,10.0
24,8,Y1050253,-0.491276513497,-0.49110029024,-0.963096093135,14.5539586626,10.0
24,8,Y1050257,-0.491276513497,-0.49110029024,1.37801649354,49.3523443992,40.0
24,8,Y1050259,-0.221565254981,0.114655101842,1.44490542459,81.3778930889,80.0
24,8,Y1050263,-0.491276513497,-0.49110029024,0.374682527823,34.4387505121,40.0
24,9,Y1050163,-0.491276513497,-0.49110029024,-0.963096093135,14.7983587539,0.0
24,9,Y1050164,-0.491276513497,-0.49110029024,-0.963096093135,14.7983587539,0.0
24,9,Y1050167,-0.491276513497,-0.49110029024,-0.0801622033028,27.5609001627,30.0
24,9,Y1050179,0.26426079426,0.248949929407,1.64557221773,85.2227258516,95.0
24,9,Y1050188,0.304025916047,0.39181676717,-0.240695637818,26.4363443436,45.0
24,9,Y1050194,5.83137780011,1.05186155766,-0.762429299992,30.4530434887,20.0
24,9,Y1050206,0.00759501017309,-0.153934553049,1.44490542459,82.0061207545,70.0
24,9,Y1050210,-0.491276513497,-0.49110029024,-0.963096093135,14.7983587539,20.0
24,9,Y1050218,-0.491276513497,-0.49110029024,-0.963096093135,14.7983587539,10.0
24,9,Y1050224,0.463086401765,0.500395563817,1.43152763838,82.4095423895,68.0
24,9,Y1050267,-0.371981149089,-0.216795961724,-0.267451210237,24.9489728145,30.0
24,9,Y9999994,-0.491276513497,-0.456812249176,0.240904665727,32.1814962067,20.0
24,10,Y1050184,-0.491276513497,-0.49110029024,-0.655407010315,19.3452495804,10.0
24,10,Y1050195,0.558522693291,1.20187173732,0.174015734679,32.0109535701,40.0
24,10,Y1050203,-0.491276513497,-0.49110029024,-0.963096093135,14.8672588781,10.0
24,10,Y1050219,-0.491276513497,-0.371092146514,-0.642029224105,19.5033679388,20.0
24,10,Y1050229,0.576701034489,0.751841198347,1.64557221773,85.0306114899,99.0
24,10,Y1050231,-0.491276513497,-0.49110029024,-0.963096093135,14.8672588781,10.0
24,10,Y1050264,-0.491276513497,-0.193937267738,1.25761641766,47.0960986887,40.0
24,10,Y1050269,-0.491276513497,-0.49110029024,-0.963096093135,14.8672588781,10.0
24,10,Y1050273,-0.491276513497,-0.49110029024,0.829527258949,40.9564221005,40.0
24,10,Y9999986,2.52519198632,1.00042949606,0.615482679596,40.5778545565,58.0
24,10,Y9999991,-0.491276513497,-0.49110029024,0.883038403787,41.7352030922,36.0
24,10,Y9999999,-0.223765696629,0.794701249677,1.71246114878,85.1442020743,73.0
25,1,Y1050189,1.19211362881,2.029070728,1.56530550048,84.3224251613,91.0
25,1,Y1050199,-0.491276513497,-0.49110029024,-0.963096093135,13.5319130738,30.0
25,1,Y1050211,-0.491276513497,-0.405380187579,-0.963096093135,13.5086760534,40.0
25,1,Y1050213,-0.491276513497,-0.49110029024,-0.963096093135,13.5319130738,10.0
25,1,Y1050222,-0.332216027779,-0.256798676242,0.883038403787,41.0320562108,50.0
25,1,Y1050223,-0.014095055866,0.108940428388,-0.521629148219,20.8030985395,20.0
25,1,Y1050232,-0.491276513497,-0.49110029024,-0.963096093135,13.5319130738,10.0
25,1,Y1050238,-0.491276513497,-0.49110029024,1.23086084524,45.9260575694,40.0
25,1,Y1050258,-0.491276513497,-0.49110029024,-0.963096093135,13.5319130738,10.0
25,1,Y1050261,-0.491276513497,-0.49110029024,1.07032741072,74.4674403778,82.0
25,1,Y1050263,-0.491276513497,-0.49110029024,0.374682527823,33.2844402053,40.0
25,1,Y1050270,-0.491276513497,-0.49110029024,-0.963096093135,13.5319130738,40.0
25,1,Y9999995,-0.491276513497,-0.045355756402,1.20410527282,45.4101745207,57.0
25,2,Y1050160,-0.491276513497,-0.285372043853,-0.401229072333,22.9099220169,30.0
25,2,Y1050182,0.900502737609,0.507824639495,1.57868328669,85.0773107956,90.0
25,2,Y1050183,-0.491276513497,-0.49110029024,-0.963096093135,14.9717934634,10.0
25,2,Y1050203,-0.491276513497,-0.49110029024,-0.963096093135,14.9717934634,10.0
25,2,Y1050210,-0.491276513497,-0.49110029024,-0.963096093135,14.9717934634,20.0
25,2,Y1050216,-0.491276513497,-0.49110029024,-0.963096093135,14.9717934634,10.0
25,2,Y1050221,-0.491276513497,-0.319660084918,1.12383855556,76.5799006225,80.0
25,2,Y1050225,1.57650980274,0.368958073013,1.01681626588,78.1992581948,75.0
25,2,Y1050235,-0.491276513497,-0.49110029024,-0.963096093135,14.9717934634,10.0
25,2,Y1050245,-0.491276513497,-0.49110029024,-0.963096093135,14.9717934634,10.0
25,2,Y1050271,-0.491276513497,-0.49110029024,-0.963096093135,14.9717934634,0.0
25,2,Y9999990,0.092642901988,0.357528726105,1.41814985217,81.544902072,63.0
25,2,Y9999996,-0.491276513497,-0.49110029024,1.36463870733,48.0394482653,54.0
25,3,Y1050164,-0.491276513497,-0.49110029024,-0.963096093135,14.8877394284,0.0
25,3,Y1050171,-0.431628831293,-0.156791889862,0.0803712312123,29.9535619646,10.0
25,3,Y1050177,1.91848984754,2.33766309758,-0.655407010315,21.1252551077,20.0
25,3,Y1050200,1.24392878681,0.948997434467,-0.548384720638,22.2845068679,30.0
25,3,Y1050204,0.472881915445,0.863277331806,1.47166099701,82.1611049101,90.0
25,3,Y1050220,0.558522693291,-0.268228023321,-0.963096093135,15.8638680804,30.0
25,3,Y1050231,-0.491276513497,-0.49110029024,-0.963096093135,14.8877394284,10.0
25,3,Y1050243,-0.491276513497,-0.49110029024,-0.963096093135,14.8877394284,10.0
25,3,Y1050246,-0.491276513497,-0.49110029024,-0.963096093135,14.8877394284,30.0
25,3,Y1050247,-0.491276513497,-0.49110029024,-0.80256265862,17.2065842322,30.0
25,3,Y1050251,-0.491276513497,-0.49110029024,-0.963096093135,14.8877394284,0.0
25,3,Y1050272,-0.491276513497,-0.49110029024,-0.963096093135,14.8877394284,0.0
25,3,Y9999986,2.52519198632,1.00042949606,0.615482679596,40.3300894544,58.0
25,4,Y1050170,-0.491276513497,-0.49110029024,-0.963096093135,14.7003042583,10.0
25,4,Y1050176,0.349630670944,0.264951015231,0.856282831368,72.1782690423,90.0
25,4,Y1050184,-0.491276513497,-0.49110029024,-0.655407010315,19.2641556276,10.0
25,4,Y1050197,3.17179291115,4.5449557411,1.35126092112,83.3393036443,80.0
25,4,Y1050198,0.463086401765,-0.33680410545,0.294415810566,35.034277214,20.0
25,4,Y1050229,0.576701034489,0.751841198347,1.64557221773,84.1498239148,99.0
25,4,Y1050236,-0.491276513497,-0.49110029024,-0.963096093135,14.7003042583,20.0
25,4,Y1050237,-0.491276513497,-0.49110029024,-0.963096093135,14.7003042583,0.0
25,4,Y1050248,-0.491276513497,-0.49110029024,-0.963096093135,14.7003042583,30.0
25,4,Y1050252,-0.491276513497,-0.49110029024,-0.963096093135,14.7003042583,10.0
25,4,Y1050253,-0.491276513497,-0.49110029024,-0.963096093135,14.7003042583,10.0
25,4,Y1050259,-0.221565254981,0.114655101842,1.44490542459,79.9200801565,80.0
25,4,Y1050262,-0.371981149089,-0.131075859063,1.71246114878,54.4933632058,50.0
25,5,Y1050165,-0.491276513497,-0.49110029024,-0.963096093135,14.7924621714,0.0
25,5,Y1050196,-0.491276513497,-0.49110029024,-0.963096093135,14.7924621714,10.0
25,5,Y1050207,0.015728785236,7.94375781162,1.21748305903,55.4995695839,40.0
25,5,Y1050212,-0.491276513497,-0.49110029024,-0.963096093135,14.7924621714,20.0
25,5,Y1050214,1.03570415092,-0.0853584709201,-0.722295941363,20.2075224206,20.0
25,5,Y1050227,-0.204967638918,-0.276800033587,-0.695540368944,19.1705662397,10.0
25,5,Y1050233,-0.491276513497,-0.49110029024,-0.963096093135,14.7924621714,10.0
25,5,Y1050239,-0.491276513497,-0.49110029024,-0.963096093135,14.7924621714,10.0
25,5,Y1050240,-0.491276513497,-0.49110029024,-0.963096093135,14.7924621714,10.0
25,5,Y1050241,0.880620177192,0.203232541315,-0.963096093135,16.8608404722,20.0
25,5,Y1050256,-0.491276513497,-0.49110029024,-0.240695637818,25.2563891672,30.0
25,5,Y9999992,-0.336192539767,0.0917964078559,-0.521629148219,21.936341278,38.0
25,5,Y9999994,-0.491276513497,-0.456812249176,0.240904665727,32.2673785609,20.0
25,6,Y1050167,-0.491276513497,-0.49110029024,-0.0801622033028,27.4942609387,30.0
25,6,Y1050168,-0.491276513497,-0.49110029024,-0.963096093135,14.602417554,10.0
25,6,Y1050172,-0.491276513497,-0.49110029024,-0.454740217171,22.0249940482,10.0
25,6,Y1050173,-0.332216027779,0.460392849299,1.08370519693,76.7120066704,70.0
25,6,Y1050175,-0.0719352329245,0.00607630519469,0.495082603709,36.455382621,30.0
25,6,Y1050180,-0.491276513497,-0.49110029024,-0.0801622033028,27.4942609387,40.0
25,6,Y1050190,2.31614106207,0.942139826255,1.44490542459,85.7232142776,90.0
25,6,Y1050202,-0.273988528258,0.713267152149,1.0435718383,76.1909883852,75.0
25,6,Y1050228,1.08061534691,1.06471957306,1.05694962451,78.2904356827,66.0
25,6,Y1050242,-0.491276513497,-0.49110029024,-0.963096093135,14.602417554,20.0
25,6,Y1050269,-0.491276513497,-0.49110029024,-0.963096093135,14.602417554,10.0
25,6,Y1050273,-0.491276513497,-0.49110029024,0.829527258949,40.7767662441,40.0
25,6,Y9999999,-0.223765696629,0.794701249677,1.71246114878,86.0232783579,73.0
25,7,Y1050163,-0.491276513497,-0.49110029024,-0.963096093135,14.6153425422,0.0
25,7,Y1050181,-0.491276513497,-0.49110029024,-0.963096093135,14.6153425422,20.0
25,7,Y1050193,-0.491276513497,-0.49110029024,-0.695540368944,18.6902968258,20.0
25,7,Y1050194,5.83137780011,1.05186155766,-0.762429299992,29.6507283363,20.0
25,7,Y1050201,0.820972494988,0.866134668619,0.78939390032,73.6437861225,68.0
25,7,Y1050219,-0.491276513497,-0.371092146514,-0.642029224105,19.4118886416,20.0
25,7,Y1050226,-0.491276513497,-0.216795961724,0.000104513954762,29.071694441,40.0
25,7,Y1050230,-0.491276513497,-0.49110029024,-0.963096093135,14.6153425422,0.0
25,7,Y1050257,-0.491276513497,-0.49110029024,1.37801649354,50.2711925236,40.0
25,7,Y1050260,2.18624166538,0.931853413935,0.856282831368,46.7990597117,50.0
25,7,Y1050267,-0.371981149089,-0.216795961724,-0.267451210237,25.2454196837,30.0
25,7,Y1050268,-0.0324481886315,-0.104502627238,1.43152763838,82.4000816692,60.0
25,7,Y9999987,-0.491276513497,-0.49110029024,1.35126092112,49.8636970953,27.0
25,8,Y1050162,4.39983342722,1.33188055963,0.374682527823,44.7576840775,30.0
25,8,Y1050166,-0.014095055866,-0.33680410545,-0.963096093135,14.9136730987,20.0
25,8,Y1050174,-0.491276513497,-0.473956269708,1.03019405209,74.6639172119,80.0
25,8,Y1050191,-0.0406051370575,1.2593042061,-0.0132732722548,28.1553075894,40.0
25,8,Y1050192,1.54592124782,0.983285475532,0.990060693464,77.8955465861,70.0
25,8,Y1050195,0.558522693291,1.20187173732,0.174015734679,32.5040989045,40.0
25,8,Y1050205,1.80064048753,0.261522211125,1.44490542459,85.9868746839,88.0
25,8,Y1050206,0.00759501017309,-0.153934553049,1.44490542459,81.959660343,70.0
25,8,Y1050217,-0.491276513497,-0.49110029024,-0.963096093135,13.8743907943,10.0
25,8,Y1050249,-0.491276513497,-0.49110029024,-0.963096093135,13.8743907943,30.0
25,8,Y1050254,-0.491276513497,-0.49110029024,-0.963096093135,13.8743907943,20.0
25,8,Y1050264,-0.491276513497,-0.193937267738,1.25761641766,47.5342329493,40.0
25,8,Y9999991,-0.491276513497,-0.49110029024,0.883038403787,42.0401298094,36.0
25,9,Y1050169,-0.491276513497,-0.49110029024,-0.963096093135,14.5066209078,0.0
25,9,Y1050187,-0.491276513497,-0.49110029024,-0.963096093135,14.5066209078,20.0
25,9,Y1050188,0.304025916047,0.39181676717,-0.240695637818,25.6655776473,45.0
25,9,Y1050208,0.08815811349,0.246949793673,0.909793976207,74.6189927493,70.0
25,9,Y1050224,0.463086401765,0.500395563817,1.43152763838,82.4466036385,68.0
25,9,Y1050234,-0.491276513497,-0.49110029024,-0.963096093135,14.5066209078,10.0
25,9,Y1050250,-0.491276513497,-0.49110029024,-0.963096093135,14.5066209078,10.0
25,9,Y1050265,-0.491276513497,-0.49110029024,-0.963096093135,14.5066209078,20.0
25,9,Y9999988,-0.317755983276,0.331812695307,-0.120295561932,26.3225766435,33.0
25,9,Y9999989,-0.491276513497,-0.285372043853,0.883038403787,40.1745719164,59.0
25,9,Y9999993,0.442339381806,0.29323864911,1.41814985217,49.0343884547,49.0
25,9,Y9999997,-0.491276513497,-0.148219879595,1.57868328669,49.830912596,58.0
25,10,Y1050161,-0.491276513497,-0.49110029024,0.307793596775,32.8083078342,40.0
25,10,Y1050178,-0.491276513497,-0.49110029024,-0.963096093135,14.2792176859,20.0
25,10,Y1050179,0.26426079426,0.248949929407,1.64557221773,82.8555532313,95.0
25,10,Y1050185,-0.200818235022,-0.12421825085,1.03019405209,73.1092150894,99.0
25,10,Y1050186,2.6104029611,0.858991326673,1.01681626588,77.552954138,85.0
25,10,Y1050209,-0.411746270399,-0.131075859063,1.56530550048,80.5650897261,85.0
25,10,Y1050215,-0.491276513497,-0.49110029024,-0.963096093135,14.2792176859,20.0
25,10,Y1050218,-0.491276513497,-0.49110029024,-0.963096093135,14.2792176859,10.0
25,10,Y1050244,-0.491276513497,-0.49110029024,-0.963096093135,14.2792176859,10.0
25,10,Y1050255,0.22449567295,-0.345376115716,0.16063794847,31.8404809529,40.0
25,10,Y1050266,-0.491276513497,0.331812695307,1.39139427975,48.6338976079,40.0
25,10,Y9999998,-0.377661880773,0.0460790197128,1.03019405209,43.5444908381,49.0
26,1,Y1050162,4.39983342722,1.33188055963,0.374682527823,43.138481452,30.0
26,1,Y1050165,-0.491276513497,-0.49110029024,-0.963096093135,14.8131928485,0.0
26,1,Y1050169,-0.491276513497,-0.49110029024,-0.963096093135,14.8131928485,0.0
26,1,Y1050172,-0.491276513497,-0.49110029024,-0.454740217171,22.2531560335,10.0
26,1,Y1050193,-0.491276513497,-0.49110029024,-0.695540368944,18.7289629459,20.0
26,1,Y1050205,1.80064048753,0.261522211125,1.44490542459,83.9396003038,88.0
26,1,Y1050206,0.00759501017309,-0.153934553049,1.44490542459,80.9784151708,70.0
26,1,Y1050207,0.015728785236,7.94375781162,1.21748305903,55.6301135952,40.0
26,1,Y1050239,-0.491276513497,-0.49110029024,-0.963096093135,14.8131928485,10.0
26,1,Y1050242,-0.491276513497,-0.49110029024,-0.963096093135,14.8131928485,20.0
26,1,Y1050254,-0.491276513497,-0.49110029024,-0.963096093135,14.8131928485,20.0
26,1,Y1050263,-0.491276513497,-0.49110029024,0.374682527823,34.3920433355,40.0
26,1,Y1050264,-0.491276513497,-0.193937267738,1.25761641766,47.6022692766,40.0
26,2,Y1050177,1.91848984754,2.33766309758,-0.655407010315,21.4297552948,20.0
26,2,Y1050180,-0.491276513497,-0.49110029024,-0.0801622033028,26.8936870427,40.0
26,2,Y1050187,-0.491276513497,-0.49110029024,-0.963096093135,13.9352962248,20.0
26,2,Y1050224,0.463086401765,0.500395563817,1.43152763838,82.4242024625,68.0
26,2,Y1050226,-0.491276513497,-0.216795961724,0.000104513954762,28.0450955584,40.0
26,2,Y1050227,-0.204967638918,-0.276800033587,-0.695540368944,18.2278033967,10.0
26,2,Y1050232,-0.491276513497,-0.49110029024,-0.963096093135,13.9352962248,10.0
26,2,Y1050235,-0.491276513497,-0.49110029024,-0.963096093135,13.9352962248,10.0
26,2,Y1050246,-0.491276513497,-0.49110029024,-0.963096093135,13.9352962248,30.0
26,2,Y1050247,-0.491276513497,-0.49110029024,-0.80256265862,16.2913672826,30.0
26,2,Y1050256,-0.491276513497,-0.49110029024,-0.240695637818,24.5376159849,30.0
26,2,Y1050266,-0.491276513497,0.331812695307,1.39139427975,48.4111240331,40.0
26,2,Y9999986,2.52519198632,1.00042949606,0.615482679596,41.0308548639,58.0
26,3,Y1050161,-0.491276513497,-0.49110029024,0.307793596775,32.9364222642,40.0
26,3,Y1050163,-0.491276513497,-0.49110029024,-0.963096093135,14.8645329921,0.0
26,3,Y1050167,-0.491276513497,-0.49110029024,-0.0801622033028,27.4197402759,30.0
26,3,Y1050170,-0.491276513497,-0.49110029024,-0.963096093135,14.8645329921,10.0
26,3,Y1050176,0.349630670944,0.264951015231,0.856282831368,72.8559497604,90.0
26,3,Y1050192,1.54592124782,0.983285475532,0.990060693464,76.4092877437,70.0
26,3,Y1050195,0.558522693291,1.20187173732,0.174015734679,32.1733591138,40.0
26,3,Y1050204,0.472881915445,0.863277331806,1.47166099701,81.6238777805,90.0
26,3,Y1050213,-0.491276513497,-0.49110029024,-0.963096093135,14.8645329921,10.0
26,3,Y1050215,-0.491276513497,-0.49110029024,-0.963096093135,14.8645329921,20.0
26,3,Y1050230,-0.491276513497,-0.49110029024,-0.963096093135,14.8645329921,0.0
26,3,Y1050241,0.880620177192,0.203232541315,-0.963096093135,16.7956435716,20.0
26,3,Y1050260,2.18624166538,0.931853413935,0.856282831368,44.4850357941,50.0
26,4,Y1050174,-0.491276513497,-0.473956269708,1.03019405209,73.8129760639,80.0
26,4,Y1050179,0.26426079426,0.248949929407,1.64557221773,83.5152763768,95.0
26,4,Y1050186,2.6104029611,0.858991326673,1.01681626588,78.1783627314,85.0
26,4,Y1050190,2.31614106207,0.942139826255,1.44490542459,83.7267100638,90.0
26,4,Y1050197,3.17179291115,4.5449557411,1.35126092112,83.5644106279,80.0
26,4,Y1050234,-0.491276513497,-0.49110029024,-0.963096093135,15.0913173094,10.0
26,4,Y1050243,-0.491276513497,-0.49110029024,-0.963096093135,15.0913173094,10.0
26,4,Y1050250,-0.491276513497,-0.49110029024,-0.963096093135,15.0913173094,10.0
26,4,Y1050251,-0.491276513497,-0.49110029024,-0.963096093135,15.0913173094,0.0
26,4,Y1050271,-0.491276513497,-0.49110029024,-0.963096093135,15.0913173094,0.0
26,4,Y9999989,-0.491276513497,-0.285372043853,0.883038403787,40.9045551939,59.0
26,4,Y9999992,-0.336192539767,0.0917964078559,-0.521629148219,21.4760133758,38.0
26,4,Y9999994,-0.491276513497,-0.456812249176,0.240904665727,31.9293864926,20.0
26,5,Y1050164,-0.491276513497,-0.49110029024,-0.963096093135,15.0945030282,0.0
26,5,Y1050168,-0.491276513497,-0.49110029024,-0.963096093135,15.0945030282,10.0
26,5,Y1050203,-0.491276513497,-0.49110029024,-0.963096093135,15.0945030282,10.0
26,5,Y1050222,-0.332216027779,-0.256798676242,0.883038403787,40.9075912083,50.0
26,5,Y1050244,-0.491276513497,-0.49110029024,-0.963096093135,15.0945030282,10.0
26,5,Y1050252,-0.491276513497,-0.49110029024,-0.963096093135,15.0945030282,10.0
26,5,Y1050258,-0.491276513497,-0.49110029024,-0.963096093135,15.0945030282,10.0
26,5,Y1050259,-0.221565254981,0.114655101842,1.44490542459,81.6968899345,80.0
26,5,Y9999988,-0.317755983276,0.331812695307,-0.120295561932,26.8895992268,33.0
26,5,Y9999990,0.092642901988,0.357528726105,1.41814985217,81.7641789045,63.0
26,5,Y9999993,0.442339381806,0.29323864911,1.41814985217,49.4227493395,49.0
26,5,Y9999996,-0.491276513497,-0.49110029024,1.36463870733,47.3901521825,54.0
26,5,Y9999998,-0.377661880773,0.0460790197128,1.03019405209,42.8169888476,49.0
26,6,Y1050183,-0.491276513497,-0.49110029024,-0.963096093135,14.5636182045,10.0
26,6,Y1050184,-0.491276513497,-0.49110029024,-0.655407010315,19.0602138786,10.0
26,6,Y1050200,1.24392878681,0.948997434467,-0.548384720638,23.051318692,30.0
26,6,Y1050214,1.03570415092,-0.0853584709201,-0.722295941363,20.472735767,20.0
26,6,Y1050218,-0.491276513497,-0.49110029024,-0.963096093135,14.5636182045,10.0
26,6,Y1050237,-0.491276513497,-0.49110029024,-0.963096093135,14.5636182045,0.0
26,6,Y1050238,-0.491276513497,-0.49110029024,1.23086084524,46.6263004019,40.0
26,6,Y1050240,-0.491276513497,-0.49110029024,-0.963096093135,14.5636182045,10.0
26,6,Y1050248,-0.491276513497,-0.49110029024,-0.963096093135,14.5636182045,30.0
26,6,Y1050249,-0.491276513497,-0.49110029024,-0.963096093135,14.5636182045,30.0
26,6,Y1050253,-0.491276513497,-0.49110029024,-0.963096093135,14.5636182045,10.0
26,6,Y1050261,-0.491276513497,-0.49110029024,1.07032741072,75.0773995373,82.0
26,6,Y9999997,-0.491276513497,-0.148219879595,1.57868328669,51.6082332822,58.0
26,7,Y1050160,-0.491276513497,-0.285372043853,-0.401229072333,22.5916190198,30.0
26,7,Y1050198,0.463086401765,-0.33680410545,0.294415810566,35.4120673288,20.0
26,7,Y1050199,-0.491276513497,-0.49110029024,-0.963096093135,13.7451879936,30.0
26,7,Y1050216,-0.491276513497,-0.49110029024,-0.963096093135,13.7451879936,10.0
26,7,Y1050217,-0.491276513497,-0.49110029024,-0.963096093135,13.7451879936,10.0
26,7,Y1050228,1.08061534691,1.06471957306,1.05694962451,77.3205972316,66.0
26,7,Y1050229,0.576701034489,0.751841198347,1.64557221773,85.9599704078,99.0
26,7,Y1050236,-0.491276513497,-0.49110029024,-0.963096093135,13.7451879936,20.0
26,7,Y1050262,-0.371981149089,-0.131075859063,1.71246114878,56.4060142704,50.0
26,7,Y1050269,-0.491276513497,-0.49110029024,-0.963096093135,13.7451879936,10.0
26,7,Y1050270,-0.491276513497,-0.49110029024,-0.963096093135,13.7451879936,40.0
26,7,Y9999987,-0.491276513497,-0.49110029024,1.35126092112,50.6235259845,27.0
26,7,Y9999999,-0.223765696629,0.794701249677,1.71246114878,85.5702124285,73.0
26,8,Y1050178,-0.491276513497,-0.49110029024,-0.963096093135,14.5696445215,20.0
26,8,Y1050185,-0.200818235022,-0.12421825085,1.03019405209,75.0212198573,99.0
26,8,Y1050196,-0.491276513497,-0.49110029024,-0.963096093135,14.5696445215,10.0
26,8,Y1050220,0.558522693291,-0.268228023321,-0.963096093135,16.1374231671,30.0
