evaluation_num,kfold_split_num,username,qz_mean,seek_video_avg,mt_online_num_day,label_val_predict,label_val_test
1,6,Y9999988,0.31379674396,-0.529222474324,-0.548969169263,29.5692956392,33.0
1,6,Y9999997,0.681265962026,-1.31288742955,-0.548969169263,32.993838785,58.0
1,7,Y1050164,-1.84308779686,-1.01901307046,-0.548969169263,2.9837568669,0.0
1,7,Y1050168,-0.884472445386,-0.137389994947,-0.32375104854,15.8092437947,10.0
1,7,Y1050175,-0.72470322014,0.891170259228,-0.548969169263,18.8616913526,30.0
1,7,Y1050179,1.00080441252,1.34744886879,0.126685192907,81.4164002475,95.0
1,7,Y1050193,0.154027518714,0.420971285034,-0.32375104854,29.1332161971,20.0
1,7,Y1050197,0.473565969206,0.540781602278,-0.0985329278164,73.9421016113,80.0
1,7,Y1050217,-1.44366473375,-1.31288742955,-0.548969169263,7.51417466987,10.0
1,7,Y1050226,1.03275825757,-0.921054951937,-0.32375104854,38.2876397053,40.0
1,7,Y1050227,-0.485049382271,-0.30531820115,-0.32375104854,20.4867936077,10.0
1,7,Y1050253,-0.325280157025,1.42993991727,-0.32375104854,24.463436091,10.0
1,7,Y1050266,1.03275825757,0.00954718371693,0.126685192907,39.57202351,40.0
1,7,Y9999987,-1.84308779686,-1.31288742955,-0.548969169263,2.64044884083,27.0
1,7,Y9999998,0.473565969206,0.793212138943,-0.548969169263,33.3684328303,49.0
1,8,Y1050167,1.19252748281,-0.551485682197,0.577121434353,41.409191434,30.0
1,8,Y1050183,-1.31584935355,-1.31288742955,-0.548969169263,9.27923559294,10.0
1,8,Y1050191,-0.644818607517,0.450358721473,-0.32375104854,19.5726877483,40.0
1,8,Y1050199,0.633335194452,0.148087953482,0.35190331363,35.2204092093,30.0
1,8,Y1050205,0.633335194452,-0.72513871313,-0.32375104854,74.9101557358,88.0
1,8,Y1050209,0.713219807075,0.39158385036,-0.0985329278164,77.2203327287,85.0
1,8,Y1050212,-0.485049382271,1.18504461832,-0.548969169263,22.2606301016,20.0
1,8,Y1050216,-1.52354934637,0.450358721473,-0.548969169263,8.68055346909,10.0
1,8,Y1050233,-1.12412628326,1.03810743789,-0.548969169263,14.2419320337,10.0
1,8,Y1050234,-1.2838955085,-1.31288742955,1.47799391725,10.4853851836,10.0
1,8,Y1050235,-1.12412628326,0.450358721473,0.126685192907,13.8615643207,10.0
1,8,Y1050255,1.27241209544,-0.00304743139563,0.577121434353,42.9990833679,40.0
1,8,Y9999990,0.904942877371,0.467313012064,-0.548969169263,79.4802759418,63.0
1,9,Y1050161,0.793104419699,-0.431264354039,-0.548969169263,36.5359387768,40.0
1,9,Y1050173,1.03275825757,0.626683336575,-0.32375104854,81.6461292189,70.0
1,9,Y1050182,0.633335194452,0.780967374789,-0.32375104854,76.9080590012,90.0
1,9,Y1050194,-0.165510931778,1.43884519901,-0.32375104854,26.3841747996,20.0
1,9,Y1050210,0.154027518714,-0.651670122917,-0.548969169263,28.6104345256,20.0
1,9,Y1050215,0.0741429060908,-0.651670122917,-0.548969169263,27.640064413,20.0
1,9,Y1050228,0.745173652125,-0.72513871313,-0.32375104854,77.1558642639,66.0
1,9,Y1050236,-0.325280157025,-1.31288742955,1.92843015869,23.5493222159,20.0
1,9,Y1050243,-0.325280157025,-1.11697119074,-0.548969169263,22.4450667768,10.0
1,9,Y1050249,0.920919799896,-1.01901307046,3.73017512448,39.8119938343,30.0
1,9,Y1050256,0.31379674396,1.33198179698,0.577121434353,32.5816732759,30.0
1,9,Y1050271,-1.84308779686,-1.31288742955,-0.548969169263,3.86355165947,0.0
1,10,Y1050163,-1.84308779686,-1.31288742955,-0.548969169263,3.11135787899,0.0
1,10,Y1050180,0.473565969206,-0.783913584243,-0.32375104854,30.3801457174,40.0
1,10,Y1050202,0.952873644945,-0.940646575641,-0.32375104854,78.2073552544,75.0
1,10,Y1050211,-0.245395544402,1.59914030381,1.47799391725,27.3271352313,40.0
1,10,Y1050219,0.553450581829,0.229952952595,-0.32375104854,32.7465953709,20.0
1,10,Y1050230,-1.84308779686,-1.31288742955,-0.548969169263,3.11135787899,0.0
1,10,Y1050239,-1.20401089588,-1.31288742955,-0.32375104854,10.5755400306,10.0
1,10,Y1050254,0.601381349403,-0.872075891794,3.9553932452,35.6881303118,20.0
1,10,Y9999989,1.19252748281,-1.31288742955,-0.548969169263,37.5702205717,59.0
1,10,Y9999992,0.793104419699,-0.774117773273,-0.548969169263,33.8118124554,38.0
1,10,Y9999994,-0.884472445386,-1.31288742955,-0.548969169263,13.9931039925,20.0
1,10,Y9999996,0.633335194452,-1.31288742955,-0.548969169263,31.2225353388,54.0
2,1,Y1050175,-0.72470322014,0.891170259228,-0.548969169263,18.4400712933,30.0
2,1,Y1050198,-0.00574170653228,1.64054987341,-0.548969169263,27.9118311609,20.0
2,1,Y1050205,0.633335194452,-0.72513871313,-0.32375104854,76.1670364208,88.0
2,1,Y1050212,-0.485049382271,1.18504461832,-0.548969169263,21.6399045993,20.0
2,1,Y1050220,-0.245395544402,-0.0305265929236,-0.548969169263,23.3816949259,30.0
2,1,Y1050224,0.952873644945,-0.0921785563077,-0.32375104854,80.6663971558,68.0
2,1,Y1050253,-0.325280157025,1.42993991727,-0.32375104854,24.0230582334,10.0
2,1,Y1050254,0.601381349403,-0.872075891794,3.9553932452,36.9242914767,20.0
2,1,Y1050257,-0.00574170653228,0.450358721473,-0.32375104854,26.9647910258,40.0
2,1,Y1050259,1.11264287019,0.450358721473,2.15364827942,85.3632598949,80.0
2,1,Y1050261,1.19252748281,-0.72513871313,-0.0985329278164,83.1735786276,82.0
2,1,Y1050268,1.27241209544,-0.72513871313,-0.548969169263,83.7403268687,60.0
2,1,Y9999993,0.0741429060908,-0.137389994947,-0.32375104854,27.3690463211,49.0
2,2,Y1050174,1.35229670806,-0.372489482926,-0.0985329278164,84.7436890591,80.0
2,2,Y1050187,0.713219807075,0.450358721473,-0.548969169263,36.0628112914,20.0
2,2,Y1050193,0.154027518714,0.420971285034,-0.32375104854,29.4220060691,20.0
2,2,Y1050200,-0.325280157025,1.60906333475,0.577121434353,25.0342291997,30.0
2,2,Y1050208,0.473565969206,2.01768863369,-0.32375104854,76.5652765504,70.0
2,2,Y1050230,-1.84308779686,-1.31288742955,-0.548969169263,3.939340022,0.0
2,2,Y1050236,-0.325280157025,-1.31288742955,1.92843015869,22.4460853675,20.0
2,2,Y1050243,-0.325280157025,-1.11697119074,-0.548969169263,22.1876279959,10.0
2,2,Y1050262,1.11264287019,0.499337781615,-0.0985329278164,40.9440188043,50.0
2,2,Y1050271,-1.84308779686,-1.31288742955,-0.548969169263,3.939340022,0.0
2,2,Y1050272,-1.84308779686,-1.31288742955,-0.548969169263,3.939340022,0.0
2,2,Y9999988,0.31379674396,-0.529222474324,-0.548969169263,30.360945843,33.0
2,2,Y9999994,-0.884472445386,-1.31288742955,-0.548969169263,15.3446166117,20.0
2,3,Y1050161,0.793104419699,-0.431264354039,-0.548969169263,36.7611483512,40.0
2,3,Y1050162,-0.245395544402,1.79539905494,-0.548969169263,26.2764058225,30.0
2,3,Y1050165,-1.84308779686,-0.137389994947,-0.548969169263,4.44384940926,0.0
2,3,Y1050178,1.27241209544,1.3960998382,-0.32375104854,44.6647435792,20.0
2,3,Y1050206,1.19252748281,-0.284327175375,-0.32375104854,83.4831433921,70.0
2,3,Y1050207,1.03275825757,0.744233080564,-0.548969169263,40.9784233102,40.0
2,3,Y1050210,0.154027518714,-0.651670122917,-0.548969169263,28.616293548,20.0
2,3,Y1050239,-1.20401089588,-1.31288742955,-0.32375104854,11.1295182291,10.0
2,3,Y1050240,-1.36378012112,0.891170259228,1.47799391725,11.7075422406,10.0
2,3,Y1050247,0.473565969206,-0.72513871313,-0.0985329278164,32.545803199,30.0
2,3,Y1050264,1.11264287019,-0.872075891794,-0.32375104854,40.2734805723,40.0
2,3,Y1050269,-1.04424167063,-1.31288742955,-0.548969169263,13.0808271871,10.0
2,3,Y9999999,1.27241209544,-0.210858585161,-0.548969169263,84.5238454876,73.0
2,4,Y1050166,0.793104419699,-0.72513871313,-0.548969169263,36.2736524796,20.0
2,4,Y1050168,-0.884472445386,-0.137389994947,-0.32375104854,16.2997155416,10.0
2,4,Y1050177,0.233912131337,1.96171256495,-0.0985329278164,32.7834670416,20.0
2,4,Y1050182,0.633335194452,0.780967374789,-0.32375104854,75.7633283632,90.0
2,4,Y1050191,-0.644818607517,0.450358721473,-0.32375104854,20.0003530618,40.0
2,4,Y1050215,0.0741429060908,-0.651670122917,-0.548969169263,27.4794090173,20.0
2,4,Y1050216,-1.52354934637,0.450358721473,-0.548969169263,9.11612108375,10.0
2,4,Y1050229,1.19252748281,-0.319057780151,-0.0985329278164,81.3158984608,99.0
2,4,Y1050232,-0.405164769648,0.67076449035,-0.548969169263,23.2165639511,10.0
2,4,Y1050246,-0.644818607517,-1.31288742955,1.47799391725,17.9681332197,30.0
2,4,Y1050251,-1.84308779686,-1.31288742955,-0.548969169263,2.95118086935,0.0
2,4,Y1050255,1.27241209544,-0.00304743139563,0.577121434353,43.2197269804,40.0
2,4,Y1050267,0.713219807075,0.60149410635,-0.0985329278164,36.9988400587,30.0
2,5,Y1050164,-1.84308779686,-1.01901307046,-0.548969169263,3.00661020258,0.0
2,5,Y1050176,0.713219807075,0.548316841758,0.126685192907,77.5699552757,90.0
2,5,Y1050196,-1.2838955085,-0.431264354039,-0.548969169263,10.4303831122,10.0
2,5,Y1050199,0.633335194452,0.148087953482,0.35190331363,34.0322913218,30.0
2,5,Y1050203,-0.612864762468,-0.431264354039,-0.548969169263,18.2222471454,10.0
2,5,Y1050222,0.585404426879,-1.31288742955,-0.548969169263,30.7404607377,50.0
2,5,Y1050225,0.713219807075,1.18504461832,-0.0985329278164,78.4725091639,75.0
2,5,Y1050233,-1.12412628326,1.03810743789,-0.548969169263,14.6119710405,10.0
2,5,Y1050248,0.793104419699,-0.456453584264,0.802339555077,35.1414470715,30.0
2,5,Y1050250,-1.84308779686,-1.31288742955,3.9553932452,4.65223511926,10.0
2,5,Y9999986,0.872989032322,1.51282755507,-0.0985329278164,38.7647331087,58.0
2,5,Y9999987,-1.84308779686,-1.31288742955,-0.548969169263,2.54133376024,27.0
2,5,Y9999989,1.19252748281,-1.31288742955,-0.548969169263,37.7902424821,59.0
2,6,Y1050169,-1.84308779686,0.610653824508,-0.548969169263,5.69313522914,0.0
2,6,Y1050186,1.35229670806,1.62585615608,-0.0985329278164,85.8418946231,85.0
2,6,Y1050190,0.681265962026,2.2136048725,-0.0985329278164,78.5301796698,90.0
2,6,Y1050221,0.665289039502,-0.431264354039,-0.0985329278164,76.1396891196,80.0
2,6,Y1050226,1.03275825757,-0.921054951937,-0.32375104854,37.8964950098,40.0
2,6,Y1050228,0.745173652125,-0.72513871313,-0.32375104854,76.7789805062,66.0
2,6,Y1050235,-1.12412628326,0.450358721473,0.126685192907,14.0519519086,10.0
2,6,Y1050238,0.473565969206,1.33198179698,4.8562657281,34.2968728507,40.0
2,6,Y1050258,-0.804587832763,2.2136048725,-0.32375104854,19.1478380038,10.0
2,6,Y1050265,0.713219807075,0.209916065156,-0.548969169263,35.0796802711,20.0
2,6,Y1050266,1.03275825757,0.00954718371693,0.126685192907,38.7612487087,40.0
2,6,Y9999995,0.665289039502,0.842191200849,-0.548969169263,35.0494773935,57.0
2,6,Y9999998,0.473565969206,0.793212138943,-0.548969169263,32.7796042264,49.0
2,7,Y1050163,-1.84308779686,-1.31288742955,-0.548969169263,3.79077065351,0.0
2,7,Y1050173,1.03275825757,0.626683336575,-0.32375104854,80.988773881,70.0
2,7,Y1050184,-0.405164769648,-1.31288742955,-0.32375104854,20.9577308799,10.0
2,7,Y1050189,0.841035187272,1.50830641209,-0.0985329278164,79.6354214586,91.0
2,7,Y1050194,-0.165510931778,1.43884519901,-0.32375104854,26.4491923411,20.0
2,7,Y1050201,0.553450581829,0.744233078801,0.126685192907,75.5619486499,68.0
2,7,Y1050204,0.904942877371,0.567908465462,-0.548969169263,79.3350707875,90.0
2,7,Y1050209,0.713219807075,0.39158385036,-0.0985329278164,77.0436895705,85.0
2,7,Y1050214,-0.804587832763,-0.431264354039,-0.32375104854,17.0577621265,20.0
2,7,Y1050218,-1.44366473375,-0.431264354039,-0.548969169263,9.38453170229,10.0
2,7,Y1050234,-1.2838955085,-1.31288742955,1.47799391725,11.1406007574,10.0
2,7,Y1050252,-0.996310903059,-0.137389994947,-0.548969169263,14.983319108,10.0
2,7,Y9999992,0.793104419699,-0.774117773273,-0.548969169263,35.6376266456,38.0
2,8,Y1050160,0.633335194452,1.42014410454,-0.548969169263,36.1746074202,30.0
2,8,Y1050170,-1.84308779686,0.156484362381,0.577121434353,5.37027899239,10.0
2,8,Y1050179,1.00080441252,1.34744886879,0.126685192907,80.7620801662,95.0
2,8,Y1050180,0.473565969206,-0.783913584243,-0.32375104854,31.363575637,40.0
2,8,Y1050181,0.633335194452,-1.31288742955,-0.548969169263,32.5273174094,20.0
2,8,Y1050185,1.03275825757,-0.49908151288,1.92843015869,78.7796125245,99.0
2,8,Y1050197,0.473565969206,0.540781602278,-0.0985329278164,73.4591110322,80.0
2,8,Y1050217,-1.44366473375,-1.31288742955,-0.548969169263,8.05066648686,10.0
2,8,Y1050231,-1.20401089588,-1.31288742955,0.577121434353,10.9406475921,10.0
2,8,Y1050244,-0.485049382271,-0.0786151238342,-0.548969169263,20.9947455279,10.0
2,8,Y1050245,-0.804587832763,-0.872075891794,-0.548969169263,16.1702162762,10.0
2,8,Y1050263,0.713219807075,-0.431264354039,-0.548969169263,34.645272225,40.0
2,8,Y9999997,0.681265962026,-1.31288742955,-0.548969169263,33.0921631999,58.0
2,9,Y1050172,-1.12412628326,0.00954718371693,-0.32375104854,13.5001730623,10.0
2,9,Y1050213,-1.52354934637,-1.31288742955,-0.548969169263,6.90959666403,10.0
2,9,Y1050219,0.553450581829,0.229952952595,-0.32375104854,33.4274973655,20.0
2,9,Y1050223,-0.804587832763,0.229952952595,-0.32375104854,17.532843273,20.0
2,9,Y1050237,-1.84308779686,-0.960238199346,-0.548969169263,3.63808061513,0.0
2,9,Y1050241,-0.197464776828,1.33198179698,0.35190331363,26.5799522304,20.0
2,9,Y1050249,0.920919799896,-1.01901307046,3.73017512448,38.9345116003,30.0
2,9,Y1050256,0.31379674396,1.33198179698,0.577121434353,32.7229905381,30.0
2,9,Y1050260,0.872989032322,1.11157602811,-0.548969169263,38.1792538466,50.0
2,9,Y9999990,0.904942877371,0.467313012064,-0.548969169263,80.0959213519,63.0
2,9,Y9999991,0.393681356583,0.119750068156,-0.548969169263,31.2519937285,36.0
2,9,Y9999996,0.633335194452,-1.31288742955,-0.548969169263,32.1540472815,54.0
2,10,Y1050167,1.19252748281,-0.551485682197,0.577121434353,41.4656225186,30.0
2,10,Y1050171,-1.84308779686,-0.832002115154,-0.32375104854,3.51009692862,10.0
2,10,Y1050183,-1.31584935355,-1.31288742955,-0.548969169263,9.75963272997,10.0
2,10,Y1050188,1.00080441252,-0.254939738936,1.70321203797,39.6169754522,45.0
2,10,Y1050192,0.793104419699,-0.303028269847,3.05452076231,79.7000285654,70.0
2,10,Y1050195,0.393681356583,1.60906333475,-0.0985329278164,32.1839507508,40.0
2,10,Y1050202,0.952873644945,-0.940646575641,-0.32375104854,80.2089541161,75.0
2,10,Y1050211,-0.245395544402,1.59914030381,1.47799391725,24.8496841968,40.0
2,10,Y1050227,-0.485049382271,-0.30531820115,-0.32375104854,20.5000594443,10.0
2,10,Y1050242,-0.405164769648,1.03810743789,-0.32375104854,22.0074977756,20.0
2,10,Y1050270,1.30436594049,0.0193429964507,1.92843015869,43.5566044374,40.0
2,10,Y1050273,-0.564933994894,1.33198179698,-0.0985329278164,20.2276912741,40.0
3,1,Y1050162,-0.245395544402,1.79539905494,-0.548969169263,24.7858636278,30.0
3,1,Y1050193,0.154027518714,0.420971285034,-0.32375104854,28.1029565489,20.0
3,1,Y1050195,0.393681356583,1.60906333475,-0.0985329278164,32.2825902509,40.0
3,1,Y1050216,-1.52354934637,0.450358721473,-0.548969169263,8.82764160235,10.0
3,1,Y1050232,-0.405164769648,0.67076449035,-0.548969169263,21.7902112697,10.0
3,1,Y1050249,0.920919799896,-1.01901307046,3.73017512448,39.0734544817,30.0
3,1,Y1050250,-1.84308779686,-1.31288742955,3.9553932452,7.50802417037,10.0
3,1,Y1050259,1.11264287019,0.450358721473,2.15364827942,84.3064923875,80.0
3,1,Y1050264,1.11264287019,-0.872075891794,-0.32375104854,37.6630190715,40.0
3,1,Y9999991,0.393681356583,0.119750068156,-0.548969169263,30.3078792295,36.0
3,1,Y9999995,0.665289039502,0.842191200849,-0.548969169263,34.1558752891,57.0
3,1,Y9999997,0.681265962026,-1.31288742955,-0.548969169263,32.0827122879,58.0
3,1,Y9999998,0.473565969206,0.793212138943,-0.548969169263,31.9220059524,49.0
3,2,Y1050168,-0.884472445386,-0.137389994947,-0.32375104854,16.8919859246,10.0
3,2,Y1050173,1.03275825757,0.626683336575,-0.32375104854,82.5455380119,70.0
3,2,Y1050187,0.713219807075,0.450358721473,-0.548969169263,36.7533571049,20.0
3,2,Y1050189,0.841035187272,1.50830641209,-0.0985329278164,81.6358026371,91.0
3,2,Y1050199,0.633335194452,0.148087953482,0.35190331363,35.4577040247,30.0
3,2,Y1050201,0.553450581829,0.744233078801,0.126685192907,77.0826560094,68.0
3,2,Y1050203,-0.612864762468,-0.431264354039,-0.548969169263,19.645673917,10.0
3,2,Y1050220,-0.245395544402,-0.0305265929236,-0.548969169263,24.6243448534,30.0
3,2,Y1050224,0.952873644945,-0.0921785563077,-0.32375104854,80.5021172429,68.0
3,2,Y1050231,-1.20401089588,-1.31288742955,0.577121434353,11.4185001616,10.0
3,2,Y1050233,-1.12412628326,1.03810743789,-0.548969169263,15.802468514,10.0
3,2,Y1050253,-0.325280157025,1.42993991727,-0.32375104854,25.9249281255,10.0
3,2,Y1050258,-0.804587832763,2.2136048725,-0.32375104854,21.4184412463,10.0
3,3,Y1050161,0.793104419699,-0.431264354039,-0.548969169263,35.5092509588,40.0
3,3,Y1050166,0.793104419699,-0.72513871313,-0.548969169263,35.0415366885,20.0
3,3,Y1050175,-0.72470322014,0.891170259228,-0.548969169263,18.8994945425,30.0
3,3,Y1050178,1.27241209544,1.3960998382,-0.32375104854,44.4525411127,20.0
3,3,Y1050188,1.00080441252,-0.254939738936,1.70321203797,39.6020566702,45.0
3,3,Y1050192,0.793104419699,-0.303028269847,3.05452076231,80.0540110415,70.0
3,3,Y1050208,0.473565969206,2.01768863369,-0.32375104854,77.9307735146,70.0
3,3,Y1050209,0.713219807075,0.39158385036,-0.0985329278164,78.4227959321,85.0
3,3,Y1050260,0.872989032322,1.11157602811,-0.548969169263,38.9497230113,50.0
3,3,Y1050272,-1.84308779686,-1.31288742955,-0.548969169263,1.60202758547,0.0
3,3,Y9999987,-1.84308779686,-1.31288742955,-0.548969169263,1.60202758547,27.0
3,3,Y9999990,0.904942877371,0.467313012064,-0.548969169263,80.6570055156,63.0
3,3,Y9999996,0.633335194452,-1.31288742955,-0.548969169263,32.136163874,54.0
3,4,Y1050160,0.633335194452,1.42014410454,-0.548969169263,36.0708756664,30.0
3,4,Y1050177,0.233912131337,1.96171256495,-0.0985329278164,31.9426246886,20.0
3,4,Y1050190,0.681265962026,2.2136048725,-0.0985329278164,78.4990607205,90.0
3,4,Y1050200,-0.325280157025,1.60906333475,0.577121434353,25.0331334409,30.0
3,4,Y1050215,0.0741429060908,-0.651670122917,-0.548969169263,27.1956019735,20.0
3,4,Y1050223,-0.804587832763,0.229952952595,-0.32375104854,17.5716377144,20.0
3,4,Y1050227,-0.485049382271,-0.30531820115,-0.32375104854,20.8742050679,10.0
3,4,Y1050234,-1.2838955085,-1.31288742955,1.47799391725,10.7287234483,10.0
3,4,Y1050242,-0.405164769648,1.03810743789,-0.32375104854,23.21992767,20.0
3,4,Y1050257,-0.00574170653228,0.450358721473,-0.32375104854,27.4318358043,40.0
3,4,Y1050261,1.19252748281,-0.72513871313,-0.0985329278164,81.6404756027,82.0
3,4,Y9999988,0.31379674396,-0.529222474324,-0.548969169263,30.2116206662,33.0
3,4,Y9999992,0.793104419699,-0.774117773273,-0.548969169263,35.7396644311,38.0
3,5,Y1050165,-1.84308779686,-0.137389994947,-0.548969169263,5.45597987364,0.0
3,5,Y1050171,-1.84308779686,-0.832002115154,-0.32375104854,4.55828686735,10.0
3,5,Y1050186,1.35229670806,1.62585615608,-0.0985329278164,86.9140853024,85.0
3,5,Y1050221,0.665289039502,-0.431264354039,-0.0985329278164,76.1663026468,80.0
3,5,Y1050241,-0.197464776828,1.33198179698,0.35190331363,26.6527797465,20.0
3,5,Y1050244,-0.485049382271,-0.0786151238342,-0.548969169263,21.058282197,10.0
3,5,Y1050251,-1.84308779686,-1.31288742955,-0.548969169263,3.80071025673,0.0
3,5,Y1050252,-0.996310903059,-0.137389994947,-0.548969169263,15.1328687995,10.0
